cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 1.9000000E+001, 1.1758888E+003, 1.1897363E+003, 2.8962629E+000, 2.5203612E+002, 2.9175199E+002, 8.0110835E-001, 4.0669594E-002, 6.0541724E-002, 4.3630905E-002, 6.7618000E-002, 1.6753025E-001, 4.3630905E-002, 5.7637862E-001, 0.0000000E+000, 5.0000000E+000, 1.7533204E+001, 1.3047422E+001, 2.2881356E+001, 8.0276535E-001, 3.6928245E+001, 5.4527535E-001, 1.4000000E+001, 4.9877199E+002, 3.6072230E+002, 3.6751428E+002, 3.7688250E+002, 3.6393254E+002, 6.0901420E+001, 1.0077038E+002, 1.1195267E+002, 1.1632091E+002, 8.0039853E+001
 2.1000000E+001, 1.1778169E+003, 1.1904827E+003, 3.0725596E+000, 2.6112924E+002, 3.0402413E+002, 9.0893068E-001, 4.7121308E-002, 6.0221159E-002, 4.0071115E-002, 5.6972884E-002, 1.6340631E-001, 4.0071115E-002, 5.9213611E-001, 0.0000000E+000, 6.0000000E+000, 1.9193143E+001, 1.3461687E+001, 2.5423729E+001, 7.9285992E-001, 3.9247104E+001, 4.6569155E-001, 1.6000000E+001, 2.9507984E+002, 3.0268487E+002, 3.1479760E+002, 3.2885083E+002, 3.2660544E+002, 1.5182790E-001, 3.7663585E+001, 7.4442295E+001, 7.7621836E+001, 5.5399411E+001
 2.3000000E+001, 1.1772860E+003, 1.1887062E+003, 3.2216593E+000, 2.7420638E+002, 3.2030058E+002, 1.0186031E+000, 5.3582740E-002, 5.9738964E-002, 3.6542129E-002, 4.7531622E-002, 1.5898593E-001, 3.6542129E-002, 6.0707649E-001, 0.0000000E+000, 7.0000000E+000, 2.1724117E+001, 1.3896301E+001, 2.7966102E+001, 7.9005302E-001, 4.1557389E+001, 4.1656052E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E+001, 1.1735879E+003, 1.1837803E+003, 3.3525063E+000, 2.8859945E+002, 3.3709685E+002, 1.1157942E+000, 6.0237739E-002, 5.9023197E-002, 3.3031625E-002, 3.9099544E-002, 1.5411417E-001, 3.3031625E-002, 6.2146210E-001, 0.0000000E+000, 8.0000000E+000, 2.4031728E+001, 1.4088836E+001, 3.0508475E+001, 7.8627978E-001, 4.3867750E+001, 3.7454616E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.7000000E+001, 1.1664727E+003, 1.1750670E+003, 3.4657737E+000, 3.0353520E+002, 3.5457227E+002, 1.2008858E+000, 6.7188494E-002, 5.8079992E-002, 2.9441613E-002, 3.1614285E-002, 1.4870646E-001, 2.9441613E-002, 6.3552754E-001, 0.0000000E+000, 9.0000000E+000, 2.5531276E+001, 1.3896933E+001, 3.3050847E+001, 7.7729162E-001, 4.6178175E+001, 3.3117138E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.9000000E+001, 1.1550104E+003, 1.1618918E+003, 3.5625081E+000, 3.1758881E+002, 3.7070456E+002, 1.2757957E+000, 7.4281008E-002, 5.6906495E-002, 2.5894132E-002, 2.5239745E-002, 1.4287736E-001, 2.5894132E-002, 6.4890713E-001, 0.0000000E+000, 1.0000000E+001, 2.6445571E+001, 1.3396528E+001, 3.5593220E+001, 7.6838905E-001, 4.8488654E+001, 3.0064876E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.1000000E+001, 1.1371801E+003, 1.1421726E+003, 3.6443057E+000, 3.2969383E+002, 3.8402377E+002, 1.3370123E+000, 8.1696575E-002, 5.5338589E-002, 2.2523541E-002, 1.9875229E-002, 1.3643301E-001, 2.2523541E-002, 6.6160951E-001, 0.0000000E+000, 1.1000000E+001, 2.6682678E+001, 1.2520487E+001, 3.8135593E+001, 7.6049005E-001, 5.0799181E+001, 2.7383826E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.3000000E+001, 1.1118264E+003, 1.1145844E+003, 3.7085776E+000, 3.3970149E+002, 3.9452509E+002, 1.3865778E+000, 8.9556166E-002, 5.3287343E-002, 1.9383640E-002, 1.5450469E-002, 1.2924963E-001, 1.9383640E-002, 6.7368911E-001, 0.0000000E+000, 1.2000000E+001, 2.6023966E+001, 1.1150798E+001, 4.0677966E+001, 7.4861971E-001, 5.3109749E+001, 2.5014311E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.5000000E+001, 1.0971703E+003, 1.0987927E+003, 3.7492577E+000, 3.4456641E+002, 3.9950090E+002, 1.4328331E+000, 9.3543163E-002, 5.2148785E-002, 1.7894616E-002, 1.3547960E-002, 1.2551168E-001, 1.7894616E-002, 6.7945918E-001, 0.0000000E+000, 1.3000000E+001, 2.2814679E+001, 9.0477671E+000, 4.3220339E+001, 7.2802913E-001, 5.5420353E+001, 2.2909162E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.7000000E+001, 1.0468152E+003, 1.0452677E+003, 3.7695818E+000, 3.5663936E+002, 4.1074808E+002, 1.4733700E+000, 1.0541361E-001, 4.8444262E-002, 1.3788315E-002, 9.0127629E-003, 1.1407459E-001, 1.3788315E-002, 6.9547814E-001, 0.0000000E+000, 1.4000000E+001, 1.4614656E+001, 6.3323791E+000, 4.5762712E+001, 7.1100288E-001, 5.7730989E+001, 2.1030263E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.9000000E+001, 1.0118492E+003, 1.0085438E+003, 3.7783408E+000, 3.6190299E+002, 4.1481481E+002, 1.5034487E+000, 1.1290354E-001, 4.5936455E-002, 1.1371290E-002, 6.7773078E-003, 1.0668824E-001, 1.1371290E-002, 7.0495188E-001, 0.0000000E+000, 1.5000000E+001, 5.8497856E-001, 1.8464744E-001, 4.8305085E+001, 6.7989723E-001, 6.0041652E+001, 1.9002538E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.1000000E+001, 9.7543430E+002, 9.7043423E+002, 3.7792857E+000, 3.6392054E+002, 4.1536493E+002, 1.5210801E+000, 1.2002610E-001, 4.3386327E-002, 9.2787003E-003, 5.0778214E-003, 9.9536744E-002, 9.2787003E-003, 7.1341561E-001, 0.0000000E+000,NaN,NaN,NaN, 5.0847458E+001, 6.5663660E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3000000E+001, 9.3806439E+002, 9.3163362E+002, 3.7740098E+000, 3.6180255E+002, 4.1152968E+002, 1.5269333E+000, 1.2689661E-001, 4.0786459E-002, 7.4469517E-003, 3.7385022E-003, 9.2543004E-002, 7.4469517E-003, 7.2114152E-001, 0.0000000E+000,NaN,NaN,NaN, 5.3389831E+001, 6.2146841E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E+001, 9.1863893E+002, 9.1151300E+002, 3.7617883E+000, 3.5948686E+002, 4.0828640E+002, 1.5222945E+000, 1.3027610E-001, 3.9446275E-002, 6.6316062E-003, 3.1926828E-003, 8.9064954E-002, 6.6316062E-003, 7.2475678E-001, 0.0000000E+000,NaN,NaN,NaN, 5.5932203E+001, 5.9961695E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7000000E+001, 8.7944888E+002, 8.7092860E+002, 3.7416681E+000, 3.5259627E+002, 3.9961638E+002, 1.5099013E+000, 1.3678741E-001, 3.6764988E-002, 5.2016217E-003, 2.3111352E-003, 8.2304988E-002, 5.2016217E-003, 7.3142824E-001, 0.0000000E+000,NaN,NaN,NaN, 5.8474576E+001, 5.6989836E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9000000E+001, 8.2168199E+002, 8.1235723E+002, 3.7147041E+000, 3.3850097E+002, 3.8164149E+002, 1.4919144E+000, 1.4558174E-001, 3.2922913E-002, 3.6021360E-003, 1.4104425E-003, 7.3062342E-002, 3.6021360E-003, 7.3981829E-001, 0.0000000E+000,NaN,NaN,NaN, 6.1016949E+001, 5.4287699E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1000000E+001, 7.8683734E+002, 7.7730335E+002, 3.6826055E+000, 3.2820080E+002, 3.6879968E+002, 1.4730760E+000, 1.5066779E-001, 3.0635229E-002, 2.7726139E-003, 9.9186114E-004, 6.7680226E-002, 2.7726139E-003, 7.4447966E-001, 0.0000000E+000,NaN,NaN,NaN, 6.3559322E+001, 5.2579150E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3000000E+001, 7.7096434E+002, 7.6132867E+002, 3.6508042E+000, 3.2252889E+002, 3.6207281E+002, 1.4518927E+000, 1.5299831E-001, 2.9590979E-002, 2.3794522E-003, 8.2921025E-004, 6.5208990E-002, 2.3794522E-003, 7.4661361E-001, 0.0000000E+000,NaN,NaN,NaN, 6.6101695E+001, 5.0011321E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E+001, 7.2605580E+002, 7.1639851E+002, 3.6225530E+000, 3.0114371E+002, 3.3747031E+002, 1.4242224E+000, 1.5927188E-001, 2.6650941E-002, 1.5281746E-003, 4.9697976E-004, 5.8504047E-002, 1.5281746E-003, 7.5201981E-001, 0.0000000E+000,NaN,NaN,NaN, 6.8644068E+001, 4.8254915E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7000000E+001, 7.1193343E+002, 7.0237543E+002, 3.5936643E+000, 2.9368670E+002, 3.2890601E+002, 1.3957913E+000, 1.6115784E-001, 2.5735099E-002, 1.3238745E-003, 4.2217077E-004, 5.6475595E-002, 1.3238745E-003, 7.5356155E-001, 0.0000000E+000,NaN,NaN,NaN, 7.1186441E+001, 4.4846249E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9000000E+001, 6.7239465E+002, 6.6340233E+002, 3.5626377E+000, 2.7101431E+002, 3.0296923E+002, 1.3662166E+000, 1.6625742E-001, 2.3194229E-002, 8.7596056E-004, 2.6768877E-004, 5.0965492E-002, 8.7596056E-004, 7.5756325E-001, 0.0000000E+000,NaN,NaN,NaN, 7.3728814E+001, 4.3135716E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1000000E+001, 6.4998576E+002, 6.4145547E+002, 3.5316307E+000, 2.5683097E+002, 2.8693149E+002, 1.3388773E+000, 1.6904679E-001, 2.1779667E-002, 6.7156705E-004, 1.9924760E-004, 4.7942358E-002, 6.7156705E-004, 7.5968880E-001, 0.0000000E+000,NaN,NaN,NaN, 7.6271186E+001, 4.0646314E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3000000E+001, 6.2888131E+002, 6.2100486E+002, 3.5000343E+000, 2.4290114E+002, 2.7092831E+002, 1.3087447E+000, 1.7159352E-001, 2.0464211E-002, 5.2483494E-004, 1.4926282E-004, 4.5173903E-002, 5.2483494E-004, 7.6156943E-001, 0.0000000E+000,NaN,NaN,NaN, 7.8813559E+001, 3.9049772E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E+001, 6.0942993E+002, 6.0217875E+002, 3.4681336E+000, 2.3045954E+002, 2.5655689E+002, 1.2781994E+000, 1.7389830E-001, 1.9262652E-002, 4.1102360E-004, 1.0725960E-004, 4.2665157E-002, 4.1102360E-004, 7.6324458E-001, 0.0000000E+000,NaN,NaN,NaN, 8.1355932E+001, 3.6732243E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7000000E+001, 6.0030769E+002, 5.9329994E+002, 3.4334835E+000, 2.2459532E+002, 2.4989203E+002, 1.2534984E+000, 1.7497620E-001, 1.8697999E-002, 3.6259421E-004, 8.7618531E-005, 4.1491218E-002, 3.6259421E-004, 7.6402177E-001, 0.0000000E+000,NaN,NaN,NaN, 8.3898305E+001, 3.5220094E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9000000E+001, 5.7485298E+002, 5.6855960E+002, 3.3996390E+000, 2.0792803E+002, 2.3111421E+002, 1.2272111E+000, 1.7795693E-001, 1.7137315E-002, 2.2558949E-004, 4.1857695E-005, 3.8243338E-002, 2.2558949E-004, 7.6616938E-001, 0.0000000E+000,NaN,NaN,NaN, 8.6440678E+001, 3.2993003E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1000000E+001, 5.5932185E+002, 5.5342479E+002, 3.3609128E+000, 1.9663491E+002, 2.1865137E+002, 1.2085178E+000, 1.7978975E-001, 1.6169133E-002, 1.5443585E-004, 2.3630353E-005, 3.6242157E-002, 1.5443585E-004, 7.6746645E-001, 0.0000000E+000,NaN,NaN,NaN, 8.8983051E+001, 3.1545243E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3000000E+001, 5.4457270E+002, 5.3903639E+002, 3.3207357E+000, 1.8458967E+002, 2.0555682E+002, 1.1939780E+000, 1.8150219E-001, 1.5254795E-002, 1.0372361E-004, 1.4038240E-005, 3.4368567E-002, 1.0372361E-004, 7.6865296E-001, 0.0000000E+000,NaN,NaN,NaN, 9.1525424E+001, 2.9457991E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E+001, 5.3124898E+002, 5.2600563E+002, 3.2821197E+000, 1.7254818E+002, 1.9276246E+002, 1.1781506E+000, 1.8303386E-001, 1.4429479E-002, 7.0944712E-005, 8.9429359E-006, 3.2690249E-002, 7.0944712E-005, 7.6969558E-001, 0.0000000E+000,NaN,NaN,NaN, 9.4067797E+001, 2.7504054E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7000000E+001, 5.1976990E+002, 5.1480919E+002, 3.2430138E+000, 1.6167124E+002, 1.8117794E+002, 1.1585455E+000, 1.8432729E-001, 1.3728364E-002, 5.0445739E-005, 5.6512717E-006, 3.1271771E-002, 5.0445739E-005, 7.7056603E-001, 0.0000000E+000,NaN,NaN,NaN, 9.6610169E+001, 2.6283949E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9000000E+001, 5.0984100E+002, 5.0526875E+002, 3.2038156E+000, 1.5270605E+002, 1.7129513E+002, 1.1413227E+000, 1.8541098E-001, 1.3139621E-002, 3.5512319E-005, 3.3635934E-006, 3.0082901E-002, 3.5512319E-005, 7.7129211E-001, 0.0000000E+000,NaN,NaN,NaN, 9.9152542E+001, 2.4573765E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1000000E+001, 5.0087796E+002, 4.9671027E+002, 3.1700428E+000, 1.4521920E+002, 1.6284761E+002, 1.1188228E+000, 1.8636945E-001, 1.2617502E-002, 2.4659969E-005, 2.0240161E-006, 2.9030931E-002, 2.4659969E-005, 7.7193077E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0169492E+002, 2.3503422E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3000000E+001, 4.9671807E+002, 4.9270823E+002, 3.1390255E+000, 1.4188179E+002, 1.5913118E+002, 1.1011495E+000, 1.8681614E-001, 1.2373523E-002, 2.0704890E-005, 1.6235840E-006, 2.8540463E-002, 2.0704890E-005, 7.7222684E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0423729E+002, 2.2144356E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E+001, 4.8489103E+002, 4.8128528E+002, 3.1064696E+000, 1.3230061E+002, 1.4850403E+002, 1.0938008E+000, 1.8808691E-001, 1.1678845E-002, 1.0460181E-005, 6.8841284E-007, 2.7144970E-002, 1.0460181E-005, 7.7306767E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0677966E+002, 2.1178782E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7000000E+001, 4.7738478E+002, 4.7407735E+002, 3.0752874E+000, 1.2533253E+002, 1.4089483E+002, 1.0867554E+000, 1.8889102E-001, 1.1238042E-002, 6.1003535E-006, 3.9578654E-007, 2.6261589E-002, 6.1003535E-006, 7.7359676E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0932203E+002, 1.9808761E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9000000E+001, 4.7401377E+002, 4.7081091E+002, 3.0455122E+000, 1.2207273E+002, 1.3740285E+002, 1.0724522E+000, 1.8925212E-001, 1.1039750E-002, 4.7257619E-006, 3.2357407E-007, 2.5864787E-002, 4.7257619E-006, 7.7383356E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1186441E+002, 1.8945197E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1000000E+001, 4.6445739E+002, 4.6154752E+002, 3.0161992E+000, 1.1247481E+002, 1.2702428E+002, 1.0553448E+000, 1.9027300E-001, 1.0478203E-002, 2.5399907E-006, 1.7115298E-007, 2.4742767E-002, 2.5399907E-006, 7.7450078E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1440678E+002, 1.7716515E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3000000E+001, 4.6131991E+002, 4.5849444E+002, 2.9869299E+000, 1.0943760E+002, 1.2373699E+002, 1.0385585E+000, 1.9060948E-001, 1.0292950E-002, 2.1088606E-006, 1.3606423E-007, 2.4372903E-002, 2.1088606E-006, 7.7472031E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1694915E+002, 1.6938593E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E+001, 4.5166865E+002, 4.4911208E+002, 2.9600166E+000, 1.0080742E+002, 1.1450848E+002, 1.0200508E+000, 1.9163924E-001, 9.7257873E-003, 1.1714059E-006, 6.3222324E-008, 2.3240920E-002, 1.1714059E-006, 7.7539164E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1949153E+002, 1.5832961E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7000000E+001, 4.4842303E+002, 4.4594738E+002, 2.9334426E+000, 9.7800634E+001, 1.1131742E+002, 9.9919408E-001, 1.9198486E-001, 9.5353885E-003, 9.2992262E-007, 4.9363064E-008, 2.2860981E-002, 9.2992262E-007, 7.7561686E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2203390E+002, 1.4804247E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9000000E+001, 4.4198464E+002, 4.3968965E+002, 2.9033010E+000, 9.1498869E+001, 1.0459939E+002, 9.8255626E-001, 1.9267012E-001, 9.1578674E-003, 4.7693112E-007, 2.5502858E-008, 2.2107667E-002, 4.7693112E-007, 7.7606336E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2457627E+002, 1.4163386E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2711864E+002, 1.3271679E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2966102E+002, 1.2723490E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3220339E+002, 1.1968399E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
