s,m/s
Time,"w"
 0.0000000E+000,-4.1576141E-003
 2.3045655E-002,-4.1247055E-003
 4.6091309E-002,-3.7981862E-003
 6.9136964E-002,-7.3665691E-004
 9.2182618E-002, 3.4635569E-003
 1.1522827E-001, 8.2633294E-003
 1.3827393E-001, 1.3302048E-002
 1.6131958E-001, 1.8442070E-002
 1.8436524E-001, 2.3662214E-002
 2.0741089E-001, 2.8918455E-002
 2.3045655E-001, 3.2649691E-002
 2.5350220E-001, 3.2873630E-002
 2.7654785E-001, 3.2296203E-002
 2.9959351E-001, 3.2498763E-002
 3.2263916E-001, 3.4526305E-002
 3.4568482E-001, 3.9893975E-002
 3.6873047E-001, 4.7698178E-002
 3.9177613E-001, 5.6480373E-002
 4.1482178E-001, 6.4793799E-002
 4.3481311E-001, 7.0941632E-002
 4.5480445E-001, 7.5818565E-002
 4.7099860E-001, 8.2227904E-002
 4.8719275E-001, 9.2149715E-002
 5.0338690E-001, 1.0244104E-001
 5.1958105E-001, 1.1316128E-001
 5.3385326E-001, 1.2306839E-001
 5.4812547E-001, 1.3310798E-001
 5.6239768E-001, 1.4278260E-001
 5.7666989E-001, 1.5245345E-001
 5.8811420E-001, 1.6057561E-001
 5.9955850E-001, 1.6871048E-001
 6.0873731E-001, 1.7532502E-001
 6.1791611E-001, 1.8309227E-001
 6.2613873E-001, 1.9042837E-001
 6.3436134E-001, 1.9995371E-001
 6.4258395E-001, 2.1297505E-001
 6.5080657E-001, 2.3242663E-001
 6.5902918E-001, 2.6160814E-001
 6.6725180E-001, 3.0272028E-001
 6.7547441E-001, 3.6177098E-001
 6.8369702E-001, 4.3960720E-001
 6.9191964E-001, 5.4446264E-001
 7.0014225E-001, 6.8299071E-001
 7.0721598E-001, 8.1979208E-001
 7.1428971E-001, 9.8034150E-001
 7.2136344E-001, 1.1562118E+000
 7.2843717E-001, 1.3412032E+000
 7.3551090E-001, 1.5229105E+000
 7.4258463E-001, 1.6708103E+000
 7.4965836E-001, 1.7679595E+000
 7.5673209E-001, 1.8002857E+000
 7.6380582E-001, 1.7736243E+000
 7.6985580E-001, 1.7302764E+000
 7.7590578E-001, 1.7018543E+000
 7.8195576E-001, 1.7144544E+000
 7.8800574E-001, 1.7857870E+000
 7.9405572E-001, 1.9011594E+000
 8.0010570E-001, 2.0579532E+000
 8.0523301E-001, 2.1950471E+000
 8.1036032E-001, 2.3068134E+000
 8.1548764E-001, 2.3835265E+000
 8.2061495E-001, 2.4102989E+000
 8.2574226E-001, 2.4049654E+000
 8.3086957E-001, 2.3610237E+000
 8.3525253E-001, 2.3197865E+000
 8.3963549E-001, 2.2840455E+000
 8.4401846E-001, 2.2794963E+000
 8.4883971E-001, 2.3204600E+000
 8.5366097E-001, 2.4073209E+000
 8.5848223E-001, 2.5174145E+000
 8.6330349E-001, 2.6374741E+000
 8.6812475E-001, 2.7291774E+000
 8.7206173E-001, 2.7522733E+000
 8.7599871E-001, 2.7268971E+000
 8.7993569E-001, 2.6821795E+000
 8.8387266E-001, 2.6492442E+000
 8.8780964E-001, 2.6816195E+000
 8.9174662E-001, 2.7961519E+000
 8.9568360E-001, 2.9721005E+000
 8.9962058E-001, 3.2188257E+000
