s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 5.8209804E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8209804E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0006027E+000, 1.5029915E+001,-3.9589422E+000,-2.1760762E+000,-4.5399088E-001, 7.2464793E-003, 0.0000000E+000, 0.0000000E+000, 8.4086033E+000, 8.4481526E+000, 0.0000000E+000, 6.6003714E-004, 0.0000000E+000, 0.0000000E+000
 4.0006070E+000, 2.6730846E+001,-6.9181664E+000,-1.8250074E+001,-5.8204444E-001, 1.4037587E-002, 0.0000000E+000, 0.0000000E+000, 1.0016198E+000, 9.9459842E-001, 0.0000000E+000, 9.8524384E-004, 0.0000000E+000, 0.0000000E+000
 6.0002532E+000, 2.7247218E+001,-7.1102734E+000,-1.8682903E+001,-5.7026372E-001, 1.4228780E-002, 0.0000000E+000, 0.0000000E+000, 8.8615903E-001, 8.9800605E-001, 0.0000000E+000, 9.9391515E-004, 0.0000000E+000, 0.0000000E+000
 8.0005875E+000, 2.7197512E+001,-7.0737676E+000,-2.0855501E+001,-5.8198713E-001, 1.4142412E-002, 0.0000000E+000, 0.0000000E+000,-1.3011321E+000,-1.2996006E+000, 0.0000000E+000, 9.9407547E-004, 0.0000000E+000, 0.0000000E+000
 1.0000794E+001, 2.7087538E+001,-7.0331904E+000,-1.9632304E+001,-5.6414419E-001, 1.4085869E-002, 0.0000000E+000, 0.0000000E+000,-1.4364440E-001,-1.2801477E-001, 0.0000000E+000, 9.9407841E-004, 0.0000000E+000, 0.0000000E+000
 1.2000673E+001, 2.7267857E+001,-7.0843150E+000,-1.9289060E+001,-5.5619218E-001, 1.3900301E-002, 0.0000000E+000, 0.0000000E+000, 3.3485598E-001, 3.5219049E-001, 0.0000000E+000, 9.9407846E-004, 0.0000000E+000, 0.0000000E+000
 1.4000590E+001, 2.7460411E+001,-7.0612200E+000,-2.0313716E+001,-5.5056840E-001, 1.4013870E-002, 0.0000000E+000, 0.0000000E+000,-4.5452658E-001,-4.5107933E-001, 0.0000000E+000, 9.9407846E-004, 0.0000000E+000, 0.0000000E+000
 1.6000055E+001, 2.7442137E+001,-7.0931037E+000,-1.9717332E+001,-5.6162477E-001, 1.4058489E-002, 0.0000000E+000, 0.0000000E+000, 9.1581595E-002, 8.4134685E-002, 0.0000000E+000, 9.9407846E-004, 0.0000000E+000, 0.0000000E+000
