cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 3.6160377E+001, 1.3405751E+003, 5.0547632E+001, 2.8428571E+001, 6.8078262E+002, 1.4488058E+002, 4.8688280E+002, 9.8059518E+001, 4.6509525E+002, 7.7777215E+001, 4.5380710E+002, 7.4707488E+001, 4.4458345E+002, 6.7731569E+001, 9.2320000E+001, 1.8910000E+000, 1.5934328E+000, 5.3857286E+000, 4.8108832E+000, 4.0739321E+000, 4.0500000E+001, 1.0400949E+000
 4.0122642E+001, 1.3286435E+003, 7.2427197E+001, 3.2642857E+001, 4.0349745E+002, 4.2243432E+001, 3.5037775E+002, 3.0133751E+001, 3.5215063E+002, 3.1919732E+001, 3.5922989E+002, 3.5843719E+001, 3.6745142E+002, 4.2787129E+001, 9.6800000E+001, 2.0900000E+000, 1.5934328E+000, 5.3857286E+000, 4.8108832E+000, 4.0739321E+000, 4.5000000E+001, 1.0400949E+000
 4.4084906E+001, 1.3286435E+003, 7.2427197E+001, 3.6857143E+001, 4.0349745E+002, 4.2243432E+001, 3.5037775E+002, 3.0133751E+001, 3.5215063E+002, 3.1919732E+001, 3.5922989E+002, 3.5843719E+001, 3.6745142E+002, 4.2787129E+001, 1.0128000E+002, 2.2890000E+000, 1.2761250E+000, 4.5292145E+000, 4.0969588E+000, 3.5211569E+000, 4.9500000E+001, 1.0400949E+000
 4.8047170E+001, 1.3286435E+003, 7.2427197E+001, 4.1071429E+001, 3.3625340E+002, 1.6740168E+001, 3.1603679E+002, 9.4310231E+000, 3.1554282E+002, 1.1798902E+001, 3.1938284E+002, 1.5089158E+001, 3.2538394E+002, 2.0379404E+001, 1.0576000E+002, 2.4880000E+000, 1.2761250E+000, 4.5292145E+000, 4.0969588E+000, 3.5211569E+000, 5.4000000E+001, 1.0173573E+000
 5.2009434E+001, 1.3051051E+003, 9.8569736E+001, 4.5285714E+001, 3.3625340E+002, 1.6740168E+001, 3.1603679E+002, 9.4310231E+000, 3.1554282E+002, 1.1798902E+001, 3.1938284E+002, 1.5089158E+001, 3.2538394E+002, 2.0379404E+001, 1.1024000E+002, 2.6870000E+000, 1.0346462E+000, 3.8433554E+000, 3.5143138E+000, 3.0608424E+000, 5.8500000E+001, 1.0173573E+000
 5.5971698E+001, 1.3051051E+003, 9.8569736E+001, 4.9500000E+001, 3.3625340E+002, 1.6740168E+001, 3.1603679E+002, 9.4310231E+000, 3.1554282E+002, 1.1798902E+001, 3.1938284E+002, 1.5089158E+001, 3.2538394E+002, 2.0379404E+001, 1.1472000E+002, 2.8860000E+000, 1.0346462E+000, 3.8433554E+000, 3.5143138E+000, 3.0608424E+000, 6.3000000E+001, 9.9348973E-001
 5.9933962E+001, 1.3051051E+003, 9.8569736E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1920000E+002, 3.0850000E+000, 1.0346462E+000, 3.8433554E+000, 3.5143138E+000, 3.0608424E+000, 6.7500000E+001, 9.9348973E-001
 6.3896226E+001, 1.2710638E+003, 1.2530655E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2368000E+002, 3.2840000E+000, 8.4798689E-001, 3.2879728E+000, 3.0343705E+000, 2.6744910E+000, 7.2000000E+001, 9.6587459E-001
 6.7858491E+001, 1.2710638E+003, 1.2530655E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2816000E+002, 3.4830000E+000, 8.4798689E-001, 3.2879728E+000, 3.0343705E+000, 2.6744910E+000, 7.6500000E+001, 9.6587459E-001
 7.1820755E+001, 1.2245673E+003, 1.4775624E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3264000E+002, 3.6820000E+000, 7.0169447E-001, 2.8336074E+000, 2.6356624E+000, 2.3479395E+000, 8.1000000E+001, 9.3352825E-001
 7.5783019E+001, 1.2245673E+003, 1.4775624E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3712000E+002, 3.8810000E+000, 7.0169447E-001, 2.8336074E+000, 2.6356624E+000, 2.3479395E+000, 8.5500000E+001, 9.3352825E-001
 7.9745283E+001, 1.2245673E+003, 1.4775624E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4160000E+002, 4.0800000E+000, 5.8562584E-001, 2.4583687E+000, 2.3018525E+000, 2.0701881E+000, 9.0000000E+001, 8.9706097E-001
 8.3707547E+001, 1.1678587E+003, 1.6199528E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4608000E+002, 4.2790000E+000, 5.8562584E-001, 2.4583687E+000, 2.3018525E+000, 2.0701881E+000, 9.4500000E+001, 8.9706097E-001
 8.7669811E+001, 1.1678587E+003, 1.6199528E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5056000E+002, 4.4780000E+000, 4.9251373E-001, 2.1457813E+000, 2.0203590E+000, 1.8325779E+000, 9.9000000E+001, 8.9706097E-001
 9.1632075E+001, 1.1037238E+003, 1.6828830E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5504000E+002, 4.6770000E+000, 4.9251373E-001, 2.1457813E+000, 2.0203590E+000, 1.8325779E+000, 1.0350000E+002, 8.5790685E-001
 9.5594340E+001, 1.1037238E+003, 1.6828830E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5952000E+002, 4.8760000E+000, 4.9251373E-001, 2.1457813E+000, 2.0203590E+000, 1.8325779E+000, 1.0800000E+002, 8.5790685E-001
 9.9556604E+001, 1.1037238E+003, 1.6828830E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+002, 5.0750000E+000, 4.1707742E-001, 1.8833035E+000, 1.7813929E+000, 1.6282216E+000, 1.1250000E+002, 8.1723867E-001
 1.0351887E+002, 1.0389893E+003, 1.6810218E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6848000E+002, 5.2740000E+000, 4.1707742E-001, 1.8833035E+000, 1.7813929E+000, 1.6282216E+000, 1.1700000E+002, 8.1723867E-001
 1.0748113E+002, 1.0389893E+003, 1.6810218E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7296000E+002, 5.4730000E+000, 3.5540912E-001, 1.6612795E+000, 1.5772659E+000, 1.4515886E+000, 1.2150000E+002, 7.7595076E-001
 1.1144340E+002, 9.7504981E+002, 1.6384044E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7744000E+002, 5.6720000E+000, 3.5540912E-001, 1.6612795E+000, 1.5772659E+000, 1.4515886E+000, 1.2600000E+002, 7.7595076E-001
 1.1540566E+002, 9.7504981E+002, 1.6384044E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8192000E+002, 5.8710000E+000, 3.0458449E-001, 1.4722021E+000, 1.4018901E+000, 1.2982047E+000, 1.3050000E+002, 7.3458807E-001
 1.1936792E+002, 9.7504981E+002, 1.6384044E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 3.0458449E-001, 1.4722021E+000, 1.4018901E+000, 1.2982047E+000, 1.3500000E+002, 7.3458807E-001
 1.2333019E+002, 9.1514749E+002, 1.5570754E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 2.6238408E-001, 1.3101735E+000, 1.2504032E+000, 1.1644218E+000, 1.3950000E+002, 7.3458807E-001
 1.2729245E+002, 9.1514749E+002, 1.5570754E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 2.6238408E-001, 1.3101735E+000, 1.2504032E+000, 1.1644218E+000, 1.4400000E+002, 6.9359698E-001
 1.3125472E+002, 8.5908701E+002, 1.4568037E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 2.6238408E-001, 1.3101735E+000, 1.2504032E+000, 1.1644218E+000, 1.4850000E+002, 6.9359698E-001
 1.3521698E+002, 8.5908701E+002, 1.4568037E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 2.2710179E-001, 1.1705221E+000, 1.1188920E+000, 1.0472438E+000, 1.5300000E+002, 6.5334675E-001
 1.3917925E+002, 8.5908701E+002, 1.4568037E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 2.2710179E-001, 1.1705221E+000, 1.1188920E+000, 1.0472438E+000, 1.5750000E+002, 6.5334675E-001
 1.4314151E+002, 8.0808007E+002, 1.3521712E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 1.9742457E-001, 1.0495067E+000, 1.0041999E+000, 9.4421757E-001, 1.6200000E+002, 6.1414863E-001
 1.4710377E+002, 8.0808007E+002, 1.3521712E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 1.9742457E-001, 1.0495067E+000, 1.0041999E+000, 9.4421757E-001, 1.6650000E+002, 6.1414863E-001
 1.5106604E+002, 7.6284762E+002, 1.2631124E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 1.7231423E-001, 9.4411855E-001, 9.0374126E-001, 8.5329109E-001, 1.7100000E+002, 5.7627729E-001
 1.5502830E+002, 7.6284762E+002, 1.2631124E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 1.7231423E-001, 9.4411855E-001, 9.0374126E-001, 8.5329109E-001, 1.7550000E+002, 5.7627729E-001
 1.5899057E+002, 7.6284762E+002, 1.2631124E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 1.5095444E-001, 8.5191205E-001, 8.1539931E-001, 7.7276113E-001, 1.8000000E+002, 5.3994205E-001
 1.6295283E+002, 7.2278125E+002, 1.1741546E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 1.5095444E-001, 8.5191205E-001, 8.1539931E-001, 7.7276113E-001,NaN,NaN
 1.6691509E+002, 7.2278125E+002, 1.1741546E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 1.3269429E-001, 7.7088644E-001, 7.3742669E-001, 7.0120125E-001,NaN,NaN
 1.7087736E+002, 6.8753836E+002, 1.0913130E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 1.3269429E-001, 7.7088644E-001, 7.3742669E-001, 7.0120125E-001,NaN,NaN
 1.7483962E+002, 6.8753836E+002, 1.0913130E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 1.3269429E-001, 7.7088644E-001, 7.3742669E-001, 7.0120125E-001,NaN,NaN
 1.7880189E+002, 6.8753836E+002, 1.0913130E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 1.1701181E-001, 6.9939406E-001, 6.6837265E-001, 6.3741265E-001,NaN,NaN
 1.8276415E+002, 6.5593310E+002, 1.0163958E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 1.1701181E-001, 6.9939406E-001, 6.6837265E-001, 6.3741265E-001,NaN,NaN
 1.8672642E+002, 6.5593310E+002, 1.0163958E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 1.0348475E-001, 6.3606966E-001, 6.0702624E-001, 5.8038386E-001,NaN,NaN
 1.9068868E+002, 6.2791734E+002, 9.3643632E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 1.0348475E-001, 6.3606966E-001, 6.0702624E-001, 5.8038386E-001,NaN,NaN
 1.9465094E+002, 6.2791734E+002, 9.3643632E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 9.1770456E-002, 5.7977625E-001, 5.5237120E-001, 5.2925822E-001,NaN,NaN
 1.9861321E+002, 6.2791734E+002, 9.3643632E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 8.9460598E-002, 5.5968720E-001, 5.3324125E-001, 5.1225357E-001,NaN,NaN
 2.0257547E+002, 6.0275120E+002, 8.6735961E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 8.0569916E-002, 5.1753914E-001, 4.9225567E-001, 4.7354348E-001,NaN,NaN
 2.0653774E+002, 6.0275120E+002, 8.6735961E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 8.0569916E-002, 5.1753914E-001, 4.9225567E-001, 4.7354348E-001,NaN,NaN
 2.1050000E+002, 5.8006588E+002, 7.9735262E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 8.0569916E-002, 5.1753914E-001, 4.9225567E-001, 4.7354348E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 7.2737597E-002, 4.7950993E-001, 4.5526081E-001, 4.3836740E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 7.2737597E-002, 4.7950993E-001, 4.5526081E-001, 4.3836740E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 6.5813494E-002, 4.4507493E-001, 4.2178285E-001, 4.0632341E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 6.5813494E-002, 4.4507493E-001, 4.2178285E-001, 4.0632341E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 5.9671525E-002, 4.1378768E-001, 3.9141456E-001, 3.7706572E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 5.9671525E-002, 4.1378768E-001, 3.9141456E-001, 3.7706572E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 5.4206396E-002, 3.8526749E-001, 3.6380476E-001, 3.5029619E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 5.4206396E-002, 3.8526749E-001, 3.6380476E-001, 3.5029619E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 5.4206396E-002, 3.8526749E-001, 3.6380476E-001, 3.5029619E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 4.9329517E-002, 3.5918870E-001, 3.3864875E-001, 3.2575644E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 4.9329517E-002, 3.5918870E-001, 3.3864875E-001, 3.2575644E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 4.4965859E-002, 3.3527142E-001, 3.1568089E-001, 3.0322173E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 4.4965859E-002, 3.3527142E-001, 3.1568089E-001, 3.0322173E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 4.1051553E-002, 3.1327475E-001, 2.9466893E-001, 2.8249610E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 4.1051553E-002, 3.1327475E-001, 2.9466893E-001, 2.8249610E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 3.7532114E-002, 2.9299074E-001, 2.7540905E-001, 2.6340797E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 3.7532114E-002, 2.9299074E-001, 2.7540905E-001, 2.6340797E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 3.4360110E-002, 2.7423926E-001, 2.5772174E-001, 2.4580664E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 3.4360110E-002, 2.7423926E-001, 2.5772174E-001, 2.4580664E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 3.4360110E-002, 2.7423926E-001, 2.5772174E-001, 2.4580664E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 3.1495312E-002, 2.5686433E-001, 2.4144859E-001, 2.2955885E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 3.1495312E-002, 2.5686433E-001, 2.4144859E-001, 2.2955885E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 2.8902788E-002, 2.4073029E-001, 2.2644918E-001, 2.1454621E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 2.8902788E-002, 2.4073029E-001, 2.2644918E-001, 2.1454621E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 2.6551664E-002, 2.2571942E-001, 2.1260052E-001, 2.0066354E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 2.6551664E-002, 2.2571942E-001, 2.1260052E-001, 2.0066354E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 2.4416771E-002, 2.1172731E-001, 1.9978869E-001, 1.8781588E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 2.4416771E-002, 2.1172731E-001, 1.9978869E-001, 1.8781588E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 2.4416771E-002, 2.1172731E-001, 1.9978869E-001, 1.8781588E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 2.2474389E-002, 1.9866388E-001, 1.8791638E-001, 1.7591787E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 2.2474389E-002, 1.9866388E-001, 1.8791638E-001, 1.7591787E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 2.0704168E-002, 1.8644960E-001, 1.7689539E-001, 1.6489226E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 2.0704168E-002, 1.8644960E-001, 1.7689539E-001, 1.6489226E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 1.9088673E-002, 1.7501435E-001, 1.6664693E-001, 1.5466909E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 1.9088673E-002, 1.7501435E-001, 1.6664693E-001, 1.5466909E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 1.7612433E-002, 1.6429616E-001, 1.5710081E-001, 1.4518480E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 1.7612433E-002, 1.6429616E-001, 1.5710081E-001, 1.4518480E-001,NaN,NaN
