s,m/s
Time,"w"
 0.0000000E+000,-4.3886286E-003
 7.9832489E-002,-4.3569328E-003
 1.5966498E-001,-2.2587034E-003
 2.3949747E-001, 8.4146386E-003
 3.1932996E-001, 2.4856669E-002
 3.9916245E-001, 4.4104767E-002
 4.7899494E-001, 6.4812747E-002
 5.5882742E-001, 7.7511832E-002
 6.3865991E-001, 8.7922495E-002
 7.1849240E-001, 1.0505666E-001
 7.9832489E-001, 1.3288825E-001
 8.6677440E-001, 1.6297975E-001
 9.2434617E-001, 1.9786083E-001
 9.7610864E-001, 2.3626846E-001
 1.0195729E+000, 2.6676045E-001
 1.0630372E+000, 2.9880214E-001
 1.1000045E+000, 3.2329366E-001
 1.1369719E+000, 3.5875606E-001
 1.1679398E+000, 3.8804753E-001
 1.1989077E+000, 4.2601512E-001
 1.2298756E+000, 4.7723431E-001
 1.2561255E+000, 5.3833702E-001
 1.2823754E+000, 6.2773212E-001
 1.3086253E+000, 7.5812436E-001
 1.3348752E+000, 9.4968814E-001
 1.3611251E+000, 1.2585266E+000
 1.3873750E+000, 1.7187173E+000
 1.4100713E+000, 2.2576693E+000
 1.4327676E+000, 2.8699199E+000
 1.4554638E+000, 3.3949284E+000
 1.4737491E+000, 3.6044557E+000
 1.4920344E+000, 3.6606552E+000
 1.5103197E+000, 3.5150712E+000
 1.5286050E+000, 3.4497353E+000
 1.5426250E+000, 3.5220603E+000
 1.5566450E+000, 3.7623205E+000
 1.5706650E+000, 4.1457795E+000
 1.5860870E+000, 4.6203224E+000
 1.6015089E+000, 5.0119801E+000
 1.6151201E+000, 5.1124358E+000
 1.6287313E+000, 4.9446380E+000
 1.6423425E+000, 4.5242124E+000
 1.6559537E+000, 3.9783277E+000
 1.6695649E+000, 3.4431118E+000
 1.6831761E+000, 3.0178878E+000
 1.6967873E+000, 2.7482701E+000
 1.7103985E+000, 2.6250083E+000
 1.7240096E+000, 2.6067232E+000
 1.7376208E+000, 2.6539018E+000
 1.7512320E+000, 2.7400448E+000
 1.7648432E+000, 2.8375114E+000
 1.7784544E+000, 2.9606505E+000
 1.7920656E+000, 3.1441178E+000
 1.8042282E+000, 3.3431664E+000
 1.8163908E+000, 3.5972933E+000
 1.8285535E+000, 3.8966316E+000
 1.8407161E+000, 4.2237225E+000
 1.8528787E+000, 4.5276346E+000
 1.8650414E+000, 4.7873081E+000
 1.8772040E+000, 4.9677713E+000
 1.8905829E+000, 5.0427094E+000
 1.9039618E+000, 4.9949333E+000
 1.9173407E+000, 4.8449476E+000
 1.9307196E+000, 4.6414509E+000
 1.9440985E+000, 4.4264621E+000
 1.9574774E+000, 4.2374169E+000
 1.9708562E+000, 4.0927144E+000
 1.9828593E+000, 4.0127718E+000
 1.9948624E+000, 3.9746444E+000
 2.0068654E+000, 3.9699914E+000
 2.0188685E+000, 3.9898056E+000
 2.0308715E+000, 4.0182056E+000
 2.0428746E+000, 4.0431950E+000
 2.0548776E+000, 4.0546697E+000
 2.0668807E+000, 4.0463010E+000
 2.0788837E+000, 4.0214509E+000
 2.0908868E+000, 3.9827279E+000
 2.1028899E+000, 3.9339626E+000
 2.1148929E+000, 3.8813846E+000
 2.1268960E+000, 3.8354895E+000
 2.1388990E+000, 3.7953733E+000
 2.1509021E+000, 3.7750949E+000
 2.1629051E+000, 3.7631873E+000
 2.1749082E+000, 3.7610143E+000
 2.1869112E+000, 3.7657701E+000
 2.1989143E+000, 3.7768693E+000
 2.2109174E+000, 3.7909750E+000
 2.2229204E+000, 3.8048342E+000
 2.2349235E+000, 3.8284752E+000
 2.2457096E+000, 3.8677807E+000
 2.2564957E+000, 3.9310512E+000
 2.2672819E+000, 4.0158233E+000
 2.2780680E+000, 4.1201495E+000
 2.2888541E+000, 4.2323204E+000
 2.2996402E+000, 4.3360780E+000
 2.3104264E+000, 4.4362136E+000
 2.3212125E+000, 4.5291260E+000
 2.3319986E+000, 4.6214057E+000
 2.3427848E+000, 4.6848897E+000
 2.3535709E+000, 4.7505002E+000
 2.3643570E+000, 4.8147017E+000
 2.3751432E+000, 4.8965336E+000
 2.3848041E+000, 4.9459068E+000
 2.3944651E+000, 4.9979773E+000
 2.4041261E+000, 5.0257757E+000
 2.4137871E+000, 5.0345788E+000
 2.4234481E+000, 5.0150554E+000
 2.4331091E+000, 4.9740533E+000
 2.4427701E+000, 4.9145567E+000
 2.4524311E+000, 4.8555954E+000
 2.4620921E+000, 4.7964637E+000
 2.4717531E+000, 4.7334530E+000
 2.4814140E+000, 4.6735494E+000
 2.4910750E+000, 4.6079471E+000
 2.5007360E+000, 4.5466694E+000
 2.5103970E+000, 4.4854538E+000
 2.5200580E+000, 4.4280736E+000
 2.5297190E+000, 4.3897541E+000
 2.5393800E+000, 4.3628553E+000
 2.5490410E+000, 4.3513339E+000
 2.5587020E+000, 4.3723084E+000
 2.5683630E+000, 4.4145964E+000
 2.5767113E+000, 4.4677347E+000
 2.5850597E+000, 4.5248896E+000
 2.5934080E+000, 4.5751836E+000
 2.6017564E+000, 4.6132060E+000
 2.6101047E+000, 4.6397434E+000
 2.6184531E+000, 4.6486519E+000
 2.6268014E+000, 4.6405295E+000
 2.6351498E+000, 4.6158563E+000
 2.6434981E+000, 4.5885170E+000
 2.6518465E+000, 4.5753333E+000
 2.6601948E+000, 4.5739287E+000
 2.6685432E+000, 4.5903028E+000
 2.6768915E+000, 4.6233231E+000
 2.6852399E+000, 4.6705815E+000
 2.6935882E+000, 4.7218078E+000
 2.7019366E+000, 4.7754997E+000
 2.7102850E+000, 4.8198988E+000
 2.7186333E+000, 4.8500091E+000
 2.7269817E+000, 4.8558693E+000
 2.7353300E+000, 4.8422549E+000
 2.7436784E+000, 4.8134314E+000
 2.7520267E+000, 4.7666965E+000
 2.7603751E+000, 4.7107018E+000
