cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 6.1168367E+001, 8.8683942E+002, 8.6468711E+002, 4.3212163E+000, 2.0029760E+002, 3.1992750E+002, 1.4896953E+000, 1.3093846E-001, 4.0207893E-002, 3.1595466E-003, 3.4642837E-004, 6.2033167E-002, 2.7125134E-003, 7.5837618E-001, 3.1941554E-003, 9.5496972E-004
 6.3198980E+001, 8.5949914E+002, 8.3669135E+002, 4.2822963E+000, 1.9690386E+002, 3.1256843E+002, 1.4978887E+000, 1.3588551E-001, 3.8060515E-002, 2.4563483E-003, 2.5461422E-004, 5.8468341E-002, 2.0926249E-003, 7.6085389E-001, 2.4771320E-003, 8.2466583E-004
 6.5229592E+001, 8.3122482E+002, 8.0831536E+002, 4.2391417E+000, 1.9289405E+002, 3.0338619E+002, 1.4961477E+000, 1.4064046E-001, 3.5906175E-002, 1.8962974E-003, 1.8559243E-004, 5.5019843E-002, 1.5999950E-003, 7.6307361E-001, 1.9077225E-003, 7.1558225E-004
 6.7260204E+001, 8.0336544E+002, 7.8064677E+002, 4.1899882E+000, 1.8877212E+002, 2.9376843E+002, 1.4917324E+000, 1.4509559E-001, 3.3823738E-002, 1.4534190E-003, 1.3542541E-004, 5.1773041E-002, 1.2113450E-003, 7.6503838E-001, 1.4586932E-003, 6.2478380E-004
 6.9290816E+001, 7.7593199E+002, 7.5358111E+002, 4.1325316E+000, 1.8374474E+002, 2.8320484E+002, 1.4955253E+000, 1.4930531E-001, 3.1798777E-002, 1.1085556E-003, 9.8642713E-005, 4.8691304E-002, 9.0968073E-004, 7.6679326E-001, 1.1099732E-003, 5.4918933E-004
 7.1321429E+001, 7.5012760E+002, 7.2824329E+002, 4.0765536E+000, 1.7765925E+002, 2.7219984E+002, 1.4965399E+000, 1.5313222E-001, 2.9917891E-002, 8.4667053E-004, 7.2090804E-005, 4.5880228E-002, 6.8142750E-004, 7.6831769E-001, 8.4608441E-004, 4.8764733E-004
 7.3352041E+001, 7.2602009E+002, 7.0488012E+002, 4.0223781E+000, 1.7055096E+002, 2.6048576E+002, 1.4916413E+000, 1.5659366E-001, 2.8187974E-002, 6.4678271E-004, 5.2600901E-005, 4.3330825E-002, 5.0791898E-004, 7.6964603E-001, 6.4506573E-004, 4.3706919E-004
 7.5382653E+001, 7.0341220E+002, 6.8321275E+002, 3.9716811E+000, 1.6295978E+002, 2.4857967E+002, 1.4849077E+000, 1.5970207E-001, 2.6610547E-002, 4.9823793E-004, 3.8437924E-005, 4.1035811E-002, 3.7968112E-004, 7.7079697E-001, 4.9624214E-004, 3.9593661E-004
 7.7413265E+001, 6.8260527E+002, 6.6340241E+002, 3.9281927E+000, 1.5493882E+002, 2.3676332E+002, 1.4781565E+000, 1.6256681E-001, 2.5138971E-002, 3.8434481E-004, 2.8017801E-005, 3.8916512E-002, 2.8198956E-004, 7.7182642E-001, 3.8213595E-004, 3.6114255E-004
 7.9443878E+001, 6.6249671E+002, 6.4441280E+002, 3.8867227E+000, 1.4682994E+002, 2.2483599E+002, 1.4668883E+000, 1.6523754E-001, 2.3752134E-002, 2.9744612E-004, 2.0492797E-005, 3.6937226E-002, 2.0808875E-004, 7.7275994E-001, 2.9527378E-004, 3.3134511E-004
 8.1474490E+001, 6.4440726E+002, 6.2729285E+002, 3.8480941E+000, 1.3884204E+002, 2.1363388E+002, 1.4540947E+000, 1.6761785E-001, 2.2506495E-002, 2.3245440E-004, 1.4891826E-005, 3.5170945E-002, 1.5332049E-004, 7.7357525E-001, 2.3037483E-004, 3.0648443E-004
 8.3505102E+001, 6.2823990E+002, 6.1201343E+002, 3.8110626E+000, 1.3159222E+002, 2.0354092E+002, 1.4379908E+000, 1.6970874E-001, 2.1405733E-002, 1.8388735E-004, 1.0803559E-005, 3.3617894E-002, 1.1280272E-004, 7.7427995E-001, 1.8193579E-004, 2.8581089E-004
 8.5535714E+001, 6.1337224E+002, 5.9812111E+002, 3.7762554E+000, 1.2465753E+002, 1.9360909E+002, 1.4199966E+000, 1.7158882E-001, 2.0409537E-002, 1.4855339E-004, 7.7761342E-006, 3.2219956E-002, 8.3795688E-005, 7.7490249E-001, 1.4672202E-004, 2.6835056E-004
 8.7566327E+001, 5.9939256E+002, 5.8505776E+002, 3.7378098E+000, 1.1755874E+002, 1.8378725E+002, 1.4045420E+000, 1.7334454E-001, 1.9475631E-002, 1.2019939E-004, 5.5671350E-006, 3.0913625E-002, 6.0842919E-005, 7.7547747E-001, 1.1846240E-004, 2.5267175E-004
 8.9596939E+001, 5.8551102E+002, 5.7202856E+002, 3.6973006E+000, 1.1069691E+002, 1.7411208E+002, 1.3933401E+000, 1.7507212E-001, 1.8552491E-002, 9.7755328E-005, 3.8606549E-006, 2.9627264E-002, 4.3117467E-005, 7.7603593E-001, 9.6096047E-005, 2.3798390E-004
 9.1627551E+001, 5.7201620E+002, 5.5944907E+002, 3.6534041E+000, 1.0368268E+002, 1.6427552E+002, 1.3863593E+000, 1.7673268E-001, 1.7662348E-002, 7.9816822E-005, 2.6571865E-006, 2.8390140E-002, 2.9317423E-005, 7.7656778E-001, 7.8266354E-005, 2.2436343E-004
 9.3658163E+001, 5.5900373E+002, 5.4744686E+002, 3.6138793E+000, 9.7563594E+001, 1.5513105E+002, 1.3752137E+000, 1.7829068E-001, 1.6823590E-002, 6.7653550E-005, 1.8608255E-006, 2.7228600E-002, 2.0527072E-005, 7.7706058E-001, 6.6240491E-005, 2.1222537E-004
 9.5688776E+001, 5.4704731E+002, 5.3644426E+002, 3.5761011E+000, 9.1872076E+001, 1.4659033E+002, 1.3586813E+000, 1.7970376E-001, 1.6061315E-002, 5.8610976E-005, 1.3244124E-006, 2.6174748E-002, 1.4326340E-005, 7.7750486E-001, 5.7327075E-005, 2.0148931E-004
 9.7719388E+001, 5.3582426E+002, 5.2612362E+002, 3.5432287E+000, 8.7076229E+001, 1.3895994E+002, 1.3347124E+000, 1.8101547E-001, 1.5352253E-002, 5.2135446E-005, 9.5478952E-007, 2.5196165E-002, 1.0279178E-005, 7.7791473E-001, 5.0959767E-005, 1.9178666E-004
 9.9750000E+001, 5.2513097E+002, 5.1626962E+002, 3.5095067E+000, 8.2483550E+001, 1.3178389E+002, 1.3075453E+000, 1.8225406E-001, 1.4681803E-002, 4.7203985E-005, 6.9864304E-007, 2.4271918E-002, 7.5114630E-006, 7.7830018E-001, 4.6117215E-005, 1.8278636E-004
