s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 8.7573487E-001, 9.8651315E-005, 2.0073431E+001, 4.0066569E-002, 1.7857847E+001, 1.7934492E+001, 1.0824485E-002
 9.2182618E-001, 1.2371136E-004, 2.0113813E+001, 4.0147170E-002, 1.8072349E+001, 1.8176849E+001, 1.1785288E-002
 9.6791749E-001, 1.2371136E-004, 2.0113813E+001, 4.0147170E-002, 1.8072349E+001, 1.8176849E+001, 1.3017969E-002
 1.0140088E+000, 1.5331805E-004, 2.0139146E+001, 4.0197735E-002, 1.8290094E+001, 1.8444812E+001, 1.4225202E-002
 1.0601001E+000, 1.5331805E-004, 2.0139146E+001, 4.0197735E-002, 1.8290094E+001, 1.8444812E+001, 1.5785846E-002
 1.1061914E+000, 1.8875254E-004, 2.0166246E+001, 4.0251827E-002, 1.8509338E+001, 1.8732855E+001, 1.7348061E-002
 1.1522827E+000, 1.8875254E-004, 2.0166246E+001, 4.0251827E-002, 1.8509338E+001, 1.8732855E+001, 1.9344198E-002
 1.1983740E+000, 2.3058770E-004, 2.0193273E+001, 4.0305774E-002, 1.8728277E+001, 1.9026951E+001, 2.1320691E-002
 1.2444653E+000, 2.3058770E-004, 2.0193273E+001, 4.0305774E-002, 1.8728277E+001, 1.9026951E+001, 2.3791010E-002
 1.2905567E+000, 2.7877675E-004, 2.0218190E+001, 4.0355507E-002, 1.8944616E+001, 1.9306136E+001, 2.6079272E-002
 1.3366480E+000, 2.7877675E-004, 2.0218190E+001, 4.0355507E-002, 1.8944616E+001, 1.9306136E+001, 2.8973401E-002
 1.3827393E+000, 3.3327894E-004, 2.0312065E+001, 4.0542882E-002, 1.9156844E+001, 1.9573836E+001, 3.1658757E-002
 1.4288306E+000, 3.3327894E-004, 2.0312065E+001, 4.0542882E-002, 1.9156844E+001, 1.9573836E+001, 3.4596255E-002
 1.4749219E+000, 3.9191068E-004, 2.0332637E+001, 4.0583944E-002, 1.9366042E+001, 1.9903081E+001, 3.6847332E-002
 1.5210132E+000, 3.9191068E-004, 2.0332637E+001, 4.0583944E-002, 1.9366042E+001, 1.9903081E+001, 3.8971390E-002
 1.5671045E+000, 4.5050355E-004, 2.0353966E+001, 4.0626516E-002, 1.9573266E+001, 2.0205036E+001, 3.9758043E-002
 1.6131958E+000, 4.5050355E-004, 2.0353966E+001, 4.0626516E-002, 1.9573266E+001, 2.0205036E+001, 3.9858255E-002
 1.6592871E+000, 5.0108409E-004, 2.0379202E+001, 4.0676887E-002, 1.9782202E+001, 2.0486438E+001, 3.8844303E-002
 1.7053784E+000, 5.0108409E-004, 2.0379202E+001, 4.0676887E-002, 1.9782202E+001, 2.0486438E+001, 3.8645596E-002
 1.7514697E+000, 5.4281500E-004, 2.0411835E+001, 4.0742022E-002, 1.9997317E+001, 2.0763382E+001, 3.9635185E-002
 1.7975611E+000, 5.4281500E-004, 2.0411835E+001, 4.0742022E-002, 1.9997317E+001, 2.0763382E+001, 4.3662459E-002
 1.8386967E+000, 5.8006850E-004, 2.0635309E+001, 4.1188076E-002, 2.0209783E+001, 2.1027133E+001, 5.0254485E-002
 1.8798324E+000, 5.8006850E-004, 2.0635309E+001, 4.1188076E-002, 2.0209783E+001, 2.1027133E+001, 6.4363068E-002
 1.9163552E+000, 6.0303828E-004, 2.0684936E+001, 4.1287131E-002, 2.0415295E+001, 2.1326669E+001, 9.1633218E-002
 1.9528779E+000, 6.0303828E-004, 2.0684936E+001, 4.1287131E-002, 2.0415295E+001, 2.1326669E+001, 1.4610030E-001
 1.9894007E+000, 6.1887542E-004, 2.0735017E+001, 4.1387095E-002, 2.0616229E+001, 2.1585499E+001, 2.4767020E-001
 2.0259235E+000, 6.1887542E-004, 2.0735017E+001, 4.1387095E-002, 2.0616229E+001, 2.1585499E+001, 4.2360317E-001
 2.0567712E+000, 6.3018669E-004, 2.0772124E+001, 4.1461160E-002, 2.0798920E+001, 2.1783565E+001, 6.3663229E-001
 2.0876190E+000, 6.3018669E-004, 2.0772124E+001, 4.1461160E-002, 2.0798920E+001, 2.1783565E+001, 8.8434035E-001
 2.1184668E+000, 6.4522042E-004, 2.0807316E+001, 4.1531403E-002, 2.0969510E+001, 2.2079758E+001, 1.0952456E+000
 2.1493145E+000, 6.4522042E-004, 2.0807316E+001, 4.1531403E-002, 2.0969510E+001, 2.2079758E+001, 1.1840249E+000
 2.1770586E+000, 6.6495486E-004, 2.1081141E+001, 4.2077958E-002, 2.1126969E+001, 2.2400177E+001, 1.1414869E+000
 2.2048026E+000, 6.6495486E-004, 2.1081141E+001, 4.2077958E-002, 2.1126969E+001, 2.2400177E+001, 1.0294030E+000
 2.2325466E+000, 6.8356974E-004, 2.1106323E+001, 4.2128220E-002, 2.1279117E+001, 2.2682863E+001, 9.2499139E-001
 2.2538440E+000, 6.8356974E-004, 2.1106323E+001, 4.2128220E-002, 2.1279117E+001, 2.2682863E+001, 8.9213439E-001
 2.2751415E+000, 6.9593693E-004, 2.1126776E+001, 4.2169044E-002, 2.1397591E+001, 2.2886909E+001, 9.0540083E-001
 2.2964389E+000, 6.9593693E-004, 2.1126776E+001, 4.2169044E-002, 2.1397591E+001, 2.2886909E+001, 9.5054730E-001
 2.3177363E+000, 7.0981634E-004, 2.1145285E+001, 4.2205989E-002, 2.1514949E+001, 2.3087362E+001, 1.0091397E+000
 2.3390337E+000, 7.0981634E-004, 2.1145285E+001, 4.2205989E-002, 2.1514949E+001, 2.3087362E+001, 1.0575601E+000
 2.3574366E+000, 7.2011330E-004, 2.1158120E+001, 4.2231607E-002, 2.1621384E+001, 2.3272685E+001, 1.0774744E+000
 2.3758394E+000, 7.2011330E-004, 2.1158120E+001, 4.2231607E-002, 2.1621384E+001, 2.3272685E+001, 1.0693638E+000
 2.3942422E+000, 7.2807580E-004, 2.1473252E+001, 4.2860610E-002, 2.1720977E+001, 2.3446381E+001, 1.0371022E+000
 2.4126451E+000, 7.2807580E-004, 2.1473252E+001, 4.2860610E-002, 2.1720977E+001, 2.3446381E+001, 9.9149395E-001
 2.4310479E+000, 7.3551836E-004, 2.1483134E+001, 4.2880335E-002, 2.1819633E+001, 2.3619357E+001, 9.4918370E-001
 2.4494508E+000, 7.3551836E-004, 2.1483134E+001, 4.2880335E-002, 2.1819633E+001, 2.3619357E+001, 9.2479283E-001
 2.4678536E+000, 7.4287338E-004, 2.1491103E+001, 4.2896242E-002, 2.1916796E+001, 2.3790447E+001, 9.2763444E-001
 2.4862565E+000, 7.4287338E-004, 2.1491103E+001, 4.2896242E-002, 2.1916796E+001, 2.3790447E+001, 9.6003334E-001
 2.5046593E+000, 7.4979145E-004, 2.1497859E+001, 4.2909726E-002, 2.2012887E+001, 2.3957724E+001, 1.0168207E+000
 2.5230621E+000, 7.4979145E-004, 2.1497859E+001, 4.2909726E-002, 2.2012887E+001, 2.3957724E+001, 1.0872111E+000
 2.5414650E+000, 7.5546130E-004, 2.1504431E+001, 4.2922844E-002, 2.2108664E+001, 2.4123312E+001, 1.1572206E+000
 2.5598678E+000, 7.5546130E-004, 2.1504431E+001, 4.2922844E-002, 2.2108664E+001, 2.4123312E+001, 1.2127584E+000
 2.5782707E+000, 7.6054261E-004, 2.1829756E+001, 4.3572193E-002, 2.2204245E+001, 2.4284461E+001, 1.2418800E+000
 2.5966735E+000, 7.6054261E-004, 2.1829756E+001, 4.3572193E-002, 2.2204245E+001, 2.4284461E+001, 1.2383540E+000
 2.6130376E+000, 7.6419767E-004, 2.1835682E+001, 4.3584022E-002, 2.2295535E+001, 2.4436985E+001, 1.2107168E+000
 2.6294017E+000, 7.6419767E-004, 2.1835682E+001, 4.3584022E-002, 2.2295535E+001, 2.4436985E+001, 1.1706994E+000
 2.6457658E+000, 7.6675131E-004, 2.1843075E+001, 4.3598778E-002, 2.2382813E+001, 2.4584318E+001, 1.1289530E+000
 2.6621299E+000, 7.6675131E-004, 2.1843075E+001, 4.3598778E-002, 2.2382813E+001, 2.4584318E+001, 1.0967568E+000
 2.6784940E+000, 7.6959692E-004, 2.1849049E+001, 4.3610701E-002, 2.2469037E+001, 2.4732678E+001, 1.0822151E+000
 2.6948581E+000, 7.6959692E-004, 2.1849049E+001, 4.3610701E-002, 2.2469037E+001, 2.4732678E+001, 1.0878005E+000
 2.7112222E+000, 7.7219951E-004, 2.1854289E+001, 4.3621161E-002, 2.2554664E+001, 2.4878231E+001, 1.1108572E+000
 2.7275863E+000, 7.7219951E-004, 2.1854289E+001, 4.3621161E-002, 2.2554664E+001, 2.4878231E+001, 1.1434425E+000
 2.7439504E+000, 7.7531595E-004, 2.2187547E+001, 4.4286344E-002, 2.2639642E+001, 2.5020443E+001, 1.1768665E+000
 2.7603145E+000, 7.7531595E-004, 2.2187547E+001, 4.4286344E-002, 2.2639642E+001, 2.5020443E+001, 1.2012375E+000
 2.7766786E+000, 7.7786279E-004, 2.2191920E+001, 4.4295073E-002, 2.2725604E+001, 2.5166253E+001, 1.2088605E+000
 2.7930427E+000, 7.7786279E-004, 2.2191920E+001, 4.4295073E-002, 2.2725604E+001, 2.5166253E+001, 1.2011357E+000
 2.8094067E+000, 7.8068689E-004, 2.2195949E+001, 4.4303115E-002, 2.2811176E+001, 2.5312070E+001, 1.1788484E+000
 2.8257708E+000, 7.8068689E-004, 2.2195949E+001, 4.4303115E-002, 2.2811176E+001, 2.5312070E+001, 1.1481695E+000
 2.8421349E+000, 7.8359979E-004, 2.2199232E+001, 4.4309667E-002, 2.2896025E+001, 2.5456510E+001, 1.1165056E+000
 2.8584990E+000, 7.8359979E-004, 2.2199232E+001, 4.4309667E-002, 2.2896025E+001, 2.5456510E+001, 1.0895265E+000
 2.8748631E+000, 7.8567056E-004, 2.2201757E+001, 4.4314707E-002, 2.2980133E+001, 2.5597123E+001, 1.0710251E+000
 2.8912272E+000, 7.8567056E-004, 2.2201757E+001, 4.4314707E-002, 2.2980133E+001, 2.5597123E+001, 1.0623996E+000
 2.9075913E+000, 7.8747378E-004, 2.2527746E+001, 4.4965380E-002, 2.3064022E+001, 2.5735563E+001, 1.0625678E+000
 2.9239554E+000, 7.8747378E-004, 2.2527746E+001, 4.4965380E-002, 2.3064022E+001, 2.5735563E+001, 1.0690863E+000
 2.9403195E+000, 7.8812704E-004, 2.2530498E+001, 4.4970874E-002, 2.3149133E+001, 2.5872720E+001, 1.0787120E+000
 2.9566836E+000, 7.8812704E-004, 2.2530498E+001, 4.4970874E-002, 2.3149133E+001, 2.5872720E+001, 1.0879742E+000
 2.9730477E+000, 7.8821001E-004, 2.2533409E+001, 4.4976685E-002, 2.3234261E+001, 2.6007068E+001, 1.0940318E+000
 2.9894118E+000, 7.8821001E-004, 2.2533409E+001, 4.4976685E-002, 2.3234261E+001, 2.6007068E+001, 1.0956496E+000
 3.0057759E+000, 7.8772730E-004, 2.2536783E+001, 4.4983419E-002, 2.3319670E+001, 2.6140126E+001, 1.0925586E+000
 3.0221400E+000, 7.8772730E-004, 2.2536783E+001, 4.4983419E-002, 2.3319670E+001, 2.6140126E+001, 1.0851643E+000
 3.0385041E+000, 7.8745039E-004, 2.2540186E+001, 4.4990212E-002, 2.3405047E+001, 2.6273057E+001, 1.0749185E+000
 3.0548682E+000, 7.8745039E-004, 2.2540186E+001, 4.4990212E-002, 2.3405047E+001, 2.6273057E+001, 1.0640848E+000
 3.0712323E+000, 7.8740647E-004, 2.2858670E+001, 4.5625905E-002, 2.3490560E+001, 2.6404896E+001, 1.0550710E+000
 3.0875964E+000, 7.8740647E-004, 2.2858670E+001, 4.5625905E-002, 2.3490560E+001, 2.6404896E+001, 1.0495440E+000
 3.1039604E+000, 7.8829839E-004, 2.2862520E+001, 4.5633591E-002, 2.3577309E+001, 2.6539632E+001, 1.0493689E+000
 3.1203245E+000, 7.8829839E-004, 2.2862520E+001, 4.5633591E-002, 2.3577309E+001, 2.6539632E+001, 1.0540832E+000
 3.1366886E+000, 7.9072755E-004, 2.2866057E+001, 4.5640650E-002, 2.3663711E+001, 2.6674344E+001, 1.0630676E+000
 3.1530527E+000, 7.9072755E-004, 2.2866057E+001, 4.5640650E-002, 2.3663711E+001, 2.6674344E+001, 1.0747764E+000
 3.1677367E+000, 7.9476390E-004, 2.2868969E+001, 4.5646462E-002, 2.3745182E+001, 2.6800063E+001, 1.0865286E+000
 3.1824206E+000, 7.9476390E-004, 2.2868969E+001, 4.5646462E-002, 2.3745182E+001, 2.6800063E+001, 1.0979322E+000
 3.1971045E+000, 8.0002267E-004, 2.2872768E+001, 4.5654045E-002, 2.3822822E+001, 2.6920935E+001, 1.1083161E+000
 3.2117884E+000, 8.0002267E-004, 2.2872768E+001, 4.5654045E-002, 2.3822822E+001, 2.6920935E+001, 1.1174213E+000
 3.2264724E+000, 8.0742833E-004, 2.3227489E+001, 4.6362068E-002, 2.3899169E+001, 2.7039106E+001, 1.1249599E+000
 3.2411563E+000, 8.0742833E-004, 2.3227489E+001, 4.6362068E-002, 2.3899169E+001, 2.7039106E+001, 1.1306736E+000
 3.2558402E+000, 8.1652973E-004, 2.3229701E+001, 4.6366484E-002, 2.3976184E+001, 2.7161126E+001, 1.1349333E+000
 3.2705241E+000, 8.1652973E-004, 2.3229701E+001, 4.6366484E-002, 2.3976184E+001, 2.7161126E+001, 1.1379043E+000
 3.2852081E+000, 8.2748231E-004, 2.3230949E+001, 4.6368975E-002, 2.4052066E+001, 2.7282919E+001, 1.1397672E+000
 3.2998920E+000, 8.2748231E-004, 2.3230949E+001, 4.6368975E-002, 2.4052066E+001, 2.7282919E+001, 1.1406794E+000
 3.3145759E+000, 8.4009298E-004, 2.3230959E+001, 4.6368995E-002, 2.4126507E+001, 2.7402267E+001, 1.1403655E+000
 3.3292598E+000, 8.4009298E-004, 2.3230959E+001, 4.6368995E-002, 2.4126507E+001, 2.7402267E+001, 1.1387022E+000
 3.3439438E+000, 8.5274328E-004, 2.3230309E+001, 4.6367697E-002, 2.4199889E+001, 2.7518069E+001, 1.1346221E+000
 3.3586277E+000, 8.5274328E-004, 2.3230309E+001, 4.6367697E-002, 2.4199889E+001, 2.7518069E+001, 1.1285447E+000
 3.3733116E+000, 8.6399324E-004, 2.3596201E+001, 4.7098018E-002, 2.4272512E+001, 2.7633613E+001, 1.1208353E+000
 3.3879955E+000, 8.6399324E-004, 2.3596201E+001, 4.7098018E-002, 2.4272512E+001, 2.7633613E+001, 1.1119375E+000
 3.4026795E+000, 8.7339142E-004, 2.3595178E+001, 4.7095975E-002, 2.4345786E+001, 2.7755127E+001, 1.1031068E+000
 3.4173634E+000, 8.7339142E-004, 2.3595178E+001, 4.7095975E-002, 2.4345786E+001, 2.7755127E+001, 1.0952475E+000
 3.4320473E+000, 8.8116201E-004, 2.3593783E+001, 4.7093192E-002, 2.4418349E+001, 2.7875126E+001, 1.0891648E+000
 3.4467312E+000, 8.8116201E-004, 2.3593783E+001, 4.7093192E-002, 2.4418349E+001, 2.7875126E+001, 1.0848352E+000
 3.4614152E+000, 8.8595591E-004, 2.3592179E+001, 4.7089989E-002, 2.4490399E+001, 2.7996022E+001, 1.0820271E+000
 3.4760991E+000, 8.8595591E-004, 2.3592179E+001, 4.7089989E-002, 2.4490399E+001, 2.7996022E+001, 1.0815583E+000
 3.4907830E+000, 8.8827660E-004, 2.3590875E+001, 4.7087386E-002, 2.4562405E+001, 2.8116348E+001, 1.0833563E+000
 3.5054670E+000, 8.8827660E-004, 2.3590875E+001, 4.7087386E-002, 2.4562405E+001, 2.8116348E+001, 1.0864390E+000
 3.5201509E+000, 8.8892844E-004, 2.3897819E+001, 4.7700046E-002, 2.4634630E+001, 2.8238666E+001, 1.0897172E+000
 3.5348348E+000, 8.8892844E-004, 2.3897819E+001, 4.7700046E-002, 2.4634630E+001, 2.8238666E+001, 1.0915748E+000
 3.5495187E+000, 8.8887932E-004, 2.3897334E+001, 4.7699079E-002, 2.4707928E+001, 2.8362981E+001, 1.0910245E+000
 3.5642027E+000, 8.8887932E-004, 2.3897334E+001, 4.7699079E-002, 2.4707928E+001, 2.8362981E+001, 1.0859318E+000
 3.5788866E+000, 8.8905875E-004, 2.3896967E+001, 4.7698346E-002, 2.4781188E+001, 2.8488082E+001, 1.0772329E+000
 3.5935705E+000, 8.8905875E-004, 2.3896967E+001, 4.7698346E-002, 2.4781188E+001, 2.8488082E+001, 1.0653534E+000
 3.6082544E+000, 8.8891786E-004, 2.3896797E+001, 4.7698007E-002, 2.4854481E+001, 2.8612029E+001, 1.0520954E+000
 3.6229384E+000, 8.8891786E-004, 2.3896797E+001, 4.7698007E-002, 2.4854481E+001, 2.8612029E+001, 1.0390564E+000
 3.6376223E+000, 8.8924777E-004, 2.3896535E+001, 4.7697483E-002, 2.4927587E+001, 2.8735925E+001, 1.0275238E+000
 3.6523062E+000, 8.8924777E-004, 2.3896535E+001, 4.7697483E-002, 2.4927587E+001, 2.8735925E+001, 1.0182738E+000
 3.6669901E+000, 8.9063058E-004, 2.4086672E+001, 4.8076996E-002, 2.5000303E+001, 2.8857018E+001, 1.0135116E+000
 3.6816741E+000, 8.9063058E-004, 2.4086672E+001, 4.8076996E-002, 2.5000303E+001, 2.8857018E+001, 1.0137096E+000
 3.6963580E+000, 8.9313200E-004, 2.4085441E+001, 4.8074540E-002, 2.5072948E+001, 2.8977578E+001, 1.0213716E+000
 3.7110419E+000, 8.9313200E-004, 2.4085441E+001, 4.8074540E-002, 2.5072948E+001, 2.8977578E+001, 1.0368939E+000
 3.7257258E+000, 8.9667886E-004, 2.4083531E+001, 4.8070729E-002, 2.5144811E+001, 2.9096545E+001, 1.0587334E+000
 3.7404098E+000, 8.9667886E-004, 2.4083531E+001, 4.8070729E-002, 2.5144811E+001, 2.9096545E+001, 1.0864717E+000
 3.7550937E+000, 9.0088689E-004, 2.4080905E+001, 4.8065486E-002, 2.5215809E+001, 2.9211943E+001, 1.1182949E+000
 3.7697776E+000, 9.0088689E-004, 2.4080905E+001, 4.8065486E-002, 2.5215809E+001, 2.9211943E+001, 1.1523098E+000
 3.7844615E+000, 9.0600594E-004, 2.4077831E+001, 4.8059352E-002, 2.5286082E+001, 2.9324513E+001, 1.1868110E+000
 3.7991455E+000, 9.0600594E-004, 2.4077831E+001, 4.8059352E-002, 2.5286082E+001, 2.9324513E+001, 1.2176952E+000
 3.8138294E+000, 9.1150170E-004, 2.4211846E+001, 4.8326844E-002, 2.5355754E+001, 2.9437086E+001, 1.2418076E+000
 3.8285133E+000, 9.1150170E-004, 2.4211846E+001, 4.8326844E-002, 2.5355754E+001, 2.9437086E+001, 1.2571387E+000
 3.8431972E+000, 9.1714252E-004, 2.4208494E+001, 4.8320154E-002, 2.5425428E+001, 2.9550034E+001, 1.2638650E+000
 3.8578812E+000, 9.1714252E-004, 2.4208494E+001, 4.8320154E-002, 2.5425428E+001, 2.9550034E+001, 1.2628963E+000
 3.8725651E+000, 9.2217655E-004, 2.4204992E+001, 4.8313165E-002, 2.5494592E+001, 2.9661413E+001, 1.2564042E+000
 3.8872490E+000, 9.2217655E-004, 2.4204992E+001, 4.8313165E-002, 2.5494592E+001, 2.9661413E+001, 1.2473596E+000
 3.9019329E+000, 9.2671797E-004, 2.4201515E+001, 4.8306224E-002, 2.5563391E+001, 2.9770856E+001, 1.2377909E+000
 3.9166169E+000, 9.2671797E-004, 2.4201515E+001, 4.8306224E-002, 2.5563391E+001, 2.9770856E+001, 1.2292756E+000
 3.9313008E+000, 9.3074491E-004, 2.4198364E+001, 4.8299935E-002, 2.5632080E+001, 2.9878827E+001, 1.2226535E+000
 3.9459847E+000, 9.3074491E-004, 2.4198364E+001, 4.8299935E-002, 2.5632080E+001, 2.9878827E+001, 1.2181548E+000
 3.9606687E+000, 9.3312571E-004, 2.4289181E+001, 4.8481206E-002, 2.5700673E+001, 2.9985899E+001, 1.2158347E+000
 3.9753526E+000, 9.3312571E-004, 2.4289181E+001, 4.8481206E-002, 2.5700673E+001, 2.9985899E+001, 1.2155763E+000
 3.9900365E+000, 9.3492647E-004, 2.4286888E+001, 4.8476628E-002, 2.5769805E+001, 3.0092636E+001, 1.2173432E+000
 4.0047204E+000, 9.3492647E-004, 2.4286888E+001, 4.8476628E-002, 2.5769805E+001, 3.0092636E+001, 1.2209386E+000
 4.0194044E+000, 9.3648387E-004, 2.4285025E+001, 4.8472910E-002, 2.5839079E+001, 3.0197477E+001, 1.2260195E+000
 4.0340883E+000, 9.3648387E-004, 2.4285025E+001, 4.8472910E-002, 2.5839079E+001, 3.0197477E+001, 1.2322705E+000
 4.0487722E+000, 9.3706567E-004, 2.4283652E+001, 4.8470170E-002, 2.5908593E+001, 3.0300295E+001, 1.2388227E+000
 4.0649245E+000, 9.3706567E-004, 2.4283652E+001, 4.8470170E-002, 2.5908593E+001, 3.0300295E+001, 1.2452036E+000
 4.0810768E+000, 9.3886187E-004, 2.4282177E+001, 4.8467226E-002, 2.5984895E+001, 3.0412079E+001, 1.2496928E+000
 4.0972292E+000, 9.3886187E-004, 2.4282177E+001, 4.8467226E-002, 2.5984895E+001, 3.0412079E+001, 1.2502714E+000
 4.1133815E+000, 9.4040496E-004, 2.4356109E+001, 4.8614793E-002, 2.6061701E+001, 3.0523907E+001, 1.2462023E+000
 4.1295338E+000, 9.4040496E-004, 2.4356109E+001, 4.8614793E-002, 2.6061701E+001, 3.0523907E+001, 1.2384184E+000
 4.1456861E+000, 9.4357264E-004, 2.4356243E+001, 4.8615061E-002, 2.6139230E+001, 3.0637020E+001, 1.2272765E+000
 4.1618384E+000, 9.4357264E-004, 2.4356243E+001, 4.8615061E-002, 2.6139230E+001, 3.0637020E+001, 1.2139199E+000
 4.1779908E+000, 9.4824093E-004, 2.4357191E+001, 4.8616953E-002, 2.6217225E+001, 3.0751691E+001, 1.1989756E+000
 4.1941431E+000, 9.4824093E-004, 2.4357191E+001, 4.8616953E-002, 2.6217225E+001, 3.0751691E+001, 1.1834665E+000
 4.2102954E+000, 9.5499081E-004, 2.4358170E+001, 4.8618906E-002, 2.6295070E+001, 3.0866096E+001, 1.1685241E+000
 4.2264477E+000, 9.5499081E-004, 2.4358170E+001, 4.8618906E-002, 2.6295070E+001, 3.0866096E+001, 1.1553388E+000
 4.2426000E+000, 9.6294209E-004, 2.4359074E+001, 4.8620711E-002, 2.6372645E+001, 3.0980604E+001, 1.1429421E+000
 4.2587523E+000, 9.6294209E-004, 2.4359074E+001, 4.8620711E-002, 2.6372645E+001, 3.0980604E+001, 1.1345044E+000
 4.2749047E+000, 9.7181246E-004, 2.4441428E+001, 4.8785091E-002, 2.6450154E+001, 3.1096208E+001, 1.1273373E+000
 4.2910570E+000, 9.7181246E-004, 2.4441428E+001, 4.8785091E-002, 2.6450154E+001, 3.1096208E+001, 1.1216276E+000
 4.3072093E+000, 9.8187544E-004, 2.4442754E+001, 4.8787738E-002, 2.6527848E+001, 3.1214371E+001, 1.1174066E+000
 4.3233616E+000, 9.8187544E-004, 2.4442754E+001, 4.8787738E-002, 2.6527848E+001, 3.1214371E+001, 1.1147326E+000
 4.3395139E+000, 9.9242784E-004, 2.4443915E+001, 4.8790054E-002, 2.6605149E+001, 3.1331857E+001, 1.1139910E+000
 4.3556663E+000, 9.9242784E-004, 2.4443915E+001, 4.8790054E-002, 2.6605149E+001, 3.1331857E+001, 1.1159549E+000
 4.3718186E+000, 1.0032442E-003, 2.4444961E+001, 4.8792142E-002, 2.6682084E+001, 3.1449382E+001, 1.1215675E+000
 4.3895861E+000, 1.0032442E-003, 2.4444961E+001, 4.8792142E-002, 2.6682084E+001, 3.1449382E+001, 1.1324032E+000
 4.4073537E+000, 1.0154444E-003, 2.4445352E+001, 4.8792923E-002, 2.6765741E+001, 3.1578538E+001, 1.1489632E+000
 4.4251212E+000, 1.0154444E-003, 2.4445352E+001, 4.8792923E-002, 2.6765741E+001, 3.1578538E+001, 1.1703681E+000
 4.4428888E+000, 1.0252308E-003, 2.4553623E+001, 4.9009032E-002, 2.6849144E+001, 3.1706934E+001, 1.1939199E+000
 4.4606563E+000, 1.0252308E-003, 2.4553623E+001, 4.9009032E-002, 2.6849144E+001, 3.1706934E+001, 1.2166091E+000
 4.4784239E+000, 1.0349809E-003, 2.4555726E+001, 4.9013230E-002, 2.6933983E+001, 3.1839432E+001, 1.2344674E+000
 4.4961914E+000, 1.0349809E-003, 2.4555726E+001, 4.9013230E-002, 2.6933983E+001, 3.1839432E+001, 1.2444077E+000
 4.5139590E+000, 1.0422418E-003, 2.4558630E+001, 4.9019026E-002, 2.7019359E+001, 3.1972040E+001, 1.2444776E+000
 4.5317265E+000, 1.0422418E-003, 2.4558630E+001, 4.9019026E-002, 2.7019359E+001, 3.1972040E+001, 1.2357862E+000
 4.5494941E+000, 1.0482060E-003, 2.4562813E+001, 4.9027375E-002, 2.7105748E+001, 3.2106594E+001, 1.2217249E+000
 4.5672616E+000, 1.0482060E-003, 2.4562813E+001, 4.9027375E-002, 2.7105748E+001, 3.2106594E+001, 1.2065791E+000
