s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ACETONE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-8.8575446E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8575446E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0259235E+000, 4.4909502E-001,-8.8785801E-002, 1.0865984E-002,-1.1711913E-002,-2.5456873E-005, 0.0000000E+000, 0.0000000E+000, 3.3690382E-001, 3.5943783E-001, 0.0000000E+000, 1.8211687E-005, 0.0000000E+000, 0.0000000E+000
 4.0047202E+000, 1.6244023E+000,-3.6540152E-001,-2.5182728E-002,-4.2175876E-002,-2.3958090E-005, 0.0000000E+000, 0.0000000E+000, 1.1910024E+000, 1.1916183E+000, 0.0000000E+000, 5.7458670E-005, 0.0000000E+000, 0.0000000E+000
 6.0010033E+000, 2.1950468E+000,-5.1081200E-001,-1.4126023E+000,-5.0157923E-002, 6.6551023E-005, 0.0000000E+000, 0.0000000E+000, 2.2096399E-001, 2.2154115E-001, 0.0000000E+000, 7.7939573E-005, 0.0000000E+000, 0.0000000E+000
 8.0061312E+000, 3.0019805E+000,-7.1024212E-001,-1.8610883E+000,-5.9304546E-002, 2.3862370E-004, 0.0000000E+000, 0.0000000E+000, 3.6485112E-001, 3.7158417E-001, 0.0000000E+000, 1.0657302E-004, 0.0000000E+000, 0.0000000E+000
 1.0005004E+001, 4.2763116E+000,-1.0390891E+000,-2.6596410E+000,-7.0168610E-002, 5.8668804E-004, 0.0000000E+000, 0.0000000E+000, 5.0213592E-001, 5.0799953E-001, 0.0000000E+000, 1.5184395E-004, 0.0000000E+000, 0.0000000E+000
 1.2005544E+001, 7.3282481E+000,-1.9125106E+000,-4.2764857E+000,-8.7788990E-002, 1.4453812E-003, 0.0000000E+000, 0.0000000E+000, 1.0411003E+000, 1.0529082E+000, 0.0000000E+000, 2.6570644E-004, 0.0000000E+000, 0.0000000E+000
 1.4000184E+001, 1.7473446E+001,-5.0151977E+000,-8.7476090E+000,-1.1736535E-001, 3.7935458E-003, 0.0000000E+000, 0.0000000E+000, 3.5691879E+000, 3.5970673E+000, 0.0000000E+000, 6.8113997E-004, 0.0000000E+000, 0.0000000E+000
 1.6002113E+001, 3.6100967E+001,-1.0472263E+001,-2.3550981E+001,-1.4572468E-001, 5.7424973E-003, 0.0000000E+000, 0.0000000E+000, 1.9181062E+000, 1.9377399E+000, 0.0000000E+000, 1.3363882E-003, 0.0000000E+000, 0.0000000E+000
 1.8001780E+001, 4.7951369E+001,-1.3953176E+001,-2.8557704E+001,-1.8575922E-001, 7.9156103E-003, 0.0000000E+000, 0.0000000E+000, 5.2022130E+000, 5.2626454E+000, 0.0000000E+000, 1.8795420E-003, 0.0000000E+000, 0.0000000E+000
 2.0000433E+001, 8.3591974E+001,-2.4420738E+001,-5.4083758E+001,-2.4382930E-001, 1.2102623E-002, 0.0000000E+000, 0.0000000E+000, 4.7495525E+000, 4.8557505E+000, 0.0000000E+000, 3.1524701E-003, 0.0000000E+000, 0.0000000E+000
 2.2000366E+001, 1.0346563E+002,-3.0240818E+001,-7.3043434E+001,-2.8540912E-001, 1.3457120E-002, 0.0000000E+000, 0.0000000E+000,-1.1125547E-001,-9.0572313E-002, 0.0000000E+000, 3.7984586E-003, 0.0000000E+000, 0.0000000E+000
 2.4003031E+001, 1.2142952E+002,-3.5458279E+001,-8.1129750E+001,-2.7510359E-001, 1.4701968E-002, 0.0000000E+000, 0.0000000E+000, 4.4132481E+000, 4.5810928E+000, 0.0000000E+000, 4.3360798E-003, 0.0000000E+000, 0.0000000E+000
 2.6000351E+001, 1.2100842E+002,-3.5268689E+001,-8.8594431E+001,-3.8099391E-001, 1.5001395E-002, 0.0000000E+000, 0.0000000E+000,-3.2939271E+000,-3.2206878E+000, 0.0000000E+000, 3.9157673E-003, 0.0000000E+000, 0.0000000E+000
 2.8000877E+001, 9.6452918E+001,-2.8108154E+001,-6.7841022E+001,-2.6596710E-001, 1.3539902E-002, 0.0000000E+000, 0.0000000E+000, 2.1201343E-001, 2.5131480E-001, 0.0000000E+000, 3.4462861E-003, 0.0000000E+000, 0.0000000E+000
 3.0002188E+001, 1.0102327E+002,-2.9515778E+001,-7.1912796E+001,-2.5820254E-001, 1.3485995E-002, 0.0000000E+000, 0.0000000E+000,-7.3215229E-001,-6.5002081E-001, 0.0000000E+000, 3.5502391E-003, 0.0000000E+000, 0.0000000E+000
 3.2003620E+001, 1.0222799E+002,-2.9887761E+001,-7.1664110E+001,-2.8462023E-001, 1.3513518E-002, 0.0000000E+000, 0.0000000E+000, 2.7786897E-001, 4.0501276E-001, 0.0000000E+000, 3.6552778E-003, 0.0000000E+000, 0.0000000E+000
 3.4000751E+001, 1.1217157E+002,-3.2707863E+001,-7.8029700E+001,-2.7696167E-001, 1.4247763E-002, 0.0000000E+000, 0.0000000E+000, 1.1016717E+000, 1.1712880E+000, 0.0000000E+000, 3.9274448E-003, 0.0000000E+000, 0.0000000E+000
 3.6003330E+001, 1.1151378E+002,-3.2549893E+001,-7.7733514E+001,-2.9195952E-001, 1.4011530E-002, 0.0000000E+000, 0.0000000E+000, 8.4759045E-001, 9.5242047E-001, 0.0000000E+000, 3.9568818E-003, 0.0000000E+000, 0.0000000E+000
 3.8001419E+001, 1.2431798E+002,-3.6355080E+001,-8.8687561E+001,-3.0555263E-001, 1.5201127E-002, 0.0000000E+000, 0.0000000E+000,-1.0456305E+000,-1.0150157E+000, 0.0000000E+000, 4.2241313E-003, 0.0000000E+000, 0.0000000E+000
 4.0001225E+001, 1.1272674E+002,-3.2942568E+001,-7.9000047E+001,-3.3257296E-001, 1.4090772E-002, 0.0000000E+000, 0.0000000E+000, 3.2195042E-001, 4.6564683E-001, 0.0000000E+000, 4.0960088E-003, 0.0000000E+000, 0.0000000E+000
 4.2000687E+001, 1.2603028E+002,-3.6904913E+001,-8.4541901E+001,-3.2300153E-001, 1.5161165E-002, 0.0000000E+000, 0.0000000E+000, 4.2397879E+000, 4.2756233E+000, 0.0000000E+000, 4.3592694E-003, 0.0000000E+000, 0.0000000E+000
 4.4001095E+001, 1.2396142E+002,-3.6147465E+001,-9.1027748E+001,-3.5730455E-001, 1.5035798E-002, 0.0000000E+000, 0.0000000E+000,-3.6839713E+000,-3.5560611E+000, 0.0000000E+000, 4.3728884E-003, 0.0000000E+000, 0.0000000E+000
 4.6001629E+001, 1.2416849E+002,-3.6292173E+001,-8.5884294E+001,-2.9945400E-001, 1.5586739E-002, 0.0000000E+000, 0.0000000E+000, 1.5803274E+000, 1.7081597E+000, 0.0000000E+000, 4.3835384E-003, 0.0000000E+000, 0.0000000E+000
 4.8003643E+001, 1.3067046E+002,-3.8172351E+001,-9.1450727E+001,-2.8382215E-001, 1.5711635E-002, 0.0000000E+000, 0.0000000E+000, 6.6041159E-001, 7.7926909E-001, 0.0000000E+000, 4.5461036E-003, 0.0000000E+000, 0.0000000E+000
 5.0001007E+001, 1.3366577E+002,-3.9031678E+001,-9.4274211E+001,-4.0124959E-001, 1.6095295E-002, 0.0000000E+000, 0.0000000E+000,-1.2078863E-001,-2.5271500E-002, 0.0000000E+000, 4.6744982E-003, 0.0000000E+000, 0.0000000E+000
 5.2001488E+001, 1.3161056E+002,-3.8410510E+001,-9.1684897E+001,-3.2340282E-001, 1.6228900E-002, 0.0000000E+000, 0.0000000E+000, 1.1022785E+000, 1.2079828E+000, 0.0000000E+000, 4.7293235E-003, 0.0000000E+000, 0.0000000E+000
 5.4002293E+001, 1.3587822E+002,-3.9624865E+001,-9.5401958E+001,-3.1823532E-001, 1.6150283E-002, 0.0000000E+000, 0.0000000E+000, 4.4139676E-001, 5.4931106E-001, 0.0000000E+000, 4.7083257E-003, 0.0000000E+000, 0.0000000E+000
 5.6000069E+001, 1.3479332E+002,-3.9256053E+001,-9.4440749E+001,-3.2591036E-001, 1.6327871E-002, 0.0000000E+000, 0.0000000E+000, 6.5768357E-001, 7.8694008E-001, 0.0000000E+000, 4.7634800E-003, 0.0000000E+000, 0.0000000E+000
 5.8000446E+001, 1.4220060E+002,-4.1590043E+001,-1.0201242E+002,-3.7513144E-001, 1.6834386E-002, 0.0000000E+000, 0.0000000E+000,-1.8717582E+000,-1.7601545E+000, 0.0000000E+000, 5.0096553E-003, 0.0000000E+000, 0.0000000E+000
 6.0000000E+001, 1.3464183E+002,-3.9271215E+001,-9.6378209E+001,-3.4473871E-001, 1.6198457E-002, 0.0000000E+000, 0.0000000E+000,-1.3998403E+000,-1.3361374E+000, 0.0000000E+000, 4.5585048E-003, 0.0000000E+000, 0.0000000E+000
