s,m/s
Time,"w"
 0.0000000E+000, 9.7183768E-003
 4.4627718E-002, 9.6539487E-003
 8.9255436E-002, 1.2959293E-002
 1.3388315E-001, 1.7016584E-002
 1.7851087E-001, 2.1676556E-002
 2.2313859E-001, 2.6708399E-002
 2.6776631E-001, 3.1831859E-002
 3.1239403E-001, 3.7369335E-002
 3.5702175E-001, 4.2880014E-002
 4.0164946E-001, 4.8239865E-002
 4.4627718E-001, 5.2515978E-002
 4.9090490E-001, 5.7921125E-002
 5.3553262E-001, 6.9521713E-002
 5.8016034E-001, 8.0288500E-002
 6.2478805E-001, 9.3630248E-002
 6.6941577E-001, 1.0858844E-001
 7.0428954E-001, 1.2752977E-001
 7.3531441E-001, 1.3942192E-001
 7.6240433E-001, 1.4952559E-001
 7.8949424E-001, 1.5714388E-001
 8.1658416E-001, 1.6765268E-001
 8.4367408E-001, 1.7844144E-001
 8.6733295E-001, 1.9273732E-001
 8.9099182E-001, 2.1262355E-001
 9.1166366E-001, 2.5004227E-001
 9.3233551E-001, 3.3436627E-001
 9.5300735E-001, 5.1594631E-001
 9.7052634E-001, 8.0398974E-001
 9.8804533E-001, 1.2450288E+000
 1.0028631E+000, 1.6627648E+000
 1.0176810E+000, 2.0507475E+000
 1.0307225E+000, 2.2163220E+000
 1.0437641E+000, 2.2226825E+000
 1.0568057E+000, 2.0936758E+000
 1.0698473E+000, 1.9469840E+000
 1.0805731E+000, 1.8725677E+000
 1.0912990E+000, 1.8814296E+000
 1.1020249E+000, 1.9719245E+000
 1.1127508E+000, 2.1200184E+000
 1.1234767E+000, 2.2304622E+000
 1.1342025E+000, 2.2697498E+000
 1.1449284E+000, 2.2095450E+000
 1.1556543E+000, 2.0717772E+000
 1.1663802E+000, 1.9119096E+000
 1.1771061E+000, 1.7638507E+000
 1.1878319E+000, 1.6308026E+000
 1.1985578E+000, 1.5142854E+000
 1.2080011E+000, 1.4217212E+000
 1.2174444E+000, 1.3356265E+000
 1.2268877E+000, 1.2649733E+000
 1.2363310E+000, 1.2130256E+000
 1.2457742E+000, 1.1945532E+000
 1.2552175E+000, 1.2116667E+000
 1.2646608E+000, 1.2599418E+000
 1.2741041E+000, 1.3361349E+000
 1.2835474E+000, 1.4574195E+000
 1.2929907E+000, 1.6265089E+000
 1.3024340E+000, 1.8367324E+000
 1.3118772E+000, 2.0947884E+000
 1.3213205E+000, 2.3668624E+000
 1.3307638E+000, 2.5993647E+000
 1.3402071E+000, 2.7829847E+000
 1.3496504E+000, 2.8365460E+000
 1.3590937E+000, 2.7379098E+000
 1.3685369E+000, 2.5168818E+000
 1.3779802E+000, 2.2454372E+000
 1.3874235E+000, 1.9997859E+000
 1.3968668E+000, 1.8212694E+000
 1.4063101E+000, 1.7175831E+000
 1.4146193E+000, 1.6645731E+000
 1.4229285E+000, 1.6338213E+000
 1.4312377E+000, 1.6096901E+000
 1.4395469E+000, 1.5905905E+000
 1.4469678E+000, 1.5767723E+000
 1.4543886E+000, 1.5621868E+000
 1.4618094E+000, 1.5432260E+000
 1.4692302E+000, 1.5319624E+000
 1.4766510E+000, 1.5229558E+000
 1.4840719E+000, 1.5168468E+000
 1.4914927E+000, 1.5146913E+000
 1.4989135E+000, 1.5135055E+000
 1.5063343E+000, 1.5174551E+000
 1.5137551E+000, 1.5300887E+000
 1.5203778E+000, 1.5448956E+000
 1.5270005E+000, 1.5732091E+000
 1.5336232E+000, 1.6160035E+000
 1.5402460E+000, 1.6762421E+000
 1.5468687E+000, 1.7499496E+000
 1.5534914E+000, 1.8344522E+000
 1.5601141E+000, 1.9269027E+000
 1.5667368E+000, 2.0240527E+000
 1.5733595E+000, 2.1173594E+000
 1.5799822E+000, 2.2041167E+000
 1.5866049E+000, 2.2775308E+000
 1.5932276E+000, 2.3340585E+000
 1.5998503E+000, 2.3737653E+000
 1.6071353E+000, 2.3959353E+000
 1.6144202E+000, 2.4035937E+000
 1.6217052E+000, 2.3995436E+000
 1.6289902E+000, 2.3995098E+000
 1.6362752E+000, 2.4095187E+000
 1.6435601E+000, 2.4253879E+000
 1.6508451E+000, 2.4504107E+000
 1.6581301E+000, 2.4790511E+000
 1.6654151E+000, 2.5039440E+000
 1.6727000E+000, 2.5337177E+000
 1.6799850E+000, 2.5541202E+000
 1.6872700E+000, 2.5645435E+000
 1.6945549E+000, 2.5597014E+000
 1.7018399E+000, 2.5494018E+000
 1.7091249E+000, 2.5298021E+000
 1.7164099E+000, 2.5018908E+000
 1.7236948E+000, 2.4698451E+000
 1.7309798E+000, 2.4365114E+000
 1.7382648E+000, 2.4043201E+000
 1.7455498E+000, 2.3788059E+000
 1.7528347E+000, 2.3617744E+000
 1.7601197E+000, 2.3612643E+000
 1.7674047E+000, 2.3686522E+000
 1.7746897E+000, 2.3918585E+000
 1.7819746E+000, 2.4306632E+000
 1.7885116E+000, 2.4709028E+000
 1.7950485E+000, 2.5105119E+000
 1.8015854E+000, 2.5385852E+000
 1.8081223E+000, 2.5575306E+000
 1.8146592E+000, 2.5615483E+000
 1.8211961E+000, 2.5492566E+000
 1.8277331E+000, 2.5239545E+000
 1.8342700E+000, 2.4913826E+000
 1.8408069E+000, 2.4583813E+000
 1.8473438E+000, 2.4309953E+000
 1.8538807E+000, 2.4135627E+000
 1.8604176E+000, 2.4083630E+000
 1.8669546E+000, 2.4174685E+000
 1.8734915E+000, 2.4394698E+000
 1.8800284E+000, 2.4718887E+000
 1.8865653E+000, 2.5106685E+000
 1.8931022E+000, 2.5505768E+000
 1.8996391E+000, 2.5886354E+000
 1.9061761E+000, 2.6221142E+000
 1.9127130E+000, 2.6468107E+000
 1.9192499E+000, 2.6614453E+000
 1.9257868E+000, 2.6662414E+000
 1.9323237E+000, 2.6628507E+000
 1.9388606E+000, 2.6525471E+000
 1.9453976E+000, 2.6381471E+000
 1.9519345E+000, 2.6249724E+000
 1.9584714E+000, 2.6152942E+000
 1.9650083E+000, 2.6088890E+000
 1.9715452E+000, 2.6073905E+000
 1.9780821E+000, 2.6039460E+000
 1.9846191E+000, 2.6006896E+000
 1.9911560E+000, 2.5953230E+000
 1.9968701E+000, 2.5903655E+000
 2.0025842E+000, 2.5836603E+000
 2.0082983E+000, 2.5753676E+000
 2.0140125E+000, 2.5663536E+000
 2.0197266E+000, 2.5572455E+000
 2.0254407E+000, 2.5481183E+000
 2.0311548E+000, 2.5383799E+000
 2.0368689E+000, 2.5295818E+000
 2.0425831E+000, 2.5196115E+000
 2.0482972E+000, 2.5094479E+000
 2.0540113E+000, 2.5003968E+000
 2.0597254E+000, 2.4914279E+000
 2.0654395E+000, 2.4886366E+000
 2.0711537E+000, 2.4901288E+000
 2.0768678E+000, 2.4924787E+000
 2.0825819E+000, 2.4974658E+000
 2.0882960E+000, 2.5053087E+000
 2.0940101E+000, 2.5137587E+000
 2.0997243E+000, 2.5206127E+000
 2.1054384E+000, 2.5293230E+000
 2.1111525E+000, 2.5365902E+000
 2.1168666E+000, 2.5399547E+000
 2.1225807E+000, 2.5397276E+000
 2.1282949E+000, 2.5370001E+000
 2.1340090E+000, 2.5354363E+000
 2.1397231E+000, 2.5337135E+000
 2.1454372E+000, 2.5303374E+000
 2.1511513E+000, 2.5288824E+000
 2.1568655E+000, 2.5326336E+000
 2.1625796E+000, 2.5485826E+000
 2.1682937E+000, 2.5621881E+000
 2.1740078E+000, 2.5820267E+000
 2.1797219E+000, 2.6081060E+000
 2.1854361E+000, 2.6380130E+000
 2.1911502E+000, 2.6641816E+000
 2.1968643E+000, 2.6913170E+000
 2.2025784E+000, 2.7151090E+000
 2.2082925E+000, 2.7314336E+000
 2.2140067E+000, 2.7376609E+000
 2.2202922E+000, 2.7349166E+000
 2.2265777E+000, 2.7217863E+000
 2.2328633E+000, 2.7018062E+000
 2.2391488E+000, 2.6803210E+000
 2.2454343E+000, 2.6682793E+000
 2.2517199E+000, 2.6680227E+000
 2.2580054E+000, 2.6821289E+000
 2.2642909E+000, 2.7108179E+000
 2.2705764E+000, 2.7508963E+000
 2.2768620E+000, 2.7948229E+000
 2.2831475E+000, 2.8360229E+000
 2.2894330E+000, 2.8680751E+000
 2.2957186E+000, 2.8847485E+000
 2.3020041E+000, 2.8833112E+000
 2.3082896E+000, 2.8659031E+000
 2.3145752E+000, 2.8362933E+000
 2.3208607E+000, 2.8034654E+000
 2.3271462E+000, 2.7736053E+000
 2.3334318E+000, 2.7531373E+000
 2.3397173E+000, 2.7455832E+000
 2.3460028E+000, 2.7495485E+000
 2.3522884E+000, 2.7616374E+000
 2.3585739E+000, 2.7771192E+000
 2.3648594E+000, 2.7856090E+000
 2.3711450E+000, 2.7861467E+000
 2.3774305E+000, 2.7734319E+000
 2.3837160E+000, 2.7468177E+000
 2.3900016E+000, 2.7061591E+000
 2.3962871E+000, 2.6634452E+000
 2.4025726E+000, 2.6225259E+000
 2.4088582E+000, 2.5916313E+000
 2.4151437E+000, 2.5682662E+000
 2.4214292E+000, 2.5541503E+000
 2.4277147E+000, 2.5445279E+000
 2.4340003E+000, 2.5360486E+000
 2.4402858E+000, 2.5262867E+000
 2.4465713E+000, 2.5112664E+000
 2.4528569E+000, 2.4879580E+000
 2.4591424E+000, 2.4537639E+000
 2.4654279E+000, 2.4100992E+000
 2.4717135E+000, 2.3567660E+000
 2.4772551E+000, 2.3055252E+000
 2.4827967E+000, 2.2505297E+000
 2.4883384E+000, 2.1939717E+000
 2.4938800E+000, 2.1420521E+000
 2.4994216E+000, 2.0890009E+000
 2.5049632E+000, 2.0434636E+000
 2.5105049E+000, 2.0074636E+000
 2.5160465E+000, 1.9809246E+000
 2.5215881E+000, 1.9588668E+000
 2.5271298E+000, 1.9452619E+000
 2.5326714E+000, 1.9411780E+000
 2.5387672E+000, 1.9442728E+000
 2.5448630E+000, 1.9524376E+000
 2.5509588E+000, 1.9624976E+000
 2.5570546E+000, 1.9735779E+000
 2.5631503E+000, 1.9884414E+000
 2.5692461E+000, 2.0050663E+000
 2.5753419E+000, 2.0206982E+000
 2.5814377E+000, 2.0401275E+000
 2.5875335E+000, 2.0632650E+000
 2.5936293E+000, 2.0940414E+000
 2.5997251E+000, 2.1354622E+000
 2.6058209E+000, 2.1864481E+000
 2.6119167E+000, 2.2509607E+000
 2.6180125E+000, 2.3327888E+000
 2.6241083E+000, 2.4271347E+000
 2.6302041E+000, 2.5344656E+000
 2.6362999E+000, 2.6402931E+000
 2.6430052E+000, 2.7468392E+000
 2.6497106E+000, 2.8402562E+000
 2.6564160E+000, 2.9111125E+000
 2.6631213E+000, 2.9507329E+000
 2.6698267E+000, 2.9596699E+000
 2.6765321E+000, 2.9477526E+000
 2.6832374E+000, 2.9273124E+000
 2.6899428E+000, 2.8985709E+000
 2.6966482E+000, 2.8709259E+000
 2.7033536E+000, 2.8407940E+000
 2.7100589E+000, 2.8058672E+000
 2.7174348E+000, 2.7646469E+000
 2.7248107E+000, 2.7284770E+000
 2.7321867E+000, 2.6886792E+000
 2.7395626E+000, 2.6620641E+000
 2.7469385E+000, 2.6481911E+000
 2.7543144E+000, 2.6450326E+000
 2.7616903E+000, 2.6556391E+000
 2.7681259E+000, 2.6612636E+000
 2.7745615E+000, 2.6580296E+000
 2.7809971E+000, 2.6451164E+000
 2.7874327E+000, 2.6307481E+000
 2.7938684E+000, 2.6162469E+000
 2.8003040E+000, 2.5999342E+000
 2.8067396E+000, 2.5789545E+000
 2.8131752E+000, 2.5551403E+000
 2.8196108E+000, 2.5295645E+000
 2.8260464E+000, 2.5009940E+000
 2.8324820E+000, 2.4672727E+000
 2.8389176E+000, 2.4303999E+000
 2.8453533E+000, 2.3883859E+000
 2.8517889E+000, 2.3441321E+000
 2.8582245E+000, 2.2953255E+000
 2.8646601E+000, 2.2441218E+000
 2.8710957E+000, 2.1934773E+000
 2.8775313E+000, 2.1486148E+000
 2.8832779E+000, 2.1154079E+000
 2.8890244E+000, 2.0887385E+000
 2.8947710E+000, 2.0747126E+000
 2.9005175E+000, 2.0696973E+000
