cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 2.5000000E+001, 1.1509289E+003, 1.1948159E+003, 3.6693417E+000, 4.7190558E+001, 1.1323014E+002, 3.8032915E-001, 1.5507935E-002, 6.7690583E-002, 6.3754000E-002, 4.8309000E-002, 1.5653071E-001, 5.0287630E-002, 5.9351659E-001, 6.6020523E-002, 1.9549276E-003
 2.7000000E+001, 1.1618334E+003, 1.2074831E+003, 3.8200990E+000, 4.7444773E+001, 1.1597893E+002, 4.1471134E-001, 1.8865984E-002, 6.8082772E-002, 6.1075773E-002, 4.2470145E-002, 1.5505749E-001, 4.8172985E-002, 6.0200624E-001, 6.3339743E-002, 1.8974150E-003
 2.9000000E+001, 1.1711078E+003, 1.2180662E+003, 3.9535349E+000, 4.8909439E+001, 1.2078591E+002, 4.5695506E-001, 2.2663757E-002, 6.8300367E-002, 5.8181797E-002, 3.7050844E-002, 1.5314862E-001, 4.5888126E-002, 6.1064687E-001, 6.0412079E-002, 1.8329139E-003
 3.1000000E+001, 1.1779472E+003, 1.2252445E+003, 3.9535349E+000, 5.2215875E+001, 1.2997062E+002, 4.5695506E-001, 2.7104259E-002, 6.8267607E-002, 5.5014514E-002, 3.1993906E-002, 1.5064424E-001, 4.3387664E-002, 6.1963547E-001, 5.7178418E-002, 1.7595670E-003
 3.3000000E+001, 1.1829711E+003, 1.2294744E+003, 4.1673798E+000, 5.6645405E+001, 1.4443598E+002, 5.8755541E-001, 3.2034173E-002, 6.8054167E-002, 5.1597847E-002, 2.7338001E-002, 1.4766876E-001, 4.0690439E-002, 6.2884749E-001, 5.3666219E-002, 1.6784827E-003
 3.5000000E+001, 1.1854760E+003, 1.2297626E+003, 4.2485813E+000, 6.2379086E+001, 1.6352038E+002, 6.6419384E-001, 3.7483697E-002, 6.7606065E-002, 4.7985852E-002, 2.3112238E-002, 1.4418227E-001, 3.7839162E-002, 6.3821873E-001, 4.9934042E-002, 1.5906352E-003
 3.7000000E+001, 1.1851696E+003, 1.2260709E+003, 4.3120391E+000, 6.9566098E+001, 1.8489041E+002, 7.4458605E-001, 4.3364466E-002, 6.6932605E-002, 4.4245367E-002, 1.9326857E-002, 1.4025109E-001, 3.4886595E-002, 6.4762844E-001, 4.6052309E-002, 1.4977055E-003
 3.9000000E+001, 1.1820930E+003, 1.2185368E+003, 4.3560141E+000, 7.8114199E+001, 2.0760633E+002, 8.4532763E-001, 4.9661515E-002, 6.6034762E-002, 4.0394150E-002, 1.5956237E-002, 1.3589070E-001, 3.1846756E-002, 6.5706805E-001, 4.2040976E-002, 1.4001539E-003
 4.1000000E+001, 1.1759456E+003, 1.2068964E+003, 4.3830965E+000, 8.7882026E+001, 2.3086475E+002, 9.5590065E-001, 5.6347047E-002, 6.4903078E-002, 3.6477977E-002, 1.2981402E-002, 1.3112255E-001, 2.8755791E-002, 6.6648810E-001, 3.7950162E-002, 1.2990797E-003
 4.3000000E+001, 1.1665515E+003, 1.1909386E+003, 4.3969447E+000, 9.8367283E+001, 2.5501894E+002, 1.0571235E+000, 6.3440835E-002, 6.3525478E-002, 3.2498586E-002, 1.0398619E-002, 1.2592967E-001, 2.5615078E-002, 6.7589862E-001, 3.3780531E-002, 1.1944123E-003
 4.5000000E+001, 1.1531782E+003, 1.1704995E+003, 4.4004272E+000, 1.0945995E+002, 2.7755566E+002, 1.1361376E+000, 7.0919435E-002, 6.1904043E-002, 2.8474536E-002, 8.2096518E-003, 1.2032971E-001, 2.2439270E-002, 6.8526731E-001, 2.9557925E-002, 1.0867555E-003
 4.7000000E+001, 1.1361642E+003, 1.1461229E+003, 4.3934483E+000, 1.2115247E+002, 2.9811521E+002, 1.2037358E+000, 7.8543989E-002, 6.0085414E-002, 2.4559630E-002, 6.3999353E-003, 1.1451382E-001, 1.9349758E-002, 6.9432581E-001, 2.5451500E-002, 9.8035513E-004
 4.9000000E+001, 1.1162903E+003, 1.1186868E+003, 4.3769752E+000, 1.3283874E+002, 3.1700914E+002, 1.2630600E+000, 8.6093887E-002, 5.8121221E-002, 2.0885936E-002, 4.9356818E-003, 1.0866378E-001, 1.6450772E-002, 7.0285104E-001, 2.1601672E-002, 8.7880589E-004
 5.1000000E+001, 1.0943652E+003, 1.0891423E+003, 4.3446014E+000, 1.4328802E+002, 3.3379545E+002, 1.3406150E+000, 9.3512332E-002, 5.6048521E-002, 1.7459402E-002, 3.7532080E-003, 1.0284084E-001, 1.3746984E-002, 7.1085367E-001, 1.8016100E-002, 7.8254163E-004
 5.3000000E+001, 1.0702191E+003, 1.0579122E+003, 4.3048280E+000, 1.5173492E+002, 3.4669527E+002, 1.4037055E+000, 1.0075027E-001, 5.3876356E-002, 1.4318379E-002, 2.8199889E-003, 9.7088822E-002, 1.1268665E-002, 7.1829163E-001, 1.4736393E-002, 6.9257877E-004
 5.5000000E+001, 1.0435577E+003, 1.0246841E+003, 4.2580810E+000, 1.5791077E+002, 3.5496872E+002, 1.4636780E+000, 1.0783284E-001, 5.1542072E-002, 1.1550446E-002, 2.0925236E-003, 9.1381121E-002, 9.0849973E-003, 7.2511214E-001, 1.1855646E-002, 6.1066496E-004
 5.7000000E+001, 1.0140563E+003, 9.8954993E+002, 4.2025766E+000, 1.6211456E+002, 3.5892425E+002, 1.5134282E+000, 1.1473041E-001, 4.9064129E-002, 9.1603256E-003, 1.5366573E-003, 8.5749620E-002, 7.1996972E-003, 7.3131968E-001, 9.3763737E-003, 5.3701042E-004
 5.9000000E+001, 9.8183735E+002, 9.5264722E+002, 4.1504276E+000, 1.6492020E+002, 3.5897803E+002, 1.5402402E+000, 1.2144178E-001, 4.6436152E-002, 7.1661128E-003, 1.1198485E-003, 8.0198900E-002, 5.6270547E-003, 7.3691653E-001, 7.3160411E-003, 4.7200495E-004
 6.1000000E+001, 9.4793008E+002, 9.1513254E+002, 4.0958160E+000, 1.6612014E+002, 3.5495807E+002, 1.5564854E+000, 1.2786501E-001, 4.3747373E-002, 5.5246601E-003, 8.1072905E-004, 7.4830992E-002, 4.3329469E-003, 7.4192292E-001, 5.6256445E-003, 4.1511776E-004
 6.3000000E+001, 9.1354022E+002, 8.7837412E+002, 4.0372273E+000, 1.6546434E+002, 3.4749592E+002, 1.5688350E+000, 1.3386371E-001, 4.1086258E-002, 4.2254190E-003, 5.8515331E-004, 6.9772200E-002, 3.3089877E-003, 7.4630270E-001, 4.2926701E-003, 3.6666563E-004
 6.5000000E+001, 8.7992301E+002, 8.4324545E+002, 3.9763210E+000, 1.6288169E+002, 3.3787288E+002, 1.5837133E+000, 1.3934842E-001, 3.8547648E-002, 3.2022786E-003, 4.2123954E-004, 6.5115098E-002, 2.5029217E-003, 7.5010018E-001, 3.2460599E-003, 3.2565066E-004
 6.7000000E+001, 8.4786375E+002, 8.1050212E+002, 3.9192841E+000, 1.5918981E+002, 3.2668088E+002, 1.5948087E+000, 1.4431059E-001, 3.6158707E-002, 2.4223438E-003, 3.0107308E-004, 6.0875335E-002, 1.8887612E-003, 7.5335920E-001, 2.4507079E-003, 2.9144079E-004
 6.9000000E+001, 8.1669686E+002, 7.7974043E+002, 3.8760114E+000, 1.5380268E+002, 3.1307241E+002, 1.5814139E+000, 1.4877252E-001, 3.3948454E-002, 1.8185158E-003, 2.1575041E-004, 5.7044622E-002, 1.4135144E-003, 7.5616880E-001, 1.8359335E-003, 2.6258512E-004
 7.1000000E+001, 7.8787037E+002, 7.5217436E+002, 3.8424637E+000, 1.4709642E+002, 2.9819529E+002, 1.5595423E+000, 1.5281036E-001, 3.1894177E-002, 1.3580041E-003, 1.5300908E-004, 5.3562865E-002, 1.0513089E-003, 7.5860865E-001, 1.3682762E-003, 2.3816469E-004
 7.3000000E+001, 7.6015341E+002, 7.2614778E+002, 3.8111000E+000, 1.3957277E+002, 2.8268452E+002, 1.5319584E+000, 1.5649159E-001, 2.9982290E-002, 9.9981055E-004, 1.0808453E-004, 5.0377397E-002, 7.6978687E-004, 7.6075802E-001, 1.0051407E-003, 2.1711370E-004
 7.5000000E+001, 7.3381105E+002, 7.0179882E+002, 3.7807247E+000, 1.3162720E+002, 2.6690622E+002, 1.5029663E+000, 1.5985786E-001, 2.8193878E-002, 7.3635739E-004, 7.5687138E-005, 4.7453574E-002, 5.6297831E-004, 7.6264833E-001, 7.3869514E-004, 1.9912460E-004
 7.7000000E+001, 7.0980766E+002, 6.7975204E+002, 3.7502000E+000, 1.2302224E+002, 2.5171795E+002, 1.4793767E+000, 1.6285072E-001, 2.6582797E-002, 5.3550823E-004, 5.2823075E-005, 4.4848144E-002, 4.0547686E-004, 7.6428884E-001, 5.3585603E-004, 1.8378684E-004
 7.9000000E+001, 6.8731844E+002, 6.5938431E+002, 3.7208901E+000, 1.1480058E+002, 2.3683583E+002, 1.4570831E+000, 1.6556567E-001, 2.5097573E-002, 3.9134926E-004, 3.6784336E-005, 4.2478268E-002, 2.9264771E-004, 7.6573271E-001, 3.9068018E-004, 1.7062301E-004
 8.1000000E+001, 6.6689865E+002, 6.4098545E+002, 3.6905057E+000, 1.0649036E+002, 2.2275044E+002, 1.4393138E+000, 1.6798643E-001, 2.3761702E-002, 2.8118728E-004, 2.5689715E-005, 4.0361928E-002, 2.0655967E-004, 7.6699808E-001, 2.7990219E-004, 1.5924758E-004
 8.3000000E+001, 6.4784247E+002, 6.2411605E+002, 3.6582746E+000, 9.9246883E+001, 2.0919818E+002, 1.4261988E+000, 1.7017419E-001, 2.2540421E-002, 2.0415358E-004, 1.7898271E-005, 3.8445621E-002, 1.4654987E-004, 7.6811581E-001, 2.0272463E-004, 1.4941144E-004
 8.5000000E+001, 6.2989831E+002, 6.0832274E+002, 3.6270087E+000, 9.2712219E+001, 1.9644088E+002, 1.4083348E+000, 1.7219015E-001, 2.1405553E-002, 1.4837065E-004, 1.2608472E-005, 3.6677242E-002, 1.0325994E-004, 7.6912805E-001, 1.4692977E-004, 1.4064668E-004
 8.7000000E+001, 6.1269526E+002, 5.9305217E+002, 3.5982118E+000, 8.7566945E+001, 1.8512850E+002, 1.3853177E+000, 1.7410693E-001, 2.0317293E-002, 1.1019917E-004, 8.9099304E-006, 3.4993456E-002, 7.3843006E-005, 7.7007353E-001, 1.0888826E-004, 1.3260882E-004
 8.9000000E+001, 5.9674582E+002, 5.7880095E+002, 3.5982118E+000, 8.2392081E+001, 1.7483101E+002, 1.3853177E+000, 1.7586960E-001, 1.9312562E-002, 8.1456551E-005, 6.3561917E-006, 3.3443983E-002, 5.1814759E-005, 7.7093554E-001, 8.0298052E-005, 1.2534521E-004
 9.1000000E+001, 5.8143176E+002, 5.6515281E+002, 3.5368063E+000, 7.7331472E+001, 1.6461588E+002, 1.3377597E+000, 1.7754992E-001, 1.8350461E-002, 6.1007180E-005, 4.4915769E-006, 3.1965777E-002, 3.6305668E-005, 7.7174939E-001, 6.0012803E-005, 1.1855641E-004
 9.3000000E+001, 5.6718576E+002, 5.5250677E+002, 3.5045215E+000, 7.2888385E+001, 1.5513967E+002, 1.3169061E+000, 1.7909068E-001, 1.7465874E-002, 4.6110663E-005, 3.1876744E-006, 3.0609717E-002, 2.5129236E-005, 7.7249120E-001, 4.5277355E-005, 1.1240901E-004
 9.5000000E+001, 5.5375598E+002, 5.4065862E+002, 3.4729507E+000, 6.8658347E+001, 1.4585930E+002, 1.2962114E+000, 1.8053085E-001, 1.6636812E-002, 3.5780272E-005, 2.2546772E-006, 2.9341613E-002, 1.7520982E-005, 7.7318051E-001, 3.5080635E-005, 1.0673316E-004
 9.7000000E+001, 5.4128008E+002, 5.2960529E+002, 3.4368414E+000, 6.4810474E+001, 1.3727010E+002, 1.2810501E+000, 1.8185837E-001, 1.5871259E-002, 2.8418719E-005, 1.6050490E-006, 2.8172350E-002, 1.2214620E-005, 7.7381342E-001, 2.7830002E-005, 1.0154557E-004
 9.9000000E+001, 5.2964956E+002, 5.1913368E+002, 3.4368414E+000, 6.1261391E+001, 1.2974049E+002, 1.2810501E+000, 1.8310663E-001, 1.5150306E-002, 2.3282536E-005, 1.1517768E-006, 2.7072610E-002, 8.6356841E-006, 7.7440651E-001, 2.2779893E-005, 9.6705453E-005
