s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.1377387E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1377387E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0040190E+000, 1.1821431E+001,-2.3275509E+000,-2.6909129E+000,-1.3789030E-001, 4.3268998E-003, 0.0000000E+000, 0.0000000E+000, 6.4840285E+000, 6.6694037E+000, 0.0000000E+000, 5.8820512E-004, 0.0000000E+000, 0.0000000E+000
 4.0028086E+000, 1.8490543E+001,-3.5598831E+000,-1.4857568E+001,-2.2028709E-001, 8.2673953E-003, 0.0000000E+000, 0.0000000E+000,-1.3558611E-001,-1.3892838E-001, 0.0000000E+000, 8.6989781E-004, 0.0000000E+000, 0.0000000E+000
 6.0022106E+000, 1.8758935E+001,-3.5771993E+000,-1.4523749E+001,-2.1484155E-001, 8.4760440E-003, 0.0000000E+000, 0.0000000E+000, 4.4755918E-001, 4.5162175E-001, 0.0000000E+000, 8.7747334E-004, 0.0000000E+000, 0.0000000E+000
 8.0044546E+000, 1.8702863E+001,-3.5902387E+000,-1.5218881E+001,-2.1830863E-001, 8.5639772E-003, 0.0000000E+000, 0.0000000E+000,-3.1803066E-001,-3.1600160E-001, 0.0000000E+000, 8.7761368E-004, 0.0000000E+000, 0.0000000E+000
 1.0004486E+001, 1.8699713E+001,-3.5985527E+000,-1.4900569E+001,-2.1530552E-001, 8.6255265E-003, 0.0000000E+000, 0.0000000E+000, 4.7709866E-003,-6.0889262E-003, 0.0000000E+000, 8.7761625E-004, 0.0000000E+000, 0.0000000E+000
 1.2001745E+001, 1.8733960E+001,-3.6004116E+000,-1.4900183E+001,-2.1372825E-001, 8.6507085E-003, 0.0000000E+000, 0.0000000E+000, 3.5797211E-002, 2.8287655E-002, 0.0000000E+000, 8.7761629E-004, 0.0000000E+000, 0.0000000E+000
 1.4000685E+001, 1.8699593E+001,-3.5913009E+000,-1.4758492E+001,-2.1149266E-001, 8.6819385E-003, 0.0000000E+000, 0.0000000E+000, 1.4181438E-001, 1.4698984E-001, 0.0000000E+000, 8.7761630E-004, 0.0000000E+000, 0.0000000E+000
 1.6003769E+001, 1.8731989E+001,-3.5886711E+000,-1.4971076E+001,-2.1515646E-001, 8.6715557E-003, 0.0000000E+000, 0.0000000E+000,-3.5799565E-002,-3.4242163E-002, 0.0000000E+000, 8.7761630E-004, 0.0000000E+000, 0.0000000E+000
