s,m/s
 2.3794825E+000, 4.2429614E+000
 2.3827835E+000, 4.4169579E+000
 2.3860846E+000, 4.5976526E+000
 2.3893856E+000, 4.7600594E+000
 2.3926867E+000, 4.9014463E+000
 2.3959877E+000, 5.0153350E+000
 2.3992888E+000, 5.0964518E+000
 2.4025898E+000, 5.1315440E+000
 2.4055521E+000, 5.1266222E+000
 2.4085144E+000, 5.0995841E+000
 2.4114767E+000, 5.0568184E+000
 2.4144390E+000, 4.9970556E+000
 2.4174013E+000, 4.9308457E+000
 2.4203636E+000, 4.8639000E+000
 2.4236221E+000, 4.8005909E+000
 2.4268806E+000, 4.7500160E+000
 2.4301391E+000, 4.7154988E+000
 2.4333976E+000, 4.6984697E+000
 2.4366561E+000, 4.6927525E+000
 2.4399146E+000, 4.6994855E+000
 2.4431732E+000, 4.7183882E+000
 2.4467575E+000, 4.7505810E+000
 2.4503419E+000, 4.7964060E+000
 2.4539263E+000, 4.8561582E+000
 2.4575106E+000, 4.9230245E+000
 2.4610950E+000, 4.9967831E+000
 2.4646793E+000, 5.0735322E+000
 2.4682637E+000, 5.1477588E+000
 2.4718481E+000, 5.2297248E+000
 2.4754324E+000, 5.3171295E+000
 2.4790168E+000, 5.3976368E+000
 2.4826012E+000, 5.4688968E+000
 2.4861855E+000, 5.5249251E+000
 2.4897699E+000, 5.5603832E+000
 2.4933543E+000, 5.5724137E+000
 2.4969386E+000, 5.5612120E+000
 2.5005230E+000, 5.5308118E+000
 2.5041074E+000, 5.4868746E+000
 2.5076917E+000, 5.4458694E+000
 2.5112761E+000, 5.4181079E+000
 2.5148605E+000, 5.4143262E+000
 2.5184448E+000, 5.4362436E+000
 2.5220292E+000, 5.4877771E+000
 2.5256136E+000, 5.5620113E+000
 2.5295564E+000, 5.6643585E+000
 2.5334992E+000, 5.7681777E+000
 2.5374420E+000, 5.8579835E+000
 2.5413848E+000, 5.9222556E+000
 2.5453276E+000, 5.9476845E+000
 2.5492704E+000, 5.9416102E+000
 2.5532132E+000, 5.9080555E+000
 2.5571560E+000, 5.8608721E+000
 2.5610988E+000, 5.8265710E+000
 2.5650416E+000, 5.8104072E+000
 2.5689844E+000, 5.8298746E+000
 2.5729272E+000, 5.8862825E+000
 2.5768700E+000, 5.9610784E+000
 2.5808128E+000, 6.0381294E+000
 2.5847556E+000, 6.0943720E+000
 2.5886984E+000, 6.1080198E+000
 2.5926412E+000, 6.0589054E+000
 2.5965840E+000, 5.9515324E+000
 2.6005268E+000, 5.8052931E+000
 2.6044696E+000, 5.6461074E+000
 2.6084124E+000, 5.4959922E+000
 2.6123552E+000, 5.3838596E+000
 2.6158967E+000, 5.3334872E+000
 2.6194381E+000, 5.3291161E+000
 2.6229795E+000, 5.3617743E+000
 2.6265210E+000, 5.4232400E+000
 2.6300624E+000, 5.5035620E+000
 2.6336039E+000, 5.5867075E+000
 2.6371453E+000, 5.6507523E+000
 2.6406868E+000, 5.6829285E+000
 2.6442282E+000, 5.6825594E+000
 2.6477697E+000, 5.6538235E+000
 2.6513111E+000, 5.5997214E+000
 2.6548526E+000, 5.5278861E+000
 2.6583940E+000, 5.4568280E+000
 2.6615606E+000, 5.3978393E+000
 2.6647273E+000, 5.3545836E+000
 2.6678939E+000, 5.3327105E+000
 2.6710605E+000, 5.3292180E+000
 2.6742272E+000, 5.3372687E+000
 2.6773938E+000, 5.3556895E+000
 2.6805604E+000, 5.3802680E+000
 2.6837271E+000, 5.3949066E+000
 2.6868937E+000, 5.3957116E+000
 2.6900603E+000, 5.3847785E+000
 2.6932269E+000, 5.3567432E+000
 2.6963936E+000, 5.3108465E+000
 2.6995602E+000, 5.2580571E+000
 2.7027268E+000, 5.2088299E+000
 2.7058935E+000, 5.1698673E+000
 2.7090601E+000, 5.1567486E+000
 2.7122267E+000, 5.1620372E+000
 2.7153934E+000, 5.1903922E+000
 2.7185600E+000, 5.2254952E+000
 2.7217266E+000, 5.2543233E+000
 2.7248933E+000, 5.2660838E+000
 2.7280599E+000, 5.2461668E+000
 2.7312265E+000, 5.1942286E+000
 2.7343931E+000, 5.1171796E+000
 2.7375598E+000, 5.0097973E+000
 2.7407264E+000, 4.8942371E+000
 2.7438930E+000, 4.7763022E+000
 2.7470597E+000, 4.6810367E+000
 2.7502263E+000, 4.6139024E+000
 2.7533929E+000, 4.5854315E+000
 2.7565596E+000, 4.6092560E+000
 2.7597262E+000, 4.6859535E+000
 2.7628928E+000, 4.8115056E+000
 2.7660594E+000, 4.9661500E+000
 2.7692261E+000, 5.1302782E+000
 2.7723927E+000, 5.2894026E+000
 2.7751973E+000, 5.4126615E+000
 2.7780019E+000, 5.5183693E+000
 2.7808065E+000, 5.5982022E+000
 2.7836111E+000, 5.6507353E+000
 2.7864156E+000, 5.6777601E+000
 2.7892202E+000, 5.6846969E+000
 2.7920248E+000, 5.6775783E+000
 2.7948294E+000, 5.6644759E+000
 2.7976340E+000, 5.6535689E+000
 2.8004386E+000, 5.6495037E+000
 2.8032432E+000, 5.6602971E+000
 2.8060478E+000, 5.6865041E+000
 2.8088523E+000, 5.7251452E+000
 2.8116569E+000, 5.7728065E+000
 2.8144615E+000, 5.8296402E+000
 2.8172661E+000, 5.8877396E+000
 2.8200707E+000, 5.9437838E+000
 2.8228753E+000, 5.9930236E+000
 2.8256799E+000, 6.0336559E+000
 2.8284844E+000, 6.0648391E+000
 2.8312890E+000, 6.0857950E+000
 2.8340936E+000, 6.0982045E+000
 2.8368982E+000, 6.1081908E+000
 2.8397028E+000, 6.1182809E+000
 2.8425074E+000, 6.1273517E+000
 2.8455924E+000, 6.1384868E+000
 2.8486775E+000, 6.1534383E+000
 2.8517625E+000, 6.1726414E+000
 2.8548476E+000, 6.1914860E+000
 2.8579326E+000, 6.1994368E+000
 2.8610177E+000, 6.1822606E+000
 2.8641027E+000, 6.1373310E+000
 2.8671877E+000, 6.0643596E+000
 2.8702728E+000, 5.9720985E+000
 2.8733578E+000, 5.8581848E+000
 2.8764429E+000, 5.7221500E+000
 2.8795279E+000, 5.5865711E+000
 2.8826130E+000, 5.4550969E+000
 2.8856980E+000, 5.3433781E+000
 2.8887831E+000, 5.2539365E+000
 2.8918681E+000, 5.1924128E+000
 2.8949532E+000, 5.1656819E+000
 2.8980382E+000, 5.1700319E+000
 2.9011232E+000, 5.1910005E+000
 2.9042083E+000, 5.2134647E+000
 2.9072933E+000, 5.2369826E+000
 2.9103784E+000, 5.2578057E+000
 2.9134634E+000, 5.2662473E+000
 2.9165485E+000, 5.2656807E+000
 2.9196335E+000, 5.2519661E+000
 2.9227186E+000, 5.2241243E+000
 2.9258036E+000, 5.1910089E+000
 2.9288887E+000, 5.1494718E+000
 2.9322822E+000, 5.1021196E+000
 2.9356758E+000, 5.0481080E+000
 2.9390693E+000, 4.9845849E+000
 2.9424629E+000, 4.9227658E+000
 2.9458564E+000, 4.8614325E+000
 2.9492500E+000, 4.8084771E+000
 2.9526435E+000, 4.7618875E+000
 2.9560371E+000, 4.7348629E+000
 2.9594306E+000, 4.7361514E+000
 2.9628242E+000, 4.7553832E+000
 2.9662177E+000, 4.7919855E+000
 2.9696113E+000, 4.8435252E+000
 2.9730048E+000, 4.9058454E+000
 2.9763984E+000, 4.9687097E+000
 2.9797919E+000, 5.0328028E+000
 2.9831855E+000, 5.0956337E+000
 2.9865790E+000, 5.1545493E+000
 2.9899726E+000, 5.1956726E+000
 2.9933661E+000, 5.2128861E+000
 2.9967597E+000, 5.2111398E+000
 3.0001532E+000, 5.1932688E+000
 3.0035468E+000, 5.1649385E+000
 3.0069403E+000, 5.1260203E+000
 3.0103339E+000, 5.0746262E+000
 3.0137274E+000, 5.0165106E+000
 3.0171210E+000, 4.9581330E+000
 3.0205145E+000, 4.8962941E+000
 3.0239081E+000, 4.8324237E+000
 3.0273016E+000, 4.7649020E+000
 3.0306952E+000, 4.6909778E+000
 3.0340887E+000, 4.6005478E+000
 3.0374823E+000, 4.4884177E+000
 3.0408758E+000, 4.3443066E+000
 3.0442694E+000, 4.1771969E+000
 3.0476629E+000, 3.9930625E+000
 3.0510565E+000, 3.7999499E+000
 3.0544500E+000, 3.6028969E+000
 3.0578436E+000, 3.4191058E+000
 3.0612371E+000, 3.2531245E+000
 3.0646307E+000, 3.1314049E+000
 3.0680242E+000, 3.0607760E+000
 3.0714178E+000, 3.0382243E+000
 3.0748113E+000, 3.0696541E+000
 3.0785442E+000, 3.1549447E+000
 3.0822771E+000, 3.2918134E+000
 3.0860100E+000, 3.4713852E+000
 3.0897429E+000, 3.6815397E+000
 3.0934758E+000, 3.9147093E+000
 3.0972088E+000, 4.1554346E+000
 3.1009417E+000, 4.3941262E+000
 3.1046746E+000, 4.6336501E+000
 3.1084075E+000, 4.8588426E+000
 3.1121404E+000, 5.0550877E+000
 3.1158733E+000, 5.2157789E+000
 3.1196062E+000, 5.3448957E+000
 3.1233391E+000, 5.4299498E+000
 3.1270720E+000, 5.4647603E+000
 3.1308049E+000, 5.4623840E+000
 3.1345378E+000, 5.4233350E+000
 3.1382707E+000, 5.3573927E+000
 3.1420036E+000, 5.2757167E+000
 3.1457365E+000, 5.1966102E+000
 3.1494694E+000, 5.1552487E+000
 3.1532023E+000, 5.1761692E+000
 3.1569352E+000, 5.2594800E+000
 3.1602873E+000, 5.3825729E+000
 3.1636393E+000, 5.5427431E+000
 3.1669913E+000, 5.7141108E+000
 3.1703433E+000, 5.8747621E+000
 3.1736954E+000, 5.9988067E+000
 3.1770474E+000, 6.0691173E+000
 3.1803994E+000, 6.0683222E+000
 3.1840866E+000, 5.9907707E+000
 3.1877739E+000, 5.8513217E+000
 3.1914611E+000, 5.6925734E+000
 3.1951483E+000, 5.5385668E+000
 3.1992043E+000, 5.4247029E+000
 3.2032602E+000, 5.3987996E+000
 3.2073162E+000, 5.4745872E+000
 3.2113721E+000, 5.6395653E+000
 3.2154281E+000, 5.8578805E+000
 3.2190758E+000, 6.0560686E+000
 3.2227235E+000, 6.2238948E+000
 3.2263712E+000, 6.3410039E+000
 3.2300189E+000, 6.3925415E+000
 3.2336666E+000, 6.3764009E+000
 3.2373143E+000, 6.3030907E+000
 3.2409620E+000, 6.1782988E+000
 3.2446097E+000, 6.0208980E+000
 3.2482574E+000, 5.8493629E+000
 3.2519051E+000, 5.6905777E+000
 3.2555528E+000, 5.5725430E+000
 3.2592005E+000, 5.5334125E+000
 3.2628482E+000, 5.5953321E+000
 3.2664959E+000, 5.7581170E+000
 3.2701436E+000, 5.9896129E+000
 3.2737913E+000, 6.2615396E+000
 3.2774390E+000, 6.5233036E+000
 3.2810867E+000, 6.7348278E+000
 3.2847344E+000, 6.8647943E+000
 3.2883821E+000, 6.9013977E+000
 3.2920298E+000, 6.8356800E+000
 3.2956775E+000, 6.6850019E+000
 3.2993252E+000, 6.4840225E+000
 3.3029729E+000, 6.2743285E+000
 3.3066207E+000, 6.0969957E+000
 3.3098190E+000, 5.9629421E+000
 3.3130173E+000, 5.8637538E+000
 3.3162157E+000, 5.8024334E+000
 3.3194140E+000, 5.7829405E+000
 3.3226123E+000, 5.8041202E+000
 3.3258107E+000, 5.8634541E+000
 3.3290090E+000, 5.9707704E+000
 3.3322073E+000, 6.1226684E+000
 3.3354057E+000, 6.3011050E+000
 3.3386040E+000, 6.4833276E+000
 3.3418024E+000, 6.6402233E+000
 3.3450007E+000, 6.7396181E+000
 3.3481990E+000, 6.7717219E+000
 3.3513974E+000, 6.7209644E+000
 3.3545957E+000, 6.5896516E+000
 3.3581139E+000, 6.3725851E+000
 3.3616320E+000, 6.1027690E+000
 3.3651502E+000, 5.8263247E+000
 3.3686684E+000, 5.5965745E+000
 3.3721865E+000, 5.4324845E+000
 3.3757047E+000, 5.3566595E+000
 3.3792229E+000, 5.3661862E+000
 3.3827411E+000, 5.4416205E+000
 3.3862592E+000, 5.5511145E+000
 3.3897774E+000, 5.6689634E+000
 3.3932956E+000, 5.7609533E+000
 3.3968137E+000, 5.7931674E+000
 3.4003319E+000, 5.7505026E+000
 3.4038501E+000, 5.6230782E+000
 3.4073682E+000, 5.4214340E+000
 3.4108864E+000, 5.1687542E+000
 3.4144046E+000, 4.8933333E+000
 3.4179228E+000, 4.6265766E+000
 3.4214409E+000, 4.3908160E+000
 3.4249591E+000, 4.2014306E+000
 3.4284773E+000, 4.0727521E+000
 3.4319954E+000, 4.0143519E+000
 3.4355136E+000, 4.0233821E+000
 3.4390318E+000, 4.0914695E+000
 3.4425499E+000, 4.2013560E+000
 3.4456906E+000, 4.3189018E+000
 3.4488313E+000, 4.4536870E+000
 3.4519720E+000, 4.5839698E+000
 3.4551126E+000, 4.7070876E+000
 3.4582533E+000, 4.8084440E+000
 3.4613940E+000, 4.8694401E+000
 3.4645347E+000, 4.9075260E+000
 3.4676753E+000, 4.9191007E+000
 3.4708160E+000, 4.9058351E+000
 3.4739567E+000, 4.8719706E+000
 3.4770973E+000, 4.8255232E+000
 3.4802380E+000, 4.7750103E+000
 3.4833787E+000, 4.7210934E+000
 3.4865194E+000, 4.6764117E+000
 3.4896600E+000, 4.6434622E+000
 3.4928007E+000, 4.6253957E+000
 3.4959414E+000, 4.6282170E+000
 3.4990820E+000, 4.6552981E+000
 3.5022227E+000, 4.7031684E+000
 3.5056775E+000, 4.7785158E+000
 3.5091322E+000, 4.8774243E+000
 3.5125869E+000, 5.0020344E+000
 3.5160417E+000, 5.1438687E+000
 3.5194964E+000, 5.2917233E+000
 3.5229512E+000, 5.4334304E+000
 3.5264059E+000, 5.5570082E+000
 3.5298606E+000, 5.6533402E+000
 3.5333154E+000, 5.7122347E+000
 3.5367701E+000, 5.7359183E+000
 3.5402249E+000, 5.7323700E+000
 3.5436796E+000, 5.7182864E+000
 3.5471343E+000, 5.7015640E+000
 3.5505891E+000, 5.6767695E+000
 3.5540438E+000, 5.6826255E+000
 3.5574986E+000, 5.7183102E+000
 3.5609533E+000, 5.7813452E+000
 3.5644080E+000, 5.8694133E+000
 3.5678628E+000, 5.9808258E+000
 3.5713175E+000, 6.0708774E+000
 3.5747723E+000, 6.1231718E+000
 3.5782270E+000, 6.1465114E+000
 3.5816817E+000, 6.1067685E+000
 3.5854819E+000, 5.9924221E+000
 3.5892822E+000, 5.8339165E+000
 3.5930824E+000, 5.6446605E+000
 3.5968826E+000, 5.4651796E+000
 3.6006828E+000, 5.3376688E+000
 3.6044830E+000, 5.2689217E+000
 3.6086632E+000, 5.2845920E+000
 3.6128435E+000, 5.3854995E+000
 3.6170237E+000, 5.5612462E+000
 3.6212040E+000, 5.7664151E+000
 3.6253842E+000, 5.9486341E+000
 3.6295644E+000, 6.0513042E+000
 3.6337447E+000, 6.0455372E+000
 3.6379249E+000, 5.9294438E+000
 3.6421051E+000, 5.7312727E+000
 3.6462854E+000, 5.4835011E+000
 3.6504656E+000, 5.2319544E+000
 3.6546458E+000, 5.0291080E+000
 3.6588261E+000, 4.8747872E+000
 3.6630063E+000, 4.7859174E+000
 3.6671865E+000, 4.7829115E+000
