cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 3.9000000E+001, 1.0934570E+003, 1.0787278E+003, 3.8188956E+000, 1.5910684E+002, 3.0584186E+002, 1.0400057E+000, 6.5822468E-002, 6.7371673E-002, 3.8880875E-002, 1.9740430E-002, 9.6912119E-002, 2.4211475E-002, 6.7582536E-001, 3.9167203E-002, 4.8487740E-003
 4.1000000E+001, 1.0846152E+003, 1.0661126E+003, 3.8613150E+000, 1.6791618E+002, 3.1912247E+002, 1.0942826E+000, 7.1861080E-002, 6.6025477E-002, 3.5452013E-002, 1.6856065E-002, 9.3434289E-002, 2.2070230E-002, 6.8395298E-001, 3.5771856E-002, 4.4715260E-003
 4.3000000E+001, 1.0722647E+003, 1.0499328E+003, 3.8923575E+000, 1.7711744E+002, 3.3117180E+002, 1.1422870E+000, 7.8110794E-002, 6.4406722E-002, 3.2156805E-002, 1.4262936E-002, 8.9759421E-002, 2.0012881E-002, 6.9180306E-001, 3.2497753E-002, 4.1045847E-003
 4.5000000E+001, 1.0659415E+003, 1.0416154E+003, 3.9090313E+000, 1.8128619E+002, 3.3692938E+002, 1.1988169E+000, 8.1198103E-002, 6.3588759E-002, 3.0543402E-002, 1.3043371E-002, 8.7933999E-002, 1.9005593E-002, 6.9562128E-001, 3.0890976E-002, 3.9242429E-003
 4.7000000E+001, 1.0535857E+003, 1.0255723E+003, 3.9244567E+000, 1.8790274E+002, 3.4678332E+002, 1.2452546E+000, 8.7282184E-002, 6.1999496E-002, 2.7300361E-002, 1.0782643E-002, 8.4320025E-002, 1.6980809E-002, 7.0311575E-001, 2.7646742E-002, 3.5605462E-003
 4.9000000E+001, 1.0305503E+003, 9.9830261E+002, 3.9395061E+000, 1.9723869E+002, 3.5667300E+002, 1.2769304E+000, 9.6437931E-002, 5.9382219E-002, 2.2638995E-002, 7.9388915E-003, 7.8783849E-002, 1.4070940E-002, 7.1375307E-001, 2.2964119E-002, 3.0322125E-003
 5.1000000E+001, 1.0108210E+003, 9.7616646E+002, 3.9467622E+000, 2.0413156E+002, 3.6207344E+002, 1.3017973E+000, 1.0249281E-001, 5.7366142E-002, 1.9908609E-002, 6.4029606E-003, 7.5047359E-002, 1.2367132E-002, 7.2014912E-001, 2.0214236E-002, 2.7173346E-003
 5.3000000E+001, 1.0010386E+003, 9.6520842E+002, 3.9403833E+000, 2.0804007E+002, 3.6510234E+002, 1.3304513E+000, 1.0532927E-001, 5.6399010E-002, 1.8651415E-002, 5.7402029E-003, 7.3287069E-002, 1.1582672E-002, 7.2308069E-001, 1.8943996E-002, 2.5715201E-003
 5.5000000E+001, 9.7058900E+002, 9.3251687E+002, 3.9331027E+000, 2.1772153E+002, 3.7012720E+002, 1.3461555E+000, 1.1345184E-001, 5.3551737E-002, 1.5103494E-002, 4.1460426E-003, 6.8197790E-002, 9.3690103E-003, 7.3120184E-001, 1.5343373E-002, 2.1568933E-003
 5.7000000E+001, 9.5951680E+002, 9.2067978E+002, 3.9240659E+000, 2.1947067E+002, 3.7056894E+002, 1.3512210E+000, 1.1615537E-001, 5.2528122E-002, 1.4015961E-002, 3.7091591E-003, 6.6483560E-002, 8.6906639E-003, 7.3373397E-001, 1.4238155E-002, 2.0281497E-003
 5.9000000E+001, 9.2418309E+002, 8.8251284E+002, 3.9002550E+000, 2.2034957E+002, 3.6902719E+002, 1.3653417E+000, 1.2421241E-001, 4.9269571E-002, 1.1036716E-002, 2.6348859E-003, 6.1323057E-002, 6.8329699E-003, 7.4082575E-001, 1.1210051E-002, 1.6710231E-003
 6.1000000E+001, 8.9949506E+002, 8.5698534E+002, 3.8667824E+000, 2.2073236E+002, 3.6565880E+002, 1.3813060E+000, 1.2925248E-001, 4.7089664E-002, 9.3622638E-003, 2.0649439E-003, 5.8066731E-002, 5.7893365E-003, 7.4497788E-001, 9.5104927E-003, 1.4672263E-003
 6.3000000E+001, 8.7377840E+002, 8.3180067E+002, 3.8370619E+000, 2.2057926E+002, 3.5939263E+002, 1.3867241E+000, 1.3396819E-001, 4.4949876E-002, 7.9270783E-003, 1.6154493E-003, 5.4998483E-002, 4.8951911E-003, 7.4865623E-001, 8.0540564E-003, 1.2899816E-003
 6.5000000E+001, 8.5054597E+002, 8.0892905E+002, 3.8143408E+000, 2.2054499E+002, 3.5405049E+002, 1.3814109E+000, 1.3809936E-001, 4.3030175E-002, 6.7270915E-003, 1.2689695E-003, 5.2299617E-002, 4.1477521E-003, 7.5178097E-001, 6.8334865E-003, 1.1402287E-003
 6.7000000E+001, 8.3978821E+002, 7.9831673E+002, 3.8021523E+000, 2.1996397E+002, 3.5142898E+002, 1.3609248E+000, 1.4002526E-001, 4.2133961E-002, 6.1669407E-003, 1.1199852E-003, 5.1039635E-002, 3.7988495E-003, 7.5322961E-001, 6.2625658E-003, 1.0701847E-003
 6.9000000E+001, 8.0493905E+002, 7.6449704E+002, 3.7806643E+000, 2.1493541E+002, 3.4006405E+002, 1.3443549E+000, 1.4592117E-001, 3.9272186E-002, 4.6086763E-003, 7.5560614E-004, 4.7157966E-002, 2.8287394E-003, 7.5742420E-001, 4.6730417E-003, 8.7163047E-004
 7.1000000E+001, 7.7972577E+002, 7.4068325E+002, 3.7456506E+000, 2.0954862E+002, 3.2954311E+002, 1.3414200E+000, 1.4995234E-001, 3.7209892E-002, 3.6831655E-003, 5.8893214E-004, 4.4482109E-002, 2.2530370E-003, 7.6007709E-001, 3.7290267E-003, 7.5022630E-004
 7.3000000E+001, 7.5355593E+002, 7.1618471E+002, 3.7068383E+000, 2.0235756E+002, 3.1700262E+002, 1.3356564E+000, 1.5384300E-001, 3.5107590E-002, 2.9477303E-003, 4.6941861E-004, 4.1882482E-002, 1.7961849E-003, 7.6243157E-001, 2.9815202E-003, 6.4964181E-004
 7.5000000E+001, 7.3042821E+002, 6.9442002E+002, 3.6646919E+000, 1.9638995E+002, 3.0628125E+002, 1.3302208E+000, 1.5714396E-001, 3.3263237E-002, 2.4114058E-003, 3.8071555E-004, 3.9668932E-002, 1.4634339E-003, 7.6432209E-001, 2.4377345E-003, 5.7349851E-004
 7.7000000E+001, 7.0815822E+002, 6.7407048E+002, 3.6267795E+000, 1.9090940E+002, 2.9457699E+002, 1.3220993E+000, 1.6012875E-001, 3.1539064E-002, 2.0084486E-003, 3.1013296E-004, 3.7660291E-002, 1.2138775E-003, 7.6593293E-001, 2.0302261E-003, 5.1320933E-004
 7.9000000E+001, 6.8683005E+002, 6.5480493E+002, 3.5969727E+000, 1.8603594E+002, 2.8337476E+002, 1.3069265E+000, 1.6286372E-001, 2.9914832E-002, 1.7037402E-003, 2.5258522E-004, 3.5814252E-002, 1.0255938E-003, 7.6733169E-001, 1.7239330E-003, 4.6480673E-004
 8.1000000E+001, 6.6775829E+002, 6.3768279E+002, 3.5631871E+000, 1.8143894E+002, 2.7323347E+002, 1.3000378E+000, 1.6528871E-001, 2.8465337E-002, 1.4472140E-003, 2.0284960E-004, 3.4176306E-002, 8.6719162E-004, 7.6855572E-001, 1.4648533E-003, 4.2315084E-004
 8.3000000E+001, 6.5845013E+002, 6.2951245E+002, 3.5349147E+000, 1.7842094E+002, 2.6741234E+002, 1.2840949E+000, 1.6644736E-001, 2.7769443E-002, 1.3290855E-003, 1.8154238E-004, 3.3393030E-002, 7.9428634E-004, 7.6913385E-001, 1.3453987E-003, 4.0368211E-004
 8.5000000E+001, 6.3300091E+002, 6.0680924E+002, 3.5065772E+000, 1.6784188E+002, 2.5077813E+002, 1.2653050E+000, 1.6956673E-001, 2.5854742E-002, 1.0704204E-003, 1.3326784E-004, 3.1278800E-002, 6.3516565E-004, 7.7061742E-001, 1.0834302E-003, 3.5732651E-004
 8.7000000E+001, 6.1801177E+002, 5.9318320E+002, 3.4755471E+000, 1.6139316E+002, 2.4117128E+002, 1.2513342E+000, 1.7141058E-001, 2.4713870E-002, 9.3027444E-004, 1.0854703E-004, 3.0027648E-002, 5.4909083E-004, 7.7147738E-001, 9.4064971E-004, 3.3114172E-004
 8.9000000E+001, 6.1072110E+002, 5.8663460E+002, 3.4446768E+000, 1.5806423E+002, 2.3627838E+002, 1.2383379E+000, 1.7231538E-001, 2.4159964E-002, 8.5252224E-004, 9.7109060E-005, 2.9414206E-002, 5.0123196E-004, 7.7190894E-001, 8.6150267E-004, 3.1735991E-004
 9.1000000E+001, 5.8805231E+002, 5.6646316E+002, 3.4132710E+000, 1.4731447E+002, 2.2025930E+002, 1.2241597E+000, 1.7510280E-001, 2.2447930E-002, 6.2040179E-004, 6.6421471E-005, 2.7523196E-002, 3.5843229E-004, 7.7322691E-001, 6.2562644E-004, 2.7571052E-004
 9.3000000E+001, 5.8101336E+002, 5.6025044E+002, 3.3837232E+000, 1.4332558E+002, 2.1461398E+002, 1.2078702E+000, 1.7595072E-001, 2.1921481E-002, 5.5770426E-004, 5.9491134E-005, 2.6947057E-002, 3.1994606E-004, 7.7361727E-001, 5.6222294E-004, 2.6388649E-004
 9.5000000E+001, 5.6150978E+002, 5.4335914E+002, 3.3571221E+000, 1.3223895E+002, 1.9815076E+002, 1.1920217E+000, 1.7821327E-001, 2.0494362E-002, 4.2325547E-004, 4.3043765E-005, 2.5407136E-002, 2.3781242E-004, 7.7462068E-001, 4.2646726E-004, 2.3574376E-004
 9.7000000E+001, 5.5545161E+002, 5.3813036E+002, 3.3332843E+000, 1.2889205E+002, 1.9302259E+002, 1.1808049E+000, 1.7892110E-001, 2.0047898E-002, 3.8105938E-004, 3.8517532E-005, 2.4925298E-002, 2.1203328E-004, 7.7493430E-001, 3.8355667E-004, 2.2689194E-004
 9.9000000E+001, 5.4380474E+002, 5.2804808E+002, 3.3122722E+000, 1.2214131E+002, 1.8298486E+002, 1.1656461E+000, 1.8027518E-001, 1.9192073E-002, 3.0281761E-004, 3.0384570E-005, 2.4003292E-002, 1.6426968E-004, 7.7553111E-001, 3.0427001E-004, 2.1024542E-004
