cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 1.0000000E+000, 9.1973076E+002, 9.2500602E+002, 9.9976542E-003, 2.1838442E+001, 2.5142522E+001, 2.7789762E-004, 5.5663845E-003, 7.5120576E-002, 6.5669269E-002, 1.2451048E-001, 1.2090941E-001, 4.0943843E-002, 5.4917076E-001, 6.0488794E-002, 7.1524699E-003
 3.0000000E+000, 9.1973076E+002, 9.2500602E+002, 3.4594276E-001, 2.1838442E+001, 2.5142522E+001, 5.6102839E-002, 5.5663845E-003, 7.5120576E-002, 6.5669269E-002, 1.2451048E-001, 1.2090941E-001, 4.0943843E-002, 5.4917076E-001, 6.0488794E-002, 7.1524699E-003
 5.0000000E+000, 1.0001152E+003, 1.0096012E+003, 3.4594276E-001, 3.1757661E+001, 3.8324043E+001, 5.6102839E-002, 7.2226629E-003, 7.8586548E-002, 6.5079473E-002, 9.4743685E-002, 1.2420982E-001, 4.0570629E-002, 5.7154726E-001, 6.1671311E-002, 7.3302997E-003
 7.0000000E+000, 1.0001152E+003, 1.0096012E+003, 1.0372285E+000, 3.1757661E+001, 3.8324043E+001, 8.2274974E-002, 7.2226629E-003, 7.8586548E-002, 6.5079473E-002, 9.4743685E-002, 1.2420982E-001, 4.0570629E-002, 5.7154726E-001, 6.1671311E-002, 7.3302997E-003
 9.0000000E+000, 1.0635414E+003, 1.0782249E+003, 1.0372285E+000, 4.2646379E+001, 5.2189792E+001, 8.2274974E-002, 9.5801634E-003, 8.2877192E-002, 6.1218011E-002, 7.1407537E-002, 1.2630643E-001, 3.8151529E-002, 5.9328783E-001, 5.9140485E-002, 7.1131761E-003
 1.1000000E+001, 1.0635414E+003, 1.0782249E+003, 1.6930990E+000, 4.2646379E+001, 5.2189792E+001, 1.1042988E-001, 9.5801634E-003, 8.2877192E-002, 6.1218011E-002, 7.1407537E-002, 1.2630643E-001, 3.8151529E-002, 5.9328783E-001, 5.9140485E-002, 7.1131761E-003
 1.3000000E+001, 1.1045917E+003, 1.1234363E+003, 1.6930990E+000, 4.6924753E+001, 5.7962897E+001, 1.1042988E-001, 1.3612945E-002, 8.5688875E-002, 5.6511721E-002, 5.4630493E-002, 1.2634413E-001, 3.5206374E-002, 6.1194738E-001, 5.5256763E-002, 6.7327940E-003
 1.5000000E+001, 1.1045917E+003, 1.1234363E+003, 2.2399184E+000, 4.6924753E+001, 5.7962897E+001, 1.2781653E-001, 1.3612945E-002, 8.5688875E-002, 5.6511721E-002, 5.4630493E-002, 1.2634413E-001, 3.5206374E-002, 6.1194738E-001, 5.5256763E-002, 6.7327940E-003
 1.7000000E+001, 1.1200522E+003, 1.1408927E+003, 2.6681641E+000, 4.4241646E+001, 5.5229491E+001, 1.4855835E-001, 1.9283780E-002, 8.5970613E-002, 5.2942061E-002, 4.2590992E-002, 1.2448015E-001, 3.2974972E-002, 6.2658557E-001, 5.2208291E-002, 6.4155299E-003
