cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 7.1000000E+001, 6.9884340E+002, 6.5145677E+002, 3.6115266E+000, 1.2415227E+002, 2.9607637E+002, 1.3628577E+000, 1.6556724E-001, 2.4377327E-002, 1.5104702E-003, 3.4656546E-004, 4.2256865E-002, 1.1766391E-003, 7.6431218E-001, 1.5645361E-003, 1.9328000E-004
 7.3000000E+001, 6.7664908E+002, 6.3212687E+002, 3.5728640E+000, 1.2002332E+002, 2.8367998E+002, 1.3450582E+000, 1.6824508E-001, 2.3038381E-002, 1.1766516E-003, 2.5460396E-004, 3.9961411E-002, 9.1398220E-004, 7.6599558E-001, 1.2166354E-003, 1.7641122E-004
 7.5000000E+001, 6.5706862E+002, 6.1513784E+002, 3.5366796E+000, 1.1658342E+002, 2.7269570E+002, 1.3283869E+000, 1.7053216E-001, 2.1874067E-002, 9.2394619E-004, 1.8440792E-004, 3.7994661E-002, 7.1524668E-004, 7.6739262E-001, 9.5450656E-004, 1.6268683E-004
 7.7000000E+001, 6.3917327E+002, 5.9973685E+002, 3.5048814E+000, 1.1276061E+002, 2.6163306E+002, 1.3081917E+000, 1.7255416E-001, 2.0818172E-002, 7.4079890E-004, 1.3883393E-004, 3.6246946E-002, 5.7135388E-004, 7.6857291E-001, 7.6454515E-004, 1.5134041E-004
 7.9000000E+001, 6.2083029E+002, 5.8426581E+002, 3.4685732E+000, 1.0874771E+002, 2.4918472E+002, 1.2938542E+000, 1.7455018E-001, 1.9751262E-002, 5.9773690E-004, 1.0701566E-004, 3.4513758E-002, 4.5911461E-004, 7.6968825E-001, 6.1635374E-004, 1.4088329E-004
 8.1000000E+001, 6.0305036E+002, 5.6914019E+002, 3.4311424E+000, 1.0489894E+002, 2.3706846E+002, 1.2761197E+000, 1.7645582E-001, 1.8713480E-002, 4.9097665E-004, 8.4960749E-005, 3.2853167E-002, 3.7551536E-004, 7.7071516E-001, 5.0623104E-004, 1.3150135E-004
 8.3000000E+001, 5.9495926E+002, 5.6218121E+002, 3.3935232E+000, 1.0310042E+002, 2.3168011E+002, 1.2582056E+000, 1.7732145E-001, 1.8238808E-002, 4.4763496E-004, 7.5965068E-005, 3.2097912E-002, 3.4161162E-004, 7.7117536E-001, 4.6167007E-004, 1.2734663E-004
 8.5000000E+001, 5.7326600E+002, 5.4341817E+002, 3.3559032E+000, 9.6850893E+001, 2.1704358E+002, 1.2421263E+000, 1.7963780E-001, 1.6970726E-002, 3.2767627E-004, 5.4539893E-005, 3.0076988E-002, 2.4774459E-004, 7.7240930E-001, 3.3754064E-004, 1.1613307E-004
 8.7000000E+001, 5.6048028E+002, 5.3248327E+002, 3.3176429E+000, 9.2356329E+001, 2.0789940E+002, 1.2260733E+000, 1.8098460E-001, 1.6229122E-002, 2.6500002E-004, 4.2032706E-005, 2.8900949E-002, 1.9875295E-004, 7.7311916E-001, 2.7273202E-004, 1.0975747E-004
 8.9000000E+001, 5.5454250E+002, 5.2742575E+002, 3.2783802E+000, 9.0235445E+001, 2.0360357E+002, 1.2080738E+000, 1.8161144E-001, 1.5883295E-002, 2.3699868E-004, 3.5809948E-005, 2.8353493E-002, 1.7687495E-004, 7.7344856E-001, 2.4377456E-004, 1.0681387E-004
 9.1000000E+001, 5.3737806E+002, 5.1285980E+002, 3.2363456E+000, 8.4176160E+001, 1.9030834E+002, 1.1982431E+000, 1.8340119E-001, 1.4888867E-002, 1.6801921E-004, 2.0896897E-005, 2.6788286E-002, 1.2307399E-004, 7.7437525E-001, 1.7244862E-004, 9.8627386E-005
 9.3000000E+001, 5.3154148E+002, 5.0797315E+002, 3.1915273E+000, 8.2175544E+001, 1.8552576E+002, 1.1818169E+000, 1.8399789E-001, 1.4554578E-002, 1.4944671E-004, 1.6295023E-005, 2.6265729E-002, 1.0863218E-004, 7.7467918E-001, 1.5313200E-004, 9.5983995E-005
 9.5000000E+001, 5.1530038E+002, 4.9446989E+002, 3.1471638E+000, 7.6388812E+001, 1.7187075E+002, 1.1706180E+000, 1.8563334E-001, 1.3634674E-002, 1.0372620E-004, 8.1010867E-006, 2.4831934E-002, 7.3144354E-005, 7.7550355E-001, 1.0557337E-004, 8.8840430E-005
 9.7000000E+001, 5.1062658E+002, 4.9063882E+002, 3.1126838E+000, 7.4542787E+001, 1.6787667E+002, 1.1558657E+000, 1.8608880E-001, 1.3376833E-002, 9.3544416E-005, 6.6326940E-006, 2.4432108E-002, 6.5276325E-005, 7.7572982E-001, 9.5206780E-005, 8.6907180E-005
 9.9000000E+001, 5.0154448E+002, 4.8316099E+002, 3.0862545E+000, 7.1092866E+001, 1.6026685E+002, 1.1342960E+000, 1.8696960E-001, 1.2876240E-002, 7.6833649E-005, 5.0382414E-006, 2.3658240E-002, 5.2414093E-005, 7.7616331E-001, 7.8230852E-005, 8.3228968E-005
