cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 4.8047170E+001, 8.8064468E+002, 9.1513429E+001, 4.1071429E+001, 3.0941428E+002, 4.2774318E+000, 3.0338431E+002, 1.3385846E+000, 3.0209325E+002, 1.1528183E+000, 3.0230259E+002, 2.2436178E+000, 3.0398707E+002, 4.4081438E+000, 1.0576000E+002, 2.4880000E+000, 0.0000000E+000, 1.4438988E+000, 1.1926516E+000, 9.5189862E-001, 5.4000000E+001, 2.7111508E-001
 5.2009434E+001, 8.2240308E+002, 8.3396439E+001, 4.5285714E+001, 3.0941428E+002, 4.2774318E+000, 3.0338431E+002, 1.3385846E+000, 3.0209325E+002, 1.1528183E+000, 3.0230259E+002, 2.2436178E+000, 3.0398707E+002, 4.4081438E+000, 1.1024000E+002, 2.6870000E+000, 0.0000000E+000, 1.2153988E+000, 1.0213380E+000, 8.3125410E-001, 5.8500000E+001, 2.7111508E-001
 5.5971698E+001, 8.2240308E+002, 8.3396439E+001, 4.9500000E+001, 3.0941428E+002, 4.2774318E+000, 3.0338431E+002, 1.3385846E+000, 3.0209325E+002, 1.1528183E+000, 3.0230259E+002, 2.2436178E+000, 3.0398707E+002, 4.4081438E+000, 1.1472000E+002, 2.8860000E+000, 0.0000000E+000, 1.2153988E+000, 1.0213380E+000, 8.3125410E-001, 6.3000000E+001, 2.5949872E-001
 5.9933962E+001, 8.2240308E+002, 8.3396439E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1920000E+002, 3.0850000E+000, 0.0000000E+000, 1.2153988E+000, 1.0213380E+000, 8.3125410E-001, 6.7500000E+001, 2.5949872E-001
 6.3896226E+001, 7.7062035E+002, 7.5764436E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2368000E+002, 3.2840000E+000, 0.0000000E+000, 1.0316625E+000, 8.7981591E-001, 7.2851664E-001, 7.2000000E+001, 2.4834772E-001
 6.7858491E+001, 7.7062035E+002, 7.5764436E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2816000E+002, 3.4830000E+000, 0.0000000E+000, 1.0316625E+000, 8.7981591E-001, 7.2851664E-001, 7.6500000E+001, 2.4834772E-001
 7.1820755E+001, 7.2340514E+002, 6.9038214E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3264000E+002, 3.6820000E+000, 0.0000000E+000, 8.8231210E-001, 7.6201460E-001, 6.4064864E-001, 8.1000000E+001, 2.3700590E-001
 7.5783019E+001, 7.2340514E+002, 6.9038214E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3712000E+002, 3.8810000E+000, 0.0000000E+000, 8.8231210E-001, 7.6201460E-001, 6.4064864E-001, 8.5500000E+001, 2.3700590E-001
 7.9745283E+001, 7.2340514E+002, 6.9038214E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4160000E+002, 4.0800000E+000, 0.0000000E+000, 7.5971291E-001, 6.6326722E-001, 5.6519207E-001, 9.0000000E+001, 2.2522919E-001
 8.3707547E+001, 6.8195885E+002, 6.3012562E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4608000E+002, 4.2790000E+000, 0.0000000E+000, 7.5971291E-001, 6.6326722E-001, 5.6519207E-001, 9.4500000E+001, 2.2522919E-001
 8.7669811E+001, 6.8195885E+002, 6.3012562E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5056000E+002, 4.4780000E+000, 0.0000000E+000, 6.5816801E-001, 5.7994780E-001, 5.0013879E-001, 9.9000000E+001, 2.2522919E-001
 9.1632075E+001, 6.4498836E+002, 5.7278503E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5504000E+002, 4.6770000E+000, 0.0000000E+000, 6.5816801E-001, 5.7994780E-001, 5.0013879E-001, 1.0350000E+002, 2.1316255E-001
 9.5594340E+001, 6.4498836E+002, 5.7278503E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5952000E+002, 4.8760000E+000, 0.0000000E+000, 6.5816801E-001, 5.7994780E-001, 5.0013879E-001, 1.0800000E+002, 2.1316255E-001
 9.9556604E+001, 6.4498836E+002, 5.7278503E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+002, 5.0750000E+000, 0.0000000E+000, 5.7337354E-001, 5.0921700E-001, 4.4384339E-001, 1.1250000E+002, 2.0102521E-001
 1.0351887E+002, 6.1288202E+002, 5.2113110E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6848000E+002, 5.2740000E+000, 0.0000000E+000, 5.7337354E-001, 5.0921700E-001, 4.4384339E-001, 1.1700000E+002, 2.0102521E-001
 1.0748113E+002, 6.1288202E+002, 5.2113110E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7296000E+002, 5.4730000E+000, 0.0000000E+000, 5.0203473E-001, 4.4882890E-001, 3.9494752E-001, 1.2150000E+002, 1.8924766E-001
 1.1144340E+002, 5.8499190E+002, 4.7320863E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7744000E+002, 5.6720000E+000, 0.0000000E+000, 5.0203473E-001, 4.4882890E-001, 3.9494752E-001, 1.2600000E+002, 1.8924766E-001
 1.1540566E+002, 5.8499190E+002, 4.7320863E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8192000E+002, 5.8710000E+000, 0.0000000E+000, 4.4160567E-001, 3.9699837E-001, 3.5232941E-001, 1.3050000E+002, 1.7785378E-001
 1.1936792E+002, 5.8499190E+002, 4.7320863E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 0.0000000E+000, 4.4160567E-001, 3.9699837E-001, 3.5232941E-001, 1.3500000E+002, 1.7785378E-001
 1.2333019E+002, 5.6108528E+002, 4.3456708E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 0.0000000E+000, 3.9009554E-001, 3.5229248E-001, 3.1505561E-001, 1.3950000E+002, 1.7785378E-001
 1.2729245E+002, 5.6108528E+002, 4.3456708E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 0.0000000E+000, 3.9009554E-001, 3.5229248E-001, 3.1505561E-001, 1.4400000E+002, 1.6692619E-001
 1.3125472E+002, 5.3942438E+002, 4.0387662E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 0.0000000E+000, 3.9009554E-001, 3.5229248E-001, 3.1505561E-001, 1.4850000E+002, 1.6692619E-001
 1.3521698E+002, 5.3942438E+002, 4.0387662E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 5.5703430E-002, 3.4601402E-001, 3.1362704E-001, 2.8241429E-001, 1.5300000E+002, 1.5646420E-001
 1.3917925E+002, 5.3942438E+002, 4.0387662E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 5.5703430E-002, 3.4601402E-001, 3.1362704E-001, 2.8241429E-001, 1.5750000E+002, 1.5646420E-001
 1.4314151E+002, 5.2063915E+002, 3.7944783E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 4.7812969E-002, 3.0794044E-001, 2.7991015E-001, 2.5361513E-001, 1.6200000E+002, 1.4636796E-001
 1.4710377E+002, 5.2063915E+002, 3.7944783E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 4.7812969E-002, 3.0794044E-001, 2.7991015E-001, 2.5361513E-001, 1.6650000E+002, 1.4636796E-001
 1.5106604E+002, 5.0348339E+002, 3.5645563E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 4.1231470E-002, 2.7496019E-001, 2.5045483E-001, 2.2818677E-001, 1.7100000E+002, 1.3669297E-001
 1.5502830E+002, 5.0348339E+002, 3.5645563E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 4.1231470E-002, 2.7496019E-001, 2.5045483E-001, 2.2818677E-001, 1.7550000E+002, 1.3669297E-001
 1.5899057E+002, 5.0348339E+002, 3.5645563E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 3.5709137E-002, 2.4626072E-001, 2.2462995E-001, 2.0566985E-001, 1.8000000E+002, 1.2747675E-001
 1.6295283E+002, 4.8820830E+002, 3.3389079E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 3.5709137E-002, 2.4626072E-001, 2.2462995E-001, 2.0566985E-001,NaN,NaN
 1.6691509E+002, 4.8820830E+002, 3.3389079E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 3.1049313E-002, 2.2117920E-001, 2.0191303E-001, 1.8567627E-001,NaN,NaN
 1.7087736E+002, 4.7414043E+002, 3.1358547E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 3.1049313E-002, 2.2117920E-001, 2.0191303E-001, 1.8567627E-001,NaN,NaN
 1.7483962E+002, 4.7414043E+002, 3.1358547E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 3.1049313E-002, 2.2117920E-001, 2.0191303E-001, 1.8567627E-001,NaN,NaN
 1.7880189E+002, 4.7414043E+002, 3.1358547E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 2.7096468E-002, 1.9917116E-001, 1.8186906E-001, 1.6787700E-001,NaN,NaN
 1.8276415E+002, 4.6183760E+002, 2.9495632E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 2.7096468E-002, 1.9917116E-001, 1.8186906E-001, 1.6787700E-001,NaN,NaN
 1.8672642E+002, 4.6183760E+002, 2.9495632E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 2.3726626E-002, 1.7978661E-001, 1.6413401E-001, 1.5199251E-001,NaN,NaN
 1.9068868E+002, 4.5050714E+002, 2.7878682E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 2.3726626E-002, 1.7978661E-001, 1.6413401E-001, 1.5199251E-001,NaN,NaN
 1.9465094E+002, 4.5050714E+002, 2.7878682E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 2.0841905E-002, 1.6265230E-001, 1.4840208E-001, 1.3778463E-001,NaN,NaN
 1.9861321E+002, 4.5050714E+002, 2.7878682E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 1.9680351E-002, 1.5387103E-001, 1.4080689E-001, 1.3183597E-001,NaN,NaN
 2.0257547E+002, 4.4042429E+002, 2.6278153E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 1.7672527E-002, 1.4234060E-001, 1.3007305E-001, 1.2190563E-001,NaN,NaN
 2.0653774E+002, 4.4042429E+002, 2.6278153E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 1.7672527E-002, 1.4234060E-001, 1.3007305E-001, 1.2190563E-001,NaN,NaN
 2.1050000E+002, 4.3094060E+002, 2.4798212E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 1.7672527E-002, 1.4234060E-001, 1.3007305E-001, 1.2190563E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 1.5910405E-002, 1.3190931E-001, 1.2035790E-001, 1.1283692E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 1.5910405E-002, 1.3190931E-001, 1.2035790E-001, 1.1283692E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 1.4357858E-002, 1.2243841E-001, 1.1154473E-001, 1.0453822E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 1.4357858E-002, 1.2243841E-001, 1.1154473E-001, 1.0453822E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 1.2984837E-002, 1.1380984E-001, 1.0353268E-001, 9.6930302E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 1.2984837E-002, 1.1380984E-001, 1.0353268E-001, 9.6930302E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 1.1766645E-002, 1.0592311E-001, 9.6234403E-002, 8.9944581E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 1.1766645E-002, 1.0592311E-001, 9.6234403E-002, 8.9944581E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 1.1766645E-002, 1.0592311E-001, 9.6234403E-002, 8.9944581E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 1.0682478E-002, 9.8692371E-002, 8.9573727E-002, 8.3521319E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 1.0682478E-002, 9.8692371E-002, 8.9573727E-002, 8.3521319E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 9.7149448E-003, 9.2043831E-002, 8.3483757E-002, 7.7608206E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 9.7149448E-003, 9.2043831E-002, 8.3483757E-002, 7.7608206E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 8.8492376E-003, 8.5914075E-002, 7.7905764E-002, 7.2159490E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 8.8492376E-003, 8.5914075E-002, 7.7905764E-002, 7.2159490E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 8.0725015E-003, 8.0248305E-002, 7.2787802E-002, 6.7134658E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 8.0725015E-003, 8.0248305E-002, 7.2787802E-002, 6.7134658E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 7.3738322E-003, 7.4999264E-002, 6.8083972E-002, 6.2497889E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 7.3738322E-003, 7.4999264E-002, 6.8083972E-002, 6.2497889E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 7.3738322E-003, 7.4999264E-002, 6.8083972E-002, 6.2497889E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 6.7440757E-003, 7.0125992E-002, 6.3753343E-002, 5.8217014E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 6.7440757E-003, 7.0125992E-002, 6.3753343E-002, 5.8217014E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 6.1752547E-003, 6.5592855E-002, 5.9759497E-002, 5.4263234E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 6.1752547E-003, 6.5592855E-002, 5.9759497E-002, 5.4263234E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 5.6622577E-003, 6.1387366E-002, 5.6087467E-002, 5.0626169E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 5.6622577E-003, 6.1387366E-002, 5.6087467E-002, 5.0626169E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 5.1954571E-003, 5.7444276E-002, 5.2672356E-002, 4.7250042E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 5.1954571E-003, 5.7444276E-002, 5.2672356E-002, 4.7250042E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 5.1954571E-003, 5.7444276E-002, 5.2672356E-002, 4.7250042E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 4.7714587E-003, 5.3759386E-002, 4.9506514E-002, 4.4129683E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 4.7714587E-003, 5.3759386E-002, 4.9506514E-002, 4.4129683E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 4.3857553E-003, 5.0311774E-002, 4.6566711E-002, 4.1245288E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 4.3857553E-003, 5.0311774E-002, 4.6566711E-002, 4.1245288E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 4.0344248E-003, 4.7082936E-002, 4.3832124E-002, 3.8578583E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 4.0344248E-003, 4.7082936E-002, 4.3832124E-002, 3.8578583E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 3.7138853E-003, 4.4056485E-002, 4.1284163E-002, 3.6112698E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 3.7138853E-003, 4.4056485E-002, 4.1284163E-002, 3.6112698E-002,NaN,NaN
