s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-3.8880977E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8880977E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0007546E+000, 2.0343503E+001,-5.4709353E+000,-3.4499099E+000,-4.0882702E-001,-2.3130205E-003, 0.0000000E+000, 0.0000000E+000, 1.0877199E+001, 1.1011518E+001, 0.0000000E+000, 4.8534790E-004, 0.0000000E+000, 0.0000000E+000
 4.0001297E+000, 3.2874112E+001,-8.9549672E+000,-2.3382128E+001,-5.9570610E-001,-3.3240116E-003, 0.0000000E+000, 0.0000000E+000,-5.0436412E-002,-6.2012875E-002, 0.0000000E+000, 7.2258411E-004, 0.0000000E+000, 0.0000000E+000
 6.0022073E+000, 3.3045442E+001,-8.9963886E+000,-2.3692896E+001,-5.9584067E-001,-3.3501322E-003, 0.0000000E+000, 0.0000000E+000,-2.2370503E-001,-2.4303342E-001, 0.0000000E+000, 7.2893702E-004, 0.0000000E+000, 0.0000000E+000
 8.0008078E+000, 3.3170613E+001,-9.0371510E+000,-2.3905389E+001,-5.6194697E-001,-3.3497339E-003, 0.0000000E+000, 0.0000000E+000,-3.3639201E-001,-3.3722373E-001, 0.0000000E+000, 7.2905447E-004, 0.0000000E+000, 0.0000000E+000
 1.0000276E+001, 3.3051598E+001,-9.0085067E+000,-2.2286411E+001,-5.6965503E-001,-3.3447864E-003, 0.0000000E+000, 0.0000000E+000, 1.1977354E+000, 1.1836808E+000, 0.0000000E+000, 7.2905662E-004, 0.0000000E+000, 0.0000000E+000
 1.2001447E+001, 3.3213046E+001,-9.0534027E+000,-2.5341695E+001,-6.0609010E-001,-3.3462286E-003, 0.0000000E+000, 0.0000000E+000,-1.7731742E+000,-1.7914881E+000, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 1.4000514E+001, 3.3170403E+001,-9.0360639E+000,-2.3578654E+001,-5.9437363E-001,-3.3464180E-003, 0.0000000E+000, 0.0000000E+000,-2.1476861E-002,-4.2035842E-002, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 1.6000814E+001, 3.3204351E+001,-9.0413407E+000,-2.2615115E+001,-5.7414862E-001,-3.3476425E-003, 0.0000000E+000, 0.0000000E+000, 9.7266074E-001, 9.7039924E-001, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 1.8000723E+001, 3.3177971E+001,-9.0479124E+000,-2.3339819E+001,-5.8014436E-001,-3.3419369E-003, 0.0000000E+000, 0.0000000E+000, 2.1118224E-001, 2.0675307E-001, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
