s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-8.8575446E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8575446E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0280175E+000, 1.0452531E-001,-7.3095265E-003, 3.1477168E-003,-4.4018985E-004, 2.3008759E-005, 0.0000000E+000, 0.0000000E+000, 9.1006113E-002, 9.9946316E-002, 0.0000000E+000, 6.2735839E-006, 0.0000000E+000, 0.0000000E+000
 4.0102859E+000, 1.3808776E+000,-2.1241699E-001, 3.8014778E-002,-2.3695485E-002, 6.0683333E-004, 0.0000000E+000, 0.0000000E+000, 1.1606024E+000, 1.1833868E+000, 0.0000000E+000, 6.9787184E-005, 0.0000000E+000, 0.0000000E+000
 6.0009952E+000, 7.6074755E+000,-1.4247013E+000,-2.2398005E+000,-8.4016309E-002, 4.7130340E-003, 0.0000000E+000, 0.0000000E+000, 3.8109963E+000, 3.8636705E+000, 0.0000000E+000, 4.0550767E-004, 0.0000000E+000, 0.0000000E+000
 8.0033054E+000, 2.8914967E+001,-5.7619291E+000,-1.7939751E+001,-2.0111061E-001, 1.3770309E-002, 0.0000000E+000, 0.0000000E+000, 5.0207402E+000, 5.0259465E+000, 0.0000000E+000, 1.4633931E-003, 0.0000000E+000, 0.0000000E+000
 1.0001485E+001, 4.2319390E+001,-8.5301227E+000,-3.1310939E+001,-2.5335310E-001, 1.7392362E-002, 0.0000000E+000, 0.0000000E+000, 2.2499008E+000, 2.2423683E+000, 0.0000000E+000, 2.0565029E-003, 0.0000000E+000, 0.0000000E+000
 1.2000908E+001, 4.6314602E+001,-9.3415248E+000,-3.7035614E+001,-2.6046494E-001, 1.8211767E-002, 0.0000000E+000, 0.0000000E+000,-3.0122713E-001,-3.0479014E-001, 0.0000000E+000, 2.2115230E-003, 0.0000000E+000, 0.0000000E+000
 1.4003125E+001, 4.7903780E+001,-9.7106818E+000,-3.7172187E+001,-2.4004595E-001, 1.8735949E-002, 0.0000000E+000, 0.0000000E+000, 8.2672192E-001, 7.9960069E-001, 0.0000000E+000, 2.2721274E-003, 0.0000000E+000, 0.0000000E+000
 1.6000334E+001, 4.9550017E+001,-1.0039361E+001,-3.9926180E+001,-2.5883735E-001, 1.8804430E-002, 0.0000000E+000, 0.0000000E+000,-6.6250757E-001,-6.5555773E-001, 0.0000000E+000, 2.3596588E-003, 0.0000000E+000, 0.0000000E+000
