cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 3.0709184E+001, 1.0052653E+003, 1.0183103E+003, 3.6365727E+000, 3.0574631E+002, 3.2616909E+002, 1.1339135E+000, 1.2499023E-001, 3.6018954E-002, 3.0572792E-003, 1.7259510E-003, 7.8929498E-002, 3.2181886E-003, 7.5189899E-001, 3.0960371E-003, 6.9872490E-005
 3.2739796E+001, 9.4403128E+002, 9.5414578E+002, 3.6365727E+000, 2.9492307E+002, 3.1382733E+002, 1.1339135E+000, 1.3395656E-001, 3.2774147E-002, 1.9283717E-003, 1.0835233E-003, 7.1275750E-002, 2.0298650E-003, 7.5685029E-001, 1.9392220E-003, 4.3765067E-005
 3.4770408E+001, 9.4403128E+002, 9.5414578E+002, 3.6609118E+000, 2.9492307E+002, 3.1382733E+002, 1.2000370E+000, 1.3395656E-001, 3.2774147E-002, 1.9283717E-003, 1.0835233E-003, 7.1275750E-002, 2.0298650E-003, 7.5685029E-001, 1.9392220E-003, 4.3765067E-005
 3.6801020E+001, 8.8600820E+002, 8.9359845E+002, 3.6609118E+000, 2.7725344E+002, 2.9431035E+002, 1.2000370E+000, 1.4204570E-001, 2.9635145E-002, 1.2023200E-003, 6.8040277E-004, 6.4253044E-002, 1.2656000E-003, 7.6085450E-001, 1.2019680E-003, 2.7126450E-005
 3.8831633E+001, 8.8600820E+002, 8.9359845E+002, 3.6684712E+000, 2.7725344E+002, 2.9431035E+002, 1.2410319E+000, 1.4204570E-001, 2.9635145E-002, 1.2023200E-003, 6.8040277E-004, 6.4253044E-002, 1.2656000E-003, 7.6085450E-001, 1.2019680E-003, 2.7126450E-005
 4.0862245E+001, 8.3124608E+002, 8.3670812E+002, 3.6684712E+000, 2.5615021E+002, 2.7134335E+002, 1.2410319E+000, 1.4931602E-001, 2.6671887E-002, 7.4694479E-004, 4.2957731E-004, 5.7863269E-002, 7.8625767E-004, 7.6414673E-001, 7.4322388E-004, 1.6773346E-005
 4.2892857E+001, 8.3124608E+002, 8.3670812E+002, 3.6633414E+000, 2.5615021E+002, 2.7134335E+002, 1.2636854E+000, 1.4931602E-001, 2.6671887E-002, 7.4694479E-004, 4.2957731E-004, 5.7863269E-002, 7.8625767E-004, 7.6414673E-001, 7.4322388E-004, 1.6773346E-005
 4.4923469E+001, 7.8150690E+002, 7.8536633E+002, 3.6633414E+000, 2.3519666E+002, 2.4875464E+002, 1.2636854E+000, 1.5564563E-001, 2.4006442E-002, 4.7003903E-004, 2.7355645E-004, 5.2254013E-002, 4.9477793E-004, 7.6683080E-001, 4.6602176E-004, 1.0517348E-005
 4.6954082E+001, 7.8150690E+002, 7.8536633E+002, 3.6466285E+000, 2.3519666E+002, 2.4875464E+002, 1.2744082E+000, 1.5564563E-001, 2.4006442E-002, 4.7003903E-004, 2.7355645E-004, 5.2254013E-002, 4.9477793E-004, 7.6683080E-001, 4.6602176E-004, 1.0517348E-005
 4.8984694E+001, 7.3601980E+002, 7.3871679E+002, 3.6466285E+000, 2.1553595E+002, 2.2769802E+002, 1.2744082E+000, 1.6121936E-001, 2.1607648E-002, 2.9805010E-004, 1.7592099E-004, 4.7286387E-002, 3.1373694E-004, 7.6908321E-001, 2.9470809E-004, 6.6510791E-006
 5.1015306E+001, 7.3601980E+002, 7.3871679E+002, 3.6202603E+000, 2.1553595E+002, 2.2769802E+002, 1.2824400E+000, 1.6121936E-001, 2.1607648E-002, 2.9805010E-004, 1.7592099E-004, 4.7286387E-002, 3.1373694E-004, 7.6908321E-001, 2.9470809E-004, 6.6510791E-006
 5.3045918E+001, 6.9596331E+002, 6.9776461E+002, 3.6202603E+000, 1.9847400E+002, 2.0954840E+002, 1.2824400E+000, 1.6599271E-001, 1.9523428E-002, 1.9244503E-004, 1.1446730E-004, 4.3015896E-002, 2.0257371E-004, 7.7094835E-001, 1.8990411E-004, 4.2858248E-006
 5.5076531E+001, 6.6113130E+002, 6.6227588E+002, 3.5780245E+000, 1.8308688E+002, 1.9334706E+002, 1.2914307E+000, 1.7004138E-001, 1.7738824E-002, 1.2619941E-004, 7.5601837E-005, 3.9384508E-002, 1.3284149E-004, 7.7249400E-001, 1.2434024E-004, 2.8061557E-006
 5.7107143E+001, 6.6113130E+002, 6.6227588E+002, 3.5361671E+000, 1.8308688E+002, 1.9334706E+002, 1.2955880E+000, 1.7004138E-001, 1.7738824E-002, 1.2619941E-004, 7.5601837E-005, 3.9384508E-002, 1.3284149E-004, 7.7249400E-001, 1.2434024E-004, 2.8061557E-006
 5.9137755E+001, 6.3062336E+002, 6.3136249E+002, 3.5361671E+000, 1.6785886E+002, 1.7737875E+002, 1.2955880E+000, 1.7352711E-001, 1.6192197E-002, 8.3243917E-005, 5.0312600E-005, 3.6252430E-002, 8.7625176E-005, 7.7380270E-001, 8.1902162E-005, 1.8483977E-006
 6.1168367E+001, 6.3062336E+002, 6.3136249E+002, 3.4916000E+000, 1.6785886E+002, 1.7737875E+002, 1.3009440E+000, 1.7352711E-001, 1.6192197E-002, 8.3243917E-005, 5.0312600E-005, 3.6252430E-002, 8.7625176E-005, 7.7380270E-001, 8.1902162E-005, 1.8483977E-006
 6.3198980E+001, 6.0413393E+002, 6.0461852E+002, 3.4916000E+000, 1.5446889E+002, 1.6331219E+002, 1.3009440E+000, 1.7649511E-001, 1.4868821E-002, 5.5652250E-005, 3.3860294E-005, 3.3582010E-002, 5.8581316E-005, 7.7490304E-001, 5.4693457E-005, 1.2343418E-006
 6.5229592E+001, 6.0413393E+002, 6.0461852E+002, 3.4563319E+000, 1.5446889E+002, 1.6331219E+002, 1.2921398E+000, 1.7649511E-001, 1.4868821E-002, 5.5652250E-005, 3.3860294E-005, 3.3582010E-002, 5.8581316E-005, 7.7490304E-001, 5.4693457E-005, 1.2343418E-006
 6.7260204E+001, 5.8114486E+002, 5.8144807E+002, 3.4563319E+000, 1.4220570E+002, 1.5043176E+002, 1.2921398E+000, 1.7904217E-001, 1.3729117E-002, 3.7539725E-005, 2.2961258E-005, 3.1288107E-002, 3.9515500E-005, 7.7583861E-001, 3.6856922E-005, 8.3180040E-007
 6.9290816E+001, 5.8114486E+002, 5.8144807E+002, 3.4232215E+000, 1.4220570E+002, 1.5043176E+002, 1.2808956E+000, 1.7904217E-001, 1.3729117E-002, 3.7539725E-005, 2.2961258E-005, 3.1288107E-002, 3.9515500E-005, 7.7583861E-001, 3.6856922E-005, 8.3180040E-007
 7.1321429E+001, 5.6127675E+002, 5.6146788E+002, 3.4232215E+000, 1.3131579E+002, 1.3899255E+002, 1.2808956E+000, 1.8121126E-001, 1.2755948E-002, 2.5706043E-005, 1.5773551E-005, 2.9333177E-002, 2.7058992E-005, 7.7662973E-001, 2.5218385E-005, 5.6913767E-007
 7.3352041E+001, 5.6127675E+002, 5.6146788E+002, 3.3925285E+000, 1.3131579E+002, 1.3899255E+002, 1.2715609E+000, 1.8121126E-001, 1.2755948E-002, 2.5706043E-005, 1.5773551E-005, 2.9333177E-002, 2.7058992E-005, 7.7662973E-001, 2.5218385E-005, 5.6913767E-007
 7.5382653E+001, 5.4426250E+002, 5.4440656E+002, 3.3925285E+000, 1.2162090E+002, 1.2882376E+002, 1.2715609E+000, 1.8304132E-001, 1.1933355E-002, 1.7835259E-005, 1.0957594E-005, 2.7682951E-002, 1.8773956E-005, 7.7729386E-001, 1.7485012E-005, 3.9460810E-007
 7.7413265E+001, 5.4426250E+002, 5.4440656E+002, 3.3617461E+000, 1.2162090E+002, 1.2882376E+002, 1.2630266E+000, 1.8304132E-001, 1.1933355E-002, 1.7835259E-005, 1.0957594E-005, 2.7682951E-002, 1.8773956E-005, 7.7729386E-001, 1.7485012E-005, 3.9460810E-007
 7.9443878E+001, 5.2944032E+002, 5.2956409E+002, 3.3377052E+000, 1.1317097E+002, 1.1995897E+002, 1.2489859E+000, 1.8462219E-001, 1.1221694E-002, 1.2528169E-005, 7.7144431E-006, 2.6256834E-002, 1.3187547E-005, 7.7786519E-001, 1.2275400E-005, 2.7703568E-007
 8.1474490E+001, 5.1639232E+002, 5.1649411E+002, 3.3377052E+000, 1.0576662E+002, 1.1218452E+002, 1.2489859E+000, 1.8599704E-001, 1.0602063E-002, 8.8956251E-006, 5.4699090E-006, 2.5016168E-002, 9.3638159E-006, 7.7836053E-001, 8.7120086E-006, 1.9661577E-007
 8.3505102E+001, 5.1639232E+002, 5.1649411E+002, 3.3178865E+000, 1.0576662E+002, 1.1218452E+002, 1.2282955E+000, 1.8599704E-001, 1.0602063E-002, 8.8956251E-006, 5.4699090E-006, 2.5016168E-002, 9.3638159E-006, 7.7836053E-001, 8.7120086E-006, 1.9661577E-007
 8.5535714E+001, 5.0474732E+002, 5.0482331E+002, 3.3178865E+000, 9.9443373E+001, 1.0548178E+002, 1.2282955E+000, 1.8721785E-001, 1.0051337E-002, 6.3871353E-006, 3.9368514E-006, 2.3914219E-002, 6.7233004E-006, 7.7879921E-001, 6.2528680E-006, 1.4111699E-007
 8.7566327E+001, 5.0474732E+002, 5.0482331E+002, 3.3060582E+000, 9.9443373E+001, 1.0548178E+002, 1.2036353E+000, 1.8721785E-001, 1.0051337E-002, 6.3871353E-006, 3.9368514E-006, 2.3914219E-002, 6.7233004E-006, 7.7879921E-001, 6.2528680E-006, 1.4111699E-007
 8.9596939E+001, 4.9425821E+002, 4.9431949E+002, 3.3060582E+000, 9.3747926E+001, 9.9483233E+001, 1.2036353E+000, 1.8830805E-001, 9.5591835E-003, 4.6281143E-006, 2.8524272E-006, 2.2929970E-002, 4.8716993E-006, 7.7919020E-001, 4.5292791E-006, 1.0221841E-007
 9.1627551E+001, 4.9425821E+002, 4.9431949E+002, 3.2902703E+000, 9.3747926E+001, 9.9483233E+001, 1.1816081E+000, 1.8830805E-001, 9.5591835E-003, 4.6281143E-006, 2.8524272E-006, 2.2929970E-002, 4.8716993E-006, 7.7919020E-001, 4.5292791E-006, 1.0221841E-007
 9.3658163E+001, 4.8421886E+002, 4.8427783E+002, 3.2902703E+000, 8.8793733E+001, 9.4257082E+001, 1.1816081E+000, 1.8934172E-001, 9.0922555E-003, 3.3668086E-006, 2.0818151E-006, 2.1996595E-002, 3.5440091E-006, 7.7956026E-001, 3.2938891E-006, 7.4337684E-008
 9.5688776E+001, 4.8421886E+002, 4.8427783E+002, 3.2808726E+000, 8.8793733E+001, 9.4257082E+001, 1.1567309E+000, 1.8934172E-001, 9.0922555E-003, 3.3668086E-006, 2.0818151E-006, 2.1996595E-002, 3.5440091E-006, 7.7956026E-001, 3.2938891E-006, 7.4337684E-008
 9.7719388E+001, 4.7504864E+002, 4.7510715E+002, 3.2808726E+000, 8.4143704E+001, 8.9373112E+001, 1.1567309E+000, 1.9028564E-001, 8.6656920E-003, 2.4578310E-006, 1.5190742E-006, 2.1144160E-002, 2.5871905E-006, 7.7989781E-001, 2.4038682E-006, 5.4251370E-008
 9.9750000E+001, 4.7504864E+002, 4.7510715E+002, 3.2628574E+000, 8.4143704E+001, 8.9373112E+001, 1.1392931E+000, 1.9028564E-001, 8.6656920E-003, 2.4578310E-006, 1.5190742E-006, 2.1144160E-002, 2.5871905E-006, 7.7989781E-001, 2.4038682E-006, 5.4251370E-008
