s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 1.3145880E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3145880E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0158334E+000, 1.6540843E+002,-2.6002871E+001, 2.6311346E-001,-7.7874768E-001, 8.9399072E-002, 0.0000000E+000, 0.0000000E+000, 1.2641912E+002, 1.3897932E+002, 0.0000000E+000, 8.8981519E-003, 0.0000000E+000, 0.0000000E+000
 4.0209417E+000, 2.6878410E+002,-3.4754676E+001,-2.0566429E+002,-1.5125868E+000, 1.7168711E-001, 0.0000000E+000, 0.0000000E+000, 2.8108850E+001, 2.7024237E+001, 0.0000000E+000, 1.2689421E-002, 0.0000000E+000, 0.0000000E+000
 6.0011353E+000, 2.6985252E+002,-3.4230952E+001,-2.2387587E+002,-1.6218094E+000, 1.7422263E-001, 0.0000000E+000, 0.0000000E+000, 1.0056607E+001, 1.0298115E+001, 0.0000000E+000, 1.2794864E-002, 0.0000000E+000, 0.0000000E+000
 8.0179768E+000, 2.6996662E+002,-3.4015824E+001,-2.2437550E+002,-1.4397292E+000, 1.7187198E-001, 0.0000000E+000, 0.0000000E+000, 1.0148213E+001, 1.0307436E+001, 0.0000000E+000, 1.2796812E-002, 0.0000000E+000, 0.0000000E+000
 1.0011908E+001, 2.6959359E+002,-3.3762119E+001,-2.2518937E+002,-1.5044159E+000, 1.7289556E-001, 0.0000000E+000, 0.0000000E+000, 9.0020473E+000, 9.3105789E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.2020417E+001, 2.7004952E+002,-3.3748182E+001,-2.3372124E+002,-1.3915653E+000, 1.7372987E-001, 0.0000000E+000, 0.0000000E+000, 1.1453732E+000, 1.3622545E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.4017844E+001, 2.6990961E+002,-3.3842633E+001,-2.3331283E+002,-1.3750508E+000, 1.7376449E-001, 0.0000000E+000, 0.0000000E+000, 9.2382008E-001, 1.5528565E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.6019087E+001, 2.6965694E+002,-3.3420808E+001,-2.3746287E+002,-1.3678474E+000, 1.7413214E-001, 0.0000000E+000, 0.0000000E+000,-2.8653070E+000,-2.4204443E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.8006536E+001, 2.7005161E+002,-3.3432126E+001,-2.3403727E+002,-1.2810375E+000, 1.7422793E-001, 0.0000000E+000, 0.0000000E+000, 1.1070673E+000, 1.4754043E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.0008650E+001, 2.7007461E+002,-3.3672448E+001,-2.3834064E+002,-1.1606831E+000, 1.7312461E-001, 0.0000000E+000, 0.0000000E+000,-3.0674341E+000,-2.9260377E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.2013399E+001, 2.7011010E+002,-3.3188924E+001,-2.2694188E+002,-1.1806084E+000, 1.7251361E-001, 0.0000000E+000, 0.0000000E+000, 8.3919166E+000, 8.9712012E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.4003132E+001, 2.6991778E+002,-3.3486721E+001,-2.4078946E+002,-1.1807925E+000, 1.7226270E-001, 0.0000000E+000, 0.0000000E+000,-6.4351645E+000,-5.3669298E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.6013453E+001, 2.6976161E+002,-3.2576532E+001,-2.2705518E+002,-1.1737558E+000, 1.7312542E-001, 0.0000000E+000, 0.0000000E+000, 8.9724698E+000, 9.1292690E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.8022249E+001, 2.7005855E+002,-3.3617727E+001,-2.4480597E+002,-1.2125067E+000, 1.7212999E-001, 0.0000000E+000, 0.0000000E+000,-9.8510212E+000,-9.4055247E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.0022970E+001, 2.6979375E+002,-3.3579350E+001,-2.3232858E+002,-1.1596696E+000, 1.7438512E-001, 0.0000000E+000, 0.0000000E+000, 2.4841862E+000, 2.9005269E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.2004826E+001, 2.6997456E+002,-3.3843479E+001,-2.3908447E+002,-1.1461355E+000, 1.7430818E-001, 0.0000000E+000, 0.0000000E+000,-3.9500832E+000,-3.9252208E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.4007061E+001, 2.6979161E+002,-3.3506668E+001,-2.3207370E+002,-1.0866056E+000, 1.7432741E-001, 0.0000000E+000, 0.0000000E+000, 2.7510731E+000, 3.2989697E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.6007084E+001, 2.7013952E+002,-3.3649578E+001,-2.4302015E+002,-1.0200047E+000, 1.7330708E-001, 0.0000000E+000, 0.0000000E+000,-7.7240936E+000,-7.3769040E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.8011864E+001, 2.7009323E+002,-3.3680856E+001,-2.3130377E+002,-9.2249592E-001, 1.7315079E-001, 0.0000000E+000, 0.0000000E+000, 3.9393091E+000, 4.3592614E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.0000954E+001, 2.6985840E+002,-3.3591664E+001,-2.3562276E+002,-8.9006080E-001, 1.7302270E-001, 0.0000000E+000, 0.0000000E+000,-3.8161755E-001,-7.3069006E-002, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.2006927E+001, 2.7028315E+002,-3.3633477E+001,-2.3712270E+002,-8.5998346E-001, 1.7396319E-001, 0.0000000E+000, 0.0000000E+000,-1.6471054E+000,-1.1590433E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.4009899E+001, 2.6979608E+002,-3.3954070E+001,-2.3266290E+002,-8.8876951E-001, 1.7489606E-001, 0.0000000E+000, 0.0000000E+000, 1.8174437E+000, 2.4652405E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.6011318E+001, 2.6996440E+002,-3.4174691E+001,-2.3187324E+002,-7.7620784E-001, 1.7585755E-001, 0.0000000E+000, 0.0000000E+000, 3.0006529E+000, 3.3161258E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.8009930E+001, 2.6992477E+002,-3.3682125E+001,-2.3184127E+002,-7.3064449E-001, 1.7531978E-001, 0.0000000E+000, 0.0000000E+000, 3.6166316E+000, 3.8460536E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.0016327E+001, 2.6974118E+002,-3.2967921E+001,-2.3538015E+002,-6.8134540E-001, 1.7448133E-001, 0.0000000E+000, 0.0000000E+000, 2.9601490E-001, 8.8624315E-001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.2014668E+001, 2.7018517E+002,-3.3662530E+001,-2.3425339E+002,-6.2449435E-001, 1.7449373E-001, 0.0000000E+000, 0.0000000E+000, 1.4990062E+000, 1.8192447E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.4001686E+001, 2.6991089E+002,-3.3947413E+001,-2.4729205E+002,-6.6588189E-001, 1.7512686E-001, 0.0000000E+000, 0.0000000E+000,-1.2285923E+001,-1.1819333E+001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.6003639E+001, 2.6960627E+002,-3.3167044E+001,-2.2939229E+002,-6.0756122E-001, 1.7395051E-001, 0.0000000E+000, 0.0000000E+000, 5.8376714E+000, 6.6133213E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.8014935E+001, 2.6998814E+002,-3.3825153E+001,-2.3891092E+002,-5.4250433E-001, 1.7475904E-001, 0.0000000E+000, 0.0000000E+000,-3.2044906E+000,-3.1156855E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 6.0000000E+001, 2.7031956E+002,-3.3867957E+001,-2.3247335E+002,-5.5896759E-001, 1.7417700E-001, 0.0000000E+000, 0.0000000E+000, 3.3015390E+000, 3.5934642E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
