s,m/s
 1.0616081E+000, 2.9579117E+000
 1.0678929E+000, 2.9806865E+000
 1.0741777E+000, 3.0059306E+000
 1.0804625E+000, 3.0333882E+000
 1.0859517E+000, 3.0401707E+000
 1.0914410E+000, 3.0238269E+000
 1.0969302E+000, 2.9809463E+000
 1.1024195E+000, 2.9123037E+000
 1.1079088E+000, 2.8169288E+000
 1.1133980E+000, 2.7058687E+000
 1.1188873E+000, 2.5961960E+000
 1.1243765E+000, 2.5001215E+000
 1.1292899E+000, 2.4546750E+000
 1.1342033E+000, 2.4319946E+000
 1.1391167E+000, 2.4195190E+000
 1.1440301E+000, 2.4093385E+000
 1.1489435E+000, 2.4057667E+000
 1.1538568E+000, 2.4021098E+000
 1.1587702E+000, 2.3926826E+000
 1.1636836E+000, 2.3778430E+000
 1.1685970E+000, 2.3598132E+000
 1.1729479E+000, 2.3449666E+000
 1.1772987E+000, 2.3380829E+000
 1.1816496E+000, 2.3295433E+000
 1.1860004E+000, 2.3226643E+000
 1.1903513E+000, 2.3185649E+000
 1.1947022E+000, 2.3194070E+000
 1.1990530E+000, 2.3211983E+000
 1.2034039E+000, 2.3243053E+000
 1.2077548E+000, 2.3229799E+000
 1.2125407E+000, 2.3187450E+000
 1.2173267E+000, 2.3132190E+000
 1.2221126E+000, 2.3045654E+000
 1.2268986E+000, 2.2932526E+000
 1.2316845E+000, 2.2802810E+000
 1.2364705E+000, 2.2669595E+000
 1.2412564E+000, 2.2590528E+000
 1.2460424E+000, 2.2519558E+000
 1.2508283E+000, 2.2458635E+000
 1.2556143E+000, 2.2466688E+000
 1.2604002E+000, 2.2504200E+000
 1.2651862E+000, 2.2530636E+000
 1.2699721E+000, 2.2539483E+000
 1.2747581E+000, 2.2531660E+000
 1.2795440E+000, 2.2534437E+000
 1.2843300E+000, 2.2536711E+000
 1.2891159E+000, 2.2518924E+000
 1.2939019E+000, 2.2490089E+000
 1.2986878E+000, 2.2524924E+000
 1.3034738E+000, 2.2611788E+000
 1.3082597E+000, 2.2763391E+000
 1.3130457E+000, 2.2981604E+000
 1.3178316E+000, 2.3227455E+000
 1.3226176E+000, 2.3498831E+000
 1.3274035E+000, 2.3793126E+000
 1.3321895E+000, 2.4082183E+000
 1.3374540E+000, 2.4382334E+000
 1.3427186E+000, 2.4677960E+000
 1.3479831E+000, 2.4932580E+000
 1.3532477E+000, 2.5137823E+000
 1.3585122E+000, 2.5356275E+000
 1.3637768E+000, 2.5561783E+000
 1.3690413E+000, 2.5773773E+000
 1.3743059E+000, 2.5976349E+000
 1.3795704E+000, 2.6164253E+000
 1.3848350E+000, 2.6299050E+000
 1.3900995E+000, 2.6384398E+000
 1.3953641E+000, 2.6404439E+000
 1.4006286E+000, 2.6371596E+000
 1.4058931E+000, 2.6288339E+000
 1.4111577E+000, 2.6181966E+000
 1.4164222E+000, 2.6092230E+000
 1.4216868E+000, 2.6047059E+000
 1.4269513E+000, 2.6049203E+000
 1.4322159E+000, 2.6071755E+000
 1.4374804E+000, 2.6075435E+000
 1.4427450E+000, 2.6050769E+000
 1.4480095E+000, 2.5975344E+000
 1.4532741E+000, 2.5837270E+000
 1.4585386E+000, 2.5648334E+000
 1.4638032E+000, 2.5440900E+000
 1.4685063E+000, 2.5267832E+000
 1.4732094E+000, 2.5114836E+000
 1.4779125E+000, 2.4977666E+000
 1.4826156E+000, 2.4838519E+000
 1.4873187E+000, 2.4705191E+000
 1.4920218E+000, 2.4584927E+000
 1.4967249E+000, 2.4478687E+000
 1.5007913E+000, 2.4404459E+000
 1.5048578E+000, 2.4339518E+000
 1.5089242E+000, 2.4285577E+000
 1.5129906E+000, 2.4243089E+000
 1.5170571E+000, 2.4209679E+000
 1.5211235E+000, 2.4180112E+000
 1.5251899E+000, 2.4168727E+000
 1.5292564E+000, 2.4173132E+000
 1.5337294E+000, 2.4195521E+000
 1.5382025E+000, 2.4241546E+000
 1.5426756E+000, 2.4304793E+000
 1.5466817E+000, 2.4369445E+000
 1.5506877E+000, 2.4444905E+000
 1.5546938E+000, 2.4524401E+000
 1.5586999E+000, 2.4601302E+000
 1.5627060E+000, 2.4675155E+000
 1.5667121E+000, 2.4738145E+000
 1.5707181E+000, 2.4792191E+000
 1.5747242E+000, 2.4833836E+000
 1.5787303E+000, 2.4864295E+000
 1.5827364E+000, 2.4875697E+000
 1.5871431E+000, 2.4859188E+000
 1.5915497E+000, 2.4815179E+000
 1.5959564E+000, 2.4748065E+000
 1.6003631E+000, 2.4677097E+000
 1.6047698E+000, 2.4601380E+000
 1.6091765E+000, 2.4525932E+000
 1.6135832E+000, 2.4463224E+000
 1.6179899E+000, 2.4423423E+000
 1.6223966E+000, 2.4416127E+000
 1.6268032E+000, 2.4428881E+000
 1.6312099E+000, 2.4462962E+000
 1.6356166E+000, 2.4525575E+000
 1.6400233E+000, 2.4615093E+000
 1.6444300E+000, 2.4725761E+000
 1.6488367E+000, 2.4854773E+000
 1.6532434E+000, 2.4995863E+000
 1.6576501E+000, 2.5145762E+000
 1.6620567E+000, 2.5296410E+000
 1.6664634E+000, 2.5447345E+000
 1.6708701E+000, 2.5586351E+000
 1.6752768E+000, 2.5707418E+000
 1.6796835E+000, 2.5810278E+000
 1.6840902E+000, 2.5889472E+000
 1.6889375E+000, 2.5946819E+000
 1.6937849E+000, 2.5976892E+000
 1.6986323E+000, 2.5983057E+000
 1.7034796E+000, 2.5976182E+000
 1.7083270E+000, 2.5968410E+000
 1.7131743E+000, 2.5965486E+000
 1.7180217E+000, 2.5968045E+000
 1.7228690E+000, 2.5986941E+000
 1.7277164E+000, 2.6022813E+000
 1.7325637E+000, 2.6084065E+000
 1.7374111E+000, 2.6153907E+000
 1.7422585E+000, 2.6228950E+000
 1.7471058E+000, 2.6299913E+000
 1.7519532E+000, 2.6366669E+000
 1.7568005E+000, 2.6423506E+000
 1.7616479E+000, 2.6469533E+000
 1.7664952E+000, 2.6484453E+000
 1.7713426E+000, 2.6452791E+000
 1.7761899E+000, 2.6390670E+000
 1.7810373E+000, 2.6294303E+000
 1.7858847E+000, 2.6174318E+000
 1.7907320E+000, 2.6043222E+000
 1.7955794E+000, 2.5917518E+000
 1.8004267E+000, 2.5806177E+000
 1.8052741E+000, 2.5716634E+000
 1.8101214E+000, 2.5648462E+000
 1.8149688E+000, 2.5595637E+000
 1.8198162E+000, 2.5565836E+000
 1.8246635E+000, 2.5561378E+000
 1.8295109E+000, 2.5575730E+000
 1.8343582E+000, 2.5609514E+000
 1.8392056E+000, 2.5647463E+000
 1.8440529E+000, 2.5688538E+000
 1.8489003E+000, 2.5763583E+000
 1.8537476E+000, 2.5855481E+000
 1.8585950E+000, 2.5944972E+000
 1.8634424E+000, 2.6021561E+000
 1.8682897E+000, 2.6083204E+000
 1.8731371E+000, 2.6122935E+000
 1.8779844E+000, 2.6126257E+000
 1.8828318E+000, 2.6088829E+000
 1.8876791E+000, 2.6018579E+000
 1.8925265E+000, 2.5922114E+000
 1.8973738E+000, 2.5805562E+000
 1.9022212E+000, 2.5686669E+000
 1.9070686E+000, 2.5577704E+000
 1.9119159E+000, 2.5484282E+000
 1.9167633E+000, 2.5431811E+000
 1.9216106E+000, 2.5411582E+000
 1.9264580E+000, 2.5427708E+000
 1.9313053E+000, 2.5467599E+000
 1.9361527E+000, 2.5525327E+000
 1.9410001E+000, 2.5580787E+000
 1.9458474E+000, 2.5618536E+000
 1.9506948E+000, 2.5627151E+000
 1.9555421E+000, 2.5601044E+000
 1.9603895E+000, 2.5546370E+000
 1.9652368E+000, 2.5466322E+000
 1.9700842E+000, 2.5367833E+000
 1.9749315E+000, 2.5276325E+000
 1.9797789E+000, 2.5192184E+000
 1.9846263E+000, 2.5110138E+000
 1.9894736E+000, 2.5050879E+000
 1.9943210E+000, 2.5026627E+000
 1.9991683E+000, 2.5049343E+000
 2.0040157E+000, 2.5101642E+000
 2.0081620E+000, 2.5170162E+000
 2.0123083E+000, 2.5266918E+000
 2.0164546E+000, 2.5378445E+000
 2.0206010E+000, 2.5493320E+000
 2.0247473E+000, 2.5606227E+000
 2.0288936E+000, 2.5704640E+000
 2.0330399E+000, 2.5787237E+000
 2.0371862E+000, 2.5839505E+000
 2.0413326E+000, 2.5859805E+000
 2.0454789E+000, 2.5849717E+000
 2.0496252E+000, 2.5811515E+000
 2.0537715E+000, 2.5742147E+000
 2.0579178E+000, 2.5652773E+000
 2.0620642E+000, 2.5562136E+000
 2.0662105E+000, 2.5483249E+000
 2.0703568E+000, 2.5426377E+000
 2.0749178E+000, 2.5394168E+000
 2.0794787E+000, 2.5399494E+000
 2.0840397E+000, 2.5445712E+000
 2.0886006E+000, 2.5533866E+000
 2.0931616E+000, 2.5651801E+000
 2.0977225E+000, 2.5778429E+000
 2.1022835E+000, 2.5887195E+000
 2.1068444E+000, 2.5968045E+000
 2.1114054E+000, 2.6014428E+000
 2.1159663E+000, 2.6029229E+000
 2.1205273E+000, 2.6011583E+000
 2.1250882E+000, 2.5965282E+000
 2.1296492E+000, 2.5916981E+000
 2.1342101E+000, 2.5880540E+000
 2.1387711E+000, 2.5857273E+000
 2.1433320E+000, 2.5854559E+000
 2.1478930E+000, 2.5869641E+000
 2.1524539E+000, 2.5911670E+000
 2.1570149E+000, 2.5963988E+000
 2.1615758E+000, 2.6025710E+000
 2.1661368E+000, 2.6088616E+000
 2.1706977E+000, 2.6139170E+000
 2.1752587E+000, 2.6170703E+000
 2.1798196E+000, 2.6179896E+000
 2.1843806E+000, 2.6174335E+000
 2.1889415E+000, 2.6143250E+000
 2.1935025E+000, 2.6094465E+000
 2.1980635E+000, 2.6041534E+000
 2.2026244E+000, 2.5982731E+000
 2.2071854E+000, 2.5939635E+000
 2.2117463E+000, 2.5899331E+000
 2.2163073E+000, 2.5862929E+000
 2.2208682E+000, 2.5820202E+000
 2.2254292E+000, 2.5802683E+000
 2.2299901E+000, 2.5791004E+000
 2.2345511E+000, 2.5776731E+000
 2.2391120E+000, 2.5765724E+000
 2.2436730E+000, 2.5753752E+000
 2.2482339E+000, 2.5718324E+000
 2.2527949E+000, 2.5671567E+000
 2.2573558E+000, 2.5613628E+000
 2.2619168E+000, 2.5565891E+000
 2.2664777E+000, 2.5565221E+000
 2.2710387E+000, 2.5596511E+000
 2.2755996E+000, 2.5645803E+000
 2.2801606E+000, 2.5689737E+000
 2.2847215E+000, 2.5747274E+000
 2.2892825E+000, 2.5806956E+000
 2.2938434E+000, 2.5871858E+000
 2.2984044E+000, 2.5948418E+000
 2.3029653E+000, 2.6009487E+000
 2.3075263E+000, 2.6052746E+000
 2.3120872E+000, 2.6067114E+000
 2.3160779E+000, 2.6050153E+000
 2.3200685E+000, 2.6003594E+000
 2.3240592E+000, 2.5932230E+000
 2.3280498E+000, 2.5854785E+000
 2.3320405E+000, 2.5778193E+000
 2.3364302E+000, 2.5703805E+000
 2.3408199E+000, 2.5640319E+000
 2.3452096E+000, 2.5597578E+000
 2.3495993E+000, 2.5566642E+000
 2.3539890E+000, 2.5546032E+000
 2.3583787E+000, 2.5558072E+000
 2.3627684E+000, 2.5591201E+000
 2.3671581E+000, 2.5644043E+000
 2.3715479E+000, 2.5706216E+000
 2.3759376E+000, 2.5731825E+000
 2.3803273E+000, 2.5739418E+000
 2.3847170E+000, 2.5709734E+000
 2.3891067E+000, 2.5648002E+000
 2.3934964E+000, 2.5577543E+000
 2.3978861E+000, 2.5525146E+000
 2.4027148E+000, 2.5494440E+000
 2.4075435E+000, 2.5510548E+000
 2.4123721E+000, 2.5571971E+000
 2.4172008E+000, 2.5698558E+000
 2.4220295E+000, 2.5861000E+000
 2.4268582E+000, 2.6029939E+000
 2.4316869E+000, 2.6174274E+000
 2.4365155E+000, 2.6292308E+000
 2.4413442E+000, 2.6357027E+000
 2.4461729E+000, 2.6371311E+000
 2.4510016E+000, 2.6333906E+000
 2.4558303E+000, 2.6235577E+000
 2.4599622E+000, 2.6120719E+000
 2.4640942E+000, 2.5979874E+000
 2.4682261E+000, 2.5785324E+000
 2.4723581E+000, 2.5569413E+000
 2.4764900E+000, 2.5349783E+000
 2.4806220E+000, 2.5105236E+000
 2.4847539E+000, 2.4828356E+000
 2.4892991E+000, 2.4517858E+000
 2.4938442E+000, 2.4165011E+000
 2.4983894E+000, 2.3798712E+000
 2.5029345E+000, 2.3453909E+000
 2.5074797E+000, 2.3173191E+000
 2.5120248E+000, 2.2974199E+000
 2.5165700E+000, 2.2916220E+000
 2.5211151E+000, 2.3016894E+000
 2.5256603E+000, 2.3190420E+000
 2.5302054E+000, 2.3433138E+000
 2.5347506E+000, 2.3715037E+000
 2.5392957E+000, 2.3982475E+000
 2.5438408E+000, 2.4236487E+000
 2.5483860E+000, 2.4472874E+000
 2.5529311E+000, 2.4673583E+000
 2.5574763E+000, 2.4838681E+000
 2.5620214E+000, 2.4961093E+000
 2.5660403E+000, 2.4994108E+000
 2.5700591E+000, 2.5006439E+000
 2.5740780E+000, 2.5007997E+000
 2.5780968E+000, 2.5039609E+000
 2.5821157E+000, 2.5092317E+000
 2.5861345E+000, 2.5155899E+000
 2.5901533E+000, 2.5220533E+000
 2.5941722E+000, 2.5285200E+000
 2.5981910E+000, 2.5338333E+000
 2.6022099E+000, 2.5378063E+000
 2.6066306E+000, 2.5417609E+000
 2.6110513E+000, 2.5450577E+000
 2.6154721E+000, 2.5471497E+000
 2.6198928E+000, 2.5458961E+000
 2.6243135E+000, 2.5414659E+000
 2.6287343E+000, 2.5343182E+000
 2.6331550E+000, 2.5244273E+000
 2.6375757E+000, 2.5135823E+000
 2.6419964E+000, 2.5039433E+000
 2.6464172E+000, 2.4988775E+000
 2.6508379E+000, 2.5000448E+000
 2.6552586E+000, 2.5078592E+000
 2.6596794E+000, 2.5229348E+000
 2.6641001E+000, 2.5425165E+000
 2.6685208E+000, 2.5639186E+000
 2.6729415E+000, 2.5874632E+000
 2.6773623E+000, 2.6097321E+000
 2.6817830E+000, 2.6273183E+000
 2.6862037E+000, 2.6379128E+000
 2.6906245E+000, 2.6408436E+000
 2.6950452E+000, 2.6362215E+000
 2.6994659E+000, 2.6238778E+000
 2.7038866E+000, 2.6033375E+000
 2.7083074E+000, 2.5745857E+000
 2.7127281E+000, 2.5395410E+000
 2.7171488E+000, 2.5015662E+000
 2.7215696E+000, 2.4630735E+000
 2.7259903E+000, 2.4233929E+000
 2.7304110E+000, 2.3849372E+000
 2.7348317E+000, 2.3523590E+000
 2.7392525E+000, 2.3247641E+000
 2.7436732E+000, 2.3048081E+000
 2.7480939E+000, 2.2912891E+000
 2.7525147E+000, 2.2873908E+000
 2.7569354E+000, 2.2928475E+000
 2.7613561E+000, 2.3056722E+000
 2.7657769E+000, 2.3256269E+000
 2.7706397E+000, 2.3527757E+000
 2.7755025E+000, 2.3817652E+000
 2.7803653E+000, 2.4134450E+000
 2.7852281E+000, 2.4424465E+000
 2.7900909E+000, 2.4637813E+000
 2.7949537E+000, 2.4763053E+000
 2.7998165E+000, 2.4799191E+000
 2.8046793E+000, 2.4764756E+000
 2.8095421E+000, 2.4663455E+000
 2.8144049E+000, 2.4504741E+000
 2.8192677E+000, 2.4301873E+000
 2.8241305E+000, 2.4121117E+000
 2.8289933E+000, 2.3992643E+000
 2.8338561E+000, 2.3922412E+000
 2.8387189E+000, 2.3901327E+000
 2.8435817E+000, 2.3962141E+000
 2.8484445E+000, 2.4100187E+000
 2.8533073E+000, 2.4296548E+000
 2.8581701E+000, 2.4524408E+000
 2.8630329E+000, 2.4768056E+000
 2.8678957E+000, 2.5029201E+000
 2.8727585E+000, 2.5287531E+000
 2.8776213E+000, 2.5530221E+000
 2.8824841E+000, 2.5779085E+000
 2.8873469E+000, 2.6007091E+000
 2.8922097E+000, 2.6219928E+000
 2.8970725E+000, 2.6387855E+000
 2.9019353E+000, 2.6556021E+000
 2.9067981E+000, 2.6628676E+000
 2.9116609E+000, 2.6622618E+000
 2.9165237E+000, 2.6554204E+000
 2.9213865E+000, 2.6450074E+000
 2.9262493E+000, 2.6305301E+000
 2.9311121E+000, 2.6072219E+000
 2.9359749E+000, 2.5898465E+000
 2.9408377E+000, 2.5745669E+000
 2.9457005E+000, 2.5618834E+000
 2.9505633E+000, 2.5513904E+000
 2.9554261E+000, 2.5430845E+000
 2.9602889E+000, 2.5387501E+000
 2.9651517E+000, 2.5375677E+000
 2.9695262E+000, 2.5412297E+000
 2.9739007E+000, 2.5462390E+000
 2.9782752E+000, 2.5522739E+000
 2.9826497E+000, 2.5596672E+000
 2.9870242E+000, 2.5676386E+000
 2.9913987E+000, 2.5738483E+000
 2.9957732E+000, 2.5767644E+000
 3.0005852E+000, 2.5748546E+000
 3.0053972E+000, 2.5622688E+000
 3.0102091E+000, 2.5440422E+000
 3.0150211E+000, 2.5212762E+000
 3.0198330E+000, 2.4946500E+000
 3.0246450E+000, 2.4640790E+000
 3.0294569E+000, 2.4324205E+000
 3.0342689E+000, 2.4026437E+000
 3.0390808E+000, 2.3737912E+000
 3.0438928E+000, 2.3490023E+000
 3.0487047E+000, 2.3283455E+000
 3.0535167E+000, 2.3132117E+000
 3.0583286E+000, 2.3057203E+000
 3.0631406E+000, 2.3053655E+000
 3.0679525E+000, 2.3135076E+000
 3.0727645E+000, 2.3314009E+000
 3.0775764E+000, 2.3570272E+000
 3.0823884E+000, 2.3895931E+000
 3.0872004E+000, 2.4283485E+000
 3.0920123E+000, 2.4689324E+000
 3.0968243E+000, 2.5090400E+000
 3.1016362E+000, 2.5451789E+000
 3.1064482E+000, 2.5744374E+000
 3.1112601E+000, 2.5952198E+000
 3.1160721E+000, 2.6075724E+000
 3.1208840E+000, 2.6099302E+000
 3.1256960E+000, 2.6120349E+000
 3.1305079E+000, 2.6090500E+000
 3.1353199E+000, 2.6053376E+000
 3.1401318E+000, 2.6043602E+000
 3.1449438E+000, 2.6019089E+000
 3.1497557E+000, 2.6032114E+000
 3.1545677E+000, 2.6101196E+000
 3.1593797E+000, 2.6218756E+000
 3.1641916E+000, 2.6397818E+000
 3.1690036E+000, 2.6615509E+000
 3.1738155E+000, 2.6831507E+000
 3.1786275E+000, 2.7006235E+000
 3.1834394E+000, 2.7116655E+000
 3.1882514E+000, 2.7170455E+000
 3.1930633E+000, 2.7177940E+000
 3.1978753E+000, 2.7134855E+000
 3.2026872E+000, 2.7069394E+000
 3.2074992E+000, 2.6993209E+000
 3.2123111E+000, 2.6876402E+000
 3.2171231E+000, 2.6698729E+000
 3.2219350E+000, 2.6516200E+000
 3.2267470E+000, 2.6368082E+000
 3.2315589E+000, 2.6234630E+000
 3.2363709E+000, 2.6166489E+000
 3.2411829E+000, 2.6096794E+000
 3.2459948E+000, 2.5952098E+000
 3.2508068E+000, 2.5743775E+000
 3.2556187E+000, 2.5463486E+000
 3.2604307E+000, 2.5184048E+000
 3.2652426E+000, 2.4941720E+000
 3.2700546E+000, 2.4725444E+000
 3.2748665E+000, 2.4553192E+000
 3.2796785E+000, 2.4400133E+000
 3.2844904E+000, 2.4297379E+000
 3.2893024E+000, 2.4241767E+000
 3.2941143E+000, 2.4195899E+000
 3.2989263E+000, 2.4142537E+000
 3.3037382E+000, 2.4083543E+000
 3.3085502E+000, 2.3983739E+000
 3.3133622E+000, 2.3843497E+000
 3.3181741E+000, 2.3626620E+000
 3.3229861E+000, 2.3401755E+000
 3.3277980E+000, 2.3175196E+000
 3.3326100E+000, 2.2974125E+000
 3.3374219E+000, 2.2821105E+000
 3.3422339E+000, 2.2773576E+000
 3.3470458E+000, 2.2826964E+000
 3.3518578E+000, 2.2989948E+000
 3.3566697E+000, 2.3245207E+000
 3.3614817E+000, 2.3607315E+000
 3.3662936E+000, 2.4000020E+000
 3.3711056E+000, 2.4373348E+000
 3.3759175E+000, 2.4742555E+000
 3.3807295E+000, 2.5084434E+000
 3.3855415E+000, 2.5378791E+000
 3.3903534E+000, 2.5580672E+000
 3.3951654E+000, 2.5681813E+000
 3.3999773E+000, 2.5738148E+000
 3.4047893E+000, 2.5738428E+000
 3.4096012E+000, 2.5697574E+000
 3.4144132E+000, 2.5647032E+000
 3.4192251E+000, 2.5629658E+000
 3.4240371E+000, 2.5628681E+000
 3.4288490E+000, 2.5606046E+000
 3.4336610E+000, 2.5508201E+000
 3.4384729E+000, 2.5340253E+000
 3.4432849E+000, 2.5119544E+000
 3.4480968E+000, 2.4844052E+000
 3.4529088E+000, 2.4561155E+000
 3.4577207E+000, 2.4328819E+000
 3.4625327E+000, 2.4134953E+000
 3.4673447E+000, 2.3995261E+000
 3.4721566E+000, 2.3928814E+000
 3.4769686E+000, 2.3943956E+000
 3.4817805E+000, 2.4011124E+000
 3.4865925E+000, 2.4126319E+000
 3.4914044E+000, 2.4223865E+000
 3.4962164E+000, 2.4369318E+000
 3.5010283E+000, 2.4454412E+000
 3.5058403E+000, 2.4411363E+000
 3.5106522E+000, 2.4392860E+000
 3.5154642E+000, 2.4310580E+000
 3.5202761E+000, 2.4173927E+000
 3.5250881E+000, 2.4013735E+000
 3.5299000E+000, 2.3846666E+000
 3.5347120E+000, 2.3685150E+000
 3.5395240E+000, 2.3550639E+000
 3.5443359E+000, 2.3474232E+000
 3.5491479E+000, 2.3443242E+000
 3.5539598E+000, 2.3422709E+000
 3.5587718E+000, 2.3394460E+000
 3.5635837E+000, 2.3351345E+000
 3.5683957E+000, 2.3440592E+000
 3.5732076E+000, 2.3754758E+000
 3.5780196E+000, 2.4077298E+000
 3.5828315E+000, 2.4402947E+000
 3.5876435E+000, 2.4785224E+000
 3.5924554E+000, 2.5173875E+000
 3.5972674E+000, 2.5615648E+000
 3.6020793E+000, 2.5972610E+000
 3.6068913E+000, 2.6153836E+000
 3.6117032E+000, 2.6191516E+000
 3.6165152E+000, 2.6065737E+000
 3.6213272E+000, 2.5861991E+000
 3.6261391E+000, 2.5572897E+000
 3.6309511E+000, 2.5287428E+000
 3.6357630E+000, 2.4969377E+000
 3.6405750E+000, 2.4669891E+000
 3.6453869E+000, 2.4413689E+000
 3.6501989E+000, 2.4228765E+000
 3.6550108E+000, 2.4113898E+000
 3.6598228E+000, 2.4050503E+000
 3.6646347E+000, 2.4005702E+000
 3.6694467E+000, 2.3971631E+000
 3.6742586E+000, 2.3949422E+000
 3.6790706E+000, 2.3959073E+000
 3.6838825E+000, 2.3967635E+000
 3.6886945E+000, 2.3949110E+000
 3.6935065E+000, 2.3902304E+000
 3.6983184E+000, 2.3834516E+000
 3.7031304E+000, 2.3780337E+000
 3.7079423E+000, 2.3739034E+000
 3.7127543E+000, 2.3726370E+000
 3.7175662E+000, 2.3754488E+000
 3.7223782E+000, 2.3823709E+000
 3.7271901E+000, 2.3930176E+000
 3.7320021E+000, 2.4080889E+000
 3.7368140E+000, 2.4260560E+000
 3.7416260E+000, 2.4468823E+000
 3.7464379E+000, 2.4688830E+000
 3.7512499E+000, 2.4895830E+000
 3.7560618E+000, 2.5116049E+000
 3.7608738E+000, 2.5337388E+000
 3.7656858E+000, 2.5514489E+000
 3.7704977E+000, 2.5655135E+000
 3.7753097E+000, 2.5712608E+000
 3.7801216E+000, 2.5674927E+000
 3.7849336E+000, 2.5589279E+000
 3.7897455E+000, 2.5468286E+000
 3.7945575E+000, 2.5323187E+000
 3.7993694E+000, 2.5195503E+000
 3.8041814E+000, 2.5126631E+000
 3.8089933E+000, 2.5114061E+000
 3.8138053E+000, 2.5142656E+000
 3.8186172E+000, 2.5174068E+000
 3.8234292E+000, 2.5185907E+000
 3.8282411E+000, 2.5244012E+000
 3.8330531E+000, 2.5327044E+000
 3.8378650E+000, 2.5423477E+000
 3.8426770E+000, 2.5522454E+000
 3.8474890E+000, 2.5633611E+000
 3.8527821E+000, 2.5771344E+000
 3.8580753E+000, 2.5928374E+000
 3.8633684E+000, 2.6093104E+000
 3.8686615E+000, 2.6225261E+000
 3.8739547E+000, 2.6308875E+000
 3.8792478E+000, 2.6340481E+000
 3.8845410E+000, 2.6279791E+000
 3.8898341E+000, 2.6106717E+000
 3.8951273E+000, 2.5804255E+000
 3.9004204E+000, 2.5418293E+000
 3.9057136E+000, 2.4985588E+000
 3.9110067E+000, 2.4565581E+000
 3.9162999E+000, 2.4212242E+000
 3.9215930E+000, 2.3989582E+000
 3.9268862E+000, 2.3917456E+000
 3.9321793E+000, 2.3978899E+000
 3.9374725E+000, 2.4149288E+000
 3.9427656E+000, 2.4401845E+000
 3.9480588E+000, 2.4663665E+000
 3.9533519E+000, 2.4908387E+000
 3.9586451E+000, 2.5107318E+000
 3.9639382E+000, 2.5272937E+000
 3.9692314E+000, 2.5385502E+000
 3.9745245E+000, 2.5495083E+000
 3.9792738E+000, 2.5603725E+000
 3.9840231E+000, 2.5728809E+000
 3.9887724E+000, 2.5867345E+000
 3.9939966E+000, 2.6011208E+000
 3.9992208E+000, 2.6162267E+000
 4.0044450E+000, 2.6302112E+000
 4.0096692E+000, 2.6375136E+000
 4.0148934E+000, 2.6323618E+000
 4.0201176E+000, 2.6179756E+000
 4.0247859E+000, 2.5992760E+000
 4.0294542E+000, 2.5825439E+000
 4.0341225E+000, 2.5581696E+000
 4.0387908E+000, 2.5438245E+000
 4.0434591E+000, 2.5308930E+000
 4.0481274E+000, 2.5257223E+000
 4.0527957E+000, 2.5238393E+000
 4.0574640E+000, 2.5260844E+000
 4.0621323E+000, 2.5349540E+000
 4.0668006E+000, 2.5494827E+000
