s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0002880E+000, 2.4535822E+001,-7.8152468E+000,-1.6346149E+001,-1.6242346E+000, 1.6277637E-001, 0.0000000E+000, 0.0000000E+000,-1.0535973E+000,-1.0870321E+000, 0.0000000E+000, 3.7008761E-006, 5.5421662E-004, 0.0000000E+000, 4.7728204E-006, 0.0000000E+000
 9.5000563E+000, 2.5589429E+001,-8.3639603E+000,-1.3472192E+001,-1.6624612E+000, 1.6961039E-001, 0.0000000E+000, 0.0000000E+000, 2.2707168E+000, 2.2604260E+000, 0.0000000E+000, 4.5222051E-006, 5.6221409E-004, 0.0000000E+000, 6.9123467E-006, 0.0000000E+000
 1.0000935E+001, 2.6750099E+001,-8.8979265E+000,-1.9572241E+001,-1.5799146E+000, 1.7433653E-001, 0.0000000E+000, 0.0000000E+000,-3.1087058E+000,-3.1256470E+000, 0.0000000E+000, 5.4605916E-006, 5.7022022E-004, 0.0000000E+000, 9.6514941E-006, 0.0000000E+000
 1.0500183E+001, 2.7461515E+001,-8.8395436E+000,-1.6012733E+001,-1.7731202E+000, 1.8948998E-001, 0.0000000E+000, 0.0000000E+000, 1.0900069E+000, 1.0256086E+000, 0.0000000E+000, 6.5180036E-006, 5.7822453E-004, 0.0000000E+000, 1.3095587E-005, 0.0000000E+000
 1.1000738E+001, 2.7567863E+001,-8.8749071E+000,-1.4550051E+001,-1.8688716E+000, 1.8673467E-001, 0.0000000E+000, 0.0000000E+000, 2.4980683E+000, 2.4607676E+000, 0.0000000E+000, 7.7842788E-006, 5.8622249E-004, 0.0000000E+000, 1.7576865E-005, 0.0000000E+000
 1.1500166E+001, 2.7514349E+001,-8.8985416E+000,-1.6170469E+001,-1.8792802E+000, 2.0058413E-001, 0.0000000E+000, 0.0000000E+000, 7.7178644E-001, 7.6664243E-001, 0.0000000E+000, 9.1718450E-006, 5.9422360E-004, 0.0000000E+000, 2.2589684E-005, 0.0000000E+000
 1.2000223E+001, 2.9063283E+001,-9.4872955E+000,-1.6320900E+001,-1.9026049E+000, 2.0900861E-001, 0.0000000E+000, 0.0000000E+000, 1.6149366E+000, 1.5614913E+000, 0.0000000E+000, 1.0780935E-005, 6.0221843E-004, 0.0000000E+000, 2.8798640E-005, 0.0000000E+000
 1.2500556E+001, 2.8207843E+001,-9.1909445E+000,-2.0710331E+001,-1.7979390E+000, 2.0286330E-001, 0.0000000E+000, 0.0000000E+000,-3.2521778E+000,-3.2885084E+000, 0.0000000E+000, 1.2356745E-005, 6.1022333E-004, 0.0000000E+000, 3.4259306E-005, 0.0000000E+000
 1.3001544E+001, 2.9949373E+001,-9.8035992E+000,-1.7028892E+001,-1.7634680E+000, 2.1423300E-001, 0.0000000E+000, 0.0000000E+000, 1.6127786E+000, 1.5676462E+000, 0.0000000E+000, 1.4104090E-005, 6.1823544E-004, 0.0000000E+000, 4.0193049E-005, 0.0000000E+000
 1.3500091E+001, 3.0936664E+001,-9.8224951E+000,-1.8540530E+001,-1.7389170E+000, 2.1362840E-001, 0.0000000E+000, 0.0000000E+000, 1.0547450E+000, 1.0483501E+000, 0.0000000E+000, 1.6022985E-005, 6.2623294E-004, 0.0000000E+000, 4.6274841E-005, 0.0000000E+000
 1.4000564E+001, 3.0702700E+001,-9.8691134E+000,-1.7938079E+001,-1.9041066E+000, 2.1874687E-001, 0.0000000E+000, 0.0000000E+000, 1.2406992E+000, 1.2101474E+000, 0.0000000E+000, 1.8046703E-005, 6.3422681E-004, 0.0000000E+000, 5.2227288E-005, 0.0000000E+000
 1.4500846E+001, 3.2221897E+001,-1.0403962E+001,-1.9350203E+001,-1.9125779E+000, 2.2185280E-001, 0.0000000E+000, 0.0000000E+000, 8.2963938E-001, 7.7700697E-001, 0.0000000E+000, 2.0011289E-005, 6.4223339E-004, 0.0000000E+000, 5.7199063E-005, 0.0000000E+000
 1.5000928E+001, 3.2175261E+001,-1.0637328E+001,-2.1150954E+001,-1.8971319E+000, 2.3971710E-001, 0.0000000E+000, 0.0000000E+000,-1.2445749E+000,-1.2704366E+000, 0.0000000E+000, 2.2015159E-005, 6.5023802E-004, 0.0000000E+000, 6.2125205E-005, 0.0000000E+000
 1.5500705E+001, 3.2754432E+001,-1.0557890E+001,-2.2012322E+001,-1.9352541E+000, 2.2779423E-001, 0.0000000E+000, 0.0000000E+000,-1.4443369E+000,-1.5232392E+000, 0.0000000E+000, 2.4046495E-005, 6.5823753E-004, 0.0000000E+000, 6.6865692E-005, 0.0000000E+000
 1.6000277E+001, 3.4353509E+001,-1.1154007E+001,-1.7672653E+001,-1.9659003E+000, 2.6434485E-001, 0.0000000E+000, 0.0000000E+000, 3.8852662E+000, 3.8252927E+000, 0.0000000E+000, 2.6190489E-005, 6.6623317E-004, 0.0000000E+000, 7.1937004E-005, 0.0000000E+000
 1.6500645E+001, 3.4559961E+001,-1.1063659E+001,-2.0308834E+001,-1.9669199E+000, 2.4754439E-001, 0.0000000E+000, 0.0000000E+000, 1.5311700E+000, 1.4680929E+000, 0.0000000E+000, 2.8552632E-005, 6.7021514E-004, 0.0000000E+000, 7.7923602E-005, 0.0000000E+000
 1.7000299E+001, 3.4043464E+001,-1.1206268E+001,-2.1688889E+001,-2.0783076E+000, 2.4310733E-001, 0.0000000E+000, 0.0000000E+000,-6.2190294E-001,-6.8689353E-001, 0.0000000E+000, 3.0758187E-005, 6.7021514E-004, 0.0000000E+000, 8.3215374E-005, 0.0000000E+000
 1.7500793E+001, 3.5199529E+001,-1.1161434E+001,-2.5300720E+001,-1.9448064E+000, 2.4812229E-001, 0.0000000E+000, 0.0000000E+000,-2.9039331E+000,-2.9593093E+000, 0.0000000E+000, 3.2800440E-005, 6.7021514E-004, 0.0000000E+000, 8.7498742E-005, 0.0000000E+000
 1.8000536E+001, 3.4144442E+001,-1.1051896E+001,-2.1775907E+001,-2.0312166E+000, 2.6345308E-001, 0.0000000E+000, 0.0000000E+000,-3.8596313E-001,-4.5112458E-001, 0.0000000E+000, 3.4953481E-005, 6.7021514E-004, 0.0000000E+000, 9.2399024E-005, 0.0000000E+000
 1.8501179E+001, 3.5180639E+001,-1.1260555E+001,-2.0934073E+001,-1.9851402E+000, 2.6831141E-001, 0.0000000E+000, 0.0000000E+000, 1.3022561E+000, 1.2691824E+000, 0.0000000E+000, 3.6954286E-005, 6.7021514E-004, 0.0000000E+000, 9.6508240E-005, 0.0000000E+000
 1.9001444E+001, 3.5674483E+001,-1.1465101E+001,-1.9783449E+001,-1.8901362E+000, 2.6868940E-001, 0.0000000E+000, 0.0000000E+000, 2.8082018E+000, 2.8044860E+000, 0.0000000E+000, 3.9070154E-005, 6.7021514E-004, 0.0000000E+000, 1.0148886E-004, 0.0000000E+000
 1.9500694E+001, 3.5828403E+001,-1.1389317E+001,-2.2124551E+001,-2.1493585E+000, 2.6778032E-001, 0.0000000E+000, 0.0000000E+000, 5.0069245E-001, 4.3295598E-001, 0.0000000E+000, 4.1412010E-005, 6.7021514E-004, 0.0000000E+000, 1.0735697E-004, 0.0000000E+000
 2.0000065E+001, 3.6657245E+001,-1.1548509E+001,-2.4871504E+001,-1.8519882E+000, 2.8116380E-001, 0.0000000E+000, 0.0000000E+000,-1.3049826E+000,-1.3335917E+000, 0.0000000E+000, 4.3607692E-005, 6.7021514E-004, 0.0000000E+000, 1.1262883E-004, 0.0000000E+000
 2.0500629E+001, 3.5431917E+001,-1.1350535E+001,-2.2333269E+001,-1.9223558E+000, 2.6156219E-001, 0.0000000E+000, 0.0000000E+000, 8.8055281E-002, 8.7319277E-002, 0.0000000E+000, 4.5770210E-005, 6.7021514E-004, 0.0000000E+000, 1.1758100E-004, 0.0000000E+000
 2.1001263E+001, 3.6886784E+001,-1.1776243E+001,-2.3296323E+001,-1.8683204E+000, 2.7299390E-001, 0.0000000E+000, 0.0000000E+000, 2.0237434E-001, 2.1889167E-001, 0.0000000E+000, 4.7834297E-005, 6.7021514E-004, 0.0000000E+000, 1.2211284E-004, 0.0000000E+000
 2.1500673E+001, 3.6760328E+001,-1.1722872E+001,-1.9402411E+001,-2.0028274E+000, 2.8887802E-001, 0.0000000E+000, 0.0000000E+000, 3.9768923E+000, 3.9210957E+000, 0.0000000E+000, 4.9620817E-005, 6.7021514E-004, 0.0000000E+000, 1.2561377E-004, 0.0000000E+000
 2.2000483E+001, 3.6560485E+001,-1.1630614E+001,-2.3082398E+001,-2.0764006E+000, 2.7110938E-001, 0.0000000E+000, 0.0000000E+000, 1.5259858E-001, 4.2182192E-002, 0.0000000E+000, 5.1355222E-005, 6.7021514E-004, 0.0000000E+000, 1.2935159E-004, 0.0000000E+000
 2.2501064E+001, 3.7371395E+001,-1.1728266E+001,-2.4312933E+001,-1.8673721E+000, 2.8642423E-001, 0.0000000E+000, 0.0000000E+000,-2.1051122E-001,-2.5075215E-001, 0.0000000E+000, 5.3179832E-005, 6.7021514E-004, 0.0000000E+000, 1.3375628E-004, 0.0000000E+000
 2.3000139E+001, 3.6356985E+001,-1.1623185E+001,-2.1765789E+001,-1.9792198E+000, 3.0261167E-001, 0.0000000E+000, 0.0000000E+000, 1.3237721E+000, 1.2914023E+000, 0.0000000E+000, 5.5245289E-005, 6.7021514E-004, 0.0000000E+000, 1.3853585E-004, 0.0000000E+000
 2.3501053E+001, 3.6645404E+001,-1.1961765E+001,-2.7129819E+001,-1.8565061E+000, 2.9556568E-001, 0.0000000E+000, 0.0000000E+000,-3.9670058E+000,-4.0071212E+000, 0.0000000E+000, 5.6911297E-005, 6.7021514E-004, 0.0000000E+000, 1.4189072E-004, 0.0000000E+000
 2.4000565E+001, 3.7744066E+001,-1.2338192E+001,-2.0247130E+001,-1.7406597E+000, 2.9288620E-001, 0.0000000E+000, 0.0000000E+000, 3.7201541E+000, 3.7109705E+000, 0.0000000E+000, 5.8733176E-005, 6.7021514E-004, 0.0000000E+000, 1.4592053E-004, 0.0000000E+000
 2.4500242E+001, 3.8109076E+001,-1.2152257E+001,-2.2945292E+001,-2.0575208E+000, 2.8629447E-001, 0.0000000E+000, 0.0000000E+000, 1.2718168E+000, 1.2403005E+000, 0.0000000E+000, 6.0812063E-005, 6.7021514E-004, 0.0000000E+000, 1.5073100E-004, 0.0000000E+000
 2.5000490E+001, 3.9741381E+001,-1.2546548E+001,-2.2743375E+001,-1.9478266E+000, 2.9811064E-001, 0.0000000E+000, 0.0000000E+000, 2.8642724E+000, 2.8017420E+000, 0.0000000E+000, 6.2965282E-005, 6.7021514E-004, 0.0000000E+000, 1.5571270E-004, 0.0000000E+000
 2.5500153E+001, 3.7126439E+001,-1.1845273E+001,-2.7162551E+001,-1.9653967E+000, 2.9424668E-001, 0.0000000E+000, 0.0000000E+000,-3.4980300E+000,-3.5525346E+000, 0.0000000E+000, 6.5042495E-005, 6.7021514E-004, 0.0000000E+000, 1.6045826E-004, 0.0000000E+000
 2.6000360E+001, 3.7156295E+001,-1.1984481E+001,-2.3503980E+001,-1.9771553E+000, 2.9150189E-001, 0.0000000E+000, 0.0000000E+000, 1.1635527E-001,-1.7819796E-002, 0.0000000E+000, 6.6844983E-005, 6.7021514E-004, 0.0000000E+000, 1.6404717E-004, 0.0000000E+000
 2.6500734E+001, 3.8773078E+001,-1.2351504E+001,-2.5538153E+001,-2.0943345E+000, 2.8075239E-001, 0.0000000E+000, 0.0000000E+000,-8.5004956E-001,-9.3016070E-001, 0.0000000E+000, 6.8927045E-005, 6.7021514E-004, 0.0000000E+000, 1.6847689E-004, 0.0000000E+000
 2.7000952E+001, 3.9558562E+001,-1.2560567E+001,-2.8260003E+001,-1.8441028E+000, 2.9743368E-001, 0.0000000E+000, 0.0000000E+000,-2.6840117E+000,-2.8086771E+000, 0.0000000E+000, 7.0987156E-005, 6.7021514E-004, 0.0000000E+000, 1.7277019E-004, 0.0000000E+000
 2.7500595E+001, 3.9460651E+001,-1.2659415E+001,-2.3836932E+001,-2.0746802E+000, 2.9345587E-001, 0.0000000E+000, 0.0000000E+000, 1.2321520E+000, 1.1830804E+000, 0.0000000E+000, 7.3387681E-005, 6.7021514E-004, 0.0000000E+000, 1.7796057E-004, 0.0000000E+000
 2.8000698E+001, 4.0017672E+001,-1.2543290E+001,-2.6145919E+001,-1.9616869E+000, 2.9952199E-001, 0.0000000E+000, 0.0000000E+000,-2.3481768E-001,-3.3370199E-001, 0.0000000E+000, 7.5637903E-005, 6.7021514E-004, 0.0000000E+000, 1.8295934E-004, 0.0000000E+000
 2.8500801E+001, 3.9645485E+001,-1.2381221E+001,-2.5445978E+001,-1.8378639E+000, 3.0431226E-001, 0.0000000E+000, 0.0000000E+000, 3.5572709E-001, 2.8473499E-001, 0.0000000E+000, 7.7951638E-005, 6.7021514E-004, 0.0000000E+000, 1.8811247E-004, 0.0000000E+000
 2.9000549E+001, 3.8652330E+001,-1.2262832E+001,-2.5125471E+001,-1.8576980E+000, 2.9816549E-001, 0.0000000E+000, 0.0000000E+000,-2.2178375E-001,-2.9550572E-001, 0.0000000E+000, 8.0865658E-005, 6.7021514E-004, 0.0000000E+000, 1.9456611E-004, 0.0000000E+000
 2.9500996E+001, 4.1597725E+001,-1.3000465E+001,-2.3143714E+001,-1.8505965E+000, 3.1267876E-001, 0.0000000E+000, 0.0000000E+000, 3.9694261E+000, 3.9156272E+000, 0.0000000E+000, 8.3491472E-005, 6.7021514E-004, 0.0000000E+000, 2.0062688E-004, 0.0000000E+000
 3.0000637E+001, 4.1202892E+001,-1.2868353E+001,-2.4219920E+001,-1.8653250E+000, 3.2444216E-001, 0.0000000E+000, 0.0000000E+000, 2.5953525E+000, 2.5737356E+000, 0.0000000E+000, 8.6534691E-005, 6.7021514E-004, 0.0000000E+000, 2.0719864E-004, 0.0000000E+000
 3.0500498E+001, 4.1162579E+001,-1.2657425E+001,-2.3696090E+001,-1.8322977E+000, 3.3145352E-001, 0.0000000E+000, 0.0000000E+000, 3.4350014E+000, 3.3082191E+000, 0.0000000E+000, 8.9369743E-005, 6.7021514E-004, 0.0000000E+000, 2.1322154E-004, 0.0000000E+000
 3.1001198E+001, 4.0691852E+001,-1.2570820E+001,-3.2503391E+001,-1.8630583E+000, 3.1883053E-001, 0.0000000E+000, 0.0000000E+000,-5.8261544E+000,-5.9265871E+000, 0.0000000E+000, 9.1910380E-005, 6.7021514E-004, 0.0000000E+000, 2.1873750E-004, 0.0000000E+000
 3.1500746E+001, 3.9829753E+001,-1.2622337E+001,-2.1983314E+001,-2.1126359E+000, 3.1798577E-001, 0.0000000E+000, 0.0000000E+000, 3.5047450E+000, 3.4294520E+000, 0.0000000E+000, 9.4994663E-005, 6.7021514E-004, 0.0000000E+000, 2.2556308E-004, 0.0000000E+000
 3.2000301E+001, 4.1185417E+001,-1.3312864E+001,-2.9803195E+001,-1.9270816E+000, 3.1575125E-001, 0.0000000E+000, 0.0000000E+000,-3.4697915E+000,-3.5419717E+000, 0.0000000E+000, 9.6686231E-005, 6.7021514E-004, 0.0000000E+000, 2.2902992E-004, 0.0000000E+000
 3.2500320E+001, 4.2982225E+001,-1.3651705E+001,-2.4311408E+001,-1.9319524E+000, 3.3636807E-001, 0.0000000E+000, 0.0000000E+000, 3.4848455E+000, 3.4235274E+000, 0.0000000E+000, 9.9391387E-005, 6.7021514E-004, 0.0000000E+000, 2.3460129E-004, 0.0000000E+000
 3.3000496E+001, 4.2204030E+001,-1.3053346E+001,-2.9988209E+001,-2.0477443E+000, 3.3782834E-001, 0.0000000E+000, 0.0000000E+000,-2.4115156E+000,-2.5474408E+000, 0.0000000E+000, 1.0305876E-004, 6.7021514E-004, 0.0000000E+000, 2.4237676E-004, 0.0000000E+000
 3.3500530E+001, 4.4600148E+001,-1.3502443E+001,-3.1529306E+001,-1.9309229E+000, 3.3241019E-001, 0.0000000E+000, 0.0000000E+000,-2.0039319E+000,-2.0301131E+000, 0.0000000E+000, 1.0657940E-004, 6.7021514E-004, 0.0000000E+000, 2.4997997E-004, 0.0000000E+000
 3.4000790E+001, 4.1383352E+001,-1.2860606E+001,-2.4937276E+001,-2.0606067E+000, 3.3621161E-001, 0.0000000E+000, 0.0000000E+000, 1.9208319E+000, 1.8610751E+000, 0.0000000E+000, 1.0884041E-004, 6.7021514E-004, 0.0000000E+000, 2.5498090E-004, 0.0000000E+000
 3.4500477E+001, 4.2223789E+001,-1.3008937E+001,-2.7588769E+001,-1.8838447E+000, 3.3378304E-001, 0.0000000E+000, 0.0000000E+000, 1.6127955E-001, 7.6021386E-002, 0.0000000E+000, 1.1291672E-004, 6.7021514E-004, 0.0000000E+000, 2.6352497E-004, 0.0000000E+000
 3.5000099E+001, 4.5646773E+001,-1.3983606E+001,-2.9950885E+001,-1.9883382E+000, 3.4085035E-001, 0.0000000E+000, 0.0000000E+000, 1.7832346E-001, 6.4794186E-002, 0.0000000E+000, 1.1620509E-004, 6.7021514E-004, 0.0000000E+000, 2.7049183E-004, 0.0000000E+000
 3.5501205E+001, 4.5305430E+001,-1.3651975E+001,-2.4787535E+001,-2.1062729E+000, 3.3864195E-001, 0.0000000E+000, 0.0000000E+000, 5.2137567E+000, 5.0982885E+000, 0.0000000E+000, 1.2031054E-004, 6.7021514E-004, 0.0000000E+000, 2.7898421E-004, 0.0000000E+000
 3.6001152E+001, 4.4225436E+001,-1.3311608E+001,-3.0949360E+001,-1.9345929E+000, 3.4815195E-001, 0.0000000E+000, 0.0000000E+000,-1.5103074E+000,-1.6219722E+000, 0.0000000E+000, 1.2431694E-004, 6.7021514E-004, 0.0000000E+000, 2.8718838E-004, 0.0000000E+000
 3.6500401E+001, 4.4868031E+001,-1.3427190E+001,-2.7914775E+001,-1.9713235E+000, 3.5177841E-001, 0.0000000E+000, 0.0000000E+000, 2.0001044E+000, 1.9065207E+000, 0.0000000E+000, 1.2886951E-004, 6.7021514E-004, 0.0000000E+000, 2.9677063E-004, 0.0000000E+000
 3.7000671E+001, 4.3850545E+001,-1.3371271E+001,-3.4716215E+001,-2.0203749E+000, 3.6826720E-001, 0.0000000E+000, 0.0000000E+000,-5.8433264E+000,-5.8890491E+000, 0.0000000E+000, 1.3254983E-004, 6.7021514E-004, 0.0000000E+000, 3.0519450E-004, 0.0000000E+000
 3.7500500E+001, 4.5252967E+001,-1.3844951E+001,-2.8920543E+001,-1.9578083E+000, 3.3855658E-001, 0.0000000E+000, 0.0000000E+000, 9.3114464E-001, 8.6822050E-001, 0.0000000E+000, 1.3585147E-004, 6.7021514E-004, 0.0000000E+000, 3.1214946E-004, 0.0000000E+000
 3.8001289E+001, 4.7038670E+001,-1.4035743E+001,-3.3071919E+001,-2.0030414E+000, 3.4716313E-001, 0.0000000E+000, 0.0000000E+000,-1.6679597E+000,-1.7248705E+000, 0.0000000E+000, 1.3951863E-004, 6.7021514E-004, 0.0000000E+000, 3.1928903E-004, 0.0000000E+000
 3.8500248E+001, 4.6724049E+001,-1.3945429E+001,-2.7948177E+001,-2.0542489E+000, 3.7229889E-001, 0.0000000E+000, 0.0000000E+000, 3.3029485E+000, 3.1484933E+000, 0.0000000E+000, 1.4449375E-004, 6.7021514E-004, 0.0000000E+000, 3.2860602E-004, 0.0000000E+000
 3.9000496E+001, 4.5614161E+001,-1.4003499E+001,-2.9096986E+001,-1.9670564E+000, 3.7153530E-001, 0.0000000E+000, 0.0000000E+000, 9.3540281E-001, 9.1815510E-001, 0.0000000E+000, 1.4834157E-004, 6.7021514E-004, 0.0000000E+000, 3.3602916E-004, 0.0000000E+000
 3.9501190E+001, 4.8264107E+001,-1.4571188E+001,-3.4025039E+001,-1.7026222E+000, 3.6715321E-001, 0.0000000E+000, 0.0000000E+000,-1.6313871E+000,-1.6675880E+000, 0.0000000E+000, 1.5032350E-004, 6.7021514E-004, 0.0000000E+000, 3.3971070E-004, 0.0000000E+000
 4.0000866E+001, 4.6194057E+001,-1.4006204E+001,-2.6560405E+001,-1.8972439E+000, 3.5676778E-001, 0.0000000E+000, 0.0000000E+000, 4.0585299E+000, 4.0869724E+000, 0.0000000E+000, 1.5475078E-004, 6.7021514E-004, 0.0000000E+000, 3.4775451E-004, 0.0000000E+000
 4.0501003E+001, 5.0108125E+001,-1.4858510E+001,-2.8721724E+001,-2.2006726E+000, 3.7343447E-001, 0.0000000E+000, 0.0000000E+000, 4.8229227E+000, 4.7006534E+000, 0.0000000E+000, 1.5859470E-004, 6.7021514E-004, 0.0000000E+000, 3.5614762E-004, 0.0000000E+000
 4.1000404E+001, 4.7823694E+001,-1.4303844E+001,-3.4411683E+001,-2.1902015E+000, 3.7832553E-001, 0.0000000E+000, 0.0000000E+000,-2.5424794E+000,-2.7037085E+000, 0.0000000E+000, 1.6179661E-004, 6.7021514E-004, 0.0000000E+000, 3.6274347E-004, 0.0000000E+000
 4.1500042E+001, 4.6850815E+001,-1.4288763E+001,-3.0748910E+001,-2.0733321E+000, 3.8037122E-001, 0.0000000E+000, 0.0000000E+000, 3.2889895E-001, 1.2018020E-001, 0.0000000E+000, 1.6572631E-004, 6.7021514E-004, 0.0000000E+000, 3.6967641E-004, 0.0000000E+000
 4.2000393E+001, 4.9627891E+001,-1.4898021E+001,-3.1022240E+001,-2.3615496E+000, 3.8599753E-001, 0.0000000E+000, 0.0000000E+000, 1.8527581E+000, 1.7320779E+000, 0.0000000E+000, 1.7095450E-004, 6.7021514E-004, 0.0000000E+000, 3.7865455E-004, 0.0000000E+000
