s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 6.0003757E+000, 2.0204630E+001,-7.0125375E+000,-1.1087673E+001,-1.8401293E+000, 8.7978459E-002, 0.0000000E+000, 0.0000000E+000, 4.6597088E-001, 3.5226800E-001, 0.0000000E+000, 1.6113050E-006, 4.4903974E-004, 0.0000000E+000, 3.7445545E-007, 0.0000000E+000
 6.5002432E+000, 2.1246788E+001,-7.3290361E+000,-9.2090066E+000,-1.8445352E+000, 8.8835178E-002, 0.0000000E+000, 0.0000000E+000, 3.0783942E+000, 2.9530453E+000, 0.0000000E+000, 1.9484767E-006, 4.6974545E-004, 0.0000000E+000, 7.2911637E-007, 0.0000000E+000
 7.0004768E+000, 2.2159841E+001,-7.9385356E+000,-8.6795625E+000,-2.0082835E+000, 9.7399878E-002, 0.0000000E+000, 0.0000000E+000, 3.6906255E+000, 3.6308589E+000, 0.0000000E+000, 2.4060093E-006, 4.9045583E-004, 0.0000000E+000, 1.3355154E-006, 0.0000000E+000
 7.5003033E+000, 2.2845107E+001,-8.1447314E+000,-9.4648127E+000,-1.9300290E+000, 9.4940116E-002, 0.0000000E+000, 0.0000000E+000, 3.5237096E+000, 3.4004744E+000, 0.0000000E+000, 2.9275385E-006, 5.1116596E-004, 0.0000000E+000, 2.1648915E-006, 0.0000000E+000
 8.0005455E+000, 2.3005890E+001,-8.3655694E+000,-1.2581611E+001,-1.9551665E+000, 1.0511003E-001, 0.0000000E+000, 0.0000000E+000, 2.7489236E-001, 2.0865324E-001, 0.0000000E+000, 3.5068895E-006, 5.3188024E-004, 0.0000000E+000, 3.3127685E-006, 0.0000000E+000
 8.5003939E+000, 2.4344746E+001,-8.6491645E+000,-1.2717325E+001,-2.2250723E+000, 1.1026401E-001, 0.0000000E+000, 0.0000000E+000, 1.0958579E+000, 8.6344853E-001, 0.0000000E+000, 4.3968968E-006, 5.4621214E-004, 0.0000000E+000, 5.4411287E-006, 0.0000000E+000
 9.0001078E+000, 2.6389379E+001,-9.6611016E+000,-1.4570900E+001,-2.2106157E+000, 1.1233278E-001, 0.0000000E+000, 0.0000000E+000, 1.2493249E-001, 5.9094565E-002, 0.0000000E+000, 5.3881548E-006, 5.5420856E-004, 0.0000000E+000, 8.2561132E-006, 0.0000000E+000
 9.5002527E+000, 2.6845627E+001,-9.4666188E+000,-1.6362741E+001,-2.1608698E+000, 1.0957116E-001, 0.0000000E+000, 0.0000000E+000,-8.4647637E-001,-1.0350315E+000, 0.0000000E+000, 6.4995666E-006, 5.6220858E-004, 0.0000000E+000, 1.1867168E-005, 0.0000000E+000
 1.0000607E+001, 2.5330440E+001,-9.0465070E+000,-1.1675615E+001,-2.3406763E+000, 1.1720817E-001, 0.0000000E+000, 0.0000000E+000, 2.4870328E+000, 2.3848501E+000, 0.0000000E+000, 7.8717430E-006, 5.7021332E-004, 0.0000000E+000, 1.6751255E-005, 0.0000000E+000
 1.0500142E+001, 2.6657725E+001,-9.5124732E+000,-1.7820453E+001,-2.4339129E+000, 1.2009804E-001, 0.0000000E+000, 0.0000000E+000,-2.7984593E+000,-2.9890161E+000, 0.0000000E+000, 9.5045995E-006, 5.7821384E-004, 0.0000000E+000, 2.2777028E-005, 0.0000000E+000
 1.1000363E+001, 2.8761668E+001,-1.0215554E+001,-1.4035908E+001,-2.3375055E+000, 1.2636197E-001, 0.0000000E+000, 0.0000000E+000, 2.3912981E+000, 2.2990622E+000, 0.0000000E+000, 1.1234261E-005, 5.8621366E-004, 0.0000000E+000, 2.9516979E-005, 0.0000000E+000
 1.1500516E+001, 2.9146491E+001,-1.0487607E+001,-1.2821436E+001,-2.6155036E+000, 1.3822416E-001, 0.0000000E+000, 0.0000000E+000, 3.5662676E+000, 3.3601688E+000, 0.0000000E+000, 1.3258870E-005, 5.9421689E-004, 0.0000000E+000, 3.7502213E-005, 0.0000000E+000
 1.2000275E+001, 2.9913654E+001,-1.0287100E+001,-2.0205835E+001,-2.3209130E+000, 1.3853513E-001, 0.0000000E+000, 0.0000000E+000,-2.6223202E+000,-2.7616578E+000, 0.0000000E+000, 1.5214329E-005, 6.0221819E-004, 0.0000000E+000, 4.4559706E-005, 0.0000000E+000
 1.2500394E+001, 2.7878953E+001,-9.9662485E+000,-1.3652599E+001,-2.4453480E+000, 1.4581745E-001, 0.0000000E+000, 0.0000000E+000, 2.1134234E+000, 1.9605749E+000, 0.0000000E+000, 1.7319883E-005, 6.1021832E-004, 0.0000000E+000, 5.1672370E-005, 0.0000000E+000
 1.3000221E+001, 2.9882363E+001,-1.0576293E+001,-1.9257791E+001,-2.3838509E+000, 1.4929590E-001, 0.0000000E+000, 0.0000000E+000,-2.0721905E+000,-2.1862767E+000, 0.0000000E+000, 1.9422103E-005, 6.1821875E-004, 0.0000000E+000, 5.7631182E-005, 0.0000000E+000
 1.3500839E+001, 3.0541068E+001,-1.0979152E+001,-1.5322315E+001,-2.3653743E+000, 1.5962672E-001, 0.0000000E+000, 0.0000000E+000, 2.1234191E+000, 2.0338543E+000, 0.0000000E+000, 2.1734308E-005, 6.2622404E-004, 0.0000000E+000, 6.3821391E-005, 0.0000000E+000
 1.4000737E+001, 3.4997121E+001,-1.2363477E+001,-1.9831738E+001,-2.1636507E+000, 1.6862264E-001, 0.0000000E+000, 0.0000000E+000, 8.3882824E-001, 8.0687768E-001, 0.0000000E+000, 2.3781426E-005, 6.3422849E-004, 0.0000000E+000, 6.7940711E-005, 0.0000000E+000
 1.4500150E+001, 3.0944014E+001,-1.1175736E+001,-1.6662411E+001,-2.7685410E+000, 1.5491617E-001, 0.0000000E+000, 0.0000000E+000, 7.2833525E-001, 4.9224328E-001, 0.0000000E+000, 2.6260475E-005, 6.4222386E-004, 0.0000000E+000, 7.3688648E-005, 0.0000000E+000
 1.5000070E+001, 3.3595821E+001,-1.1715035E+001,-1.9580652E+001,-2.7971829E+000, 1.5247027E-001, 0.0000000E+000, 0.0000000E+000,-8.9798921E-002,-3.4457911E-001, 0.0000000E+000, 2.8527160E-005, 6.5021998E-004, 0.0000000E+000, 7.8249534E-005, 0.0000000E+000
 1.5500025E+001, 3.3241492E+001,-1.1619728E+001,-1.9447365E+001,-2.7085087E+000, 1.7287439E-001, 0.0000000E+000, 0.0000000E+000,-2.0497451E-001,-3.6123497E-001, 0.0000000E+000, 3.1074708E-005, 6.5822010E-004, 0.0000000E+000, 8.4208984E-005, 0.0000000E+000
 1.6000711E+001, 3.4809940E+001,-1.2457498E+001,-1.6079713E+001,-2.8174604E+000, 1.8676828E-001, 0.0000000E+000, 0.0000000E+000, 3.8643689E+000, 3.6420361E+000, 0.0000000E+000, 3.3921302E-005, 6.6622653E-004, 0.0000000E+000, 9.1155095E-005, 0.0000000E+000
 1.6500381E+001, 3.7145683E+001,-1.2818078E+001,-2.3667736E+001,-2.7214473E+000, 1.8639002E-001, 0.0000000E+000, 0.0000000E+000,-1.7250787E+000,-1.8751887E+000, 0.0000000E+000, 3.7136069E-005, 6.7021514E-004, 0.0000000E+000, 9.9886661E-005, 0.0000000E+000
 1.7000334E+001, 3.5511570E+001,-1.2236651E+001,-2.1248263E+001,-2.8265988E+000, 1.8439855E-001, 0.0000000E+000, 0.0000000E+000,-3.8560068E-001,-6.1554370E-001, 0.0000000E+000, 4.0077236E-005, 6.7021514E-004, 0.0000000E+000, 1.0708880E-004, 0.0000000E+000
 1.7500521E+001, 3.4899448E+001,-1.2150587E+001,-1.8293166E+001,-2.6444376E+000, 1.9126195E-001, 0.0000000E+000, 0.0000000E+000, 2.1642755E+000, 2.0025190E+000, 0.0000000E+000, 4.2592617E-005, 6.7021514E-004, 0.0000000E+000, 1.1247222E-004, 0.0000000E+000
 1.8000193E+001, 3.6250306E+001,-1.2520017E+001,-2.4047484E+001,-2.7452858E+000, 1.9191671E-001, 0.0000000E+000, 0.0000000E+000,-2.6498100E+000,-2.8705637E+000, 0.0000000E+000, 4.4802056E-005, 6.7021514E-004, 0.0000000E+000, 1.1674649E-004, 0.0000000E+000
 1.8500566E+001, 3.6017399E+001,-1.2429984E+001,-1.5117012E+001,-2.8230688E+000, 1.9582957E-001, 0.0000000E+000, 0.0000000E+000, 5.8733614E+000, 5.8431645E+000, 0.0000000E+000, 4.7457642E-005, 6.7021514E-004, 0.0000000E+000, 1.2337063E-004, 0.0000000E+000
 1.9000645E+001, 3.6993368E+001,-1.2695969E+001,-2.1667628E+001,-3.0183306E+000, 1.9532492E-001, 0.0000000E+000, 0.0000000E+000,-2.8915269E-002,-1.9323465E-001, 0.0000000E+000, 4.9659558E-005, 6.7021514E-004, 0.0000000E+000, 1.2764640E-004, 0.0000000E+000
 1.9500254E+001, 3.8072378E+001,-1.3118897E+001,-2.2804161E+001,-2.6396229E+000, 2.0509211E-001, 0.0000000E+000, 0.0000000E+000,-1.9111183E-002,-2.8521172E-001, 0.0000000E+000, 5.1706901E-005, 6.7021514E-004, 0.0000000E+000, 1.3125748E-004, 0.0000000E+000
 2.0000639E+001, 3.5483844E+001,-1.2368551E+001,-1.7120409E+001,-2.8671924E+000, 1.9869481E-001, 0.0000000E+000, 0.0000000E+000, 3.4458874E+000, 3.3263861E+000, 0.0000000E+000, 5.4390506E-005, 6.7021514E-004, 0.0000000E+000, 1.3800240E-004, 0.0000000E+000
 2.0500216E+001, 3.9382893E+001,-1.3354910E+001,-3.0594193E+001,-3.0369648E+000, 2.1388722E-001, 0.0000000E+000, 0.0000000E+000,-7.1553393E+000,-7.3892876E+000, 0.0000000E+000, 5.7317206E-005, 6.7021514E-004, 0.0000000E+000, 1.4538264E-004, 0.0000000E+000
 2.1000521E+001, 3.7744914E+001,-1.2972198E+001,-2.1574156E+001,-2.9620407E+000, 2.1099905E-001, 0.0000000E+000, 0.0000000E+000, 6.8062299E-001, 4.4751853E-001, 0.0000000E+000, 6.0378155E-005, 6.7021514E-004, 0.0000000E+000, 1.5350669E-004, 0.0000000E+000
 2.1500254E+001, 3.6119759E+001,-1.2796408E+001,-1.9812926E+001,-2.9595313E+000, 2.0021019E-001, 0.0000000E+000, 0.0000000E+000, 8.6331765E-001, 7.5110390E-001, 0.0000000E+000, 6.2633817E-005, 6.7021514E-004, 0.0000000E+000, 1.5836778E-004, 0.0000000E+000
 2.2000303E+001, 3.8843166E+001,-1.3306385E+001,-2.0409985E+001,-3.1475711E+000, 2.0385722E-001, 0.0000000E+000, 0.0000000E+000, 2.3410983E+000, 2.1830820E+000, 0.0000000E+000, 6.4976962E-005, 6.7021514E-004, 0.0000000E+000, 1.6323362E-004, 0.0000000E+000
 2.2500347E+001, 3.8019991E+001,-1.2940070E+001,-2.5733317E+001,-2.6720199E+000, 2.1262773E-001, 0.0000000E+000, 0.0000000E+000,-2.8954504E+000,-3.1127883E+000, 0.0000000E+000, 6.7320682E-005, 6.7021514E-004, 0.0000000E+000, 1.6833820E-004, 0.0000000E+000
 2.3000412E+001, 4.1107079E+001,-1.4089180E+001,-2.2219616E+001,-2.5404560E+000, 2.0991798E-001, 0.0000000E+000, 0.0000000E+000, 2.5356335E+000, 2.4677461E+000, 0.0000000E+000, 6.9595755E-005, 6.7021514E-004, 0.0000000E+000, 1.7321944E-004, 0.0000000E+000
 2.3500595E+001, 3.8153862E+001,-1.3092938E+001,-2.1081414E+001,-3.2201656E+000, 2.1699574E-001, 0.0000000E+000, 0.0000000E+000, 1.3010424E+000, 9.7634001E-001, 0.0000000E+000, 7.2441427E-005, 6.7021514E-004, 0.0000000E+000, 1.8012935E-004, 0.0000000E+000
 2.4000435E+001, 3.9130478E+001,-1.3308005E+001,-2.3451678E+001,-3.1188787E+000, 2.1544507E-001, 0.0000000E+000, 0.0000000E+000,-2.2185368E-001,-5.3263867E-001, 0.0000000E+000, 7.5252621E-005, 6.7021514E-004, 0.0000000E+000, 1.8682059E-004, 0.0000000E+000
 2.4500805E+001, 3.9183709E+001,-1.3631222E+001,-2.1156073E+001,-2.7461735E+000, 2.1920571E-001, 0.0000000E+000, 0.0000000E+000, 2.0123912E+000, 1.8694461E+000, 0.0000000E+000, 7.7674176E-005, 6.7021514E-004, 0.0000000E+000, 1.9157663E-004, 0.0000000E+000
 2.5000492E+001, 3.8251289E+001,-1.3374744E+001,-2.3211344E+001,-2.6260830E+000, 2.0946889E-001, 0.0000000E+000, 0.0000000E+000,-6.0115061E-001,-7.5141308E-001, 0.0000000E+000, 8.0105389E-005, 6.7021514E-004, 0.0000000E+000, 1.9685778E-004, 0.0000000E+000
 2.5500090E+001, 4.2748473E+001,-1.4867673E+001,-2.6882200E+001,-3.1049036E+000, 2.0261484E-001, 0.0000000E+000, 0.0000000E+000,-1.6528984E+000,-1.9036890E+000, 0.0000000E+000, 8.1564525E-005, 6.7021514E-004, 0.0000000E+000, 1.9944897E-004, 0.0000000E+000
 2.6000296E+001, 4.0422755E+001,-1.4340834E+001,-2.0046718E+001,-3.2889773E+000, 2.2049158E-001, 0.0000000E+000, 0.0000000E+000, 3.1949609E+000, 2.9667172E+000, 0.0000000E+000, 8.4266217E-005, 6.7021514E-004, 0.0000000E+000, 2.0524978E-004, 0.0000000E+000
 2.6500191E+001, 4.1833248E+001,-1.4289310E+001,-2.5412996E+001,-2.9842570E+000, 2.3104517E-001, 0.0000000E+000, 0.0000000E+000,-3.2316404E-001,-6.2226946E-001, 0.0000000E+000, 8.6895234E-005, 6.7021514E-004, 0.0000000E+000, 2.1071766E-004, 0.0000000E+000
 2.7000166E+001, 4.0606005E+001,-1.4026261E+001,-2.3522647E+001,-3.2393997E+000, 2.3075388E-001, 0.0000000E+000, 0.0000000E+000, 3.3230091E-001, 4.8450076E-002, 0.0000000E+000, 9.0795009E-005, 6.7021514E-004, 0.0000000E+000, 2.2000361E-004, 0.0000000E+000
 2.7500732E+001, 4.1537856E+001,-1.4180990E+001,-2.1094989E+001,-3.0975084E+000, 2.3660947E-001, 0.0000000E+000, 0.0000000E+000, 3.7007392E+000, 3.4009781E+000, 0.0000000E+000, 9.4320824E-005, 6.7021514E-004, 0.0000000E+000, 2.2881574E-004, 0.0000000E+000
 2.8000605E+001, 4.2291690E+001,-1.4424603E+001,-2.6529955E+001,-3.3697224E+000, 2.3630431E-001, 0.0000000E+000, 0.0000000E+000,-1.6223681E+000,-1.7962849E+000, 0.0000000E+000, 9.7630761E-005, 6.7021514E-004, 0.0000000E+000, 2.3652506E-004, 0.0000000E+000
 2.8500166E+001, 4.3122083E+001,-1.4245131E+001,-2.8009259E+001,-3.3985657E+000, 2.3534450E-001, 0.0000000E+000, 0.0000000E+000,-2.0830194E+000,-2.2955279E+000, 0.0000000E+000, 1.0122663E-004, 6.7021514E-004, 0.0000000E+000, 2.4502385E-004, 0.0000000E+000
 2.9000256E+001, 4.1948125E+001,-1.3915406E+001,-2.5124135E+001,-2.8936240E+000, 2.4948158E-001, 0.0000000E+000, 0.0000000E+000, 3.9637952E-001, 2.6444153E-001, 0.0000000E+000, 1.0560131E-004, 6.7021514E-004, 0.0000000E+000, 2.5438352E-004, 0.0000000E+000
 2.9500391E+001, 4.2188515E+001,-1.3927446E+001,-2.6377626E+001,-2.8106405E+000, 2.4277782E-001, 0.0000000E+000, 0.0000000E+000,-4.6968782E-001,-6.8441951E-001, 0.0000000E+000, 1.0988450E-004, 6.7021514E-004, 0.0000000E+000, 2.6433717E-004, 0.0000000E+000
 3.0000116E+001, 4.3768437E+001,-1.4636629E+001,-2.7079120E+001,-3.2987587E+000, 2.4155289E-001, 0.0000000E+000, 0.0000000E+000,-6.9766909E-001,-1.0045179E+000, 0.0000000E+000, 1.1283017E-004, 6.7021514E-004, 0.0000000E+000, 2.7137609E-004, 0.0000000E+000
 3.0500315E+001, 4.7954002E+001,-1.5447062E+001,-2.8636957E+001,-3.2962484E+000, 2.5921957E-001, 0.0000000E+000, 0.0000000E+000, 1.1375978E+000, 8.3295369E-001, 0.0000000E+000, 1.1703885E-004, 6.7021514E-004, 0.0000000E+000, 2.8115357E-004, 0.0000000E+000
 3.1000431E+001, 4.3843501E+001,-1.4334190E+001,-2.3220503E+001,-3.6258008E+000, 2.7189065E-001, 0.0000000E+000, 0.0000000E+000, 3.1979188E+000, 2.9348982E+000, 0.0000000E+000, 1.2334859E-004, 6.7021514E-004, 0.0000000E+000, 2.9539642E-004, 0.0000000E+000
 3.1500097E+001, 4.4029246E+001,-1.4679345E+001,-3.1780258E+001,-3.2190677E+000, 2.7397972E-001, 0.0000000E+000, 0.0000000E+000,-4.9402419E+000,-5.3754452E+000, 0.0000000E+000, 1.2943295E-004, 6.7021514E-004, 0.0000000E+000, 3.0910530E-004, 0.0000000E+000
 3.2000061E+001, 4.5918782E+001,-1.4955847E+001,-2.7488585E+001,-3.4446291E+000, 2.6723896E-001, 0.0000000E+000, 0.0000000E+000, 5.1347811E-001, 2.9695928E-001, 0.0000000E+000, 1.3402248E-004, 6.7021514E-004, 0.0000000E+000, 3.1966465E-004, 0.0000000E+000
 3.2500454E+001, 4.6019429E+001,-1.5209370E+001,-2.7446299E+001,-3.5181564E+000, 2.7133471E-001, 0.0000000E+000, 0.0000000E+000, 3.2946936E-001, 1.1693891E-001, 0.0000000E+000, 1.4031303E-004, 6.7021514E-004, 0.0000000E+000, 3.3363578E-004, 0.0000000E+000
 3.3000305E+001, 5.0002880E+001,-1.6169946E+001,-2.9377147E+001,-3.3926485E+000, 2.8576479E-001, 0.0000000E+000, 0.0000000E+000, 1.6303663E+000, 1.3489035E+000, 0.0000000E+000, 1.4607247E-004, 6.7021514E-004, 0.0000000E+000, 3.4603988E-004, 0.0000000E+000
 3.3500099E+001, 4.7367100E+001,-1.5539439E+001,-2.4525019E+001,-3.2658021E+000, 2.9443538E-001, 0.0000000E+000, 0.0000000E+000, 4.4938706E+000, 4.3312752E+000, 0.0000000E+000, 1.5147118E-004, 6.7021514E-004, 0.0000000E+000, 3.5749369E-004, 0.0000000E+000
 3.4000050E+001, 4.7506406E+001,-1.5650081E+001,-3.1357828E+001,-3.0833846E+000, 2.8102924E-001, 0.0000000E+000, 0.0000000E+000,-2.1123466E+000,-2.3038582E+000, 0.0000000E+000, 1.5609359E-004, 6.7021514E-004, 0.0000000E+000, 3.6755178E-004, 0.0000000E+000
 3.4500481E+001, 4.9636955E+001,-1.5980721E+001,-2.8757200E+001,-3.6183811E+000, 3.0536954E-001, 0.0000000E+000, 0.0000000E+000, 2.0521347E+000, 1.5860230E+000, 0.0000000E+000, 1.6233934E-004, 6.7021514E-004, 0.0000000E+000, 3.8077621E-004, 0.0000000E+000
 3.5000767E+001, 4.9731308E+001,-1.6823511E+001,-2.9683694E+001,-3.2886447E+000, 2.9045277E-001, 0.0000000E+000, 0.0000000E+000, 5.1034945E-001, 2.2591112E-001, 0.0000000E+000, 1.6939141E-004, 6.7021514E-004, 0.0000000E+000, 3.9398485E-004, 0.0000000E+000
 3.5500038E+001, 5.0406075E+001,-1.6784854E+001,-2.9427545E+001,-3.2738196E+000, 2.9563651E-001, 0.0000000E+000, 0.0000000E+000, 1.4150778E+000, 1.2154922E+000, 0.0000000E+000, 1.7513219E-004, 6.7021514E-004, 0.0000000E+000, 4.0506484E-004, 0.0000000E+000
 3.6000576E+001, 4.9003811E+001,-1.6052681E+001,-2.8261512E+001,-3.6597897E+000, 3.0634787E-001, 0.0000000E+000, 0.0000000E+000, 1.6768207E+000, 1.3361765E+000, 0.0000000E+000, 1.8053090E-004, 6.7021514E-004, 0.0000000E+000, 4.1694566E-004, 0.0000000E+000
 3.6500294E+001, 5.1656511E+001,-1.6340216E+001,-3.3738728E+001,-3.8150015E+000, 3.0672860E-001, 0.0000000E+000, 0.0000000E+000,-1.6028362E+000,-1.9307058E+000, 0.0000000E+000, 1.8671692E-004, 6.7021514E-004, 0.0000000E+000, 4.3058194E-004, 0.0000000E+000
 3.7000408E+001, 5.2830073E+001,-1.6608623E+001,-3.1704567E+001,-3.8513594E+000, 2.9501277E-001, 0.0000000E+000, 0.0000000E+000, 1.1186152E+000, 9.6053600E-001, 0.0000000E+000, 1.9216238E-004, 6.7021514E-004, 0.0000000E+000, 4.4187953E-004, 0.0000000E+000
 3.7500378E+001, 5.3326974E+001,-1.6943850E+001,-3.5659070E+001,-3.8489440E+000, 3.0579662E-001, 0.0000000E+000, 0.0000000E+000,-2.3839387E+000,-2.8190938E+000, 0.0000000E+000, 1.9755122E-004, 6.7021514E-004, 0.0000000E+000, 4.5326815E-004, 0.0000000E+000
 3.8000080E+001, 5.1457887E+001,-1.6200660E+001,-3.4658067E+001,-3.5997720E+000, 3.2608688E-001, 0.0000000E+000, 0.0000000E+000,-2.2966366E+000,-2.6745245E+000, 0.0000000E+000, 2.0481008E-004, 6.7021514E-004, 0.0000000E+000, 4.6821479E-004, 0.0000000E+000
 3.8500618E+001, 5.5744333E+001,-1.7471172E+001,-3.4639324E+001,-3.6201120E+000, 3.2947585E-001, 0.0000000E+000, 0.0000000E+000, 5.7050886E-001, 3.4320098E-001, 0.0000000E+000, 2.1134743E-004, 6.7021514E-004, 0.0000000E+000, 4.8064433E-004, 0.0000000E+000
 3.9000427E+001, 5.3903116E+001,-1.7094958E+001,-3.0371921E+001,-3.5888405E+000, 3.2504928E-001, 0.0000000E+000, 0.0000000E+000, 3.4300503E+000, 3.1724460E+000, 0.0000000E+000, 2.2163438E-004, 6.7021514E-004, 0.0000000E+000, 4.9874893E-004, 0.0000000E+000
 3.9500549E+001, 5.5790816E+001,-1.7895804E+001,-3.2833486E+001,-3.7285538E+000, 3.2072957E-001, 0.0000000E+000, 0.0000000E+000, 1.8180754E+000, 1.6537019E+000, 0.0000000E+000, 2.2642854E-004, 6.7021514E-004, 0.0000000E+000, 5.0809622E-004, 0.0000000E+000
 4.0000546E+001, 5.4945310E+001,-1.7455031E+001,-3.9390028E+001,-3.4942935E+000, 3.4420864E-001, 0.0000000E+000, 0.0000000E+000,-4.7632722E+000,-5.0498351E+000, 0.0000000E+000, 2.3277621E-004, 6.7021514E-004, 0.0000000E+000, 5.2024704E-004, 0.0000000E+000
 4.0500275E+001, 5.5823771E+001,-1.7853749E+001,-3.2572487E+001,-3.6323572E+000, 3.4406291E-001, 0.0000000E+000, 0.0000000E+000, 2.4160392E+000, 2.1092411E+000, 0.0000000E+000, 2.4120428E-004, 6.7021514E-004, 0.0000000E+000, 5.3562776E-004, 0.0000000E+000
 4.1000431E+001, 6.0193249E+001,-1.8921367E+001,-3.2623217E+001,-3.8056047E+000, 3.4960303E-001, 0.0000000E+000, 0.0000000E+000, 5.5025414E+000, 5.1926630E+000, 0.0000000E+000, 2.5055145E-004, 6.7021514E-004, 0.0000000E+000, 5.5252088E-004, 0.0000000E+000
 4.1500576E+001, 5.8148677E+001,-1.8149651E+001,-3.6190869E+001,-3.9552236E+000, 3.4758655E-001, 0.0000000E+000, 0.0000000E+000, 4.8306166E-001, 2.0051972E-001, 0.0000000E+000, 2.5908282E-004, 6.7021514E-004, 0.0000000E+000, 5.6771246E-004, 0.0000000E+000
 4.2000000E+001, 5.7304912E+001,-1.8345509E+001,-3.1510955E+001,-3.4285394E+000, 3.4702564E-001, 0.0000000E+000, 0.0000000E+000, 4.5183279E+000, 4.3669341E+000, 0.0000000E+000, 2.6802883E-004, 6.7021514E-004, 0.0000000E+000, 5.8318446E-004, 0.0000000E+000
