nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,5.018063465e-18,0.4500000058,786548.7455,2.165985859,-0.5788204138,0.9622854994,1.816685582,39.61478388,1.982292467,1437.895673,1.617142829,170983.0722,1575633.374,0.05506181612,37.08558423,0.1741051772,6167212.488,0.3061953977,0.3230136802,0.7011022444,1.014876923,10.10816109,0.4100992376,2124713.335,0.3810150885,0.2685959357,0.6668009872,-0.9045413023,2.868627725,0.03784928366,0.007377680879,2.868356231,914.9986045,0.09552025642,0.06311646332,0.02545934425,1.170061559,1.35796451,0.5370012506,0.537778806,1.125377051,471.4488477,0.06305621898,0.05314672312,0.02051380319,0.07278451639,0.0002031545832,0.00849827339,0.1436787063,0.05632748279,4.027249339e-07,-0.00452413972,0.004544185268,0.7251758452,1.000456262,1438.134247,1437.456306,1.000076056,0.2385741105,0.3475210353,0.6065953278,0.890513057,0.7250726088,5.041343068e-05,5.464150423e-06,0.0005946444165,0.07651685146,5.366287771,0.048121291,5.27487452e-05,0.0,0.0,87.32847461
2,0.4281250128,5.018063465e-18,0.4500000058,824165.5186,2.201602325,-0.5806676537,0.605890366,2.002963224,42.60020535,1.884133384,1391.558707,1.63982281,168399.6719,1389370.809,0.05512864933,37.34074863,0.1737675105,6198014.98,0.3114071305,0.3176021377,0.8136212663,1.014948465,10.19897353,0.4090815573,2131200.628,0.3841599929,0.2654521374,0.6686139264,-0.9073835245,2.858330676,0.05142879803,0.002865361058,2.85785345,912.7231306,0.09593492365,0.06280312668,0.02533906599,1.170096095,1.362702655,0.5410920078,0.5428120676,1.126724287,470.451099,0.06275724816,0.05291723197,0.02045032993,0.0719016538,0.0001879292686,0.01069687435,0.1420151245,0.05492301293,4.036054953e-07,-0.002684462136,0.002684462136,0.7262509984,1.00000003,1391.558707,1391.558707,1.000068329,0.0,0.3671690704,0.3631960797,0.8246289893,0.7262509984,5.278212096e-05,4.570435123e-06,0.0006225839642,0.07626890658,5.123832051,0.05083458249,5.161311122e-05,0.0,0.0,81.16419441
3,0.8562500255,5.018063465e-18,0.4500000058,1921860.602,2.324887674,-0.5998822718,0.3689736575,2.188503627,46.43848762,1.86655484,1354.814791,1.815013802,182583.0352,1379379.893,0.05485554329,37.27015926,0.1737110904,6185063.993,0.3192812688,0.3132197222,0.9106735129,1.014542882,9.921835895,0.4065726644,2082406.39,0.3922289139,0.2631235061,0.6673377618,-0.9108492637,2.82871489,0.06290443002,-0.00402071954,2.828000699,905.2533863,0.0969130165,0.06205787598,0.02502820232,1.170874213,1.359460284,0.5476100465,0.5466579047,1.117740977,469.051563,0.06243903073,0.05273452631,0.02038864265,0.08603125,0.0005796255338,0.01237777869,0.1401751843,0.05361532586,4.969200413e-07,-0.001912635427,0.001950004378,0.683656771,1.00000003,1354.814791,1354.814791,1.000052993,0.0,0.3300385508,0.1402825463,0.7269810146,0.683656771,0.0001231500705,1.167227333e-05,0.001452599056,0.08670711562,4.11126373,0.04583058418,5.069429576e-05,0.0,0.0,92.74966716
4,1.2843750379999999,5.018063465e-18,0.4500000058,2334826.831,2.479407244,-0.6523037343,0.2464777409,2.358158558,50.51032452,1.926095038,1326.58535,1.896897986,186744.4941,1327988.187,0.05316749717,35.93070607,0.1722344528,6000005.697,0.3221347994,0.3083949184,0.9756318487,1.013653272,9.284306494,0.4012931493,1968234.241,0.4004012855,0.2584274447,0.6642526029,-0.9150746655,2.772464271,0.0719815199,-0.01006171625,2.771502984,889.8528407,0.09889211294,0.06047161337,0.02440542215,1.171883309,1.344031758,0.55448697,0.5483027824,1.094618549,466.3672133,0.06191775035,0.05240894723,0.02027825862,0.1017813183,0.0007137318908,0.01792406603,0.1350851317,0.05158162113,5.496061065e-07,-0.00172056915,0.001759705274,0.6299079855,1.000959651,1327.119822,1325.859976,1.000108295,0.5344721424,0.2874382008,0.09596494382,0.6676626553,0.6296750577,0.0001496650358,1.556556788e-05,0.001765352539,0.1017813183,4.847248331,0.03862513198,5.002361076e-05,0.0,0.0,106.1501977
5,1.712500051,5.018063465e-18,0.4500000058,1416538.851,2.649195173,-0.7147618467,0.2213875848,2.524222056,54.9588082,2.053244457,1298.810526,1.778368988,170210.5883,1144955.515,0.05075607004,34.16574382,0.1703135454,5737220.658,0.3184672335,0.3013608165,0.8685687306,1.012641894,8.55437903,0.3940513627,1804104.011,0.4055835977,0.24935774769999997,0.6555026196,-0.9196271091,2.687692285,0.07895907335,-0.01443841683,2.686485994,867.3166838,0.1018478609,0.05804249204,0.02347993842,1.173080912,1.31889507,0.560130437,0.551696876,1.058821184,461.2246287,0.06094875646,0.05170647843,0.02005289347,0.118045742,0.0003544420659,0.02825118757,0.1258281125,0.04865616652,4.948731372e-07,-0.001629491824,0.001631258997,0.5838893857,1.000959651,1299.344999,1298.085152,1.000286975,0.5344721424,0.2656727775,0.2425592532,0.6906246097,0.5836564579,9.088279159e-05,9.994066266e-06,0.001071923925,0.118045742,8.011998423,0.0329746803,4.940615893e-05,0.0,0.0,119.0839609
6,2.140625,4.630909224e-18,0.4499999926,386891.6967,2.83460184,-0.7484904424,0.3101997262,2.700215794,58.60639747,2.238424997,1284.36998,1.525341988,141317.734,929496.214,0.04854921523,32.8600847,0.168110806,5497632.212,0.3201318307,0.2935152716,0.7927051981,1.011519774,7.801115816,0.3869347412,1633183.169,0.4130478502,0.2387655413,0.646498094,-0.9234619253,2.581890207,0.08267967644,-0.01659320925,2.580507849,840.0468589,0.105347271,0.05517551281,0.02236220426,1.174910626,1.291197722,0.5654706272,0.5579378618,1.017778934,455.2519866,0.05981412809,0.05091651071,0.01978354799,0.1391827695,7.646017212e-05,0.03899500758,0.1159777727,0.04595962589,3.656699362e-07,-0.001720010573,0.001720010573,0.5396649259,1.0,1284.36998,1284.36998,1.000718983,0.0,0.2517171755,0.5292713437,0.7874316586,0.5396649259,2.536591857e-05,2.847998325e-06,0.0002934626107,0.1391827695,13.31658226,0.02760649829,4.912233656e-05,0.0,0.0,137.707555
7,2.568750077,4.24375526e-18,0.4500000058,439671.3662,3.02821532,-0.7043152186,0.5234519479,2.880716039,59.21118495,2.450448861,1319.936868,1.271160503,114628.8013,871965.4226,0.04597318167,30.98478887,0.1660219122,5153699.221,0.3323871783,0.2860166272,0.9837838993,1.010065121,6.791393189,0.3790734319,1430860.506,0.4298987608,0.2294197174,0.642976712,-0.9256463917,2.462777726,0.08246766554,-0.01241530584,2.461356913,809.7537902,0.1090652303,0.05215242783,0.02114429525,1.177050738,1.262997662,0.5674267336,0.5618626717,0.978437914,448.9995397,0.05871220901,0.05020262857,0.01951321335,0.1539811626,0.0001008649277,0.0425307517,0.1124876181,0.04537718352,2.399080026e-07,-0.002861671569,0.002861671569,0.5165015148,1.001399792,1320.890485,1318.738862,1.001415548,0.9536162665,0.2354247868,0.6042912745,0.8134566258,0.5161631401,3.486826742e-05,4.085647898e-06,0.000332196918,0.1539811626,19.17948023,0.02358507497,5.004744101e-05,0.0,0.0,157.7261175
8,2.996875089,3.856601158e-18,0.4500000058,1244210.464,3.16863507,-0.5284615497,0.8040668853,2.998143277,56.28333029,2.587959823,1400.273742,1.129496547,100405.5358,1020460.663,0.0430222971,28.70917201,0.163615787,4803550.01,0.3400863518,0.27563835039999995,0.9737452544,1.008706839,5.838712698,0.371348848,1250329.657,0.4464802587,0.22031488810000002,0.6319261718,-0.9268133763,2.336637605,0.0775775323,-0.004287244599,2.335333292,779.7225849,0.1127019367,0.04918885825,0.01993138398,1.17883201,1.232815891,0.5639444317,0.5587538981,0.9431507249,441.7110946,0.05743310306,0.04932614596,0.01917531954,0.1579304912,0.0004724083549,0.03736615025,0.1168385393,0.04728329428,1.806709773e-07,-0.005225290545,0.005503641153,0.5099773286,1.00409998,1403.269301,1396.996391,1.001747284,2.995558981,0.2128548449,0.4209312758,0.7244543807,0.5089768904,0.0001140234761,1.252441914e-05,0.0009396474112,0.1579304912,20.92656545,0.02077852793,5.202969661e-05,0.0,0.0,178.634501
9,3.425000102,3.469447055e-18,0.4500000058,2882983.292,3.198111241,-0.2527950009,1.035176165,2.995484552,52.67819238,2.568055527,1472.499802,1.130935758,100016.1859,1269747.964,0.04020612961,26.8666904,0.1607508712,4538035.66,0.3415764039,0.2616841855,0.8026655053,1.007649261,5.139266585,0.3638688551,1110052.314,0.4572223004,0.2106693465,0.618896145,-0.9273858339,2.209321123,0.07068961669,0.002562098474,2.208178673,750.4271916,0.1162459129,0.04626460532,0.01873873859,1.17995114,1.202093729,0.5569247276,0.5518873909,0.9111599188,431.2571259,0.05576044009,0.04806040368,0.01869326425,0.1513326823,0.001213794304,0.02963539126,0.1232703221,0.04993293067,1.945458523e-07,-0.007995429528,0.008934799672,0.5169647299,1.013309657,1482.523041,1462.26403,1.002181986,10.02323909,0.1980631745,0.2216465758,0.6485391949,0.5137393676,0.0002704373526,2.851494301e-05,0.002171783527,0.1513326823,16.86560376,0.01985963702,5.376471344e-05,0.0,0.0,187.1685833
10,3.853125115,2.244573933e-18,0.4500000058,4516857.313,3.182900003,0.01900406258,1.178072776,2.94016208,51.09019497,2.51686293,1513.655206,1.269141014,112304.7506,1585399.691,0.03714158914,25.2257843,0.1583963348,4287033.086,0.3500973598,0.2487206293,0.867594757,1.006584845,4.45867326,0.3528732788,972962.0831,0.474949049,0.20165909680000002,0.6082718334,-0.9274712289,2.084333171,0.06406103304,0.004348533552,2.083336867,721.4335355,0.1197004097,0.04338153117,0.01756672159,1.180380604,1.173201418,0.548852327,0.547359261,0.8806098242,418.3366143,0.05392403774,0.04661109313,0.01813167735,0.1421000962,0.002657125911,0.02316541717,0.1285896648,0.05207959592,2.716097463e-07,-0.009702041313,0.01273536697,0.5325295024,1.020764976,1529.104178,1497.383534,1.002053465,15.44897212,0.1992200433,0.141923915,0.6349775582,0.5274843256,0.0004042712242,4.330194047e-05,0.003400827792,0.1421000962,12.17798057,0.02104352492,5.470157854e-05,0.0,0.0,180.1122862
11,4.281250128,1.019700811e-18,0.4500000058,6914112.408,3.218324916,0.2561146052,1.317376649,2.910381742,51.26285452,2.591650561,1543.797352,1.582029146,140941.8527,2115058.481,0.03439801507,23.86441501,0.1560041031,4037636.169,0.3607187152,0.2391832837,0.9181087666,1.005683448,3.909286302,0.3398715272,849618.0232,0.5002113284,0.19424580500000002,0.5943944104,-0.9275071453,1.962515924,0.05854833505,0.001854904976,1.961634694,694.7299463,0.1228268119,0.04076783516,0.01648770682,1.180402325,1.145401274,0.5413417144,0.5429143393,0.8509263377,406.0862321,0.05226861386,0.04530207366,0.01760292069,0.13733572,0.006113325375,0.01612196343,0.135042397,0.05431681762,4.326566735e-07,-0.007637259086,0.01761139466,0.5434051851,1.033784202,1568.88958,1517.991043,1.004293886,25.09222726,0.2074341796,0.09630628529,0.6497014372,0.5353461396,0.0005835767805,6.082419807e-05,0.005187802998,0.13733572,9.464077862,0.02237405263,5.531150065e-05,0.0,0.0,171.7832537
12,4.709375140000001,-2.0517231100000002e-19,0.4500000058,6707225.672,3.271623753,0.422694938,1.566764024,2.827617088,52.47278103,2.703738733,1563.18715,2.171338662,194470.9216,2979860.012,0.0320475965,22.05493448,0.1539819967,3706349.907,0.3719075551,0.23281868560000002,0.9016540569,1.004885282,3.356432924,0.3266174008,724290.6331,0.5259826644,0.1878470576,0.5810390852,-0.927833996,1.842188625,0.05343198694,-0.003003991575,1.841399345,669.4835681,0.1257784204,0.03828066544,0.01546225835,1.17999406,1.122344229,0.5336967137,0.5359910449,0.8291711844,393.6604139,0.05063634527,0.04397835633,0.01707222752,0.1316924148,0.01334565119,0.007954503833,0.1438606849,0.05677842979,7.279262414e-07,0.00956506874,0.02160148056,0.5607947424,1.031005384,1586.489273,1540.278431,1.004609048,23.30212257,0.2200304363,0.04713572156,0.6412550223,0.5534598525,0.0005579533359,5.681318291e-05,0.005104372264,0.1316924148,5.964008242,0.02501974737,5.558210245e-05,0.0,0.0,160.9518027
13,5.1375001529999995,-1.430045433e-18,0.4500000058,4764145.857,3.184864353,0.4920165221,1.829093925,2.548828082,51.75193215,2.655182173,1559.9702,2.692246971,234627.877,3631604.488,0.02943322867,20.02594032,0.1522807478,3384102.871,0.3839822705,0.2286025506,0.6729989777,1.004145539,2.832490163,0.3129231366,616874.685,0.5517983228,0.1813649615,0.5632618334,-0.927658527,1.717860424,0.04854419878,-0.008441297373,1.71713966,643.501391,0.1288150136,0.03569169677,0.01441137265,1.178939134,1.102947743,0.5234259307,0.5283372285,0.814474513,379.9620167,0.04887754399,0.0425140854,0.0165032101,0.1466867659,0.01857075176,0.003819285945,0.1489115112,0.05737272694,9.905553731e-07,0.02731757499,0.02202703057,0.5460483593,1.016978045,1574.211819,1549.642407,1.00266131,14.24161921,0.2267956934,0.2398359563,0.6797880034,0.5421724926,0.0004695650857,3.887546751e-05,0.003610683471,0.1466867659,7.051809774,0.02499375453,5.537714505e-05,0.0,0.0,170.4192587
14,5.565625166,3.046178719e-19,0.4500000058,11881248.04,2.743107724,0.4229596959,1.808119207,2.009526335,47.45175253,2.263818887,1480.922014,2.392204708,187073.2658,2839958.194,0.02669419177,17.98271529,0.1503868354,3070585.796,0.3838425043,0.22526121440000002,0.5482206151,1.003480936,2.376984816,0.2991975378,525598.622,0.5744755671,0.1752090757,0.5424396614,-0.9271516716,1.590141915,0.04131561669,-0.014424852,1.589516458,617.7528762,0.1318078662,0.03313627716,0.01337352145,1.177473064,1.078337405,0.5119913206,0.5229647354,0.7919191732,364.3483649,0.04693210124,0.04088538693,0.01587386932,0.1897995696,0.01116086565,0.01859143896,0.13368618,0.0512584986,8.605832939e-07,0.004124327503,0.01906897434,0.4761241941,1.071629985,1539.363358,1442.784756,1.013530465,58.44134416,0.2485748909,0.1657005714,0.7469564006,0.4599128674,0.001258551121,8.786970473e-05,0.00886408071,0.1897995696,37.85476179,0.01979955248,5.366408293e-05,0.0,0.0,193.4878587
15,5.993750179,2.039281177e-18,0.4500000058,6347825.002,2.091176431,0.365094273,1.393393451,1.506746865,73.49429369,1.642554029,1003.229081,1.477039672,93186.47824,923225.1171,0.0238774118,15.96710823,0.1476632006,2756144.672,0.3824883715,0.2205948245,0.5836620398,1.002878331,1.953119983,0.2857479122,442029.0463,0.5923302801,0.1691110202,0.5241255066,-0.9258906357,1.464302818,0.03555902458,-0.01834264904,1.463735017,591.890073,0.1348160044,0.03056163463,0.01233120959,1.17604533,1.048734635,0.4998785378,0.5183602386,0.7623656738,346.9876987,0.04480758322,0.03910011247,0.01518016366,0.3681378052,0.002691467751,0.08591429735,0.07220043154,0.02897551241,4.895841319e-07,-0.005707558485,0.006763879676,0.3522725991,1.048900018,1041.956128,978.493295,1.051681391,38.72704694,0.5406609297,0.04615707268,0.5397781654,0.341290902,0.001049086586,5.247511685e-05,0.004941229232,0.3681378052,69.53524221,0.01926993617,4.110785909e-05,0.0,0.0,164.9061811
