nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-1.280553768e-18,0.3000000048,3473489.208,3.936066679,-0.3509008912,-0.2199292559,3.912830577,63.54655881,2.697534855,1515.774591,0.8385990753,46089.32411,1040677.121,0.08047006599,52.13298315,0.1954642454,8190905.745,0.2283321355,0.2959625821,0.9311907655,1.02944312,19.14789545,0.5177596438,3893021.026,0.2279722648,0.3225389946,0.7854412885,-0.8223057452,2.888838731,0.0123660764,-0.002981596861,2.888800449,1187.152108,0.05020061754,0.09440622628,0.03776240728,1.163838431,1.186458962,0.4130899527,0.3895984055,1.041750285,419.9691879,0.0610648015,0.04746853134,0.01774108531,0.1249527523,0.0008534064199,0.04029908952,0.1143305516,0.04417442886,9.113824473e-08,-0.01229182141,0.01229182141,0.59169118,1.018717206,1531.476805,1501.800645,1.004468793,15.70221378,0.2453777833,0.3275508971,0.7678620071,0.5871894543,0.0003751030726,3.540658053e-05,0.002625907356,0.1308282545,33.99586121,0.02792039405,5.486682516e-05,0.0,0.0,158.6124859
2,0.42812500000000003,-1.280553768e-18,0.3000000048,3000679.113,3.414956431,-0.2927180424,-0.369429584,3.376879041,71.12950436,2.438348239,1245.839307,1.003659226,51794.20186,670462.9759,0.08131452468,52.71385637,0.1935485543,8284052.665,0.2344934661,0.28990449059999995,0.9057668034,1.030533077,19.86042198,0.5141694074,4018824.336,0.2329195987,0.31470433299999995,0.7813189998,-0.8232429026,2.876508353,0.02008727965,-0.004522759612,2.876425484,1183.950043,0.05220176875,0.09345947416,0.03731686099,1.164642531,1.191280911,0.4145351977,0.3954396101,1.044473477,426.2925419,0.06137346303,0.04797862059,0.01792078527,0.237772716,0.0009881889443,0.07043446259,0.08631764075,0.03641487464,1.415308289e-07,-0.007599637479,0.007599637479,0.4237398454,1.028715401,1268.649739,1228.300608,1.010344848,22.81043158,0.2576339897,0.3448272934,0.6845847341,0.4170438716,0.0005391732365,4.091580599e-05,0.002268426777,0.237772716,45.2053994,0.0163413851,4.812432482e-05,0.0,0.0,215.0165348
3,0.8562500000000001,-1.280553768e-18,0.3000000048,140539.9466,2.867660898,-0.1249596075,-0.4844708363,2.816865378,94.47668121,2.098754947,908.0959985,0.9912463933,46023.99339,185705.0424,0.08219194784,53.7664808,0.192691322,8439092.723,0.2469931631,0.2848151775,1.138361573,1.031770406,20.87328766,0.5024698959,4128364.821,0.2496140676,0.2974476996,0.7808570972,-0.8258052952,2.817072115,0.02941569303,-0.00278234933,2.81690619,1164.351313,0.05777301188,0.09021262267,0.0359494277,1.16610512,1.188635401,0.4159602519,0.4000290472,1.039125969,442.4070758,0.06256864293,0.04950665265,0.0184724189,0.3118403029,0.0005388885712,0.1079843546,0.05245225874,0.02438285438,1.37598135e-07,-4.714961698e-05,4.714961698e-05,0.3625841072,1.010022051,915.2214758,904.5120969,1.012962682,7.125477294,0.4007963109,0.5364737184,0.7445715396,0.3603839156,0.0003543421844,1.042061963e-05,0.0001063635613,0.3118403029,40.78010003,0.01880970958,3.916723766e-05,0.0,0.0,176.5824801
4,1.2843749999999998,-1.280553768e-18,0.3000000048,384.6351637,2.615425303,0.05274084268,-0.4432961293,2.570188165,120.4506785,1.907212221,696.8065626,0.8261680572,34384.31952,51810.75514,0.08026852479,52.61935496,0.1920024632,8264604.904,0.2638092405,0.2786238297,1.428889791,1.030342467,20.04121348,0.4853068465,3915225.631,0.2754988041,0.2712459875,0.7739871847,-0.8294314773,2.704121372,0.04013452864,-4.241886005e-06,2.703812097,1121.262301,0.06638067198,0.08443297038,0.03363892425,1.167805776,1.170797292,0.4179749882,0.4036868237,1.016354871,465.1686896,0.06422473578,0.05159368113,0.01924356995,0.4338686967,0.0004194717873,0.1305678241,0.03298966408,0.01589586292,1.110501644e-07,-8.029585893e-08,8.029585893e-08,0.3128383685,1.0,696.8065626,696.8065626,1.009087255,0.0,0.5745911294,0.5672955886,0.6922985051,0.3128383685,0.0002871615208,1.122600809e-07,2.911535568e-07,0.4338686967,27.15270988,0.01930623077,3.288373646e-05,0.0,0.0,150.0352895
5,1.7125000000000001,-1.280553768e-18,0.3000000048,1.164373681,2.358790588,0.1637544999,-0.3493733917,2.323079164,160.9189925,1.712631371,545.1276647,0.5931351871,22103.15193,15122.77258,0.07656944204,49.7867269,0.1895419551,7871978.856,0.2847619578,0.2661974927,1.289880034,1.027227495,17.97188416,0.4639362341,3526425.521,0.3071306597,0.2386958671,0.7523532232,-0.8336003231,2.545644029,0.04890588613,0.003381223062,2.54516265,1060.378368,0.07662429309,0.07695967433,0.03073575826,1.169364291,1.132116552,0.4206737761,0.408771566,0.9681225054,485.6925355,0.06523139728,0.05313397367,0.01990075657,0.4721730287,0.0002359131785,0.1461354817,0.0197167725,0.009845674918,7.462878496e-08,-1.624519444e-10,1.624519444e-10,0.2948377963,1.0,545.1276647,545.1276647,1.004419487,0.0,0.8689857511,0.1591474802,0.4091156554,0.2948377963,0.0002005929549,3.348705301e-10,8.810863758e-10,0.4721730287,15.91589213,0.02726421271,2.799944237e-05,0.0,0.0,118.0535285
6,2.140625,-9.604153257000001e-19,0.3000000048,0.01081922435,2.115262546,0.1810680715,-0.2941725538,2.085175347,185.6886944,1.516227173,470.5452174,0.4598153666,15267.39048,5274.737136,0.07277437934,46.74532258,0.1864341047,7469013.166,0.2969534576,0.2525982525,1.246045753,1.024074355,15.77438831,0.4399992146,3096112.649,0.337556843,0.2083740466,0.7320898146,-0.8381772352,2.350309225,0.05370437742,0.008495346581,2.349672093,986.5286216,0.08751335983,0.06853120666,0.02753558841,1.170651894,1.080475051,0.4243355653,0.411980384,0.9040103575,494.2422363,0.06489024897,0.05337215157,0.02014393067,0.4152784392,9.26128921e-05,0.1530150619,0.01385856696,0.006948639793,5.094427741e-08,-2.174712395e-14,2.174712395e-14,0.3119052886,1.0,470.5452174,470.5452174,1.003552226,0.0,1.082480551,0.4635815176,0.6318857552,0.3119052886,8.236309369e-05,3.952940927e-12,8.179810021e-12,0.4152784392,11.51529574,0.03709933899,2.551735696e-05,0.0,0.0,78.99169495
7,2.5687499999999996,-6.402768838e-19,0.3000000048,4.766301238,2.154057228,0.2730188046,-0.2311717898,2.119151665,152.0719579,1.522985018,566.9010139,0.6328610845,19344.64136,22633.0721,0.06934819119,43.68063304,0.1854083021,7033666.394,0.3000717905,0.2411588167,1.206555235,1.020916142,13.43279638,0.4197678066,2613113.392,0.3599453426,0.1847443261,0.7158321658,-0.8431629805,2.143737757,0.05684522262,0.01283594216,2.14293866,909.3026675,0.09791995182,0.06023593808,0.02436684313,1.171671806,1.028862777,0.4276153297,0.4112313972,0.8403974913,490.6451904,0.06339405232,0.05251194097,0.01997651712,0.3603808592,3.293365532e-05,0.1411004344,0.02466876801,0.01039215222,6.684049289e-08,-5.209896197e-09,5.209896197e-09,0.3431478585,1.0,566.9010139,566.9010139,1.006596299,0.0,0.8702144947,0.721123859,0.8333556574,0.3431478585,2.712075374e-05,3.158391213e-09,3.597470058e-09,0.3603808592,19.00148263,0.03509651499,2.866585251e-05,0.0,0.0,87.98521988
8,2.9968749999999997,-3.201384419e-19,0.3000000048,206.1669048,2.212427977,0.3687412242,-0.3217241674,2.147410706,104.9066795,1.669032891,740.6702185,0.8580974572,24911.19241,66532.38669,0.06511135725,40.23317781,0.1868649841,6521392.664,0.2978206598,0.22972305780000002,0.8945619019,1.017753961,11.19145264,0.4044267845,2188027.981,0.3726258259,0.1662254048,0.6889242349,-0.8480683941,1.95541119,0.05965311473,0.01540910925,1.954435532,842.6839945,0.1064714316,0.0533951574,0.02166307982,1.172204191,0.9838365573,0.4274334231,0.4083009087,0.786359866,482.7555608,0.06151589944,0.05134741407,0.01962722529,0.2786314612,1.972255696e-05,0.1213072335,0.04291524392,0.0161438668,8.025546987e-08,-1.480259693e-07,1.480259693e-07,0.3856435639,1.0,740.6702185,740.6702185,1.005240773,0.0,0.5591745308,0.5396929747,0.7287412737,0.3856435639,1.165129304e-05,7.244346088e-08,1.558091825e-07,0.2786314612,18.73306221,0.02994321902,3.422079759e-05,0.0,0.0,108.6702415
9,3.4250000000000003,0.0,0.3000000048,226.6248197,2.009778435,0.2714733925,-0.7366795594,1.804979133,82.40065782,1.67724855,780.8022862,0.8777503839,24162.26139,77157.04183,0.05981759527,36.72218787,0.1891643307,5988201.336,0.2912833185,0.22406300710000002,0.726159886,1.014564141,9.131275488,0.3897450024,1810964.918,0.3822104494,0.15373723309999998,0.6589637125,-0.8527136139,1.786934103,0.06046395417,0.01608252756,1.785836269,788.4261014,0.1131399854,0.04804908812,0.01950120316,1.172529493,0.9430032937,0.424166526,0.4035343102,0.7391484011,471.8790321,0.05957641703,0.05011976121,0.01918662585,0.3208104369,1.648180557e-05,0.1173104486,0.04687945062,0.01707418073,6.928733646e-08,-1.639092787e-07,1.639092787e-07,0.3605083341,1.0,780.8022862,780.8022862,1.004328925,0.0,0.4921519683,0.6440168116,0.7790213829,0.3605083341,9.510305277e-06,7.804447743e-08,1.721928041e-07,0.3208104369,19.05532127,0.0230683545,3.548773284e-05,0.0,0.0,136.5933646
10,3.8531250000000004,-3.511902625e-19,0.3000000048,25.54346425,1.608886078,0.1193417196,-0.9181137053,1.307095792,95.28865209,1.345506363,588.6173769,0.6034347156,15845.03084,31772.14925,0.05496957767,33.74678345,0.192393361,5536264.298,0.2922845395,0.2234801329,0.6609491195,1.011829758,7.396429187,0.3724317022,1496692.231,0.3979604695,0.14608106939999999,0.6341289358,-0.8576694661,1.628903236,0.05757268802,0.01477802602,1.627817286,742.2027152,0.1186069382,0.04361850303,0.01772272408,1.173162446,0.9011579782,0.4196353837,0.3971215112,0.6914735251,457.3172846,0.05753955649,0.04873646345,0.01868336035,0.5858956989,1.504979852e-05,0.1389588427,0.02734947339,0.01036564501,4.366796364e-08,-2.098850526e-08,2.098850526e-08,0.2801154529,1.0,588.6173769,588.6173769,1.01378216,0.0,0.8167121296,0.4469146562,0.5915885829,0.2801154529,1.217817186e-05,8.755437448e-09,1.994720703e-08,0.5858956989,27.28391754,0.01974849324,2.9303382e-05,0.0,0.0,137.3501973
