nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,4.697924836e-18,0.5249999572,365503.7771,2.324480845,0.6131607914,-0.4780177713,2.182841572,51.33599481,1.976336557,1200.343853,1.259079404,53523.00912,653816.1404,0.04178788201,28.28232962,0.1559641409,4803521.822,0.3295657049,0.3008880753,0.8821930098,1.008204235,5.608753019,0.3716610964,1214824.979,0.4442286323,0.24188922310000002,0.6394190981,-0.9507463293,2.756804639,0.04163329514,-0.001538733637,2.756481249,784.9114401,0.1117709227,0.0500139513,0.02022165518,1.164585192,1.36627007,0.5721558,0.5614470406,1.106381231,427.0644633,0.05682953019,0.04879555112,0.01895906157,0.2061538174,8.792612385e-05,0.06980380496,0.08775021276,0.0337572885,2.860800887e-07,-0.00188875914,0.00188875914,0.4526716687,1.000004002,1200.346585,1200.342635,1.006130227,0.002731796117,0.2644940485,0.8982151336,0.944230069,0.4526708098,4.175543344e-05,3.408542752e-06,0.0002760687338,0.2061538174,34.33482194,0.02097210429,4.71128316e-05,0.0,0.0,185.5408237
2,0.428124988,4.697924836e-18,0.5249999572,419851.7321,2.115813327,0.6133827606,-0.4067960924,1.9674226,50.07127848,1.815383717,1139.757311,1.222693935,53048.06394,508507.4971,0.04226542911,28.56487479,0.1559034491,4813175.904,0.3305734091,0.3009784126,0.9951004632,1.008158957,5.55818429,0.3709284262,1191927.711,0.446375735,0.2431234441,0.6421835649,-0.9524052113,2.748897375,0.05050143845,-0.005970929794,2.748420916,783.5054677,0.1119365097,0.04987224768,0.02017871246,1.164209079,1.368170929,0.5767696182,0.5665104586,1.103741868,424.5312332,0.0565370514,0.04855332003,0.01888767536,0.2085418598,0.0002020371916,0.07953353744,0.07927095912,0.03231141122,2.609890241e-07,-0.001003154159,0.001003154159,0.446461299,1.004028031,1142.252673,1138.205559,1.002851751,2.495362664,0.283589927,0.9442116892,0.9730107466,0.4455150589,0.0001027530941,7.343557932e-06,0.0003171413482,0.2085418598,24.39086283,0.02135417363,4.55809175e-05,0.0,0.0,169.1128425
3,0.8562499761,4.697924836e-18,0.5249999572,224093.0571,1.691934933,0.66764551,-0.03767721637,1.507859386,48.05148542,1.467457646,1006.051013,1.169655615,49924.1235,284635.081,0.04198028602,28.19181976,0.1556060702,4760814.857,0.3304150845,0.2973062238,0.9503803746,1.008126337,5.492861598,0.3685226767,1182807.045,0.4489399759,0.24235111609999999,0.6364467375,-0.9539325713,2.722426752,0.05748564792,-0.008475007826,2.721797936,779.8198857,0.1124738156,0.04944899056,0.02002087142,1.164117754,1.369505219,0.5804220291,0.5747743539,1.099209136,422.3991803,0.05606108259,0.04820884185,0.01878002631,0.2379561405,0.0003614527617,0.09684626592,0.06415843056,0.02711805012,2.424220323e-07,-8.989108552e-05,8.989108552e-05,0.4124494535,1.008425317,1010.992953,1002.708366,1.002241579,4.94193961,0.3367099107,0.9382739792,0.9691283781,0.4104408329,0.0001804353332,9.717688956e-06,0.0001693369708,0.2379561405,18.68767962,0.02118957028,4.202224616e-05,0.0,0.0,158.6497977
4,1.2843749640000002,4.697924836e-18,0.5249999572,38856.92973,1.375168932,0.6099164964,0.2780880296,1.187930418,47.5600085,1.238635006,884.6693243,1.080166501,45401.99977,166549.9372,0.04057437259,27.23123559,0.1547622839,4644991.667,0.3317448144,0.2885362354,0.8188958473,1.007925894,5.343650159,0.3654263768,1161264.582,0.4538858301,0.23859946240000002,0.6265481772,-0.9556209691,2.679983241,0.06266586767,-0.01078051112,2.679219179,773.0547376,0.1134198435,0.04870802512,0.01972107297,1.16395681,1.368766538,0.5848600338,0.5806889959,1.092803493,420.7010808,0.05551481075,0.04785184683,0.01865417901,0.2701790642,0.0004362842912,0.1107966145,0.05204094486,0.0219000425,2.249459231e-07,-1.134435157e-05,1.134435157e-05,0.4010173845,1.005559167,887.68304,882.3746497,1.006108845,3.013715727,0.4164098198,0.5656916411,0.7285136611,0.3996667718,0.0002312903701,5.687582986e-06,2.938987653e-05,0.2701790642,23.45357017,0.02434828108,3.855445003e-05,0.0,0.0,138.2034896
5,1.712499952,4.697924836e-18,0.5249999572,3589.29433,1.130716994,0.3735026696,0.247451126,1.028245403,62.22543321,0.9911406576,681.2109628,0.8237728521,34351.89014,66185.62804,0.03942077026,26.53542193,0.1539479791,4525981.514,0.3334644664,0.27718095109999996,0.7681203491,1.007606388,5.138434741,0.3627579755,1115112.829,0.4591923543,0.23353181509999998,0.6197208844,-0.9577056945,2.620252503,0.06491609004,-0.01165381159,2.619412266,761.9904188,0.114819689,0.04758308888,0.01925909041,1.163524376,1.360091073,0.5890102445,0.5835366911,1.078115966,417.2408647,0.05482974901,0.04739183339,0.01847304268,0.3360915678,0.0003519513478,0.1322427628,0.03292006953,0.01416527987,1.774789645e-07,-1.114501542e-06,1.114501542e-06,0.3592899137,1.001161881,681.7781016,680.7071837,1.013062788,0.5671387811,0.6914633222,0.1071197878,0.4200422155,0.3590016815,0.0002272447844,1.298271688e-06,2.712561599e-06,0.3360915678,29.21045226,0.03012753739,3.228231033e-05,0.0,0.0,111.1478314
6,2.14062494,4.39080534e-18,0.5249999572,1.227343784,1.085939619,0.2258002486,0.1564021024,1.045570434,94.27607128,0.8526590389,486.4809525,0.5120171594,21422.08354,11456.06498,0.03835531637,25.65310325,0.1520874058,4362542.689,0.3354542806,0.2678747254,0.8574345324,1.007128812,4.799447965,0.3584667404,1040855.905,0.467032422,0.228460837,0.6165338367,-0.9594003085,2.546588978,0.06647860538,-0.01042574588,2.545692173,747.2645819,0.1165794003,0.04613109979,0.01866154755,1.162909122,1.344457218,0.5918901879,0.5835324853,1.056714318,412.3160133,0.05403021937,0.04680086796,0.01824142367,0.4378375275,0.0002102068046,0.1516117232,0.01545619471,0.007250103256,1.244561969e-07,-5.477888296e-10,5.477888296e-10,0.3137775223,0.9999999721,486.4809525,486.4809525,1.009314934,0.0,1.082516749,0.05564957428,0.3513773565,0.3137775223,0.0001730770808,5.818574145e-10,9.283221156e-10,0.4378375275,18.75479072,0.03565137917,2.599793816e-05,0.0,0.0,81.36339316
7,2.5687499280000003,4.083685845e-18,0.5249999572,0.1025110465,1.238080984,0.1944358509,0.1835937875,1.203165319,114.2369164,0.9609094465,437.4971482,0.4310713744,18251.35249,4971.082234,0.03636471557,24.45325746,0.1491655884,4141500.918,0.3341662148,0.26059334900000003,0.7133120047,1.006468875,4.385301445,0.3531969761,947309.1398,0.4762533464,0.2224473955,0.6082972149,-0.9609361433,2.460192426,0.06871952557,-0.009209154574,2.459210488,729.6663743,0.1186778948,0.04436028661,0.0179471138,1.162344751,1.323182312,0.5929518757,0.5826772358,1.02936724,406.4737575,0.05306436054,0.04603061757,0.01794777931,0.5405208703,0.0002344481277,0.1560160936,0.0113401629,0.005710258271,1.210977564e-07,-1.579575731e-12,1.579575731e-12,0.2792339543,0.9999999721,437.4971482,437.4971482,1.005446077,0.0,1.198937035,0.2334990825,0.4515013016,0.2792339543,0.0002134022687,1.890187769e-11,7.712433473e-11,0.5405208703,13.5102348,0.03281577843,2.435283949e-05,0.0,0.0,90.95751296
8,2.996874916,3.77656635e-18,0.5249999572,5.975500372,1.475203592,0.2122261771,0.2206262513,1.433478577,108.0561948,1.160191314,488.2784392,0.5627538278,24075.21432,12553.91953,0.03447135561,23.55993708,0.1466640841,3975806.142,0.3333260462,0.2523532445,0.5465578571,1.005871567,4.043267118,0.3467824944,874306.1997,0.4876993074,0.2154214221,0.5961601578,-0.963071829,2.359292425,0.0701483783,-0.008965553409,2.358229408,709.7270315,0.1210804671,0.04230872415,0.01713777641,1.161789313,1.295146433,0.591673695,0.5795644547,0.9956573247,398.5845301,0.05180554529,0.04498846203,0.01756194578,0.6529618662,0.0004601766005,0.1506214044,0.0158087178,0.007869585575,1.620322057e-07,-1.006543204e-09,1.006543204e-09,0.2579042811,0.9999999721,488.2784392,488.2784392,1.019003849,0.0,1.008197863,0.4084619834,0.5676334327,0.2579042811,0.0005233631312,1.063593073e-09,4.478386908e-09,0.6529618662,27.66526215,0.02396893963,2.605420037e-05,0.0,0.0,142.3729742
9,3.424999904,3.469446855e-18,0.5249999572,9008.859198,1.845330967,0.2554872486,0.1700949908,1.805595934,87.26844387,1.423131116,619.6678874,0.799419277,34429.09868,66394.43812,0.03263570077,22.37839143,0.1445379819,3798939.389,0.3371355035,0.24243696680000001,0.6143407505,1.005325731,3.687031038,0.3393096419,801669.2374,0.5010705326,0.2080639228,0.5871272695,-0.9661274186,2.251873589,0.07157845093,-0.006048910292,2.250722375,688.7863872,0.1235957879,0.04015619693,0.01628844242,1.161550177,1.267161342,0.5899710295,0.5749848884,0.9627798394,388.9398626,0.05036465579,0.04378278813,0.01712400687,0.7918489781,0.0007989462772,0.1364267955,0.02794032028,0.01303782276,2.226362091e-07,-3.686660105e-06,3.686660105e-06,0.2442945306,1.004145199,622.6422884,618.6785472,1.027729423,2.97440098,0.7001206726,0.2539137412,0.4540959471,0.2435238023,0.0009944085584,4.004703568e-06,6.709818078e-06,0.7918489781,45.14288655,0.01323832792,3.022737518e-05,0.0,0.0,235.5522693
10,3.8531250000000004,2.56015749e-18,0.524999972,903277.0174,2.39936197,0.2795951901,0.04069297557,2.369889818,71.54668703,1.772701625,841.6136289,1.04883176,45109.4425,303868.4232,0.0310496663,21.19675671,0.1417667105,3623581.763,0.3461877796,0.2342933562,0.5568507694,1.00485217,3.348134358,0.3310448263,721611.7051,0.5174849711,0.2015644645,0.578456913,-0.9688591802,2.149074564,0.07134301213,-0.0008417641051,2.147885274,669.2003224,0.1259239566,0.0381855633,0.01549142651,1.162158192,1.244103955,0.5883429397,0.5746238703,0.9334613668,379.6422011,0.04901337087,0.04269492313,0.01671752616,0.7979578603,0.0007999145106,0.1107908846,0.05049106428,0.02134863435,2.803801387e-07,-0.0008750442408,0.0008750442408,0.2685510588,1.008162483,847.9530337,838.7346383,1.02484245,6.339404814,0.4447812094,0.1435052181,0.3932609239,0.2668616063,0.0009736983034,1.11930586e-05,0.0006619391349,0.7979578603,54.95257942,0.008466633122,3.675827962e-05,0.0,0.0,307.9195537
