s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 2.0201266E+001, 3.4381100E+001, 3.1849006E+001, 2.7882994E+001, 3.5681289E+001, 3.4802139E+001, 2.0374467E+001, 1.3610949E+001, 1.0643374E+001, 7.1561076E+000, 4.6551879E+000, 3.4262898E+001, 1.8047382E+001, 9.6669672E+000, 6.7849039E+000, 5.7154870E+000, 4.6886799E+000, 4.2532831E+000, 1.8730693E+001, 9.7096780E+000, 6.4659734E+000, 4.8914864E+000, 4.0662661E+000, 2.9107819E+000, 2.6879740E+000, 6.8390801E+000, 3.6343418E+000, 3.6556684E+000, 2.8438301E+000, 2.4097462E+000, 1.4069165E+000, 1.0373989E+000, 4.3658106E+001, 3.7963953E+001, 2.5683968E+001, 1.9002211E+001, 1.1530734E+001, 6.7712992E+000, 4.3393987E+000, 3.9549670E+001, 1.9457292E+001, 1.4589329E+001, 7.3358921E+000, 4.5119969E+000, 3.6017500E+000, 3.0196936E+000, 2.6794120E+001, 8.1420262E+000, 7.5657919E+000, 3.4153413E+000, 2.6371719E+000, 2.4014009E+000, 2.1249606E+000, 8.3969346E+000, 3.2400756E+000, 3.3620199E+000, 1.7785985E+000, 1.0391238E+000, 1.0572960E+000, 5.1037401E-001, 8.1859070E-001, 8.1972843E-001, 6.8961923E-001, 5.4622478E-001, 4.1111594E-001, 3.0231062E-001, 6.7983707E-001, 4.4722627E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0623833E-001, 5.7232760E-006, 2.5395476E-003, 2.6694453E-005, 1.2340648E-002, 5.1493171E+001, 5.6000000E-001, 6.0382124E-001, 3.3263294E-006
 2.0400529E+001, 2.9859353E+001, 2.7662309E+001, 3.1679905E+001, 4.0218340E+001, 2.1764353E+001, 1.0933682E+001, 6.8630676E+000, 5.7151928E+000, 7.1096433E+000, 8.4150904E+000, 4.4666570E+001, 1.0856073E+001, 4.7098000E+000, 3.1475891E+000, 2.7502396E+000, 3.8872030E+000, 5.0285897E+000, 3.4029750E+001, 6.8476259E+000, 2.9059144E+000, 2.1253259E+000, 2.1172631E+000, 2.7602528E+000, 3.0362416E+000, 1.0241257E+001, 3.3461169E+000, 1.6004453E+000, 1.3909720E+000, 1.1197787E+000, 1.5789827E+000, 1.5084147E+000, 3.9169617E+001, 3.1825755E+001, 1.9077273E+001, 1.0424011E+001, 8.6657285E+000, 6.4590058E+000, 4.3668628E+000, 4.4282825E+001, 2.7796737E+001, 7.0887530E+000, 3.2484076E+000, 3.7240551E+000, 2.0921393E+000, 1.9052461E+000, 3.0624874E+001, 1.5313066E+001, 3.3859008E+000, 2.0953586E+000, 1.9876470E+000, 1.4174433E+000, 1.4271210E+000, 8.2141500E+000, 5.1682457E+000, 1.6234142E+000, 1.2466257E+000, 1.0455401E+000, 6.7827658E-001, 7.4990189E-001, 8.3272484E-001, 7.9327274E-001, 6.2852188E-001, 4.8648164E-001, 3.6994637E-001, 2.7954643E-001, 6.5733029E-001, 3.9646109E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0671523E-001, 4.8980252E-006, 2.2296160E-003, 2.2845326E-005, 1.1929478E-002, 4.6670845E+001, 5.6000000E-001, 6.1312269E-001, 2.8916025E-006
 2.0602055E+001, 3.2645007E+001, 3.0241655E+001, 2.4835200E+001, 3.3028213E+001, 3.6552729E+001, 2.0252080E+001, 8.0775279E+000, 4.4310316E+000, 2.7701902E+000, 2.1014862E+000, 3.9370966E+001, 2.6973837E+001, 1.1456060E+001, 4.4286658E+000, 2.6315373E+000, 1.8017563E+000, 1.5010114E+000, 2.7383859E+001, 1.4096940E+001, 7.0870201E+000, 2.7570483E+000, 1.6099261E+000, 1.2253254E+000, 9.6973190E-001, 7.2355761E+000, 6.6944404E+000, 3.1174066E+000, 1.5297270E+000, 9.1874027E-001, 5.4907798E-001, 6.3056654E-001, 4.5836189E+001, 4.0928307E+001, 2.5324602E+001, 1.2857082E+001, 6.4181512E+000, 4.6585000E+000, 4.2307018E+000, 4.2614137E+001, 2.8102107E+001, 2.2658469E+001, 1.2225461E+001, 4.4395567E+000, 2.9763893E+000, 2.5899123E+000, 2.8419323E+001, 1.2658644E+001, 1.5317381E+001, 9.7336204E+000, 3.2198218E+000, 1.9747451E+000, 1.7517953E+000, 7.3644655E+000, 4.8426499E+000, 6.1120600E+000, 4.1966873E+000, 1.3826322E+000, 1.0265503E+000, 1.1647231E+000, 9.2891219E-001, 9.4906451E-001, 7.8314017E-001, 5.9168054E-001, 4.2819273E-001, 3.0645053E-001, 7.8974341E-001, 4.8587541E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0638225E-001, 5.4742265E-006, 2.4460145E-003, 2.5532838E-005, 1.2216599E-002, 4.9620169E+001, 5.6000000E-001, 6.0755656E-001, 3.2016167E-006
 2.0801318E+001, 3.4545722E+001, 3.2001430E+001, 2.9337295E+001, 3.5830595E+001, 2.2582030E+001, 7.2479594E+000, 6.5652903E+000, 5.7304128E+000, 4.7946683E+000, 3.8221771E+000, 4.5777098E+001, 1.8819218E+001, 3.9297765E+000, 3.6734733E+000, 3.2271859E+000, 2.7591175E+000, 2.5909472E+000, 4.0932005E+001, 1.6868933E+001, 3.7334181E+000, 2.3238650E+000, 1.8711111E+000, 2.1193932E+000, 1.8143833E+000, 9.6458479E+000, 4.1507798E+000, 2.0909567E+000, 9.7716640E-001, 7.7344672E-001, 6.2272707E-001, 4.6208909E-001, 3.8652494E+001, 2.9464128E+001, 1.0618365E+001, 7.3253572E+000, 6.6643380E+000, 6.0451114E+000, 4.5937900E+000, 4.3390331E+001, 1.4979447E+001, 4.3420999E+000, 3.7651174E+000, 6.0540189E+000, 5.6164269E+000, 3.5586352E+000, 3.2292853E+001, 1.0193798E+001, 2.7677991E+000, 3.4033231E+000, 6.0434170E+000, 4.9663812E+000, 2.7249916E+000, 7.5524336E+000, 3.8415404E+000, 1.5093726E+000, 2.8412601E+000, 4.5663194E+000, 4.7481448E+000, 3.5859309E+000, 8.1437327E-001, 7.5915145E-001, 5.9767181E-001, 4.6953138E-001, 3.5547586E-001, 2.6207681E-001, 6.2833655E-001, 3.8203550E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0616222E-001, 5.8549699E-006, 2.5890067E-003, 2.7308698E-005, 1.2406231E-002, 5.2176300E+001, 5.6000000E-001, 6.0273786E-001, 3.3965664E-006
 2.1000580E+001, 2.7720414E+001, 2.5681621E+001, 2.7658305E+001, 4.0228334E+001, 3.6425206E+001, 2.8706381E+001, 1.4486503E+001, 6.8043498E+000, 4.4968040E+000, 3.6470723E+000, 3.8890449E+001, 2.8821025E+001, 2.2828035E+001, 1.0473424E+001, 3.9524312E+000, 2.2308196E+000, 1.6476564E+000, 2.3402539E+001, 1.7502953E+001, 1.9621292E+001, 9.8464685E+000, 3.8176584E+000, 1.3532567E+000, 1.3442371E+000, 6.2524739E+000, 5.1945502E+000, 6.4736552E+000, 4.9014687E+000, 2.4252049E+000, 1.0700388E+000, 4.5903115E-001, 2.9351413E+001, 3.3380034E+001, 2.7360573E+001, 1.2174972E+001, 4.6108272E+000, 2.1746688E+000, 1.8681396E+000, 3.2061634E+001, 2.3165137E+001, 1.4829641E+001, 5.5752651E+000, 2.1442487E+000, 1.5785916E+000, 1.8179804E+000, 1.9239789E+001, 1.2633474E+001, 1.0966643E+001, 4.1754203E+000, 1.7916397E+000, 1.3209657E+000, 1.5727536E+000, 5.9508229E+000, 4.7514440E+000, 4.1007571E+000, 1.7375274E+000, 9.8875241E-001, 1.0405471E+000, 1.5929039E+000, 8.7564110E-001, 9.1866910E-001, 7.7175111E-001, 5.8328516E-001, 4.2322881E-001, 3.0385063E-001, 7.6392978E-001, 4.7870204E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0687919E-001, 4.6143047E-006, 2.1230617E-003, 2.1521999E-005, 1.1788039E-002, 4.5183488E+001, 5.6000000E-001, 6.1625737E-001, 2.7383750E-006
 2.1202107E+001, 3.1306073E+001, 2.9001892E+001, 3.0290989E+001, 4.0776457E+001, 3.9196321E+001, 1.8118129E+001, 8.8189538E+000, 8.6615388E+000, 6.8167043E+000, 5.8419658E+000, 4.2318956E+001, 2.7983734E+001, 9.4066717E+000, 5.0637627E+000, 7.2368623E+000, 5.5439051E+000, 4.1013064E+000, 2.9061439E+001, 1.1581882E+001, 4.8347910E+000, 4.0486993E+000, 6.3515182E+000, 6.0414820E+000, 4.1959904E+000, 7.8641758E+000, 4.3377430E+000, 2.4436012E+000, 2.3037007E+000, 3.3285071E+000, 4.0210517E+000, 3.6313440E+000, 3.3734492E+001, 3.9422415E+001, 2.0940956E+001, 1.0539320E+001, 7.5910754E+000, 5.4503827E+000, 3.9033926E+000, 3.8152023E+001, 2.7401427E+001, 1.1617375E+001, 6.5822668E+000, 4.8944709E+000, 3.1099051E+000, 1.9863336E+000, 2.6736481E+001, 1.4983669E+001, 8.1154616E+000, 4.4011236E+000, 3.7934778E+000, 2.0997803E+000, 1.1951201E+000, 7.0854681E+000, 4.9830384E+000, 2.7032482E+000, 1.9101864E+000, 1.2692178E+000, 6.6692336E-001, 6.7188371E-001, 8.9266798E-001, 8.8944564E-001, 7.1574876E-001, 5.6194238E-001, 4.2567545E-001, 3.1469703E-001, 7.3906862E-001, 4.6051022E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0655439E-001, 5.1763449E-006, 2.3341419E-003, 2.4143462E-005, 1.2068185E-002, 4.8458903E+001, 5.6000000E-001, 6.0950300E-001, 3.0374977E-006
 2.1401369E+001, 3.1682121E+001, 2.9350095E+001, 2.4992767E+001, 3.8120454E+001, 3.2814656E+001, 3.1096465E+001, 1.8419798E+001, 1.0333537E+001, 4.9785631E+000, 3.3817745E+000, 3.6266170E+001, 2.2891782E+001, 1.3211079E+001, 7.3255216E+000, 3.7982313E+000, 2.8523752E+000, 1.9966445E+000, 2.3226735E+001, 1.0138641E+001, 6.0171625E+000, 4.4668458E+000, 2.7183085E+000, 1.7463833E+000, 1.3184061E+000, 6.0110385E+000, 3.4685459E+000, 2.4772431E+000, 1.7858103E+000, 1.2076973E+000, 1.0481771E+000, 9.9088930E-001, 3.4674995E+001, 3.3144331E+001, 2.6135626E+001, 2.0693589E+001, 1.6359215E+001, 9.8964129E+000, 5.6571477E+000, 3.6061919E+001, 1.4458869E+001, 1.4235150E+001, 1.2911565E+001, 1.1440534E+001, 8.9492555E+000, 5.3198300E+000, 2.1123110E+001, 6.7207264E+000, 9.7295348E+000, 9.9278169E+000, 8.1491208E+000, 6.6553242E+000, 4.2465907E+000, 5.9300126E+000, 3.0781631E+000, 3.2864696E+000, 3.4055433E+000, 3.4303707E+000, 2.4895026E+000, 1.5361088E+000, 7.8802649E-001, 8.1331044E-001, 7.2132475E-001, 5.8772120E-001, 4.4814627E-001, 3.2860582E-001, 6.7431739E-001, 4.8237033E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0652312E-001, 5.2304700E-006, 2.3544691E-003, 2.4395912E-005, 1.2095155E-002, 4.8664071E+001, 5.6000000E-001, 6.0925373E-001, 3.0679300E-006
 2.1600632E+001, 3.5816814E+001, 3.3178197E+001, 3.3943216E+001, 4.2505002E+001, 3.1120020E+001, 1.1889108E+001, 6.7608602E+000, 4.3866491E+000, 4.3690708E+000, 3.7876272E+000, 4.3730695E+001, 2.7267687E+001, 7.1235979E+000, 3.1115810E+000, 1.9083424E+000, 2.2886690E+000, 2.7352802E+000, 3.5920608E+001, 1.6340692E+001, 5.5716056E+000, 2.0394004E+000, 1.4159242E+000, 1.2778389E+000, 1.6866749E+000, 9.2229694E+000, 5.0586342E+000, 2.4955010E+000, 1.5767863E+000, 9.1226860E-001, 5.0350877E-001, 5.1909236E-001, 3.3359618E+001, 3.4244521E+001, 1.2180610E+001, 6.0863177E+000, 6.1716458E+000, 7.7197799E+000, 5.9288490E+000, 4.2271256E+001, 1.7335480E+001, 5.1542572E+000, 2.5496504E+000, 3.0022520E+000, 4.8736009E+000, 6.1317200E+000, 3.3920450E+001, 8.4977950E+000, 3.0007753E+000, 1.9795653E+000, 2.0576465E+000, 3.1221265E+000, 5.1641148E+000, 9.5181609E+000, 3.8306416E+000, 1.6530402E+000, 1.0409690E+000, 1.0826337E+000, 1.6215303E+000, 2.3078417E+000, 8.6787823E-001, 8.2544097E-001, 6.3412937E-001, 4.8474911E-001, 3.6582352E-001, 2.7552867E-001, 6.8459955E-001, 3.9481015E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0607133E-001, 6.0122602E-006, 2.6480787E-003, 2.8042330E-005, 1.2484550E-002, 5.3236316E+001, 5.6000000E-001, 6.0077020E-001, 3.4761860E-006
 2.1802158E+001, 3.2130590E+001, 2.9765365E+001, 2.7921670E+001, 3.5346327E+001, 3.4089123E+001, 3.0483046E+001, 2.1273209E+001, 1.1845901E+001, 6.4924051E+000, 3.3997647E+000, 3.8421612E+001, 3.1385844E+001, 2.7751952E+001, 1.9112219E+001, 1.0276928E+001, 3.3933495E+000, 1.2584566E+000, 2.6479855E+001, 1.4178209E+001, 1.5762686E+001, 1.5145320E+001, 9.2305970E+000, 2.2690099E+000, 7.7633043E-001, 5.8662050E+000, 4.3369413E+000, 5.0298964E+000, 7.5193894E+000, 6.5031280E+000, 1.9312752E+000, 4.3900924E-001, 3.5365294E+001, 3.0680123E+001, 2.4997970E+001, 1.6421316E+001, 7.1976550E+000, 3.6534504E+000, 2.5577831E+000, 3.5043395E+001, 1.5659380E+001, 1.4613826E+001, 9.2421402E+000, 3.4536956E+000, 1.8534271E+000, 1.7792585E+000, 1.8630670E+001, 8.2778891E+000, 8.2707811E+000, 6.6228178E+000, 2.7473449E+000, 1.3458926E+000, 1.4330202E+000, 5.4108212E+000, 3.8230771E+000, 3.2028974E+000, 3.0268617E+000, 1.7836393E+000, 1.0256817E+000, 7.4467574E-001, 8.7727587E-001, 9.3150396E-001, 8.4995482E-001, 6.8408699E-001, 5.0420640E-001, 3.6059619E-001, 7.7471732E-001, 5.6422598E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0639090E-001, 5.4592623E-006, 2.4403945E-003, 2.5463042E-005, 1.2209144E-002, 4.9595811E+001, 5.6000000E-001, 6.0797770E-001, 3.1950991E-006
 2.2001421E+001, 2.8853807E+001, 2.6731179E+001, 2.7831941E+001, 3.9870169E+001, 3.0804981E+001, 2.0260595E+001, 1.0474776E+001, 7.7234313E+000, 6.5308489E+000, 5.7548820E+000, 3.9611757E+001, 2.1337674E+001, 1.0805672E+001, 4.7936583E+000, 4.5285620E+000, 5.8863632E+000, 4.7897938E+000, 3.6878868E+001, 1.0622242E+001, 5.4101687E+000, 2.2294860E+000, 2.9268769E+000, 5.3455104E+000, 4.0357407E+000, 9.3955272E+000, 2.9793283E+000, 1.4901705E+000, 1.0976814E+000, 2.8126844E+000, 4.1623480E+000, 2.9649388E+000, 4.0696324E+001, 2.6925654E+001, 1.2534179E+001, 7.8850663E+000, 6.4418630E+000, 5.5223053E+000, 4.6602199E+000, 3.8975241E+001, 1.4086427E+001, 5.4589826E+000, 3.5685297E+000, 3.4639805E+000, 3.0855001E+000, 2.2405935E+000, 2.7858240E+001, 7.6920895E+000, 3.8906583E+000, 2.4829153E+000, 2.4193299E+000, 2.1838676E+000, 1.4028762E+000, 6.7253622E+000, 2.8644647E+000, 1.4584481E+000, 1.2213651E+000, 1.7076592E+000, 1.0795262E+000, 7.5794215E-001, 8.0112325E-001, 7.6387275E-001, 6.2074728E-001, 4.9154895E-001, 3.8184749E-001, 2.8805982E-001, 6.3222046E-001, 4.0055908E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0686762E-001, 4.6343308E-006, 2.1305828E-003, 2.1615405E-005, 1.1798023E-002, 4.4951063E+001, 5.6000000E-001, 6.1614423E-001, 2.7497304E-006
 2.2200683E+001, 2.6977948E+001, 2.4994055E+001, 3.4013930E+001, 3.6468045E+001, 3.8778134E+001, 3.0913931E+001, 2.2062127E+001, 1.2844932E+001, 5.8148925E+000, 3.0520433E+000, 4.1607921E+001, 3.2590623E+001, 1.9529964E+001, 1.3797511E+001, 6.2844287E+000, 2.4000560E+000, 1.2723147E+000, 3.3814147E+001, 1.3919159E+001, 1.0729133E+001, 9.2324133E+000, 4.0831577E+000, 2.1017147E+000, 1.2010691E+000, 7.9231577E+000, 4.2995087E+000, 2.9893447E+000, 2.3832319E+000, 1.1105337E+000, 6.8752192E-001, 4.0419047E-001, 3.8109713E+001, 3.5309069E+001, 2.7625656E+001, 1.6469189E+001, 9.5273638E+000, 5.3824011E+000, 4.1323169E+000, 3.2066560E+001, 1.7170103E+001, 1.2551491E+001, 7.6488579E+000, 4.1724116E+000, 2.8974993E+000, 2.7432821E+000, 1.5729348E+001, 1.0983077E+001, 6.3952896E+000, 4.7885970E+000, 2.5558594E+000, 1.5235107E+000, 1.7755360E+000, 5.6041544E+000, 4.7070384E+000, 2.4709661E+000, 1.8125361E+000, 1.1975937E+000, 7.5918743E-001, 7.0017950E-001, 8.9488993E-001, 9.1545224E-001, 7.8127301E-001, 6.1292192E-001, 4.5438838E-001, 3.2953065E-001, 7.6107187E-001, 5.0372111E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0701516E-001, 4.3790186E-006, 2.0346976E-003, 2.0424579E-005, 1.1670714E-002, 4.3662446E+001, 5.6000000E-001, 6.1899380E-001, 2.6105540E-006
 2.2402210E+001, 3.5745815E+001, 3.3112485E+001, 2.9912385E+001, 3.9055097E+001, 3.5476345E+001, 2.2430268E+001, 1.5866147E+001, 1.2741535E+001, 1.1925474E+001, 9.3638921E+000, 4.1851844E+001, 3.4105861E+001, 1.3701809E+001, 7.8978485E+000, 7.0867649E+000, 7.0042371E+000, 5.2094922E+000, 3.0420459E+001, 1.5744509E+001, 4.9988240E+000, 3.8971659E+000, 4.5745774E+000, 4.3899319E+000, 3.8564302E+000, 7.5627516E+000, 4.9825197E+000, 2.3760975E+000, 1.6823923E+000, 2.1361945E+000, 2.1086397E+000, 1.8921145E+000, 3.8130344E+001, 3.0591148E+001, 1.2322263E+001, 9.0332964E+000, 9.0743744E+000, 9.1978889E+000, 7.7077840E+000, 3.8475962E+001, 1.3400257E+001, 6.4276368E+000, 4.9894930E+000, 5.3444560E+000, 4.3884362E+000, 3.7668229E+000, 2.6972844E+001, 7.4784009E+000, 4.0521902E+000, 2.5504115E+000, 2.9510012E+000, 2.6534529E+000, 2.4544797E+000, 1.0071433E+001, 3.4601901E+000, 2.2385131E+000, 1.2322959E+000, 1.2193924E+000, 8.6247912E-001, 7.7411550E-001, 8.5869798E-001, 8.4473084E-001, 6.9889606E-001, 5.6518740E-001, 4.4325008E-001, 3.3916363E-001, 7.0097693E-001, 4.6313790E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0612121E-001, 5.9259490E-006, 2.6156636E-003, 2.7639759E-005, 1.2441575E-002, 5.2364234E+001, 5.6000000E-001, 6.0219318E-001, 3.4345285E-006
 2.2601472E+001, 3.3100779E+001, 3.0663660E+001, 2.9907602E+001, 3.3684299E+001, 3.9539920E+001, 2.9306354E+001, 2.0269933E+001, 1.2535276E+001, 6.5879157E+000, 4.0230706E+000, 3.7458589E+001, 2.3257835E+001, 1.7576423E+001, 1.1109752E+001, 6.1874386E+000, 4.5196011E+000, 4.3475686E+000, 3.3619895E+001, 1.0615935E+001, 9.0794100E+000, 5.4093233E+000, 2.8602602E+000, 3.0137224E+000, 3.5013758E+000, 7.4970639E+000, 3.7846753E+000, 3.6695082E+000, 2.7282926E+000, 1.3146191E+000, 1.0998318E+000, 1.8125221E+000, 4.1252095E+001, 3.5317508E+001, 2.2626530E+001, 1.1080630E+001, 6.4560705E+000, 4.7543970E+000, 2.5195194E+000, 3.6752627E+001, 2.0439380E+001, 1.1608179E+001, 5.4474064E+000, 3.7611199E+000, 2.8190325E+000, 1.2740255E+000, 2.1913760E+001, 1.0872756E+001, 6.2591038E+000, 3.1340588E+000, 1.9459535E+000, 1.6873847E+000, 9.0962213E-001, 7.3338936E+000, 3.7978266E+000, 2.5165303E+000, 1.5870169E+000, 8.4553063E-001, 5.8568399E-001, 4.5972048E-001, 8.6230416E-001, 8.7118789E-001, 7.2973165E-001, 5.6665925E-001, 4.1879820E-001, 3.0393000E-001, 7.2350102E-001, 4.6438547E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0628537E-001, 5.6418711E-006, 2.5089752E-003, 2.6314765E-005, 1.2300105E-002, 5.0367365E+001, 5.6000000E-001, 6.0631069E-001, 3.2926544E-006
 2.2800735E+001, 3.0766712E+001, 2.8502487E+001, 3.0371160E+001, 3.2739673E+001, 3.0663066E+001, 1.6619768E+001, 1.0345528E+001, 8.5220915E+000, 7.6030085E+000, 6.0841293E+000, 3.7991120E+001, 2.4509476E+001, 1.0026540E+001, 6.5186861E+000, 5.6972183E+000, 4.5079057E+000, 3.0872611E+000, 3.1913132E+001, 1.4225566E+001, 5.6575237E+000, 4.0742336E+000, 3.9186911E+000, 2.5936202E+000, 2.0751158E+000, 9.1905950E+000, 4.4853969E+000, 1.8180553E+000, 1.8421082E+000, 2.0231966E+000, 1.4551986E+000, 1.2074841E+000, 4.5964066E+001, 2.9751064E+001, 9.6592243E+000, 7.1152753E+000, 6.8853354E+000, 5.6054294E+000, 5.2825213E+000, 4.3995586E+001, 2.0043104E+001, 4.7983129E+000, 4.1387015E+000, 3.8367631E+000, 3.2833138E+000, 3.5847514E+000, 3.6605171E+001, 1.6092638E+001, 3.9005166E+000, 3.1016270E+000, 2.6857778E+000, 2.0700532E+000, 2.3752993E+000, 1.1556248E+001, 5.2021154E+000, 1.6917880E+000, 1.2692642E+000, 1.1078762E+000, 8.6449263E-001, 7.6728670E-001, 8.7851376E-001, 8.3724324E-001, 6.6034955E-001, 5.1148554E-001, 3.8471136E-001, 2.8563749E-001, 6.9470589E-001, 4.1748669E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0664650E-001, 5.0169530E-006, 2.2742806E-003, 2.3400027E-005, 1.1988753E-002, 4.7433525E+001, 5.6000000E-001, 6.1155887E-001, 2.9541036E-006
 2.3002261E+001, 3.1075812E+001, 2.8788715E+001, 2.6997054E+001, 2.9106838E+001, 3.4437028E+001, 2.7615878E+001, 1.8215265E+001, 9.8357435E+000, 4.6999683E+000, 3.2957370E+000, 3.3378360E+001, 1.9992816E+001, 1.3693562E+001, 8.9003859E+000, 7.6425507E+000, 4.2895513E+000, 2.6333676E+000, 2.6422422E+001, 1.0780596E+001, 6.8706007E+000, 4.6332786E+000, 4.8873368E+000, 3.9318377E+000, 2.8631416E+000, 7.0510826E+000, 3.6850938E+000, 3.2257183E+000, 2.0850234E+000, 1.8519599E+000, 1.8669479E+000, 1.8397557E+000, 4.1123519E+001, 3.6926214E+001, 2.5995197E+001, 1.5742734E+001, 7.8576446E+000, 3.1548113E+000, 2.9074982E+000, 3.6315400E+001, 2.1730407E+001, 1.9586854E+001, 1.3421143E+001, 5.7727584E+000, 1.8126726E+000, 2.1163656E+000, 1.9635136E+001, 1.1949459E+001, 1.6270402E+001, 9.3961946E+000, 5.5972513E+000, 2.0879064E+000, 1.5980992E+000, 5.6657199E+000, 4.2416841E+000, 8.1902486E+000, 2.8330940E+000, 1.3617880E+000, 9.3198103E-001, 9.0179852E-001, 8.5429176E-001, 8.8544893E-001, 7.6913167E-001, 5.9726543E-001, 4.3658079E-001, 3.1468197E-001, 7.3574646E-001, 4.9040353E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0656286E-001, 5.1616928E-006, 2.3286391E-003, 2.4075122E-005, 1.2060884E-002, 4.7871114E+001, 5.6000000E-001, 6.1091009E-001, 3.0359118E-006
 2.3201524E+001, 3.0106745E+001, 2.7891395E+001, 3.0783297E+001, 3.2195392E+001, 2.8667901E+001, 1.5570740E+001, 9.5980817E+000, 7.3369470E+000, 7.7150667E+000, 5.7612672E+000, 3.9266551E+001, 1.9728562E+001, 7.0679789E+000, 3.9702368E+000, 3.3017913E+000, 5.1003925E+000, 3.2094923E+000, 3.3739462E+001, 1.5610492E+001, 5.6201408E+000, 2.2868233E+000, 2.2969844E+000, 3.2175158E+000, 2.2643239E+000, 8.7714384E+000, 5.4574736E+000, 2.7640551E+000, 1.1477692E+000, 9.3694661E-001, 8.9656382E-001, 1.4064104E+000, 4.6182473E+001, 3.3637937E+001, 1.4658935E+001, 8.8477541E+000, 8.3167150E+000, 7.8737598E+000, 5.6207453E+000, 4.4096421E+001, 1.9401311E+001, 5.4094330E+000, 3.4206043E+000, 4.4789580E+000, 4.6054575E+000, 3.3398436E+000, 3.0216524E+001, 8.7051689E+000, 2.9165000E+000, 2.4680102E+000, 3.1013837E+000, 3.7745269E+000, 3.4826683E+000, 9.5246541E+000, 3.2689734E+000, 1.6220254E+000, 2.1654677E+000, 1.6007668E+000, 2.4767075E+000, 2.1828936E+000, 8.6812574E-001, 8.3469220E-001, 6.7054851E-001, 5.2740836E-001, 4.0526725E-001, 3.0055099E-001, 6.9263534E-001, 4.3102901E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0672946E-001, 4.8733971E-006, 2.2203667E-003, 2.2730456E-005, 1.1917202E-002, 4.6206116E+001, 5.6000000E-001, 6.1371179E-001, 2.8798587E-006
