cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 1.9500000E+001, 4.1271819E+000, 2.9952844E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5000000E+000, 1.4210013E+000, 1.1082877E+000, 8.7087425E-001, 3.8215000E-001, 1.5010511E-001, 9.2715124E-002, 4.3660214E-001, 4.9580021E-001, 3.7027086E-001, 1.3875778E-001
 2.0500000E+001, 4.1405263E+000, 3.1553093E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.0000000E-001, 1.4042067E+000, 1.3311176E+000, 1.0687840E+000, 4.3297805E-001, 1.6045963E-001, 5.6259382E-002, 2.3614266E-001, 4.2083914E-001, 4.0039771E-001, 1.5727138E-001
 2.1500000E+001, 4.1629650E+000, 3.3175127E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E-001, 1.3952419E+000, 1.3252038E+000, 1.0818427E+000, 4.3573963E-001, 1.6032185E-001, 5.6059901E-002, 2.3183833E-001, 4.1712268E-001, 4.0387640E-001, 1.5510314E-001
 2.2500000E+001, 4.2074625E+000, 3.5032384E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5000000E+000, 1.4034831E+000, 1.1256411E+000, 8.6162969E-001, 4.0720198E-001, 1.5287105E-001, 8.7486473E-002, 4.2881656E-001, 5.1423010E-001, 3.9903493E-001, 1.3405721E-001
 2.3500000E+001, 4.2411434E+000, 3.6672093E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5000000E+000, 1.1644388E+000, 6.7989598E-001, 5.9651815E-001, 3.2639066E-001, 1.4273340E-001, 3.8146984E-001, 5.3377882E-001, 5.1065738E-001, 3.3878659E-001, 1.1183717E-001
 2.4500000E+001, 4.2799588E+000, 3.8455639E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5000000E+000, 4.2615863E-001, 3.0483288E-001, 3.5977401E-001, 2.3717684E-001, 1.3041929E-001, 3.6307014E-001, 3.4084512E-001, 4.0806735E-001, 2.4839472E-001, 9.6494712E-002
 2.5500000E+001, 4.3248179E+000, 4.0349926E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5000000E+000, 1.2614526E-001, 1.4747976E-001, 2.1329082E-001, 1.7619769E-001, 1.1596324E-001, 1.0242542E-001, 1.9693803E-001, 2.9346743E-001, 1.9617434E-001, 9.1011740E-002
 2.6500000E+001, 4.3684863E+000, 4.2117555E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.5000000E+000, 5.4229157E-002, 7.4894464E-002, 1.2353534E-001, 1.3075031E-001, 1.0203403E-001, 5.4973127E-002, 9.5849757E-002, 1.8703644E-001, 1.5206104E-001, 8.2791456E-002
 2.7500000E+001, 4.4048759E+000, 4.3632331E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.5000000E+000, 2.1062401E-002, 3.8457409E-002, 7.1190401E-002, 9.9709303E-002, 8.8344635E-002, 2.9456260E-002, 5.4801500E-002, 1.0165263E-001, 1.1908205E-001, 6.3859333E-002
 2.8500000E+001, 4.4181312E+000, 4.4796559E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.5000000E+000, 4.9059195E-003, 1.9442041E-002, 4.0423536E-002, 7.5831570E-002, 7.4248588E-002, 9.9563887E-003, 3.7514963E-002, 6.0520741E-002, 9.1715210E-002, 5.1540617E-002
 2.9500000E+001, 4.3978026E+000, 4.5534458E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.5000000E+000, 3.8379571E-004, 7.4388699E-003, 2.1764969E-002, 5.6446067E-002, 6.1889415E-002, 1.0903644E-003, 1.9515137E-002, 4.1483418E-002, 6.1667296E-002, 4.5450443E-002
 3.0500000E+001, 4.3550674E+000, 4.5874315E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 9.5000000E+000, 1.3370178E-005, 1.3794639E-003, 1.0093816E-002, 4.0310339E-002, 5.0025709E-002, 3.5074133E-005, 5.3900773E-003, 2.8015974E-002, 4.8422210E-002, 4.1219918E-002
 3.1500000E+001, 4.2950754E+000, 4.6152936E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0500000E+001, 4.4722351E-007, 1.4712019E-004, 4.1992906E-003, 2.6595341E-002, 3.9634557E-002, 8.0681086E-007, 7.9974506E-004, 1.7309575E-002, 3.8763598E-002, 3.8215127E-002
 3.2500000E+001, 4.2180703E+000, 4.6470460E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1500000E+001, 2.1763254E-008, 8.2766216E-006, 1.3107282E-003, 1.4279705E-002, 2.8838301E-002, 2.6671738E-008, 6.0966787E-005, 8.3031028E-003, 2.6392970E-002, 3.1426252E-002
 3.3500000E+001, 4.1288311E+000, 4.6731430E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2500000E+001, 2.1049589E-009, 1.6558277E-007, 1.5632488E-004, 6.2935565E-003, 1.6513241E-002, 2.5905900E-009, 7.0131259E-007, 9.6517928E-004, 1.5712499E-002, 2.0766572E-002
 3.4500000E+001, 4.0173668E+000, 4.6816113E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3500000E+001, 2.1049589E-009, 1.6558277E-007, 1.5632488E-004, 6.2935565E-003, 1.6513241E-002, 2.5905900E-009, 7.0131259E-007, 9.6517928E-004, 1.5712499E-002, 2.0766572E-002
 3.5500000E+001, 3.8812048E+000, 4.6794769E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4500000E+001, 6.2271010E-011, 1.9030538E-009, 5.2532461E-006, 1.4002766E-003, 5.2944913E-003, 6.9054385E-011, 6.0717409E-009, 3.3773967E-005, 6.3519485E-003, 1.2602492E-002
 3.6500000E+001, 3.7376086E+000, 4.6857673E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5500000E+001, 6.2271010E-011, 1.9030538E-009, 5.2532461E-006, 1.4002766E-003, 5.2944913E-003, 6.9054385E-011, 6.0717409E-009, 3.3773967E-005, 6.3519485E-003, 1.2602492E-002
 3.7500000E+001, 3.5787874E+000, 4.6660051E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6500000E+001, 1.4721618E-012, 1.5454335E-011, 4.4143100E-008, 1.4075407E-004, 1.3919528E-003, 1.4683577E-012, 3.8575672E-011, 2.2074601E-007, 7.2838999E-004, 6.2450942E-003
 3.8500000E+001, 3.4136591E+000, 4.6178415E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7500000E+001, 1.4721618E-012, 1.5454335E-011, 4.4143100E-008, 1.4075407E-004, 1.3919528E-003, 1.4683577E-012, 3.8575672E-011, 2.2074601E-007, 7.2838999E-004, 6.2450942E-003
 3.9500000E+001, 3.2396618E+000, 4.5337466E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8500000E+001, 2.4814648E-014, 1.4474184E-013, 3.2288965E-010, 7.7190439E-006, 3.1411731E-004, 2.1872196E-014, 3.1424182E-013, 1.2453266E-009, 3.9738447E-005, 1.9957705E-003
 4.0500000E+001, 3.0582505E+000, 4.4244329E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9500000E+001, 2.4814648E-014, 1.4474184E-013, 3.2288965E-010, 7.7190439E-006, 3.1411731E-004, 2.1872196E-014, 3.1424182E-013, 1.2453266E-009, 3.9738447E-005, 1.9957705E-003
 4.1500000E+001, 2.8648614E+000, 4.2784593E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 5.0207070E-016, 1.7249389E-015, 3.0707624E-012, 2.1627551E-007, 4.5884974E-005, 2.4675553E-016, 2.7576122E-015, 1.0113097E-011, 1.0083424E-006, 3.4771622E-004
 4.2500000E+001, 2.6730097E+000, 4.1171872E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3500000E+001, 2.4875019E+000, 3.9430462E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.4500000E+001, 2.3087480E+000, 3.7561273E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5500000E+001, 2.1390450E+000, 3.5605273E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.6500000E+001, 1.9777964E+000, 3.3566044E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7500000E+001, 1.8220493E+000, 3.1503610E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.8500000E+001, 1.6726156E+000, 2.9453170E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9500000E+001, 1.5283357E+000, 2.7433656E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.0500000E+001, 1.3908673E+000, 2.5515541E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1500000E+001, 1.2617576E+000, 2.3696035E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.2500000E+001, 1.1414324E+000, 2.1984864E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3500000E+001, 1.0288100E+000, 2.0368749E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.4500000E+001, 9.2720066E-001, 1.8830361E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5500000E+001, 8.3588602E-001, 1.7315324E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.6500000E+001, 7.5454301E-001, 1.5870632E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7500000E+001, 6.8079699E-001, 1.4419013E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.8500000E+001, 6.1418020E-001, 1.3064403E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9500000E+001, 5.5348973E-001, 1.1793740E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.0500000E+001, 4.9711546E-001, 1.0555381E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1500000E+001, 4.4493970E-001, 9.3218994E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E+001, 3.9727223E-001, 8.1214637E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3500000E+001, 3.5381619E-001, 6.9742962E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.4500000E+001, 3.1593729E-001, 6.0249767E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5500000E+001, 2.8308154E-001, 5.2556781E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.6500000E+001, 2.5509470E-001, 4.6324134E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7500000E+001, 2.3068804E-001, 4.0851234E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.8500000E+001, 2.0900834E-001, 3.6001918E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9500000E+001, 1.8965993E-001, 3.1496711E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.0500000E+001, 1.7236549E-001, 2.7502585E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1500000E+001, 1.5724548E-001, 2.4095467E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.2500000E+001, 1.4398485E-001, 2.1147259E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3500000E+001, 1.3252145E-001, 1.8624546E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.4500000E+001, 1.2241676E-001, 1.6459269E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5500000E+001, 1.1360782E-001, 1.4668607E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.6500000E+001, 1.0615575E-001, 1.3188529E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
