s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0549400E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0549400E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0109863E-001, 1.9878356E+000,-2.6183653E-001, 1.3817864E-002,-2.7255635E-002,-7.3222633E-005, 0.0000000E+000, 0.0000000E+000, 1.6441762E+000, 1.7124881E+000, 1.6560135E-002, 6.4917136E-005,-2.4895479E-067,-3.3626372E-058
 1.0009997E+000, 5.1780819E+000,-9.5760211E-001,-3.4967238E-001,-1.1129249E-002,-1.4441074E-004, 0.0000000E+000, 0.0000000E+000, 3.6660991E+000, 3.8595337E+000, 4.3939387E-002, 1.6655814E-004,-2.5538264E-057,-1.5148582E-051
 1.5001366E+000, 8.8664726E+000,-1.5814773E+000,-5.1378278E+000,-1.8706378E-002,-1.8950841E-004, 0.0000000E+000, 0.0000000E+000, 1.9154583E+000, 2.1282716E+000, 5.9047984E-002, 2.2362224E-004,-1.8842126E-053,-1.3950684E-048
 2.0006757E+000, 1.0723336E+001,-1.9284571E+000,-8.5606753E+000,-1.7256843E-002,-1.9740662E-004, 0.0000000E+000, 0.0000000E+000, 3.4115617E-003, 2.1674943E-001, 6.5752455E-002, 2.4895781E-004,-2.5209951E-051,-7.0309051E-047
 2.5002418E+000, 1.1348853E+001,-2.0391454E+000,-8.8474891E+000,-1.6609767E-002,-2.0206427E-004, 0.0000000E+000, 0.0000000E+000, 1.6003641E-001, 4.4540654E-001, 6.8414487E-002, 2.5901700E-004,-5.6164540E-050,-8.5869219E-046
 3.0005271E+000, 1.2073622E+001,-2.1655860E+000,-9.3471956E+000,-2.2098967E-002,-2.0163813E-004, 0.0000000E+000, 0.0000000E+000, 2.5076637E-001, 5.3854018E-001, 6.9421914E-002, 2.6282302E-004,-4.6847718E-049,-4.7116149E-045
 3.5007889E+000, 1.1601859E+001,-2.0295662E+000,-8.6892816E+000,-2.0450605E-002,-2.0173838E-004, 0.0000000E+000, 0.0000000E+000, 4.7174038E-001, 8.6235917E-001, 6.9796779E-002, 2.6423942E-004,-2.0411748E-048,-1.4848534E-044
 4.0000682E+000, 1.2118778E+001,-2.1845365E+000,-9.2022534E+000,-1.9734012E-002,-2.0195371E-004, 0.0000000E+000, 0.0000000E+000, 3.3891268E-001, 7.1205236E-001, 6.9935085E-002, 2.6476202E-004,-5.6579737E-048,-3.1696141E-044
