s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 2.7001152E+001, 8.3190872E+000,-1.9521653E-001,-8.2362146E+000,-5.8896875E-003, 2.2055411E-003, 0.0000000E+000,-2.7207911E-002,-1.8451424E-001,-1.4323605E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8578500E-001, 1.6122768E-004, 2.1951872E-005
 2.8001091E+001, 8.7480883E+000,-1.5994319E-001,-8.1382624E+000,-5.6583912E-003, 2.0186365E-003, 0.0000000E+000,-2.8318492E-002, 3.5821788E-001, 4.1792443E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9441968E-001, 1.6122768E-004, 2.1951872E-005
 2.9001875E+001, 8.7117678E+000,-1.3145658E-001,-8.8405455E+000,-5.5553074E-003, 1.8903599E-003, 0.0000000E+000,-2.9323214E-002,-3.0647217E-001,-2.9322237E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0306357E-001, 1.6122768E-004, 2.1951872E-005
 3.0001280E+001, 8.6051929E+000,-1.0298093E-001,-8.7806223E+000,-4.5327234E-003, 1.7476881E-003, 0.0000000E+000,-2.8801174E-002,-3.4044403E-001,-3.0999659E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1170486E-001, 1.6122768E-004, 2.1951872E-005
 3.1002359E+001, 7.8050635E+000,-6.9491473E-002,-7.9831084E+000,-1.1041351E-003, 1.5439673E-003, 0.0000000E+000,-2.8005688E-002,-3.0676793E-001,-2.7510219E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2034858E-001, 1.6122768E-004, 2.1951872E-005
 3.2001289E+001, 7.9419302E+000,-5.0320108E-002,-8.2790411E+000,-6.5518419E-004, 1.6309001E-003, 0.0000000E+000,-2.3437652E-002,-4.3940806E-001,-4.0989295E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2898751E-001, 1.6122768E-004, 2.1951872E-005
 3.3000835E+001, 6.6594600E+000,-2.8457928E-002,-7.5498812E+000,-8.7478496E-004, 1.5015554E-003, 0.0000000E+000,-1.5925049E-002,-9.5270290E-001,-9.3417737E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3762294E-001, 1.6122768E-004, 2.1951872E-005
 3.4002110E+001, 4.3819189E+000,-1.3586608E-002,-5.0374910E+000, 7.8014597E-005, 1.3985532E-003, 0.0000000E+000,-1.1357819E-002,-6.9669494E-001,-6.7903988E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4627212E-001, 1.6122768E-004, 2.1951872E-005
 3.5000916E+001, 2.4166258E+000,-7.3843651E-003,-3.1061723E+000, 1.1654333E-004, 1.2236887E-003, 0.0000000E+000,-7.6238498E-003,-7.2095842E-001,-7.0321450E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5491760E-001, 1.6122768E-004, 2.1951872E-005
 3.6002777E+001, 1.1274556E+000,-4.3293194E-003,-1.6204584E+000, 1.4256576E-004, 1.1821646E-003, 0.0000000E+000,-5.8792420E-003,-5.1656609E-001,-5.0188655E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6356298E-001, 1.6122768E-004, 2.1951872E-005
 3.7002640E+001, 4.2316357E-001,-2.4081492E-003,-7.5294892E-001, 1.5781159E-004, 1.1266401E-003, 0.0000000E+000,-5.7854140E-003,-3.5355152E-001,-3.3669447E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7221485E-001, 1.6122768E-004, 2.1951872E-005
 3.8007427E+001, 2.9693820E-001,-1.7060864E-003,-3.9131462E-001, 1.6626764E-004, 1.0957219E-003, 0.0000000E+000,-5.8029147E-003,-1.1711957E-001,-1.0062343E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8087384E-001, 1.6122768E-004, 2.1951872E-005
 3.9005482E+001, 2.2627572E-001,-1.4297363E-003,-2.9684362E-001, 1.6947890E-004, 1.0537947E-003, 0.0000000E+000,-5.7075916E-003,-9.0908677E-002,-7.6481960E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8953769E-001, 1.6122768E-004, 2.1951872E-005
 4.0002579E+001, 5.2700253E-002,-9.2152909E-004,-2.4604195E-001, 1.6798137E-004, 1.0073826E-003, 0.0000000E+000,-1.6449385E-003,-2.0646919E-001,-1.9473280E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9815940E-001, 1.6122768E-004, 2.1951872E-005
 4.1009758E+001, 2.7771650E-003,-3.1377098E-004,-1.5993827E-001, 1.7312852E-004, 9.3599090E-004, 0.0000000E+000,-2.0114336E-004,-1.6842980E-001,-1.5656690E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0682850E-001, 1.6122768E-004, 2.1951872E-005
 4.2000347E+001, 0.0000000E+000,-3.0707966E-005,-4.6187853E-002, 1.7502319E-004, 9.4942896E-004, 0.0000000E+000,-9.7882460E-005,-5.7695082E-002,-4.5191991E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1545504E-001, 1.6122768E-004, 2.1951872E-005
 4.3003639E+001, 0.0000000E+000, 4.1408731E-005,-5.0425477E-003, 1.7505335E-004, 9.6435885E-004, 0.0000000E+000,-1.0503065E-004,-1.5888926E-002,-3.9667574E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2407076E-001, 1.6122768E-004, 2.1951872E-005
 4.4006935E+001, 0.0000000E+000, 5.4392985E-005, 8.5175558E-003, 1.7631199E-004, 9.3259804E-004, 0.0000000E+000,-9.2907669E-005,-1.9658804E-003, 9.5879511E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3274073E-001, 1.6122768E-004, 2.1951872E-005
 4.5010227E+001, 0.0000000E+000, 5.3394087E-005, 1.0881190E-002, 1.7630580E-004, 9.0158419E-004, 0.0000000E+000,-9.8289728E-005,-2.0412457E-006, 1.1914184E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4141212E-001, 1.6122768E-004, 2.1951872E-005
 4.6000816E+001, 0.0000000E+000, 5.3836450E-005, 1.0776618E-002, 1.7552368E-004, 9.1595106E-004, 0.0000000E+000,-1.0387281E-004,-9.7796341E-005, 1.1818056E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5002656E-001, 1.6122768E-004, 2.1951872E-005
 4.7004108E+001, 0.0000000E+000, 5.2027402E-005, 1.1352188E-002, 1.7603665E-004, 8.7302246E-004, 0.0000000E+000,-9.7269263E-005, 2.6743352E-004, 1.2356006E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5863262E-001, 1.6122768E-004, 2.1951872E-005
 4.8007404E+001, 0.0000000E+000, 5.0753419E-005, 1.1218363E-002, 1.7547917E-004, 8.7790717E-004, 0.0000000E+000,-1.0293051E-004,-1.0051084E-004, 1.2219573E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6730259E-001, 1.6122768E-004, 2.1951872E-005
 4.9010696E+001, 0.0000000E+000, 5.0238307E-005, 1.1344575E-002, 1.7500565E-004, 8.4436389E-004, 0.0000000E+000,-1.0514643E-004,-1.8266955E-004, 1.2309036E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7597255E-001, 1.6122768E-004, 2.1951872E-005
 5.0001286E+001, 0.0000000E+000, 5.1191668E-005, 1.1433208E-002, 1.7356612E-004, 8.4849261E-004, 0.0000000E+000,-1.1749669E-004,-9.9935482E-005, 1.2388962E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8458800E-001, 1.6122768E-004, 2.1951872E-005
 5.1004581E+001, 0.0000000E+000, 5.0418927E-005, 1.1961040E-002, 1.7406502E-004, 8.2487535E-004, 0.0000000E+000,-1.1767819E-004, 3.1099881E-004, 1.2892721E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9320301E-001, 1.6122768E-004, 2.1951872E-005
 5.2007874E+001, 0.0000000E+000, 4.9277229E-005, 1.1700335E-002, 1.7394905E-004, 8.2916014E-004, 0.0000000E+000,-1.2031383E-004, 7.3916222E-006, 1.2632407E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0186871E-001, 1.6122768E-004, 2.1951872E-005
 5.3003464E+001, 0.0000000E+000, 4.8932367E-005, 1.2076904E-002, 1.7432191E-004, 8.0361920E-004, 0.0000000E+000,-1.1811661E-004,-4.3999661E-005, 1.2985661E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1049772E-001, 1.6122768E-004, 2.1951872E-005
 5.4009216E+001, 0.0000000E+000, 4.8998938E-005, 1.1916014E-002, 1.7381731E-004, 7.8800229E-004, 0.0000000E+000,-1.2405336E-004,-9.2426913E-005, 1.2802779E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1914486E-001, 1.6122768E-004, 2.1951872E-005
 5.5003540E+001, 0.0000000E+000, 4.8823802E-005, 1.2569383E-002, 1.7378076E-004, 7.7178089E-004, 0.0000000E+000,-1.2428382E-004, 2.0684114E-004, 1.3439485E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2778358E-001, 1.6122768E-004, 2.1951872E-005
 5.6009289E+001, 0.0000000E+000, 4.7972219E-005, 1.2613580E-002, 1.7369648E-004, 7.5531953E-004, 0.0000000E+000,-1.2867094E-004, 8.5674988E-005, 1.3461897E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3642555E-001, 1.6122768E-004, 2.1951872E-005
 5.7003613E+001, 0.0000000E+000, 4.8072341E-005, 1.2701715E-002, 1.7363568E-004, 7.4174675E-004, 0.0000000E+000,-1.2885836E-004, 8.5831387E-005, 1.3536311E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4506408E-001, 1.6122768E-004, 2.1951872E-005
 5.8009365E+001, 0.0000000E+000, 4.7985690E-005, 1.2737456E-002, 1.7395455E-004, 7.2109342E-004, 0.0000000E+000,-1.2763956E-004, 6.6238929E-005, 1.3552851E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5370623E-001, 1.6122768E-004, 2.1951872E-005
 5.9003685E+001, 0.0000000E+000, 4.7628411E-005, 1.2905571E-002, 1.7381625E-004, 7.1545148E-004, 0.0000000E+000,-1.2947772E-004,-1.4671074E-005, 1.3712989E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6234586E-001, 1.6122768E-004, 2.1951872E-005
 6.0009438E+001, 0.0000000E+000, 4.6783383E-005, 1.3103771E-002, 1.7463047E-004, 6.9717815E-004, 0.0000000E+000,-1.2110742E-004, 7.8005574E-005, 1.3901256E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7098564E-001, 1.6122768E-004, 2.1951872E-005
 6.1003761E+001, 0.0000000E+000, 4.6228115E-005, 1.3296656E-002, 1.7414390E-004, 6.9462979E-004, 0.0000000E+000,-1.2596860E-004, 4.4232312E-005, 1.4085689E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7962765E-001, 1.6122768E-004, 2.1951872E-005
 6.2007561E+001, 0.0000000E+000, 4.4734043E-005, 1.3218689E-002, 1.7476264E-004, 6.6318676E-004, 0.0000000E+000,-1.1577853E-004,-2.7252153E-006, 1.3985594E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8825162E-001, 1.6122768E-004, 2.1951872E-005
 6.3004452E+001, 0.0000000E+000, 4.3727778E-005, 1.3321781E-002, 1.7516438E-004, 6.1763761E-004, 0.0000000E+000,-1.1725968E-004, 1.0905645E-004, 1.4041052E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9689709E-001, 1.6122768E-004, 2.1951872E-005
 6.4001343E+001, 0.0000000E+000, 4.3213857E-005, 1.3656316E-002, 1.7499016E-004, 6.3989139E-004, 0.0000000E+000,-1.2153887E-004, 7.5501779E-005, 1.4392873E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0550867E-001, 1.6122768E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 4.2806908E-005, 1.3752196E-002, 1.7521396E-004, 6.2962817E-004, 0.0000000E+000,-1.1741984E-004, 1.3839242E-005, 1.4482425E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1413015E-001, 1.6122768E-004, 2.1951872E-005
