cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 6.5669505E+000, 1.5446129E+000,-5.0000000E-001, 1.2922893E+003, 1.1701663E+003, 9.8068817E+002, 7.7352686E+002, 6.5401779E+002, 5.7730426E+002, 1.7327774E+002, 2.7272772E+002, 2.9155734E+002, 2.3414336E+002, 1.7118652E+002, 1.3531908E+002,-2.0500000E+001, 6.3860732E-009, 4.3982660E-008, 4.0976640E-007, 3.1681979E-005, 1.2097521E-004, 2.9068898E-009, 5.5804851E-008, 6.5893345E-007, 9.5502528E-005, 2.9812504E-004
 4.6000000E+000, 8.7835338E+000, 3.4992009E+000, 1.5000000E+000, 1.3131315E+003, 1.2225267E+003, 1.0453322E+003, 8.0574230E+002, 6.7733430E+002, 5.9117974E+002, 1.5207441E+002, 2.6598061E+002, 2.9961579E+002, 2.3387398E+002, 1.7289298E+002, 1.3802798E+002,-1.8450000E+001, 4.0940229E-007, 2.6478944E-006, 2.3376530E-005, 9.4951843E-004, 1.8362264E-003, 1.5892853E-007, 5.6332099E-006, 4.3253224E-005, 3.2926255E-003, 3.6142288E-003
 8.7000000E+000, 8.6838362E+000, 4.9162306E+000, 3.5000000E+000, 1.0861377E+003, 9.8085488E+002, 8.7131124E+002, 7.2384440E+002, 6.4046026E+002, 5.7714420E+002, 3.1610691E+002, 3.4593188E+002, 3.1417654E+002, 2.2775760E+002, 1.7686102E+002, 1.4290038E+002,-1.6400000E+001, 4.0940229E-007, 2.6478944E-006, 2.3376530E-005, 9.4951843E-004, 1.8362264E-003, 1.5892853E-007, 5.6332099E-006, 4.3253224E-005, 3.2926255E-003, 3.6142288E-003
 1.2800000E+001, 7.8745947E+000, 5.5860136E+000, 5.5000000E+000, 6.4960302E+002, 6.6491068E+002, 6.4729016E+002, 6.0742800E+002, 5.6857768E+002, 5.3164085E+002, 2.9820796E+002, 3.2062550E+002, 2.7316687E+002, 2.0607364E+002, 1.6216096E+002, 1.2744561E+002,-1.4350000E+001, 1.6192183E-005, 1.2309331E-004, 8.5136325E-004, 7.4346641E-003, 1.0916315E-002, 8.5091505E-006, 3.5964602E-004, 1.7539759E-003, 1.1709678E-002, 1.0530242E-002
 1.6900000E+001, 6.8564269E+000, 5.6828127E+000, 7.5000000E+000, 4.2319319E+002, 4.7447043E+002, 5.0177761E+002, 4.9733504E+002, 4.8555428E+002, 4.6805640E+002, 1.4773688E+002, 2.1133816E+002, 2.0985540E+002, 1.6346172E+002, 1.3197323E+002, 1.0538345E+002,-1.2300000E+001, 1.6192183E-005, 1.2309331E-004, 8.5136325E-004, 7.4346641E-003, 1.0916315E-002, 8.5091505E-006, 3.5964602E-004, 1.7539759E-003, 1.1709678E-002, 1.0530242E-002
 2.1000000E+001, 5.5170771E+000, 5.1655014E+000, 9.5000000E+000, 3.2382075E+002, 3.5604013E+002, 3.8631786E+002, 3.9922697E+002, 4.0227933E+002, 4.0187443E+002, 4.3135501E+001, 9.3608525E+001, 1.2134235E+002, 1.1079153E+002, 9.2635086E+001, 8.2834629E+001,-1.0250000E+001, 4.5145815E-004, 3.4521289E-003, 1.2119520E-002, 2.4076687E-002, 2.8966650E-002, 4.7444402E-004, 6.9880822E-003, 2.6431741E-002, 2.5805294E-002, 2.3364516E-002
 2.5100000E+001, 3.3602817E+000, 3.8255354E+000, 1.1500000E+001, 2.9736030E+002, 3.0619690E+002, 3.2175293E+002, 3.3505758E+002, 3.4197919E+002, 3.4905017E+002, 5.2485774E+000, 2.7364904E+001, 5.3648781E+001, 5.9212534E+001, 5.4820193E+001, 5.2521881E+001,-8.2000000E+000, 8.8991830E-003, 2.3566574E-002, 4.0587266E-002, 4.9348870E-002, 4.9649461E-002, 9.8869458E-003, 3.1183935E-002, 5.1251826E-002, 3.8665954E-002, 3.2665459E-002
 2.9200000E+001, 2.1907947E+000, 2.7489117E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 5.1321062E-002, 8.1425663E-002, 9.4563056E-002, 8.1693812E-002, 6.9915279E-002, 3.3184561E-002, 7.7215993E-002, 8.9776290E-002, 4.9029026E-002, 3.6573567E-002
 3.3300000E+001, 1.3977630E+000, 1.8323682E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 1.8882171E-001, 2.1846087E-001, 1.8851332E-001, 1.1354205E-001, 8.6733287E-002, 9.3826065E-002, 2.0619045E-001, 1.8144914E-001, 6.0879170E-002, 3.5401772E-002
