s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0561728E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0561728E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0079203E-001, 1.8648470E+000,-4.4383310E-001, 1.4225339E-002,-1.1731938E-001,-6.3381788E-005, 0.0000000E+000, 0.0000000E+000, 1.2907626E+000, 1.3178565E+000, 1.6839907E-002, 6.4288133E-005,-4.1213908E-113,-1.7097095E-099
 1.0000471E+000, 5.3544390E+000,-1.5730049E+000,-2.6469597E-001,-8.5137061E-002,-1.0823724E-004, 0.0000000E+000, 0.0000000E+000, 3.3570635E+000, 3.4314928E+000, 4.4277575E-002, 1.6640704E-004,-2.3610352E-096,-1.0032091E-087
 1.5001365E+000, 8.9869109E+000,-2.6803709E+000,-4.2184165E+000,-7.2046344E-002,-1.1562933E-004, 0.0000000E+000, 0.0000000E+000, 1.8715921E+000, 2.0159615E+000, 5.9509835E-002, 2.2356310E-004,-3.1810603E-089,-8.0383519E-082
 2.0003262E+000, 1.0162504E+001,-3.2997085E+000,-6.5917490E+000,-5.8361378E-002,-1.1699333E-004, 0.0000000E+000, 0.0000000E+000, 7.1346411E-002, 2.1256776E-001, 6.6274372E-002, 2.4894594E-004,-4.5696178E-085,-3.1252920E-078
 2.5002203E+000, 1.1473502E+001,-3.6473352E+000,-6.7776760E+000,-5.3006155E-002,-1.1606965E-004, 0.0000000E+000, 0.0000000E+000, 7.6695778E-001, 9.9536864E-001, 6.8956906E-002, 2.5901154E-004,-2.5818986E-082,-7.8197334E-076
 3.0001125E+000, 1.1654535E+001,-3.6309827E+000,-7.7477037E+000,-5.2868729E-002,-1.1662515E-004, 0.0000000E+000, 0.0000000E+000, 3.6705668E-002, 2.2286352E-001, 6.9972285E-002, 2.6282109E-004,-2.2772403E-080,-3.8700362E-074
 3.5000112E+000, 1.2262546E+001,-3.8773505E+000,-6.8483219E+000,-5.1413398E-002,-1.1671371E-004, 0.0000000E+000, 0.0000000E+000, 1.1871838E+000, 1.4853439E+000, 7.0349896E-002, 2.6423812E-004,-5.9380440E-079,-6.4875856E-073
 4.0000396E+000, 1.1688439E+001,-3.7669864E+000,-7.7263649E+000,-5.6811104E-002,-1.1684725E-004, 0.0000000E+000, 0.0000000E+000,-1.2055933E-001, 1.3816013E-001, 7.0489413E-002, 2.6476160E-004,-6.5421561E-078,-5.0231181E-072
 4.5001283E+000, 1.2550261E+001,-4.0218581E+000,-7.8368636E+000,-5.7412205E-002,-1.1703405E-004, 0.0000000E+000, 0.0000000E+000, 3.5327321E-001, 6.3401007E-001, 7.0540822E-002, 2.6495450E-004,-3.7672872E-077,-2.1616576E-071
