cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 3.7400000E+001, 1.0165098E+000, 1.3834756E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 8.8616196E-001, 5.2488729E-001, 3.5025942E-001, 1.4643524E-001, 1.0434610E-001, 4.5918403E-001, 4.2760369E-001, 2.9224084E-001, 5.8781835E-002, 3.1237529E-002
 4.1500000E+001, 6.8855121E-001, 9.3602052E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.2652071E+000, 1.0669407E+000, 6.8437518E-001, 1.7316393E-001, 1.1327935E-001, 1.3098516E-001, 4.3286581E-001, 4.3832383E-001, 7.1255587E-002, 2.9747019E-002
 4.5600000E+001, 4.0742034E-001, 5.1725216E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 9.3401967E-001, 6.2940371E-001, 4.1031365E-001, 1.5159613E-001, 1.0720203E-001, 4.5455092E-001, 4.9363911E-001, 3.4597315E-001, 6.7287098E-002, 3.3275720E-002
 4.9700000E+001, 2.9515339E-001, 3.3497762E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 1.8953108E-001, 2.3380171E-001, 1.9542354E-001, 1.1667719E-001, 9.2564003E-002, 1.1959647E-001, 2.4325183E-001, 1.8116792E-001, 5.6845746E-002, 3.3601820E-002
 5.3800000E+001, 2.2132577E-001, 2.3286253E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 5.1104107E-002, 8.2855489E-002, 9.3032559E-002, 8.1508916E-002, 7.3889495E-002, 3.9671882E-002, 9.5877556E-002, 1.0070151E-001, 4.6751137E-002, 3.3219687E-002
 5.7900000E+001, 1.7135315E-001, 1.6960544E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.2000000E+000, 9.0134659E-003, 2.2582938E-002, 3.7862504E-002, 5.0659470E-002, 5.4369213E-002, 1.1654943E-002, 3.3592859E-002, 5.1236170E-002, 3.7877547E-002, 3.2171005E-002
 6.2000000E+001, 1.3759576E-001, 1.3079250E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0250000E+001, 5.2628496E-004, 3.3644731E-003, 1.1144894E-002, 2.6915964E-002, 3.2838016E-002, 7.4930620E-004, 8.0675521E-003, 2.2842528E-002, 2.4015843E-002, 2.2984767E-002
 6.6100000E+001, 1.1418592E-001, 1.0405554E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2300000E+001, 3.0051989E-005, 7.1001588E-005, 5.1000400E-004, 7.4305195E-003, 1.1474962E-002, 3.9978870E-005, 9.9069889E-005, 6.8401126E-004, 7.0566236E-003, 8.3156845E-003
 7.0200000E+001, 9.0693968E-002, 7.9158856E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4350000E+001, 3.0051989E-005, 7.1001588E-005, 5.1000400E-004, 7.4305195E-003, 1.1474962E-002, 3.9978870E-005, 9.9069889E-005, 6.8401126E-004, 7.0566236E-003, 8.3156845E-003
 7.4300000E+001, 7.9311662E-002, 6.6954934E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+001, 7.6980603E-007, 1.5579907E-006, 1.4686430E-005, 6.1443670E-004, 1.9830719E-003, 6.4034961E-007, 1.7884094E-006, 1.8322560E-005, 7.6373245E-004, 2.0664542E-003
 7.8400000E+001, 7.0411740E-002, 5.6814442E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8450000E+001, 7.6980603E-007, 1.5579907E-006, 1.4686430E-005, 6.1443670E-004, 1.9830719E-003, 6.4034961E-007, 1.7884094E-006, 1.8322560E-005, 7.6373245E-004, 2.0664542E-003
 8.2500000E+001, 6.1391842E-002, 4.7206620E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 1.2844749E-008, 3.0706523E-008, 2.7947535E-007, 2.3067882E-005, 1.7593569E-004, 8.0646243E-009, 3.5752711E-008, 2.8170695E-007, 2.9417884E-005, 3.3233348E-004
