s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0677858E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0677858E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0271773E-001, 2.4820661E+000,-1.6798312E-001,-3.7056033E-003,-1.5299822E-002,-1.2131286E-004, 0.0000000E+000, 0.0000000E+000, 2.1283084E+000, 2.2949563E+000, 1.6306479E-002, 6.6389755E-005,-1.1745491E-045,-4.3401397E-035
 1.0013508E+000, 6.7657192E+000,-1.0581540E+000,-2.0521824E+000,-1.3347288E-002,-2.7817563E-004, 0.0000000E+000, 0.0000000E+000, 3.4065909E+000, 3.6417572E+000, 4.4052561E-002, 1.6683045E-004,-2.2189342E-038,-1.9372676E-031
 1.5019400E+000, 9.8149124E+000,-1.8740777E+000,-6.8691037E+000,-1.2199570E-002,-3.6290769E-004, 0.0000000E+000, 0.0000000E+000, 8.9691979E-001, 1.0591686E+000, 5.9186296E-002, 2.2374128E-004,-3.7228686E-036,-6.7308266E-030
 2.0004344E+000, 1.1288116E+001,-2.0137215E+000,-8.0339723E+000,-1.3575132E-002,-3.9735427E-004, 0.0000000E+000, 0.0000000E+000, 1.0342246E+000, 1.2264494E+000, 6.5900900E-002, 2.4900475E-004,-5.7890374E-035,-4.6233938E-029
 2.5014005E+000, 1.1683851E+001,-2.0070839E+000,-8.4030602E+000,-1.7999034E-002,-4.0663280E-004, 0.0000000E+000, 0.0000000E+000, 8.2637804E-001, 1.2553012E+000, 6.8565124E-002, 2.5902771E-004,-3.6697175E-034,-1.5783478E-028
 3.0000246E+000, 1.2091186E+001,-2.0733512E+000,-8.5471258E+000,-2.6286661E-002,-4.2374322E-004, 0.0000000E+000, 0.0000000E+000, 7.3553638E-001, 1.4439988E+000, 6.9575316E-002, 2.6282756E-004,-1.6618369E-033,-3.9148066E-028
 3.5018725E+000, 1.1966643E+001,-1.9996968E+000,-8.9369272E+000,-2.9732423E-002,-4.2635321E-004, 0.0000000E+000, 0.0000000E+000, 2.3942460E-001, 9.9986038E-001, 6.9950917E-002, 2.6424070E-004,-6.1424727E-033,-8.0902704E-028
 4.0017295E+000, 1.2141728E+001,-2.0414882E+000,-8.9644396E+000,-3.5962128E-002,-4.2403744E-004, 0.0000000E+000, 0.0000000E+000, 2.0556338E-001, 1.0994141E+000, 7.0089845E-002, 2.6476319E-004,-1.8695097E-032,-1.5121392E-027
 4.5004125E+000, 1.2122562E+001,-2.0901150E+000,-9.0161957E+000,-3.2684956E-002,-4.2560065E-004, 0.0000000E+000, 0.0000000E+000, 2.4347494E-001, 9.8314070E-001, 7.0140827E-002, 2.6495492E-004,-5.0698615E-032,-2.8317969E-027
 5.0018430E+000, 1.2250228E+001,-2.0557957E+000,-9.9650215E+000,-2.3547853E-002,-4.3323660E-004, 0.0000000E+000, 0.0000000E+000,-3.0787336E-001, 2.0542922E-001, 7.0159624E-002, 2.6502564E-004,-1.0867615E-031,-4.6905704E-027
 5.5011215E+000, 1.1943759E+001,-1.9941880E+000,-8.5070196E+000,-1.8721516E-002,-4.2672982E-004, 0.0000000E+000, 0.0000000E+000, 6.4387288E-001, 1.4234027E+000, 7.0166549E-002, 2.6505168E-004,-2.1685304E-031,-7.6932723E-027
 6.0007095E+000, 1.2095804E+001,-1.9507817E+000,-9.4746357E+000,-2.1023911E-002,-4.3374594E-004, 0.0000000E+000, 0.0000000E+000, 2.2674778E-002, 6.4892913E-001, 7.0169091E-002, 2.6506124E-004,-3.8521585E-031,-1.1295930E-026
