s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0523807E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0523807E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0018770E-001, 1.7967079E+000,-3.8694150E-001, 1.4232440E-002,-1.0915358E-001,-6.2463021E-005, 0.0000000E+000, 0.0000000E+000, 1.2879040E+000, 1.3147828E+000, 1.6774853E-002, 6.4219155E-005,-9.1898835E-113,-1.5371407E-099
 1.0000861E+000, 5.2354590E+000,-1.3951073E+000,-2.1149403E-001,-7.7948519E-002,-1.0649522E-004, 0.0000000E+000, 0.0000000E+000, 3.4944529E+000, 3.5508026E+000, 4.4144384E-002, 1.6635659E-004,-4.1327741E-096,-1.0010155E-087
 1.5003921E+000, 8.9751799E+000,-2.3730981E+000,-5.2842254E+000,-6.4636708E-002,-1.1420424E-004, 0.0000000E+000, 0.0000000E+000, 1.1223881E+000, 1.2531054E+000, 5.9351621E-002, 2.2357187E-004,-5.2859320E-089,-8.2878476E-082
 2.0000334E+000, 1.0366470E+001,-2.8699571E+000,-6.7582659E+000,-4.8175603E-002,-1.1386727E-004, 0.0000000E+000, 0.0000000E+000, 5.2290362E-001, 6.8995712E-001, 6.6095075E-002, 2.4894643E-004,-7.4480649E-085,-3.2552456E-078
 2.5000293E+000, 1.1062527E+001,-3.1058998E+000,-6.0132565E+000,-4.7843577E-002,-1.1498252E-004, 0.0000000E+000, 0.0000000E+000, 1.6237675E+000, 1.8954124E+000, 6.8769298E-002, 2.5900850E-004,-4.2452587E-082,-8.3346779E-076
 3.0002337E+000, 1.1779306E+001,-3.2995036E+000,-8.5022018E+000,-5.8919332E-002,-1.1419776E-004, 0.0000000E+000, 0.0000000E+000,-2.7964029E-001,-8.1432474E-002, 6.9782618E-002, 2.6282089E-004,-3.8124351E-080,-4.2282303E-074
 3.5003762E+000, 1.1960907E+001,-3.4364942E+000,-7.8615447E+000,-5.7216976E-002,-1.1368439E-004, 0.0000000E+000, 0.0000000E+000, 3.7670117E-001, 6.0553761E-001, 7.0159394E-002, 2.6423849E-004,-1.0099315E-078,-7.2325002E-073
 4.0001030E+000, 1.2311209E+001,-3.6120385E+000,-7.7187084E+000,-4.7122177E-002,-1.1296903E-004, 0.0000000E+000, 0.0000000E+000, 6.7294745E-001, 9.3322734E-001, 7.0298474E-002, 2.6476174E-004,-1.1181564E-077,-5.6485404E-072
 4.5002422E+000, 1.1653625E+001,-3.7274827E+000,-8.5204520E+000,-5.3983163E-002,-1.1309823E-004, 0.0000000E+000, 0.0000000E+000,-9.7884692E-001,-6.4840641E-001, 7.0349710E-002, 2.6495452E-004,-6.4854518E-077,-2.4523206E-071
 5.0000520E+000, 1.2417184E+001,-4.0273836E+000,-6.1735240E+000,-4.6854724E-002,-1.1333095E-004, 0.0000000E+000, 0.0000000E+000, 1.8281002E+000, 2.1693083E+000, 7.0368576E-002, 2.6502550E-004,-2.2880957E-076,-6.7702601E-071
