s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 1.0001269E+001, 9.0525310E+000,-1.9456995E+000,-6.6016136E+000,-9.5400221E-003, 1.0091306E-002, 0.0000000E+000,-2.1250708E-002, 4.6487081E-001, 4.8451843E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8895817E-002, 1.9147564E-004, 2.1951871E-005
 1.1001656E+001, 9.0851908E+000,-1.9087630E+000,-7.3772249E+000,-1.0597664E-002, 1.0090830E-002, 0.0000000E+000,-2.0919807E-002,-2.4899713E-001,-2.2222365E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7542175E-002, 1.9147564E-004, 2.1951871E-005
 1.2002383E+001, 9.0797171E+000,-1.8759398E+000,-7.3912277E+000,-9.8059712E-003, 1.0151125E-002, 0.0000000E+000,-2.0802157E-002,-2.3483361E-001,-2.0790746E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6185914E-002, 1.9147564E-004, 2.1951872E-005
 1.3002330E+001, 9.0861793E+000,-1.7550073E+000,-7.1518075E+000,-9.4203273E-003, 1.0072935E-002, 0.0000000E+000,-2.0653713E-002, 1.5255100E-001, 1.5936340E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4829437E-002, 1.9147564E-004, 2.1951872E-005
 1.4000529E+001, 9.0749261E+000,-1.7284755E+000,-7.4836914E+000,-9.0310466E-003, 9.9925904E-003, 0.0000000E+000,-2.0574559E-002,-1.9801628E-001,-1.5685384E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3462443E-002, 1.9147564E-004, 2.1951872E-005
 1.5000680E+001, 9.0810181E+000,-1.6826393E+000,-7.2436740E+000,-9.2575198E-003, 9.9280475E-003, 0.0000000E+000,-2.0479458E-002, 1.2040662E-001, 1.3489582E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2095034E-002, 1.9147564E-004, 2.1951872E-005
 1.6000332E+001, 9.1013086E+000,-1.6792033E+000,-7.7001411E+000,-8.4788226E-003, 9.8576212E-003, 0.0000000E+000,-2.0461396E-002,-3.0883149E-001,-2.9711832E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0733735E-002, 1.9147564E-004, 2.1951872E-005
 1.7000532E+001, 9.0482477E+000,-1.5873210E+000,-7.5053821E+000,-7.3765938E-003, 9.6734518E-003, 0.0000000E+000,-2.0313486E-002,-7.9890795E-002,-6.2472019E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9372982E-002, 1.9147564E-004, 2.1951872E-005
 1.8001307E+001, 9.0159799E+000,-1.4306289E+000,-7.0106624E+000,-6.7968218E-003, 9.6910159E-003, 0.0000000E+000,-1.9861174E-002, 5.5355901E-001, 5.5772155E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0801745E-001, 1.9147564E-004, 2.1951872E-005
 1.9002224E+001, 9.0575850E+000,-1.3501089E+000,-7.9320343E+000,-7.5638042E-003, 9.7189489E-003, 0.0000000E+000,-1.9502691E-002,-2.4953584E-001,-2.4190569E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1666540E-001, 1.9147564E-004, 2.1951872E-005
 2.0001171E+001, 9.0402653E+000,-1.2836202E+000,-7.8926996E+000,-6.4804436E-003, 9.5552816E-003, 0.0000000E+000,-1.9487001E-002,-1.9153001E-001,-1.5246660E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2530487E-001, 1.9147564E-004, 2.1951872E-005
 2.1001842E+001, 9.0655660E+000,-1.1956838E+000,-7.8969208E+000,-6.5865646E-003, 9.2577560E-003, 0.0000000E+000,-1.9403148E-002,-5.2896247E-002,-4.3770639E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3394222E-001, 1.9147564E-004, 2.1951872E-005
 2.2001360E+001, 9.0601440E+000,-1.1245094E+000,-7.3902324E+000,-6.9477564E-003, 8.9304234E-003, 0.0000000E+000,-1.9356083E-002, 4.8260506E-001, 5.2802870E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4258250E-001, 1.9147564E-004, 2.1951872E-005
 2.3000051E+001, 9.0557033E+000,-1.0333677E+000,-8.3953569E+000,-6.5938026E-003, 8.5607677E-003, 0.0000000E+000,-1.9534559E-002,-4.1171918E-001,-3.9058880E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5121514E-001, 1.9147564E-004, 2.1951872E-005
 2.4000456E+001, 8.9261855E+000,-9.4583275E-001,-8.0131352E+000,-5.7447245E-003, 8.0700571E-003, 0.0000000E+000,-2.1309092E-002,-6.5477285E-002,-5.1766228E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5985257E-001, 1.9147564E-004, 2.1951872E-005
 2.5000998E+001, 8.9866674E+000,-8.7630076E-001,-8.0561130E+000,-6.4864179E-003, 7.5422565E-003, 0.0000000E+000,-2.1991898E-002, 5.3720130E-004, 3.3317590E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6849405E-001, 1.9147564E-004, 2.1951872E-005
 2.6001598E+001, 9.0679709E+000,-8.3649998E-001,-8.2826177E+000,-5.5771507E-003, 7.2825655E-003, 0.0000000E+000,-2.2042665E-002,-1.2324558E-001,-7.1484018E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7714057E-001, 1.9147564E-004, 2.1951872E-005
 2.7000376E+001, 8.9910428E+000,-7.8927491E-001,-7.6596972E+000,-5.7047872E-003, 7.0366211E-003, 0.0000000E+000,-2.2626641E-002, 4.6824030E-001, 5.2077592E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8577980E-001, 1.9147564E-004, 2.1951872E-005
 2.8001329E+001, 9.0406362E+000,-7.1024110E-001,-8.6057758E+000,-5.9030589E-003, 6.7073100E-003, 0.0000000E+000,-2.2742072E-002,-3.3826091E-001,-2.9731849E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9441686E-001, 1.9147564E-004, 2.1951872E-005
 2.9000313E+001, 9.0846101E+000,-6.4226888E-001,-8.0167738E+000,-5.3158046E-003, 6.3837220E-003, 0.0000000E+000,-2.2879108E-002, 3.8110592E-001, 4.0375618E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0305689E-001, 1.9147564E-004, 2.1951872E-005
 3.0001865E+001, 9.0216735E+000,-6.0742855E-001,-8.9066430E+000,-5.7162572E-003, 6.1315289E-003, 0.0000000E+000,-2.3575939E-002,-5.6147430E-001,-5.1555874E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1169814E-001, 1.9147564E-004, 2.1951872E-005
 3.1001677E+001, 9.0275845E+000,-5.4532989E-001,-7.9577462E+000,-5.2923284E-003, 6.0897755E-003, 0.0000000E+000,-2.4231795E-002, 4.6816815E-001, 5.0107404E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2034546E-001, 1.9147564E-004, 2.1951872E-005
 3.2000412E+001, 8.9489203E+000,-5.0703901E-001,-9.0078151E+000,-6.6319048E-003, 5.8929316E-003, 0.0000000E+000,-2.5237787E-002,-6.4913078E-001,-5.9191054E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2897852E-001, 1.9147564E-004, 2.1951872E-005
 3.3000111E+001, 8.7068611E+000,-4.1792643E-001,-7.8409890E+000,-5.7279707E-003, 5.4622788E-003, 0.0000000E+000,-2.7605412E-002, 3.8247192E-001, 4.2007456E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3761254E-001, 1.9147564E-004, 2.1951872E-005
 3.4001392E+001, 8.6768145E+000,-3.7483843E-001,-8.2945855E+000,-5.9007669E-003, 4.9564600E-003, 0.0000000E+000,-3.0579353E-002,-7.8569466E-002,-2.4133103E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4625584E-001, 1.9147564E-004, 2.1951872E-005
 3.5001152E+001, 8.8331091E+000,-3.2047856E-001,-8.6838173E+000,-5.6339036E-003, 4.7483873E-003, 0.0000000E+000,-3.1435179E-002,-2.8284680E-001,-2.0350743E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5490073E-001, 1.9147564E-004, 2.1951872E-005
 3.6001884E+001, 8.8788988E+000,-2.5692406E-001,-8.4842123E+000,-5.7933057E-003, 4.6119016E-003, 0.0000000E+000,-3.1905850E-002, 3.4217768E-002, 1.0467517E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6354418E-001, 1.9147564E-004, 2.1951872E-005
 3.7002346E+001, 8.8670713E+000,-1.9846487E-001,-8.5543204E+000,-5.1418452E-003, 4.5535141E-003, 0.0000000E+000,-3.1918518E-002,-2.2948219E-002, 8.1779106E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7218827E-001, 1.9147564E-004, 2.1951872E-005
 3.8002064E+001, 8.5958148E+000,-1.4788817E-001,-8.7334000E+000,-4.7378239E-003, 4.3383412E-003, 0.0000000E+000,-3.0986286E-002,-3.9081332E-001,-3.1685908E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8082971E-001, 1.9147564E-004, 2.1951872E-005
 3.9001972E+001, 7.5929366E+000,-9.1500082E-002,-8.1447824E+000,-1.5955497E-003, 3.8257455E-003, 0.0000000E+000,-1.8278972E-002,-7.1832657E-001,-6.5939467E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8946904E-001, 1.9147564E-004, 2.1951872E-005
 4.0002728E+001, 5.4525351E+000,-4.4542252E-002,-6.0259050E+000,-1.2193446E-004, 3.1683888E-003, 0.0000000E+000,-9.8731331E-003,-6.6722446E-001,-6.2473884E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9811490E-001, 1.9147564E-004, 2.1951872E-005
 4.1003330E+001, 4.8029202E+000,-2.3064208E-002,-5.4102141E+000,-3.9310074E-005, 2.9801140E-003, 0.0000000E+000,-6.6434972E-003,-6.4991894E-001,-6.3406083E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0676242E-001, 1.9147564E-004, 2.1951872E-005
 4.2003090E+001, 3.1907956E+000,-9.2631162E-003,-4.7247296E+000, 8.7243494E-005, 2.6580294E-003, 0.0000000E+000,-1.3007757E-003,-1.5591699E+000,-1.5417526E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1540913E-001, 1.9147564E-004, 2.1951872E-005
 4.3005825E+001, 8.6857657E-001,-1.2701516E-003,-1.6547616E+000, 1.4366251E-004, 2.6158819E-003, 0.0000000E+000,-1.3265755E-003,-7.9676426E-001,-7.8602218E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2407113E-001, 1.9147564E-004, 2.1951872E-005
 4.4002937E+001, 1.5426627E-001, 6.9423126E-005,-3.5581171E-001, 1.8099629E-004, 2.6533269E-003, 0.0000000E+000,-1.3109294E-003,-2.1014385E-001,-1.9995262E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3274333E-001, 1.9147564E-004, 2.1951872E-005
 4.5004028E+001, 4.3045323E-003, 1.9189665E-004,-6.6089951E-003, 1.8336460E-004, 2.5751570E-003, 0.0000000E+000,-1.3070694E-003,-1.5617052E-002,-6.6111390E-004, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4138368E-001, 1.9147564E-004, 2.1951872E-005
 4.6005116E+001, 2.5703617E-010, 1.5091941E-004, 1.1435179E-002, 2.0814887E-004, 2.6328662E-003, 0.0000000E+000,-1.2741890E-003, 6.0376831E-003, 1.3152925E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5003232E-001, 1.9147564E-004, 2.1951872E-005
 4.7008236E+001, 0.0000000E+000, 1.2251985E-004, 1.3351894E-002, 2.2957517E-004, 2.6198255E-003, 0.0000000E+000,-1.2178452E-003, 2.3565134E-003, 1.5105970E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5868271E-001, 1.9147564E-004, 2.1951872E-005
 4.8010681E+001, 0.0000000E+000, 1.0898949E-004, 7.2190095E-003, 2.5126683E-004, 2.6346645E-003, 0.0000000E+000,-1.1716714E-003,-7.0289474E-004, 9.0422589E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6733089E-001, 1.9147564E-004, 2.1951872E-005
 4.9001602E+001, 0.0000000E+000, 9.6945547E-005, 8.3052075E-003, 2.4618508E-004, 2.5478426E-003, 0.0000000E+000,-1.0745393E-003,-1.1640249E-003, 1.0121641E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7594298E-001, 1.9147564E-004, 2.1951872E-005
 5.0004047E+001, 0.0000000E+000, 8.8177680E-005, 8.5800918E-003, 1.9292139E-004, 2.3167137E-003, 0.0000000E+000,-1.0651035E-003,-1.8835597E-003, 1.0112801E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8455458E-001, 1.9147564E-004, 2.1951872E-005
 5.1006489E+001, 0.0000000E+000, 1.0914074E-004, 7.7789277E-003, 2.1086136E-004, 2.4325104E-003, 0.0000000E+000,-1.0713037E-003,-2.0752385E-003, 9.4601365E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9321613E-001, 1.9147564E-004, 2.1951872E-005
 5.2008934E+001, 0.0000000E+000, 1.1992979E-004, 8.2292852E-003, 2.4168188E-004, 2.4361740E-003, 0.0000000E+000,-1.0175145E-003,-1.6037061E-003, 1.0009556E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0187639E-001, 1.9147564E-004, 2.1951872E-005
 5.3011379E+001, 0.0000000E+000, 1.2723757E-004, 3.7410014E-003, 2.4453149E-004, 2.4322542E-003, 0.0000000E+000,-1.0204667E-003,-6.3523035E-003, 5.5245579E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1053794E-001, 1.9147564E-004, 2.1951872E-005
 5.4002300E+001, 0.0000000E+000, 1.3167899E-004, 9.6296931E-003, 2.3290651E-004, 2.2869316E-003, 0.0000000E+000,-9.9265399E-004,-7.6226799E-004, 1.1288556E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1914961E-001, 1.9147564E-004, 2.1951872E-005
 5.5004745E+001, 0.0000000E+000, 1.2656352E-004, 6.5172954E-003, 2.6070627E-004, 2.2496299E-003, 0.0000000E+000,-9.0915186E-004,-3.8969001E-003, 8.2450432E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2775905E-001, 1.9147564E-004, 2.1951872E-005
 5.6007187E+001, 0.0000000E+000, 1.4013654E-004, 9.9627630E-003, 2.0364463E-004, 2.1631969E-003, 0.0000000E+000,-9.1855466E-004,-8.2551489E-004, 1.1551186E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3642060E-001, 1.9147564E-004, 2.1951872E-005
 5.7009632E+001, 0.0000000E+000, 1.6113677E-004, 1.0112335E-002, 2.2674794E-004, 2.2699624E-003, 0.0000000E+000,-9.6895090E-004,-8.3997513E-004, 1.1801232E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4508215E-001, 1.9147564E-004, 2.1951872E-005
 5.8000553E+001, 0.0000000E+000, 1.6214938E-004, 8.4807536E-003, 2.5667138E-004, 2.3731998E-003, 0.0000000E+000,-8.9639899E-004,-2.2964595E-003, 1.0376375E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5369454E-001, 1.9147564E-004, 2.1951872E-005
 5.9002998E+001, 0.0000000E+000, 1.6263717E-004, 5.6530832E-003, 2.5073354E-004, 2.3345005E-003, 0.0000000E+000,-8.7000953E-004,-5.5443006E-003, 7.5309448E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6230455E-001, 1.9147564E-004, 2.1951872E-005
 6.0005444E+001, 0.0000000E+000, 1.6817296E-004, 1.1204199E-002, 2.6410218E-004, 2.4179468E-003, 0.0000000E+000,-8.5215212E-004, 1.4441789E-004, 1.3202269E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7096610E-001, 1.9147564E-004, 2.1951872E-005
 6.1008747E+001, 0.0000000E+000, 1.5281167E-004, 9.8707627E-003, 2.5892182E-004, 2.2162173E-003, 0.0000000E+000,-7.9785578E-004,-1.4305064E-003, 1.1700858E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7962680E-001, 1.9147564E-004, 2.1951872E-005
 6.2003704E+001, 0.0000000E+000, 1.5813168E-004, 9.7832396E-003, 2.4438231E-004, 2.2447463E-003, 0.0000000E+000,-8.5527721E-004,-1.8335089E-003, 1.1575223E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8826080E-001, 1.9147564E-004, 2.1951872E-005
 6.3009026E+001, 0.0000000E+000, 1.6288141E-004, 1.0917620E-002, 2.6974887E-004, 2.2426165E-003, 0.0000000E+000,-7.9314470E-004,-8.5991834E-004, 1.2799722E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9689825E-001, 1.9147564E-004, 2.1951872E-005
 6.4003983E+001, 0.0000000E+000, 1.6668786E-004, 8.1620344E-003, 2.5878556E-004, 2.2793096E-003, 0.0000000E+000,-7.8570571E-004,-3.7419957E-003, 1.0081112E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0554053E-001, 1.9147564E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 1.6967720E-004, 1.2773136E-002, 2.7337949E-004, 2.3535095E-003, 0.0000000E+000,-7.5790023E-004, 7.5286217E-004, 1.4811802E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1414340E-001, 1.9147564E-004, 2.1951872E-005
