s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0758014E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0758014E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0284249E-001, 2.5179472E+000,-1.8213651E-001,-3.9174727E-003,-1.5377071E-002,-1.2288580E-004, 0.0000000E+000, 0.0000000E+000, 2.1455228E+000, 2.3163933E+000, 1.6405203E-002, 6.6397583E-005,-1.5533981E-046,-3.4715945E-035
 1.0017644E+000, 6.9776809E+000,-1.3206967E+000,-2.0363285E+000,-1.3371418E-002,-2.8236011E-004, 0.0000000E+000, 0.0000000E+000, 3.3923928E+000, 3.6070019E+000, 4.4315595E-002, 1.6686667E-004,-3.7011611E-039,-1.5668672E-031
 1.5006380E+000, 9.8006054E+000,-2.2430679E+000,-6.6039238E+000,-1.1976489E-002,-3.6202929E-004, 0.0000000E+000, 0.0000000E+000, 7.6670566E-001, 9.4127520E-001, 5.9516124E-002, 2.2372084E-004,-8.2011618E-037,-5.4418628E-030
 2.0020483E+000, 1.1329915E+001,-2.5780513E+000,-7.6181080E+000,-1.3171773E-002,-4.0065051E-004, 0.0000000E+000, 0.0000000E+000, 9.2180465E-001, 1.1201833E+000, 6.6276080E-002, 2.4900292E-004,-1.7105519E-035,-3.8191051E-029
 2.5002370E+000, 1.1755961E+001,-2.4147960E+000,-7.6785193E+000,-1.5646406E-002,-4.1300613E-004, 0.0000000E+000, 0.0000000E+000, 1.2392080E+000, 1.6465866E+000, 6.8957417E-002, 2.5903365E-004,-1.3880258E-034,-1.2899882E-028
 3.0019882E+000, 1.1976863E+001,-2.5395198E+000,-7.8883589E+000,-1.7874740E-002,-4.2375637E-004, 0.0000000E+000, 0.0000000E+000, 8.1302310E-001, 1.5306862E+000, 6.9972195E-002, 2.6282853E-004,-8.1035578E-034,-3.1773826E-028
 3.5010531E+000, 1.2239711E+001,-2.5028240E+000,-8.0700106E+000,-2.8961217E-002,-4.2739118E-004, 0.0000000E+000, 0.0000000E+000, 7.8594128E-001, 1.6374879E+000, 7.0350198E-002, 2.6424203E-004,-3.7543336E-033,-6.5993051E-028
 4.0021377E+000, 1.2002678E+001,-2.5150539E+000,-9.4116192E+000,-2.5746265E-002,-4.3770536E-004, 0.0000000E+000, 0.0000000E+000,-6.9889208E-001, 4.9821251E-002, 7.0489511E-002, 2.6476303E-004,-1.2733399E-032,-1.2151254E-027
