cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 6.2611277E+000, 1.0127549E+000,-5.0000000E-001, 1.2116874E+003, 1.2842175E+003, 1.1958446E+003, 1.0081147E+003, 8.3962854E+002, 6.9187173E+002, 1.3571191E+002, 2.1630204E+002, 3.3410866E+002, 3.8362572E+002, 3.3872854E+002, 2.6796603E+002,-2.0500000E+001, 2.4565953E-016, 6.4646285E-016, 2.3313522E-014, 2.2427458E-008, 9.7750441E-006, 1.0906525E-016, 1.7187427E-015, 7.2669750E-014, 1.1206216E-007, 5.0487814E-005
 1.5000000E+000, 1.1850010E+001, 1.7555623E+000, 5.0000000E-001, 1.2327289E+003, 1.2665052E+003, 1.1587383E+003, 9.7649531E+002, 8.1831581E+002, 6.8855320E+002, 1.3364510E+002, 2.3029738E+002, 3.4242807E+002, 3.7181881E+002, 3.3003333E+002, 2.7319229E+002,-1.9500000E+001, 9.5243310E-015, 6.9813689E-014, 1.8678952E-012, 1.9726394E-006, 1.9695754E-004, 4.7634998E-015, 3.1038683E-013, 6.1650488E-012, 1.1521929E-005, 9.5223176E-004
 2.5000000E+000, 1.6216044E+001, 2.2121776E+000, 1.5000000E+000, 1.2693628E+003, 1.1906987E+003, 1.0535565E+003, 9.2236877E+002, 7.8508252E+002, 6.6670258E+002, 2.3431426E+002, 3.4110772E+002, 3.8633467E+002, 3.7986347E+002, 3.3300194E+002, 2.6449187E+002,-1.8500000E+001, 9.5243310E-015, 6.9813689E-014, 1.8678952E-012, 1.9726394E-006, 1.9695754E-004, 4.7634998E-015, 3.1038683E-013, 6.1650488E-012, 1.1521929E-005, 9.5223176E-004
 3.5000000E+000, 1.5931019E+001, 2.1311718E+000, 2.5000000E+000, 1.1031194E+003, 1.0281601E+003, 9.4136743E+002, 8.5233958E+002, 7.4700074E+002, 6.3213239E+002, 3.8449892E+002, 4.0758449E+002, 4.1076484E+002, 3.8823470E+002, 3.3349916E+002, 2.4723515E+002,-1.7500000E+001, 6.0723088E-013, 1.0556117E-011, 1.6159788E-010, 7.7463592E-005, 1.8326145E-003, 3.2482562E-013, 5.7867115E-011, 5.2051061E-010, 4.3755255E-004, 6.2133010E-003
 4.5000000E+000, 1.4345851E+001, 2.0447670E+000, 3.5000000E+000, 8.1223547E+002, 8.2146687E+002, 8.0931128E+002, 7.6279603E+002, 6.8747968E+002, 5.8631819E+002, 4.0040517E+002, 3.9685536E+002, 3.9517781E+002, 3.7133478E+002, 3.1389814E+002, 2.2309696E+002,-1.6500000E+001, 6.0723088E-013, 1.0556117E-011, 1.6159788E-010, 7.7463592E-005, 1.8326145E-003, 3.2482562E-013, 5.7867115E-011, 5.2051061E-010, 4.3755255E-004, 6.2133010E-003
 5.5000000E+000, 1.2631896E+001, 2.1845653E+000, 4.5000000E+000, 5.9811946E+002, 6.5723947E+002, 6.8188060E+002, 6.7443411E+002, 6.1771539E+002, 5.3915262E+002, 3.0118244E+002, 3.4654379E+002, 3.4134498E+002, 3.3489091E+002, 2.8351338E+002, 1.9853320E+002,-1.5500000E+001, 3.0340210E-011, 1.4689914E-009, 1.7206284E-008, 1.2292258E-003, 7.4312518E-003, 1.6313472E-011, 9.7440681E-009, 6.5712306E-008, 5.6072615E-003, 1.4165054E-002
 6.5000000E+000, 1.1134709E+001, 2.2623801E+000, 5.5000000E+000, 4.5871183E+002, 5.3325371E+002, 5.7521718E+002, 5.8994895E+002, 5.5483951E+002, 4.9627064E+002, 2.0494316E+002, 2.7775569E+002, 2.9409760E+002, 2.9631768E+002, 2.4893339E+002, 1.7927334E+002,-1.4500000E+001, 3.0340210E-011, 1.4689914E-009, 1.7206284E-008, 1.2292258E-003, 7.4312518E-003, 1.6313472E-011, 9.7440681E-009, 6.5712306E-008, 5.6072615E-003, 1.4165054E-002
 7.5000000E+000, 9.9434161E+000, 2.3133547E+000, 6.5000000E+000, 3.7778964E+002, 4.5072582E+002, 4.9842142E+002, 5.1273651E+002, 4.9938115E+002, 4.5962428E+002, 1.3782687E+002, 2.2372876E+002, 2.5606210E+002, 2.4635492E+002, 2.1760409E+002, 1.6162591E+002,-1.3500000E+001, 1.1212085E-009, 1.6761161E-007, 1.5287804E-006, 6.3080542E-003, 1.7755814E-002, 6.5267710E-010, 1.3772936E-006, 8.6085266E-006, 1.8965759E-002, 2.4100103E-002
 8.5000000E+000, 9.0012553E+000, 2.3740543E+000, 7.5000000E+000, 3.3064071E+002, 3.8320521E+002, 4.2791564E+002, 4.5265642E+002, 4.5310441E+002, 4.2613281E+002, 8.5897029E+001, 1.7015142E+002, 2.0494943E+002, 2.0051951E+002, 1.8863243E+002, 1.4215930E+002,-1.2500000E+001, 1.1212085E-009, 1.6761161E-007, 1.5287804E-006, 6.3080542E-003, 1.7755814E-002, 6.5267710E-010, 1.3772936E-006, 8.6085266E-006, 1.8965759E-002, 2.4100103E-002
 9.5000000E+000, 8.2822530E+000, 2.4460175E+000, 8.5000000E+000, 3.0500885E+002, 3.3920173E+002, 3.7598356E+002, 4.0041327E+002, 4.1130486E+002, 3.9468415E+002, 3.7777653E+001, 1.1589483E+002, 1.6650190E+002, 1.5246530E+002, 1.5695147E+002, 1.2616757E+002,-1.1500000E+001, 1.3109979E-008, 1.6341251E-006, 7.2850551E-005, 1.2297033E-002, 2.8156746E-002, 1.1454057E-008, 1.4054910E-005, 3.8510773E-004, 3.2053434E-002, 3.4133610E-002
 1.0500000E+001, 7.7433725E+000, 2.5346764E+000, 9.5000000E+000, 2.9689521E+002, 3.1284457E+002, 3.4201145E+002, 3.5628323E+002, 3.7790195E+002, 3.7054377E+002, 1.1056171E+001, 6.2612381E+001, 1.2208269E+002, 1.1007828E+002, 1.2765929E+002, 1.1180108E+002,-1.0500000E+001, 2.3451045E-007, 3.2548045E-005, 9.8965472E-004, 2.0960719E-002, 3.7790997E-002, 3.1841910E-007, 2.6017689E-004, 4.9243469E-003, 4.1611745E-002, 4.1625823E-002
 1.1500000E+001, 7.3321145E+000, 2.6545111E+000, 1.0500000E+001, 2.9518906E+002, 3.0146946E+002, 3.1781689E+002, 3.2999151E+002, 3.4953500E+002, 3.5158422E+002, 1.3079779E+000, 3.2695954E+001, 7.6141894E+001, 8.0066494E+001, 9.9730507E+001, 9.7552073E+001,-9.5000000E+000, 6.4725898E-006, 5.0475132E-004, 5.2362783E-003, 3.3703026E-002, 4.6733692E-002, 1.3539412E-005, 3.2258916E-003, 1.9180557E-002, 4.9136865E-002, 4.5935470E-002
 1.2500000E+001, 7.0118929E+000, 2.8039804E+000, 1.1500000E+001, 2.9495634E+002, 2.9669529E+002, 3.0550245E+002, 3.1244104E+002, 3.2498351E+002, 3.3413899E+002, 7.8579729E-002, 1.2038441E+001, 4.6156839E+001, 5.2430234E+001, 6.8486395E+001, 7.0885303E+001,-8.5000000E+000, 1.8102543E-004, 3.5061388E-003, 1.6147753E-002, 5.0350103E-002, 5.5887451E-002, 5.2876802E-004, 1.2753468E-002, 3.3516664E-002, 6.3377561E-002, 4.7418798E-002
 1.3500000E+001, 6.7630432E+000, 2.9811386E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.5000000E+000, 3.2145865E-003, 1.3999041E-002, 3.6070233E-002, 6.9818920E-002, 6.7975220E-002, 6.8222250E-003, 2.6264900E-002, 5.3360425E-002, 8.8724584E-002, 4.9969426E-002
 1.4500000E+001, 6.5781273E+000, 3.1861649E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.5000000E+000, 2.0595652E-002, 3.5909652E-002, 6.4324098E-002, 9.3947364E-002, 8.2727814E-002, 2.5146883E-002, 4.3888577E-002, 8.8077546E-002, 1.2430878E-001, 5.5287872E-002
 1.5500000E+001, 6.4492253E+000, 3.4114810E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.5000000E+000, 5.4896026E-002, 7.2366169E-002, 1.0703852E-001, 1.2778904E-001, 9.8967117E-002, 5.0288725E-002, 7.3493076E-002, 1.3754930E-001, 1.7379955E-001, 7.5757392E-002
 1.6500000E+001, 6.3715674E+000, 3.6559780E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.5000000E+000, 1.1946175E-001, 1.4578707E-001, 1.8930598E-001, 1.6769537E-001, 1.1313922E-001, 8.6736454E-002, 1.6815220E-001, 2.5640511E-001, 2.1038681E-001, 9.1336038E-002
 1.7500000E+001, 6.3345086E+000, 3.9224296E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.5000000E+000, 3.6299050E-001, 3.2434027E-001, 3.4503427E-001, 2.2801788E-001, 1.2718373E-001, 3.0681525E-001, 3.6782990E-001, 4.1364839E-001, 2.7548030E-001, 9.7955923E-002
 1.8500000E+001, 6.3318117E+000, 4.2107550E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5000000E+000, 1.3235244E+000, 7.6846780E-001, 6.5276376E-001, 2.9748687E-001, 1.3897235E-001, 5.9876384E-001, 6.4249932E-001, 5.9701545E-001, 3.2888615E-001, 9.9507657E-002
 1.9500000E+001, 6.3503209E+000, 4.4943736E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5000000E+000, 1.8864231E+000, 1.4449830E+000, 1.0844273E+000, 3.7846122E-001, 1.4896232E-001, 1.6170718E-001, 6.1935693E-001, 6.6283767E-001, 4.0059521E-001, 1.1320847E-001
 2.0500000E+001, 6.3735608E+000, 4.7604633E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.0000000E-001, 1.9452869E+000, 1.7900866E+000, 1.3548454E+000, 4.1183479E-001, 1.5598318E-001, 5.9094198E-002, 3.3334510E-001, 5.9365376E-001, 4.2220050E-001, 1.2744536E-001
 2.1500000E+001, 6.3975026E+000, 4.9825811E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E-001, 1.9459819E+000, 1.7433093E+000, 1.2550583E+000, 3.9723725E-001, 1.5700761E-001, 4.7759422E-002, 3.5563895E-001, 6.2509353E-001, 4.2879625E-001, 1.3968362E-001
 2.2500000E+001, 6.4335724E+000, 5.2211455E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5000000E+000, 1.8703327E+000, 1.3174980E+000, 9.2815380E-001, 3.6673441E-001, 1.5033625E-001, 1.4856296E-001, 6.4129031E-001, 6.6474399E-001, 4.2249105E-001, 1.3332821E-001
 2.3500000E+001, 6.4258815E+000, 5.4215865E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5000000E+000, 1.2152762E+000, 6.7932898E-001, 5.6052057E-001, 3.0356746E-001, 1.3753077E-001, 5.9516758E-001, 6.0559702E-001, 5.5661829E-001, 3.7673780E-001, 1.0739169E-001
 2.4500000E+001, 6.4164845E+000, 5.6772544E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5000000E+000, 3.5731496E-001, 2.7991457E-001, 3.0941563E-001, 2.3451912E-001, 1.2362848E-001, 3.2795349E-001, 3.1180866E-001, 3.8994602E-001, 3.0805883E-001, 9.9219649E-002
 2.5500000E+001, 6.3856223E+000, 5.9226755E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5000000E+000, 1.1569860E-001, 1.3436489E-001, 1.8053403E-001, 1.7570567E-001, 1.0722900E-001, 9.9163538E-002, 1.4466563E-001, 2.4935012E-001, 2.2262482E-001, 7.7509993E-002
 2.6500000E+001, 6.3211415E+000, 6.1252238E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.5000000E+000, 4.9781839E-002, 7.3249460E-002, 1.0858779E-001, 1.2744218E-001, 9.0956958E-002, 5.3789749E-002, 7.7903396E-002, 1.3998596E-001, 1.3312418E-001, 5.6209160E-002
 2.7500000E+001, 6.2139941E+000, 6.2412999E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.5000000E+000, 1.7771126E-002, 3.9286586E-002, 7.1014897E-002, 9.2266727E-002, 7.7218065E-002, 2.6737758E-002, 4.9680546E-002, 9.8393138E-002, 8.0445278E-002, 5.1924142E-002
 2.8500000E+001, 6.0701504E+000, 6.2955167E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.5000000E+000, 2.9290941E-003, 1.7844964E-002, 4.2125988E-002, 6.9200731E-002, 6.4577062E-002, 8.7035115E-003, 3.4117677E-002, 6.8899993E-002, 6.4466756E-002, 4.9075168E-002
 2.9500000E+001, 5.8942682E+000, 6.3016671E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.5000000E+000, 2.0466629E-004, 5.7173602E-003, 2.1825144E-002, 4.9645891E-002, 5.1309004E-002, 8.0989270E-004, 1.8653740E-002, 4.6455407E-002, 5.3790097E-002, 4.6678895E-002
 3.0500000E+001, 5.6950325E+000, 6.2862351E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 9.5000000E+000, 6.4780771E-006, 1.2199286E-003, 9.6630056E-003, 3.1223256E-002, 4.0258207E-002, 1.9215265E-005, 6.5636482E-003, 2.7542528E-002, 4.2854875E-002, 4.3299702E-002
 3.1500000E+001, 5.4620648E+000, 6.2241567E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0500000E+001, 2.1334450E-007, 1.3344487E-004, 3.6129763E-003, 1.8784393E-002, 3.0871305E-002, 3.0052823E-007, 9.7323799E-004, 1.5748352E-002, 3.3770150E-002, 3.9707116E-002
 3.2500000E+001, 5.2007769E+000, 6.1162584E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1500000E+001, 1.3537929E-008, 7.0660854E-006, 1.0233049E-003, 9.8906246E-003, 2.2595101E-002, 1.1008023E-008, 5.1612211E-005, 6.9855993E-003, 2.4223402E-002, 3.3372383E-002
 3.3500000E+001, 4.9194043E+000, 5.9852538E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2500000E+001, 1.3137531E-009, 6.9099781E-007, 1.4029676E-004, 5.4848586E-003, 1.5472925E-002, 7.3566346E-010, 5.5100019E-006, 9.7129219E-004, 1.7260510E-002, 2.6526972E-002
 3.4500000E+001, 4.6211034E+000, 5.8088327E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3500000E+001, 1.3137531E-009, 6.9099781E-007, 1.4029676E-004, 5.4848586E-003, 1.5472925E-002, 7.3566346E-010, 5.5100019E-006, 9.7129219E-004, 1.7260510E-002, 2.6526972E-002
 3.5500000E+001, 4.3136548E+000, 5.5859558E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4500000E+001, 4.2635816E-011, 9.2761904E-009, 5.0829276E-006, 1.1129351E-003, 6.7972555E-003, 2.0065627E-011, 6.4988317E-008, 3.9931021E-005, 4.0370381E-003, 1.8372215E-002
 3.6500000E+001, 4.0001392E+000, 5.3287622E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5500000E+001, 4.2635816E-011, 9.2761904E-009, 5.0829276E-006, 1.1129351E-003, 6.7972555E-003, 2.0065627E-011, 6.4988317E-008, 3.9931021E-005, 4.0370381E-003, 1.8372215E-002
 3.7500000E+001, 3.6844140E+000, 5.0794255E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6500000E+001, 9.1857640E-013, 9.0671705E-011, 7.0021398E-008, 7.0224145E-005, 2.0453156E-003, 4.5304002E-013, 5.4503197E-010, 5.1309086E-007, 3.0328461E-004, 9.9905486E-003
 3.8500000E+001, 3.3731566E+000, 4.8609901E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7500000E+001, 9.1857640E-013, 9.0671705E-011, 7.0021398E-008, 7.0224145E-005, 2.0453156E-003, 4.5304002E-013, 5.4503197E-010, 5.1309086E-007, 3.0328461E-004, 9.9905486E-003
 3.9500000E+001, 3.0735909E+000, 4.6780656E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8500000E+001, 1.4153493E-014, 6.6644323E-013, 1.0883132E-009, 1.8807922E-006, 3.9696792E-004, 7.0344749E-015, 3.2265144E-012, 7.5418683E-009, 6.9056395E-006, 2.2778618E-003
 4.0500000E+001, 2.7993781E+000, 4.5198497E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9500000E+001, 1.4153493E-014, 6.6644323E-013, 1.0883132E-009, 1.8807922E-006, 3.9696792E-004, 7.0344749E-015, 3.2265144E-012, 7.5418683E-009, 6.9056395E-006, 2.2778618E-003
 4.1500000E+001, 2.5418031E+000, 4.3499906E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 3.3952615E-016, 8.1383246E-015, 9.0003973E-012, 3.4054350E-008, 2.1450345E-005, 1.4215532E-016, 3.3443886E-014, 5.1956073E-011, 1.0320483E-007, 1.2308152E-004
 4.2500000E+001, 2.3065462E+000, 4.1684744E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3500000E+001, 2.0913610E+000, 3.9742768E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.4500000E+001, 1.8963736E+000, 3.7650696E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5500000E+001, 1.7199943E+000, 3.5486208E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.6500000E+001, 1.5645573E+000, 3.3499571E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7500000E+001, 1.4136841E+000, 3.1107851E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.8500000E+001, 1.2753695E+000, 2.8730307E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9500000E+001, 1.1480783E+000, 2.6247293E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.0500000E+001, 1.0270843E+000, 2.3559709E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1500000E+001, 9.1340256E-001, 2.0997387E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.2500000E+001, 8.1182310E-001, 1.8863232E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3500000E+001, 7.2315215E-001, 1.7058809E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.4500000E+001, 6.4917802E-001, 1.5647402E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5500000E+001, 5.8570071E-001, 1.4500299E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.6500000E+001, 5.3124595E-001, 1.3574923E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7500000E+001, 4.8369937E-001, 1.2742384E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.8500000E+001, 4.4066917E-001, 1.1902074E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9500000E+001, 4.0264708E-001, 1.1142798E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
