s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0482261E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0482261E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0082535E-001, 1.7444357E+000,-3.1746972E-001, 1.4626032E-002,-9.7827413E-002,-6.0625476E-005, 0.0000000E+000, 0.0000000E+000, 1.3221573E+000, 1.3437040E+000, 1.6747173E-002, 6.4285550E-005,-2.4757617E-112,-1.5351197E-099
 1.0004501E+000, 5.0836977E+000,-1.1305754E+000, 5.2380643E-002,-6.6296083E-002,-1.0446820E-004, 0.0000000E+000, 0.0000000E+000, 3.8557587E+000, 3.9391023E+000, 4.4034088E-002, 1.6644151E-004,-9.0697674E-096,-9.9481312E-088
 1.5004344E+000, 8.7143789E+000,-1.9514381E+000,-4.8720537E+000,-5.7632022E-002,-1.1220423E-004, 0.0000000E+000, 0.0000000E+000, 1.6772849E+000, 1.8331429E+000, 5.9179860E-002, 2.2358925E-004,-9.7683369E-089,-7.7037808E-082
 2.0004196E+000, 1.0411442E+001,-2.6707925E+000,-6.8637347E+000,-5.2828272E-002,-1.1218671E-004, 0.0000000E+000, 0.0000000E+000, 6.4427233E-001, 8.2397422E-001, 6.5900262E-002, 2.4895267E-004,-1.2152017E-084,-2.8226824E-078
 2.5000746E+000, 1.1356510E+001,-2.8369557E+000,-8.0513269E+000,-4.4915268E-002,-1.1226116E-004, 0.0000000E+000, 0.0000000E+000, 2.2499997E-001, 4.2319951E-001, 6.8565903E-002, 2.5901127E-004,-6.2291103E-082,-6.7591809E-076
 3.0000088E+000, 1.1681747E+001,-3.1162810E+000,-8.9197593E+000,-4.1139168E-002,-1.1189015E-004, 0.0000000E+000, 0.0000000E+000,-6.2797742E-001,-3.9554415E-001, 6.9575302E-002, 2.6282067E-004,-5.1391590E-080,-3.2483379E-074
 3.5001390E+000, 1.2149369E+001,-3.3505050E+000,-6.4324375E+000,-3.8157110E-002,-1.1202441E-004, 0.0000000E+000, 0.0000000E+000, 1.9651644E+000, 2.3281574E+000, 6.9950959E-002, 2.6423812E-004,-1.2586804E-078,-5.2703091E-073
 4.0002761E+000, 1.1654198E+001,-3.4653700E+000,-7.2614689E+000,-4.8362846E-002,-1.1170260E-004, 0.0000000E+000, 0.0000000E+000, 4.5792325E-001, 8.7888419E-001, 7.0089715E-002, 2.6476171E-004,-1.2997629E-077,-3.9199433E-072
 4.5001473E+000, 1.2280137E+001,-3.6164417E+000,-8.0394329E+000,-4.5314357E-002,-1.1145679E-004, 0.0000000E+000, 0.0000000E+000, 1.4203531E-001, 5.7883649E-001, 7.0140816E-002, 2.6495454E-004,-7.0019616E-077,-1.6114825E-071
 5.0004196E+000, 1.1721752E+001,-3.5100830E+000,-7.5982985E+000,-3.6240957E-002,-1.1150721E-004, 0.0000000E+000, 0.0000000E+000, 1.1869891E-001, 5.7701762E-001, 7.0159625E-002, 2.6502551E-004,-2.3042283E-076,-4.2231517E-071
 5.5001845E+000, 1.2411815E+001,-3.6350122E+000,-8.2455741E+000,-4.1798716E-002,-1.1149390E-004, 0.0000000E+000, 0.0000000E+000, 3.9139078E-002, 4.8931834E-001, 7.0166546E-002, 2.6505162E-004,-5.1014763E-076,-7.6805859E-071
 6.0001884E+000, 1.1826510E+001,-3.3874869E+000,-8.3158177E+000,-4.0931699E-002,-1.1179058E-004, 0.0000000E+000, 0.0000000E+000,-3.1706770E-001, 8.2161972E-002, 7.0169091E-002, 2.6506122E-004,-8.3732653E-076,-1.0534838E-070
 6.5005145E+000, 1.2416866E+001,-3.4844419E+000,-7.5557882E+000,-4.6857666E-002,-1.1213489E-004, 0.0000000E+000, 0.0000000E+000, 9.7046143E-001, 1.3296659E+000, 7.0170028E-002, 2.6506476E-004,-1.5165643E-075,-1.3916685E-070
 7.0002284E+000, 1.1649693E+001,-3.3545037E+000,-8.7141905E+000,-4.1418699E-002,-1.1154933E-004, 0.0000000E+000, 0.0000000E+000,-7.9205990E-001,-4.6053120E-001, 7.0170373E-002, 2.6506606E-004,-1.6680972E-074,-6.3068957E-070
 7.5003476E+000, 1.2459983E+001,-3.4397166E+000,-7.8621593E+000,-4.1654679E-002,-1.1216677E-004, 0.0000000E+000, 0.0000000E+000, 7.4656589E-001, 1.1163405E+000, 7.0170499E-002, 2.6506654E-004,-3.4992427E-073,-7.4430083E-069
 8.0003757E+000, 1.1834999E+001,-3.3735456E+000,-8.3882582E+000,-3.9032438E-002,-1.1150536E-004, 0.0000000E+000, 0.0000000E+000,-3.5267591E-001, 3.4050719E-002, 7.0170546E-002, 2.6506671E-004,-5.4782019E-072,-7.5474536E-068
 8.5000391E+000, 1.2370108E+001,-3.3965479E+000,-8.1175869E+000,-3.9859386E-002,-1.1257524E-004, 0.0000000E+000, 0.0000000E+000, 4.9020535E-001, 8.1600167E-001, 7.0170563E-002, 2.6506678E-004,-6.2940681E-071,-6.0121133E-067
 9.0000782E+000, 1.1786175E+001,-3.3745460E+000,-9.0355819E+000,-3.8038180E-002,-1.1143139E-004, 0.0000000E+000, 0.0000000E+000,-9.8936283E-001,-6.6210241E-001, 7.0170569E-002, 2.6506680E-004,-5.4886610E-070,-3.8252421E-066
 9.5003500E+000, 1.2339398E+001,-3.4112338E+000,-7.6430458E+000,-4.6043795E-002,-1.1256756E-004, 0.0000000E+000, 0.0000000E+000, 9.2761615E-001, 1.2389625E+000, 7.0170572E-002, 2.6506681E-004,-3.8123336E-069,-2.0257805E-065
 1.0000282E+001, 1.1797432E+001,-3.3625567E+000,-8.9144735E+000,-4.5988520E-002,-1.1137363E-004, 0.0000000E+000, 0.0000000E+000,-8.2428689E-001,-5.2569808E-001, 7.0170573E-002, 2.6506681E-004,-2.1448774E-068,-9.0601193E-065
 1.0500414E+001, 1.2289870E+001,-3.4867114E+000,-7.3391932E+000,-4.2523401E-002,-1.1241630E-004, 0.0000000E+000, 0.0000000E+000, 1.0517015E+000, 1.4213293E+000, 7.0170573E-002, 2.6506681E-004,-1.0138057E-067,-3.5223795E-064
 1.1000156E+001, 1.1735393E+001,-3.4180318E+000,-7.9511951E+000,-4.2019500E-002,-1.1117927E-004, 0.0000000E+000, 0.0000000E+000,-3.6141796E-002, 3.2403587E-001, 7.0170573E-002, 2.6506681E-004,-4.0573602E-067,-1.1984189E-063
 1.1500149E+001, 1.2330175E+001,-3.5163364E+000,-8.1737370E+000,-4.1464843E-002,-1.1211801E-004, 0.0000000E+000, 0.0000000E+000, 9.3908332E-002, 5.9852433E-001, 7.0170573E-002, 2.6506681E-004,-1.4083793E-066,-3.6309694E-063
 1.2000048E+001, 1.1954814E+001,-3.3297858E+000,-8.4506267E+000,-4.4943458E-002,-1.1123973E-004, 0.0000000E+000, 0.0000000E+000,-1.9804464E-001, 1.2934658E-001, 7.0170573E-002, 2.6506681E-004,-4.2650851E-066,-9.8303667E-063
 1.2500308E+001, 1.2199584E+001,-3.4457963E+000,-7.9194289E+000,-4.1971731E-002,-1.1219604E-004, 0.0000000E+000, 0.0000000E+000, 4.3920819E-001, 7.9227497E-001, 7.0170573E-002, 2.6506681E-004,-1.1444339E-065,-2.4035008E-062
 1.3000379E+001, 1.1938489E+001,-3.3673017E+000,-8.7820112E+000,-4.3811300E-002,-1.1132495E-004, 0.0000000E+000, 0.0000000E+000,-5.9619165E-001,-2.5474656E-001, 7.0170573E-002, 2.6506681E-004,-2.7558742E-065,-5.3569555E-062
 1.3500033E+001, 1.2076451E+001,-3.4263187E+000,-7.7655731E+000,-4.0905173E-002,-1.1216318E-004, 0.0000000E+000, 0.0000000E+000, 4.5044982E-001, 8.4354212E-001, 7.0170573E-002, 2.6506681E-004,-6.0477273E-065,-1.1020865E-061
 1.4000063E+001, 1.2044608E+001,-3.3893458E+000,-8.3432189E+000,-3.9783521E-002,-1.1115184E-004, 0.0000000E+000, 0.0000000E+000,-4.3534579E-002, 2.7214819E-001, 7.0170573E-002, 2.6506681E-004,-1.2223804E-064,-2.1116568E-061
 1.4500338E+001, 1.2115803E+001,-3.4735677E+000,-8.0350135E+000,-4.2745155E-002,-1.1196487E-004, 0.0000000E+000, 0.0000000E+000, 1.8771894E-001, 5.6436500E-001, 7.0170573E-002, 2.6506681E-004,-2.2964381E-064,-3.7959368E-061
 1.5000128E+001, 1.1936719E+001,-3.3263229E+000,-8.7823291E+000,-4.2658396E-002,-1.1105548E-004, 0.0000000E+000, 0.0000000E+000,-5.1043956E-001,-2.1470272E-001, 7.0170573E-002, 2.6506681E-004,-4.0128919E-064,-6.3954560E-061
 1.5500395E+001, 1.2029625E+001,-3.5205334E+000,-7.7758306E+000,-3.8674951E-002,-1.1167406E-004, 0.0000000E+000, 0.0000000E+000, 2.7910417E-001, 6.9447402E-001, 7.0170573E-002, 2.6506681E-004,-6.5615175E-064,-1.0140011E-060
 1.6000162E+001, 1.2029127E+001,-3.4130876E+000,-8.3747422E+000,-3.8809540E-002,-1.1093931E-004, 0.0000000E+000, 0.0000000E+000,-1.1108070E-001, 2.0237674E-001, 7.0170573E-002, 2.6506681E-004,-1.0038510E-063,-1.5107719E-060
 1.6500565E+001, 1.2117269E+001,-3.5361093E+000,-7.5602902E+000,-4.3279818E-002,-1.1184547E-004, 0.0000000E+000, 0.0000000E+000, 5.1173617E-001, 9.7747826E-001, 7.0170573E-002, 2.6506681E-004,-1.4503989E-063,-2.1329310E-060
 1.7000448E+001, 1.2003102E+001,-3.4617792E+000,-8.7584789E+000,-4.1237874E-002,-1.1113048E-004, 0.0000000E+000, 0.0000000E+000,-6.4269507E-001,-2.5850477E-001, 7.0170573E-002, 2.6506681E-004,-1.9944111E-063,-2.8709900E-060
