cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,928.0865916596282,1002.2946999095735,1048.1699163871147,1087.046288967047,1087.2700810179429,1054.8307001895905,98.92045475123282,130.1728748500929,182.01534962507435,245.07200361551682,303.08008585287035,353.6908491883202
0.5,928.0865916596282,1002.2946999095735,1048.1699163871147,1082.1061123294178,1087.2700810179429,1054.8307001895905,98.92045475123282,130.1728748500929,182.01534962507435,244.16633219142142,303.08008585287035,353.6908491883202
1.0,928.0865916596282,1002.2946999095735,1048.1699163871147,1082.1061123294178,1087.2700810179429,1054.8307001895905,98.92045475123282,130.1728748500929,182.01534962507435,244.16633219142142,303.08008585287035,353.6908491883202
1.5,975.0878951657858,1008.9070068849168,1008.6366467770807,1011.79440578635,1009.7347983006383,983.5172130736076,144.6228260920766,238.8433487952279,304.94851464184643,336.70933330717577,361.86263639903586,371.31304392554546
2.0,954.1740371372111,1008.9070068849168,1008.6366467770807,1011.79440578635,1009.7347983006383,983.5172130736076,161.66995485707278,238.8433487952279,304.94851464184643,336.70933330717577,361.86263639903586,371.31304392554546
2.5,954.1740371372111,1008.9070068849168,1008.894827399976,1011.79440578635,1009.7347983006383,983.5172130736076,161.66995485707278,238.8433487952279,296.83162821505425,336.70933330717577,361.86263639903586,371.31304392554546
3.0,723.4056279819625,744.2744110406591,798.2671383601992,844.5629365009046,863.4627168144134,868.4857171269261,263.42682611203026,311.3781665142246,363.02245651609724,388.260909610448,389.510391180096,390.62950689834724
3.5,723.4056279819625,743.9028721255354,798.2671383601992,844.5629365009046,863.4627168144134,848.8946734885374,263.42682611203026,326.80119187693515,363.02245651609724,388.260909610448,389.510391180096,386.7180801802379
4.0,411.70216753552376,475.9037026335289,562.2545890528899,659.537199061256,706.7986067250798,714.6721574872032,144.82420866970324,225.08747267333663,279.86258140040286,349.84289588164853,372.98204074175914,368.8594371750747
4.5,411.70216753552376,475.9037026335289,562.2545890528899,659.537199061256,706.7986067250798,714.6721574872032,144.82420866970324,225.08747267333663,279.86258140040286,349.84289588164853,372.98204074175914,368.8594371750747
5.0,411.70216753552376,475.9037026335289,562.2545890528899,659.537199061256,706.7986067250798,714.6721574872032,144.82420866970324,225.08747267333663,279.86258140040286,349.84289588164853,372.98204074175914,368.8594371750747
5.5,327.6639247403835,361.882249379637,416.7527982084604,499.68574059623586,561.464583056366,600.1261899575569,61.03262543002374,110.79926233035128,172.3406611850927,246.5235006539662,291.5539603407927,317.8506244283357
6.0,327.6639247403835,361.882249379637,416.7527982084604,499.68574059623586,561.464583056366,600.1261899575569,61.03262543002374,110.79926233035128,172.3406611850927,246.5235006539662,291.5539603407927,317.8506244283357
6.5,306.84314791769833,319.7433528422237,344.2306035292442,398.24318216507885,450.31143353062487,499.4224901729304,36.83796952112396,64.42180744469836,88.92351303167685,154.99494547320458,206.43582814515872,253.46738840222554
7.0,306.84314791769833,319.7433528422237,344.2306035292442,398.24318216507885,450.31143353062487,499.4224901729304,36.83796952112396,64.42180744469836,88.92351303167685,154.99494547320458,206.43582814515872,253.46738840222554
7.5,306.84314791769833,319.7433528422237,344.2306035292442,398.24318216507885,450.31143353062487,499.4224901729304,36.83796952112396,64.42180744469836,88.92351303167685,154.99494547320458,206.43582814515872,253.46738840222554
8.0,301.96692429492884,306.6908044984415,311.6771590575736,339.56797735423913,375.4102895398052,417.2437218876225,33.1313412796524,45.03257876517528,43.618835391661094,86.87687903348753,136.27758533129094,191.04055005414486
8.5,301.96692429492884,306.6908044984415,311.6771590575736,339.56797735423913,375.4102895398052,417.2437218876225,33.1313412796524,45.03257876517528,43.618835391661094,86.87687903348753,136.27758533129094,191.04055005414486
9.0,301.0130950814,301.7819184377444,302.53806154856625,314.1068864367872,333.5256112644096,367.9668644299615,32.5029491025186,33.199130167317215,32.948083542967765,58.129697260199094,85.65423470811841,138.38693670392956
9.5,301.0130950814,301.7819184377444,302.53806154856625,314.1068864367872,333.5256112644096,367.9668644299615,32.5029491025186,33.199130167317215,32.948083542967765,58.129697260199094,85.65423470811841,138.38693670392956
10.0,301.0130950814,301.7819184377444,302.53806154856625,314.1068864367872,333.5256112644096,367.9668644299615,32.5029491025186,33.199130167317215,32.948083542967765,58.129697260199094,85.65423470811841,138.38693670392956
10.5,300.83165367998095,300.90266137022184,301.0091886270066,306.2464840189783,314.25311745249405,337.68028801833634,32.38570203445621,32.4092030496118,32.39097530280117,45.19934133655346,56.11938678313962,98.27353721552731
11.0,300.83165367998095,300.90266137022184,301.0091886270066,306.2464840189783,314.25311745249405,337.68028801833634,32.38570203445621,32.4092030496118,32.39097530280117,45.19934133655346,56.11938678313962,98.27353721552731
11.5,300.8184067479196,300.84211003597255,300.871323485788,302.5392247043256,305.9239086964899,317.8953746565781,32.37878921777711,32.381756820158344,32.38377857782956,34.58496870645823,41.06610860825938,64.46801109829546
12.0,300.8184067479196,300.84211003597255,300.871323485788,302.5392247043256,305.9239086964899,317.8953746565781,32.37878921777711,32.381756820158344,32.38377857782956,34.58496870645823,41.06610860825938,64.46801109829546
12.5,300.8184067479196,300.84211003597255,300.871323485788,302.5392247043256,305.9239086964899,317.8953746565781,32.37878921777711,32.381756820158344,32.38377857782956,34.58496870645823,41.06610860825938,64.46801109829546
