s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.1398484E-003, 8.1265813E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3271902E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0029612E+000, 9.0078231E+001,-2.2144394E+001, 1.2264906E-001,-4.1487838E+000, 2.3666892E-002, 0.0000000E+000, 0.0000000E+000, 6.2843335E+001, 6.3931370E+001, 0.0000000E+000, 4.3040712E-003, 0.0000000E+000, 0.0000000E+000
 4.0004120E+000, 9.8175993E+001,-1.8201073E+001,-5.8925686E+001,-3.1832382E+000, 3.4721046E-002, 0.0000000E+000, 0.0000000E+000, 1.7769537E+001, 1.7900718E+001, 0.0000000E+000, 4.6919600E-003, 0.0000000E+000, 0.0000000E+000
 6.0028939E+000, 1.0078304E+002,-1.8523813E+001,-8.4167584E+001,-3.2673768E+000, 3.5322536E-002, 0.0000000E+000, 0.0000000E+000,-5.2417029E+000,-5.1404063E+000, 0.0000000E+000, 4.8135834E-003, 0.0000000E+000, 0.0000000E+000
 8.0025778E+000, 1.0263083E+002,-1.8796735E+001,-8.6667910E+001,-3.1717530E+000, 3.6078953E-002, 0.0000000E+000, 0.0000000E+000,-6.1036614E+000,-5.9694894E+000, 0.0000000E+000, 4.9018977E-003, 0.0000000E+000, 0.0000000E+000
 1.0003036E+001, 1.0462015E+002,-1.9051079E+001,-7.3623209E+001,-3.0500341E+000, 3.6818573E-002, 0.0000000E+000, 0.0000000E+000, 8.7731002E+000, 8.9326457E+000, 0.0000000E+000, 5.0082961E-003, 0.0000000E+000, 0.0000000E+000
 1.2003239E+001, 1.0722000E+002,-1.9636304E+001,-8.7025493E+001,-3.2467180E+000, 3.7462511E-002, 0.0000000E+000, 0.0000000E+000,-2.8126327E+000,-2.6510507E+000, 0.0000000E+000, 5.0832964E-003, 0.0000000E+000, 0.0000000E+000
 1.4000962E+001, 1.0934428E+002,-2.0042272E+001,-7.8619532E+001,-3.4837460E+000, 3.8308687E-002, 0.0000000E+000, 0.0000000E+000, 6.9844844E+000, 7.2370420E+000, 0.0000000E+000, 5.2233077E-003, 0.0000000E+000, 0.0000000E+000
 1.6003315E+001, 1.1391979E+002,-2.0908343E+001,-8.2522359E+001,-3.4187663E+000, 4.0335528E-002, 0.0000000E+000, 0.0000000E+000, 6.8772824E+000, 7.1106574E+000, 0.0000000E+000, 5.4391640E-003, 0.0000000E+000, 0.0000000E+000
