s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.1598372E-003, 1.1417981E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0456574E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0002382E+000, 1.1362025E+002,-2.3863332E+001, 1.8619804E-001,-7.4059963E+000, 1.6334496E-002, 0.0000000E+000, 0.0000000E+000, 8.1237490E+001, 8.2553457E+001, 0.0000000E+000, 6.0218428E-003, 0.0000000E+000, 0.0000000E+000
 4.0005965E+000, 1.6217149E+002,-3.3099574E+001,-9.8372748E+001,-8.5475387E+000, 2.4192041E-002, 0.0000000E+000, 0.0000000E+000, 2.0966620E+001, 2.2175817E+001, 0.0000000E+000, 7.8056081E-003, 0.0000000E+000, 0.0000000E+000
 6.0000229E+000, 1.8841574E+002,-3.8109365E+001,-1.3272020E+002,-8.6332518E+000, 2.5560710E-002, 0.0000000E+000, 0.0000000E+000, 7.5896873E+000, 8.9784834E+000, 0.0000000E+000, 9.2627860E-003, 0.0000000E+000, 0.0000000E+000
 8.0005465E+000, 2.2000338E+002,-4.4583549E+001,-1.3985773E+002,-8.0124593E+000, 2.6403408E-002, 0.0000000E+000, 0.0000000E+000, 2.4841871E+001, 2.7576052E+001, 0.0000000E+000, 1.0815244E-002, 0.0000000E+000, 0.0000000E+000
 1.0000422E+001, 2.2742671E+002,-4.5943077E+001,-1.6268572E+002,-7.3342530E+000, 2.3922510E-002, 0.0000000E+000, 0.0000000E+000, 8.1000601E+000, 1.1487581E+001, 0.0000000E+000, 1.1308165E-002, 0.0000000E+000, 0.0000000E+000
 1.2000601E+001, 2.5913378E+002,-5.2118151E+001,-1.8136336E+002,-6.8565035E+000, 2.2597885E-002, 0.0000000E+000, 0.0000000E+000, 1.6757058E+001, 1.8818363E+001, 0.0000000E+000, 1.2729271E-002, 0.0000000E+000, 0.0000000E+000
 1.4000566E+001, 2.9225651E+002,-5.8793187E+001,-2.1896148E+002,-6.3837907E+000, 2.3321333E-002, 0.0000000E+000, 0.0000000E+000, 4.3022445E+000, 8.1413686E+000, 0.0000000E+000, 1.3972336E-002, 0.0000000E+000, 0.0000000E+000
 1.6000168E+001, 2.9653481E+002,-5.9812720E+001,-2.1994183E+002,-6.2226466E+000, 2.3553403E-002, 0.0000000E+000, 0.0000000E+000, 7.5911569E+000, 1.0581166E+001, 0.0000000E+000, 1.4498594E-002, 0.0000000E+000, 0.0000000E+000
 1.8000040E+001, 2.9773883E+002,-5.9756710E+001,-2.5122936E+002,-5.8457089E+000, 1.8645777E-002, 0.0000000E+000, 0.0000000E+000,-2.1679548E+001,-1.9074306E+001, 0.0000000E+000, 1.4397089E-002, 0.0000000E+000, 0.0000000E+000
 2.0000055E+001, 3.2313534E+002,-6.3936827E+001,-2.4081094E+002,-5.8669148E+000, 2.1899985E-002, 0.0000000E+000, 0.0000000E+000, 9.3591361E+000, 1.2542562E+001, 0.0000000E+000, 1.6125374E-002, 0.0000000E+000, 0.0000000E+000
 2.2000616E+001, 3.1964249E+002,-6.3334312E+001,-2.3575405E+002,-5.6522792E+000, 1.9947258E-002, 0.0000000E+000, 0.0000000E+000, 1.2007033E+001, 1.4921788E+001, 0.0000000E+000, 1.5561105E-002, 0.0000000E+000, 0.0000000E+000
