cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 3.6160377E+001, 1.0734710E+003, 1.9325755E+002, 2.8428571E+001, 4.2937248E+002, 1.0160046E+002, 3.6698504E+002, 5.7492188E+001, 3.6103076E+002, 5.4725137E+001, 3.5654245E+002, 4.4311317E+001, 3.5572041E+002, 4.0295146E+001, 9.2320000E+001, 1.8910000E+000, 5.1240296E-001, 2.3727617E+000, 2.0323881E+000, 1.6633510E+000, 4.0500000E+001, 4.5719039E-001
 4.0122642E+001, 1.0524504E+003, 2.0302344E+002, 3.2642857E+001, 4.0503152E+002, 9.7257144E+001, 3.4863686E+002, 4.4522944E+001, 3.4459954E+002, 4.4905178E+001, 3.4001719E+002, 3.5908397E+001, 3.4183391E+002, 3.3832479E+001, 9.6800000E+001, 2.0900000E+000, 4.6737766E-001, 2.1997887E+000, 1.9017851E+000, 1.5701734E+000, 4.5000000E+001, 4.5269558E-001
 4.4084906E+001, 1.0304217E+003, 2.1145448E+002, 3.6857143E+001, 3.8081866E+002, 8.4618623E+001, 3.3379688E+002, 3.4765579E+001, 3.3049738E+002, 3.3284555E+001, 3.2742379E+002, 2.8096958E+001, 3.2962998E+002, 2.6611097E+001, 1.0128000E+002, 2.2890000E+000, 4.2671030E-001, 2.0426792E+000, 1.7814990E+000, 1.4831467E+000, 4.9500000E+001, 4.5436407E-001
 4.8047170E+001, 1.0071551E+003, 2.1864782E+002, 4.1071429E+001, 3.4673980E+002, 5.9060495E+001, 3.2165008E+002, 2.6092080E+001, 3.1891296E+002, 2.3891010E+001, 3.1759086E+002, 2.1013474E+001, 3.1953587E+002, 2.0440747E+001, 1.0576000E+002, 2.4880000E+000, 3.9006392E-001, 1.8996534E+000, 1.6705683E+000, 1.4017919E+000, 5.4000000E+001, 4.5870105E-001
 5.2009434E+001, 9.8274902E+002, 2.2427291E+002, 4.5285714E+001, 3.1852416E+002, 3.0442204E+001, 3.1150953E+002, 1.7900267E+001, 3.1144509E+002, 1.9386051E+001, 3.1003071E+002, 1.5520451E+001, 3.1289831E+002, 1.6564477E+001, 1.1024000E+002, 2.6870000E+000, 3.5706493E-001, 1.7691527E+000, 1.5681358E+000, 1.3256744E+000, 5.8500000E+001, 4.6261751E-001
 5.5971698E+001, 9.8274902E+002, 2.2427291E+002, 4.9500000E+001, 3.0511898E+002, 5.9438987E+000, 3.0498072E+002, 7.5354568E+000, 3.0615439E+002, 1.2064877E+001, 3.0607185E+002, 1.2419529E+001, 3.0797226E+002, 1.2092860E+001, 1.1472000E+002, 2.8860000E+000, 3.2734287E-001, 1.6498115E+000, 1.4734361E+000, 1.2543984E+000, 6.3000000E+001, 4.6413531E-001
 5.9933962E+001, 9.5702675E+002, 2.2783356E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1920000E+002, 3.0850000E+000, 3.0054896E-001, 1.5404327E+000, 1.3857832E+000, 1.1876018E+000, 6.7500000E+001, 4.6249261E-001
 6.3896226E+001, 9.3052485E+002, 2.2968711E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2368000E+002, 3.2840000E+000, 2.7636460E-001, 1.4399676E+000, 1.3045615E+000, 1.1249532E+000, 7.2000000E+001, 4.5115777E-001
 6.7858491E+001, 9.0390101E+002, 2.3001530E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2816000E+002, 3.4830000E+000, 2.3470917E-001, 1.2622135E+000, 1.1592494E+000, 1.0109089E+000, 7.6500000E+001, 4.4324888E-001
 7.1820755E+001, 8.7757972E+002, 2.2913989E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3264000E+002, 3.6820000E+000, 2.1675688E-001, 1.1834120E+000, 1.0942061E+000, 9.5897857E-001, 8.1000000E+001, 4.3501436E-001
 7.5783019E+001, 8.5169898E+002, 2.2731021E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3712000E+002, 3.8810000E+000, 2.0044655E-001, 1.1104725E+000, 1.0336759E+000, 9.1012296E-001, 8.5500000E+001, 4.2696621E-001
 7.9745283E+001, 8.2661308E+002, 2.2472362E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4160000E+002, 4.0800000E+000, 1.8764549E-001, 1.0407651E+000, 9.7701738E-001, 8.6525674E-001, 9.0000000E+001, 4.1927681E-001
 8.3707547E+001, 8.0264951E+002, 2.2143759E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4608000E+002, 4.2790000E+000, 1.7442656E-001, 9.8009586E-001, 9.2621391E-001, 8.2359047E-001, 9.4500000E+001, 4.1189153E-001
 8.7669811E+001, 7.7986157E+002, 2.1724024E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5056000E+002, 4.4780000E+000, 1.6234108E-001, 9.2368575E-001, 8.7875812E-001, 7.8428130E-001, 9.9000000E+001, 4.0466843E-001
 9.1632075E+001, 7.5842329E+002, 2.1205153E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5504000E+002, 4.6770000E+000, 1.5127210E-001, 8.7117832E-001, 8.3437248E-001, 7.4717496E-001, 1.0350000E+002, 3.9605696E-001
 9.5594340E+001, 7.3801023E+002, 2.0598681E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5952000E+002, 4.8760000E+000, 1.4111656E-001, 8.2225836E-001, 7.9280191E-001, 7.1213057E-001, 1.0800000E+002, 3.8162592E-001
 9.9556604E+001, 7.1866085E+002, 1.9939652E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+002, 5.0750000E+000, 1.3178338E-001, 7.7664616E-001, 7.5381147E-001, 6.7901947E-001, 1.1250000E+002, 3.7398006E-001
 1.0351887E+002, 7.0020362E+002, 1.9266803E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6848000E+002, 5.2740000E+000, 1.1527141E-001, 6.9437412E-001, 6.8272410E-001, 6.1813703E-001, 1.1700000E+002, 3.6612010E-001
 1.0748113E+002, 6.8265532E+002, 1.8622172E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7296000E+002, 5.4730000E+000, 1.0795793E-001, 6.5729018E-001, 6.5024624E-001, 5.9015913E-001, 1.2150000E+002, 3.5815335E-001
 1.1144340E+002, 6.6612569E+002, 1.7990277E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7744000E+002, 5.6720000E+000, 1.0119517E-001, 6.2265866E-001, 6.1958473E-001, 5.6369913E-001, 1.2600000E+002, 3.5015652E-001
 1.1540566E+002, 6.5055245E+002, 1.7369802E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8192000E+002, 5.8710000E+000, 9.4990379E-002, 5.8780068E-001, 5.8922206E-001, 5.3795998E-001, 1.3050000E+002, 3.4215535E-001
 1.1936792E+002, 6.3583771E+002, 1.6759430E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 8.9181175E-002, 5.5767342E-001, 5.6178418E-001, 5.1428041E-001, 1.3500000E+002, 3.3415125E-001
 1.2333019E+002, 6.2200483E+002, 1.6143636E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 8.3786277E-002, 5.2953306E-001, 5.3574461E-001, 4.9188015E-001, 1.3950000E+002, 3.2615525E-001
 1.2729245E+002, 6.0892328E+002, 1.5495830E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 7.8770239E-002, 5.0325008E-001, 5.1099137E-001, 4.7068786E-001, 1.4400000E+002, 3.1819522E-001
 1.3125472E+002, 5.9655380E+002, 1.4833359E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 7.4101218E-002, 4.7870367E-001, 4.8742441E-001, 4.5063521E-001, 1.4850000E+002, 3.0248475E-001
 1.3521698E+002, 5.8465204E+002, 1.4147569E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 6.5691984E-002, 4.3437381E-001, 4.4350406E-001, 4.1368736E-001, 1.5300000E+002, 2.9474694E-001
 1.3917925E+002, 5.7320950E+002, 1.3453459E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 6.1902404E-002, 4.1438287E-001, 4.2300327E-001, 3.9666624E-001, 1.5750000E+002, 2.8707783E-001
 1.4314151E+002, 5.6229262E+002, 1.2781531E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 5.8360518E-002, 3.9571230E-001, 4.0339233E-001, 3.8053255E-001, 1.6200000E+002, 2.7947124E-001
 1.4710377E+002, 5.5189087E+002, 1.2148322E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 5.5047196E-002, 3.7827181E-001, 3.8461902E-001, 3.6522750E-001, 1.6650000E+002, 2.7192778E-001
 1.5106604E+002, 5.4205586E+002, 1.1566780E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 5.1945038E-002, 3.6197575E-001, 3.6663816E-001, 3.5069396E-001, 1.7100000E+002, 2.6445353E-001
 1.5502830E+002, 5.3271089E+002, 1.1028968E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 4.9038290E-002, 3.4674298E-001, 3.4941083E-001, 3.3687674E-001, 1.7550000E+002, 2.5705799E-001
 1.5899057E+002, 5.2406891E+002, 1.0533149E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 5.1532588E-002, 3.5990945E-001, 3.5743789E-001, 3.4846719E-001, 1.8000000E+002, 2.4975342E-001
 1.6295283E+002, 5.1609473E+002, 1.0063730E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 4.8928381E-002, 3.4707273E-001, 3.4203068E-001, 3.3624869E-001,NaN,NaN
 1.6691509E+002, 5.0886440E+002, 9.6259979E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 4.4155487E-002, 3.2366965E-001, 3.1301524E-001, 3.1327273E-001,NaN,NaN
 1.7087736E+002, 5.0222786E+002, 9.2132671E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 4.1967276E-002, 3.1298431E-001, 2.9937164E-001, 3.0243277E-001,NaN,NaN
 1.7483962E+002, 4.9600419E+002, 8.8174863E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 3.9899544E-002, 3.0290332E-001, 2.8628412E-001, 2.9197504E-001,NaN,NaN
 1.7880189E+002, 4.9010630E+002, 8.4415137E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 3.7944338E-002, 2.9337635E-001, 2.7373951E-001, 2.8186619E-001,NaN,NaN
 1.8276415E+002, 4.8459395E+002, 8.0860902E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 3.6094424E-002, 2.8435661E-001, 2.6172548E-001, 2.7207614E-001,NaN,NaN
 1.8672642E+002, 4.7936404E+002, 7.7580162E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 3.4343153E-002, 2.7580067E-001, 2.5023028E-001, 2.6257820E-001,NaN,NaN
 1.9068868E+002, 4.7436724E+002, 7.4590592E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 3.2684290E-002, 2.6766830E-001, 2.3924233E-001, 2.5334900E-001,NaN,NaN
 1.9465094E+002, 4.6957241E+002, 7.1829978E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 3.1112338E-002, 2.5992261E-001, 2.2875027E-001, 2.4436854E-001,NaN,NaN
 1.9861321E+002, 4.6501702E+002, 6.9361768E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 2.8208362E-002, 2.4545767E-001, 2.0920619E-001, 2.2708832E-001,NaN,NaN
 2.0257547E+002, 4.6066003E+002, 6.7003136E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 2.6867003E-002, 2.3867867E-001, 2.0012960E-001, 2.1876318E-001,NaN,NaN
 2.0653774E+002, 4.5642513E+002, 6.4755732E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 2.5593710E-002, 2.3216656E-001, 1.9149951E-001, 2.1063546E-001,NaN,NaN
 2.1050000E+002, 4.5245819E+002, 6.2771348E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 2.4384606E-002, 2.2589781E-001, 1.8330247E-001, 2.0269854E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 2.3236097E-002, 2.1985106E-001, 1.7552434E-001, 1.9494768E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 2.2144623E-002, 2.1400693E-001, 1.6815058E-001, 1.8737991E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 2.1305112E-002, 2.0749410E-001, 1.6128378E-001, 1.7986010E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 2.0306533E-002, 2.0197632E-001, 1.5465299E-001, 1.7265248E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 1.9356990E-002, 1.9661699E-001, 1.4838041E-001, 1.6562868E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 1.7594739E-002, 1.8632628E-001, 1.3684795E-001, 1.5213776E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 2.0288838E-002, 2.1033417E-001, 1.5698703E-001, 1.6858697E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 1.9442299E-002, 2.0533731E-001, 1.5191418E-001, 1.6205820E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 1.8631988E-002, 2.0042084E-001, 1.4710266E-001, 1.5570408E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 1.7856228E-002, 1.9557999E-001, 1.4253865E-001, 1.4952842E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 1.7113217E-002, 1.9081065E-001, 1.3820846E-001, 1.4353455E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 1.6401444E-002, 1.8610951E-001, 1.3409884E-001, 1.3772547E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 1.5719621E-002, 1.8147393E-001, 1.3019683E-001, 1.3210358E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 1.4440564E-002, 1.7239193E-001, 1.2296625E-001, 1.2142824E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 1.3841040E-002, 1.6794297E-001, 1.1961406E-001, 1.1637649E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 1.3266361E-002, 1.6355417E-001, 1.1642213E-001, 1.1151517E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 1.2715557E-002, 1.5922519E-001, 1.1337985E-001, 1.0684340E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 1.2187415E-002, 1.5495581E-001, 1.1047707E-001, 1.0235969E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 1.1681074E-002, 1.5074603E-001, 1.0770414E-001, 9.8061951E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 1.1195656E-002, 1.4659633E-001, 1.0505225E-001, 9.3947626E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 1.0730219E-002, 1.4250710E-001, 1.0251278E-001, 9.0013429E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 9.8560137E-003, 1.3451240E-001, 9.7739268E-002, 8.2669866E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 9.4455655E-003, 1.3060816E-001, 9.5490599E-002, 7.9251701E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 9.0520419E-003, 1.2676701E-001, 9.3325162E-002, 7.5996340E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 8.6745676E-003, 1.2298974E-001, 9.1236823E-002, 7.2898598E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 8.3124627E-003, 1.1927715E-001, 8.9219953E-002, 6.9953139E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 9.9811128E-003, 1.3634035E-001, 1.0839553E-001, 8.3117956E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 9.6057491E-003, 1.3245666E-001, 1.0640565E-001, 8.0306246E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 9.2440166E-003, 1.2862783E-001, 1.0445985E-001, 7.7626694E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 8.9655294E-003, 1.2458546E-001, 1.0279614E-001, 7.5387282E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 8.2969414E-003, 1.1720660E-001, 9.9024974E-002, 7.0631649E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 7.9803391E-003, 1.1360951E-001, 9.7189015E-002, 6.8421346E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 7.6753378E-003, 1.1007588E-001, 9.5383026E-002, 6.6315800E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 7.3813290E-003, 1.0660697E-001, 9.3604974E-002, 6.4309853E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 7.0977677E-003, 1.0320381E-001, 9.1852791E-002, 6.2398225E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 6.8241120E-003, 9.9867151E-002, 9.0124707E-002, 6.0575809E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 6.5603152E-003, 9.6597903E-002, 8.8419260E-002, 5.8837846E-002,NaN,NaN
