cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
z,T_CL,T_CL_RMS,r,T_20,T_20_RMS,T_60,T_60_RMS,T_100,T_100_RMS,T_140,T_140_RMS,T_180,T_180_RMS,r2,HF_00-y,HF_00,HF_41,HF_61,HF_81,z2,HF_207
 1.3050000E+002, 8.3918277E+002, 2.2397790E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 3.8585252E-002, 3.1955448E-001, 2.4358395E-001, 2.5556116E-001,NaN,NaN
 1.3250000E+002, 8.2737816E+002, 2.2212046E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 3.7091202E-002, 3.1241708E-001, 2.3676882E-001, 2.4616150E-001,NaN,NaN
 1.3450000E+002, 8.1569283E+002, 2.2017769E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 3.4283518E-002, 2.9849534E-001, 2.2412163E-001, 2.2826971E-001,NaN,NaN
 1.3650000E+002, 8.0425525E+002, 2.1797277E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 3.2964427E-002, 2.9169912E-001, 2.1825057E-001, 2.1977681E-001,NaN,NaN
 1.3850000E+002, 7.9308497E+002, 2.1549651E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 3.1698721E-002, 2.8500626E-001, 2.1265673E-001, 2.1158423E-001,NaN,NaN
 1.4050000E+002, 7.8210214E+002, 2.1283166E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 3.0483696E-002, 2.7841248E-001, 2.0732241E-001, 2.0368943E-001,NaN,NaN
 1.4250000E+002, 7.7134334E+002, 2.1002433E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 2.9317237E-002, 2.7191449E-001, 2.0223134E-001, 1.9608956E-001,NaN,NaN
 1.4450000E+002, 7.6102348E+002, 2.0722891E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 2.8197257E-002, 2.6550965E-001, 1.9736795E-001, 1.8878078E-001,NaN,NaN
 1.4650000E+002, 7.5125919E+002, 2.0461002E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 2.7121725E-002, 2.5919570E-001, 1.9271738E-001, 1.8175851E-001,NaN,NaN
 1.4850000E+002, 7.4200526E+002, 2.0216265E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 2.6088717E-002, 2.5297074E-001, 1.8826560E-001, 1.7501752E-001,NaN,NaN
 1.5050000E+002, 7.3320011E+002, 1.9984809E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 2.4142822E-002, 2.4078204E-001, 1.7990624E-001, 1.6235570E-001,NaN,NaN
 1.5250000E+002, 7.2469943E+002, 1.9754852E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 2.3226441E-002, 2.3481631E-001, 1.7597472E-001, 1.5642191E-001,NaN,NaN
 1.5450000E+002, 7.1639436E+002, 1.9517174E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 2.2345827E-002, 2.2893563E-001, 1.7219398E-001, 1.5074341E-001,NaN,NaN
 1.5650000E+002, 7.0827068E+002, 1.9265651E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 2.1499508E-002, 2.2313977E-001, 1.6855375E-001, 1.4531250E-001,NaN,NaN
 1.5850000E+002, 7.0036806E+002, 1.8995275E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 2.0685947E-002, 2.1742837E-001, 1.6504431E-001, 1.4012126E-001,NaN,NaN
 1.6050000E+002, 6.9256648E+002, 1.8694374E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 2.3381526E-002, 2.2995823E-001, 1.8651405E-001, 1.5596242E-001,NaN,NaN
 1.6250000E+002, 6.8468758E+002, 1.8361293E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 2.2569567E-002, 2.2428038E-001, 1.8315151E-001, 1.5121199E-001,NaN,NaN
 1.6450000E+002, 6.7664617E+002, 1.7996054E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 2.1785540E-002, 2.1868033E-001, 1.7988049E-001, 1.4666289E-001,NaN,NaN
 1.6650000E+002, 6.6869165E+002, 1.7632735E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 2.1074302E-002, 2.1337377E-001, 1.7664228E-001, 1.4215244E-001,NaN,NaN
 1.6850000E+002, 6.6098434E+002, 1.7284816E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 1.9634277E-002, 2.0256733E-001, 1.7052615E-001, 1.3398120E-001,NaN,NaN
 1.7050000E+002, 6.5358367E+002, 1.6945463E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 1.8950963E-002, 1.9728424E-001, 1.6757358E-001, 1.3015526E-001,NaN,NaN
 1.7250000E+002, 6.4649956E+002, 1.6608615E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 1.8291061E-002, 1.9208234E-001, 1.6468504E-001, 1.2649222E-001,NaN,NaN
 1.7450000E+002, 6.3961213E+002, 1.6250296E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 1.7653598E-002, 1.8696231E-001, 1.6185618E-001, 1.2298462E-001,NaN,NaN
 1.7650000E+002, 6.3279409E+002, 1.5877243E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 1.7037973E-002, 1.8192490E-001, 1.5908303E-001, 1.1962522E-001,NaN,NaN
 1.7850000E+002, 6.2607624E+002, 1.5518266E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 1.6443084E-002, 1.7697058E-001, 1.5636184E-001, 1.1640683E-001,NaN,NaN
 1.8050000E+002, 6.1951103E+002, 1.5172426E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 1.5868358E-002, 1.7209997E-001, 1.5368927E-001, 1.1332267E-001,NaN,NaN
 1.8250000E+002, 6.1319343E+002, 1.4845555E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5968000E+002, 1.8209000E+001, 1.5313098E-002, 1.6731352E-001, 1.5106220E-001, 1.1036610E-001,NaN,NaN
 1.8450000E+002, 6.0711929E+002, 1.4538056E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6416000E+002, 1.8408000E+001, 1.4257854E-002, 1.5799470E-001, 1.4593383E-001, 1.0481082E-001,NaN,NaN
 1.8650000E+002, 6.0126965E+002, 1.4248576E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6864000E+002, 1.8607000E+001, 1.3756707E-002, 1.5346308E-001, 1.4342756E-001, 1.0219992E-001,NaN,NaN
 1.8850000E+002, 5.9551600E+002, 1.3966168E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7312000E+002, 1.8806000E+001, 1.3272429E-002, 1.4901698E-001, 1.4095688E-001, 9.9692534E-002,NaN,NaN
 1.9050000E+002, 5.8977261E+002, 1.3688997E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7760000E+002, 1.9005000E+001, 1.2804455E-002, 1.4465652E-001, 1.3851989E-001, 9.7283322E-002,NaN,NaN
 1.9250000E+002, 5.8401339E+002, 1.3419435E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8208000E+002, 1.9204000E+001, 1.2352304E-002, 1.4038199E-001, 1.3611493E-001, 9.4967253E-002,NaN,NaN
 1.9450000E+002, 5.7833890E+002, 1.3156658E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8656000E+002, 1.9403000E+001, 1.1915442E-002, 1.3619341E-001, 1.3374037E-001, 9.2739343E-002,NaN,NaN
 1.9650000E+002, 5.7290174E+002, 1.2897318E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9104000E+002, 1.9602000E+001, 1.1493353E-002, 1.3209076E-001, 1.3139478E-001, 9.0594986E-002,NaN,NaN
 1.9850000E+002, 5.6776437E+002, 1.2651105E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9552000E+002, 1.9801000E+001, 1.1085553E-002, 1.2807393E-001, 1.2907681E-001, 8.8529641E-002,NaN,NaN
 2.0050000E+002, 5.6290130E+002, 1.2414082E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E+002, 2.0000000E+001, 1.2480105E-002, 1.3402455E-001, 1.4477849E-001, 1.0301161E-001,NaN,NaN
 2.0250000E+002, 5.5831274E+002, 1.2198311E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0450000E+002, 5.5398440E+002, 1.2000337E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0650000E+002, 5.4984511E+002, 1.1813114E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0850000E+002, 5.4577264E+002, 1.1631714E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.1050000E+002, 5.4176825E+002, 1.1464721E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
