cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 1.1500000E+001, 1.1033280E+003, 1.8598715E+002, 1.5000000E+000, 1.2180338E+003, 1.6128487E+002, 1.2500331E+003, 1.6339596E+002, 9.6410930E+002, 2.3257377E+002, 7.3955527E+002, 2.0742980E+002, 6.1887787E+002, 1.6935850E+002, 1.0128000E+002, 2.2890000E+000, 1.4309355E+000, 4.9492829E+000, 4.5241924E+000, 4.0093976E+000, 4.9500000E+001, 1.1770222E+000
 1.2500000E+001, 1.1194511E+003, 1.8336702E+002, 2.5000000E+000, 1.2207862E+003, 1.6234228E+002, 1.2382166E+003, 1.6968020E+002, 9.5222712E+002, 2.3297524E+002, 7.3418418E+002, 2.0833367E+002, 6.1740236E+002, 1.6952004E+002, 1.0576000E+002, 2.4880000E+000, 1.3167497E+000, 4.6411534E+000, 4.2635743E+000, 3.8036033E+000, 5.4000000E+001, 1.1877289E+000
 1.3500000E+001, 1.1340527E+003, 1.8077322E+002, 3.5000000E+000, 1.2248445E+003, 1.6656026E+002, 1.2232111E+003, 1.7896352E+002, 9.5222712E+002, 2.3297524E+002, 7.3418418E+002, 2.0833367E+002, 6.1740236E+002, 1.6952004E+002, 1.1024000E+002, 2.6870000E+000, 1.2143721E+000, 4.3581870E+000, 4.0222621E+000, 3.6110084E+000, 5.8500000E+001, 1.1985240E+000
 1.4500000E+001, 1.1473183E+003, 1.7662658E+002, 4.5000000E+000, 1.2317925E+003, 1.7015337E+002, 1.2018244E+003, 1.9304300E+002, 9.2598550E+002, 2.3720858E+002, 7.2361711E+002, 2.1015758E+002, 6.1392625E+002, 1.7094440E+002, 1.1472000E+002, 2.8860000E+000, 1.1222812E+000, 4.0976611E+000, 3.7986534E+000, 3.4305662E+000, 6.3000000E+001, 1.2063510E+000
 1.5500000E+001, 1.1596329E+003, 1.7210202E+002, 5.5000000E+000, 1.2365940E+003, 1.7017909E+002, 1.1766643E+003, 2.0491676E+002, 9.2598550E+002, 2.3720858E+002, 7.2361711E+002, 2.1015758E+002, 6.1392625E+002, 1.7094440E+002, 1.1920000E+002, 3.0850000E+000, 1.0391906E+000, 3.8572259E+000, 3.5912969E+000, 3.2613082E+000, 6.7500000E+001, 1.2009485E+000
 1.6500000E+001, 1.1705153E+003, 1.6826098E+002, 6.5000000E+000, 1.2402677E+003, 1.7612038E+002, 1.1483237E+003, 2.1507007E+002, 8.9147764E+002, 2.4093203E+002, 7.1174416E+002, 2.1446560E+002, 6.0485761E+002, 1.6956712E+002, 1.2368000E+002, 3.2840000E+000, 9.6400572E-001, 3.6348448E+000, 3.3988664E+000, 3.1023450E+000, 7.2000000E+001, 1.1901828E+000
 1.7500000E+001, 1.1920298E+003, 1.6540748E+002, 7.5000000E+000, 1.2265158E+003, 1.8964134E+002, 1.1149332E+003, 2.3117872E+002, 8.9147764E+002, 2.4093203E+002, 7.1174416E+002, 2.1446560E+002, 6.0485761E+002, 1.6956712E+002, 1.2816000E+002, 3.4830000E+000, 8.3374387E-001, 3.2373983E+000, 3.0540083E+000, 2.8121499E+000, 7.6500000E+001, 1.1756786E+000
 1.8500000E+001, 1.2033421E+003, 1.6478718E+002, 8.5000000E+000, 1.1896685E+003, 2.1602458E+002, 1.0443278E+003, 2.5455643E+002, 8.4631687E+002, 2.4246422E+002, 6.9388177E+002, 2.1485005E+002, 5.9277336E+002, 1.6608639E+002, 1.3264000E+002, 3.6820000E+000, 7.7717114E-001, 3.0594443E+000, 2.8994184E+000, 2.6795361E+000, 8.1000000E+001, 1.1592414E+000
 1.9500000E+001, 1.2135648E+003, 1.6359451E+002, 9.5000000E+000, 1.1754666E+003, 2.2587720E+002, 1.0061684E+003, 2.6117277E+002, 7.9647684E+002, 2.4060190E+002, 6.6788890E+002, 2.0979493E+002, 5.7929342E+002, 1.6272882E+002, 1.3712000E+002, 3.8810000E+000, 7.2702557E-001, 2.8836713E+000, 2.7469322E+000, 2.5471735E+000, 8.5500000E+001, 1.1265958E+000
 2.0500000E+001, 1.2228338E+003, 1.6222698E+002, 1.0500000E+001, 1.1521453E+003, 2.4268836E+002, 9.6530412E+002, 2.6548289E+002, 7.9647684E+002, 2.4060190E+002, 6.6788890E+002, 2.0979493E+002, 5.7929342E+002, 1.6272882E+002, 1.4160000E+002, 4.0800000E+000, 6.8000935E-001, 2.7308090E+000, 2.6142605E+000, 2.4305575E+000, 9.0000000E+001, 1.1125862E+000
 2.1500000E+001, 1.2309643E+003, 1.6031976E+002, 1.1500000E+001, 1.1224635E+003, 2.5835492E+002, 9.2499976E+002, 2.6687833E+002, 7.4367614E+002, 2.3308622E+002, 6.4030263E+002, 2.0291277E+002, 5.6664266E+002, 1.6201937E+002, 1.4608000E+002, 4.2790000E+000, 6.3684672E-001, 2.5880563E+000, 2.4903344E+000, 2.3203961E+000, 9.4500000E+001, 1.1008448E+000
 2.2500000E+001, 1.2379549E+003, 1.5789243E+002, 1.2500000E+001, 1.0944117E+003, 2.6962467E+002, 8.8913629E+002, 2.6714567E+002, 7.4367614E+002, 2.3308622E+002, 6.4030263E+002, 2.0291277E+002, 5.6664266E+002, 1.6201937E+002, 1.5056000E+002, 4.4780000E+000, 5.6056431E-001, 2.3297711E+000, 2.2657894E+000, 2.1178791E+000, 9.9000000E+001, 1.0909401E+000
 2.3500000E+001, 1.2444072E+003, 1.5513136E+002, 1.3500000E+001, 1.0644792E+003, 2.7738457E+002, 8.5220139E+002, 2.6283556E+002, 6.9847233E+002, 2.2869681E+002, 6.1067224E+002, 1.9196600E+002, 5.5350161E+002, 1.5917250E+002, 1.5504000E+002, 4.6770000E+000, 5.2679831E-001, 2.2128889E+000, 2.1638490E+000, 2.0248403E+000, 1.0350000E+002, 1.0736394E+000
 2.4500000E+001, 1.2496681E+003, 1.5247483E+002, 1.4500000E+001, 1.0377855E+003, 2.8427781E+002, 8.1461271E+002, 2.5890694E+002, 6.9847233E+002, 2.2869681E+002, 6.1067224E+002, 1.9196600E+002, 5.5350161E+002, 1.5917250E+002, 1.5952000E+002, 4.8760000E+000, 4.9558121E-001, 2.1033947E+000, 2.0680060E+000, 1.9368771E+000, 1.0800000E+002, 1.0518611E+000
 2.5500000E+001, 1.2539422E+003, 1.5020120E+002, 1.5500000E+001, 1.0132616E+003, 2.8327485E+002, 7.7963802E+002, 2.5625414E+002, 6.6103330E+002, 2.2429530E+002, 5.8384706E+002, 1.8248456E+002, 5.3753706E+002, 1.5333340E+002, 1.6400000E+002, 5.0750000E+000, 4.6667632E-001, 2.0007704E+000, 1.9777314E+000, 1.8537161E+000, 1.1250000E+002, 1.0368950E+000
 2.6500000E+001, 1.2573732E+003, 1.4817290E+002, 1.6500000E+001, 9.8873068E+002, 2.8369936E+002, 7.4742793E+002, 2.5489884E+002, 6.6103330E+002, 2.2429530E+002, 5.8384706E+002, 1.8248456E+002, 5.3753706E+002, 1.5333340E+002, 1.6848000E+002, 5.2740000E+000, 4.3987362E-001, 1.9045464E+000, 1.8925442E+000, 1.7751019E+000, 1.1700000E+002, 1.0197773E+000
 2.7500000E+001, 1.2604293E+003, 1.4610873E+002, 1.7500000E+001, 9.6678629E+002, 2.8480980E+002, 7.1727464E+002, 2.5183227E+002, 6.2555510E+002, 2.1864255E+002, 5.6110293E+002, 1.7410669E+002, 5.2127247E+002, 1.4566468E+002, 1.7296000E+002, 5.4730000E+000, 3.9184530E-001, 1.7296225E+000, 1.7357309E+000, 1.6305598E+000, 1.2150000E+002, 1.0016372E+000
 2.8500000E+001, 1.2636566E+003, 1.4434968E+002, 1.8500000E+001, 9.3955059E+002, 2.8540621E+002, 6.8984032E+002, 2.5083308E+002, 6.2555510E+002, 2.1864255E+002, 5.6110293E+002, 1.7410669E+002, 5.2127247E+002, 1.4566468E+002, 1.7744000E+002, 5.6720000E+000, 3.7030186E-001, 1.6501702E+000, 1.6633576E+000, 1.5641808E+000, 1.2600000E+002, 9.8343439E-001
 2.9500000E+001, 1.2672767E+003, 1.4291405E+002, 1.9500000E+001, 9.0945110E+002, 2.8835648E+002, 6.6473060E+002, 2.4947951E+002, 5.9434485E+002, 2.1078919E+002, 5.4123180E+002, 1.6551561E+002, 5.0422011E+002, 1.3623947E+002, 1.8192000E+002, 5.8710000E+000, 3.5114104E-001, 1.5732070E+000, 1.5929212E+000, 1.5005923E+000, 1.3050000E+002, 9.4839750E-001
 3.0500000E+001, 1.2712377E+003, 1.4140684E+002, 2.0500000E+001, 8.8993650E+002, 2.9290069E+002, 6.4301349E+002, 2.4875442E+002, 5.9434485E+002, 2.1078919E+002, 5.4123180E+002, 1.6551561E+002, 5.0422011E+002, 1.3623947E+002, 1.8640000E+002, 6.0700000E+000, 3.3237821E-001, 1.5033349E+000, 1.5275682E+000, 1.4413465E+000, 1.3500000E+002, 9.3150765E-001
 3.1500000E+001, 1.2746943E+003, 1.3972543E+002, 2.1500000E+001, 8.6835369E+002, 2.9505522E+002, 6.2221147E+002, 2.4335847E+002, 5.6893147E+002, 2.0048460E+002, 5.2076214E+002, 1.5371457E+002, 4.8778504E+002, 1.2963925E+002, 1.9088000E+002, 6.2690000E+000, 3.1484449E-001, 1.4377486E+000, 1.4652521E+000, 1.3853259E+000, 1.3950000E+002, 9.1480178E-001
 3.2500000E+001, 1.2808712E+003, 1.3605735E+002, 2.2500000E+001, 8.2228884E+002, 2.8849005E+002, 5.8739606E+002, 2.2843522E+002, 5.4439550E+002, 1.8718461E+002, 5.0144911E+002, 1.4324217E+002, 4.7324880E+002, 1.2623357E+002, 1.9536000E+002, 6.4680000E+000, 2.8308086E-001, 1.3183840E+000, 1.3488730E+000, 1.2821803E+000, 1.4400000E+002, 8.9811062E-001
 3.3500000E+001, 1.2838264E+003, 1.3468607E+002, 2.3500000E+001, 8.0425331E+002, 2.8698535E+002, 5.7589694E+002, 2.2153189E+002, 5.4439550E+002, 1.8718461E+002, 5.0144911E+002, 1.4324217E+002, 4.7324880E+002, 1.2623357E+002, 1.9984000E+002, 6.6670000E+000, 2.6868126E-001, 1.2641214E+000, 1.2944439E+000, 1.2346786E+000, 1.4850000E+002, 8.8132032E-001
 3.4500000E+001, 1.2863354E+003, 1.3366512E+002, 2.4500000E+001, 7.8887002E+002, 2.8407422E+002, 5.6528049E+002, 2.1725601E+002, 5.2166853E+002, 1.7386946E+002, 4.8469406E+002, 1.3536725E+002, 4.5967736E+002, 1.1996228E+002, 2.0432000E+002, 6.8660000E+000, 2.5516946E-001, 1.2131727E+000, 1.2423145E+000, 1.1896494E+000, 1.5300000E+002, 8.4741240E-001
 3.5500000E+001, 1.2884112E+003, 1.3293021E+002, 2.5500000E+001, 7.7465016E+002, 2.8102620E+002, 5.5690329E+002, 2.1340401E+002, 5.2166853E+002, 1.7386946E+002, 4.8469406E+002, 1.3536725E+002, 4.5967736E+002, 1.1996228E+002, 2.0880000E+002, 7.0650000E+000, 2.4247885E-001, 1.1653297E+000, 1.1923533E+000, 1.1469193E+000, 1.5750000E+002, 8.3044060E-001
 3.6500000E+001, 1.2899971E+003, 1.3220221E+002, 2.6500000E+001, 7.6235430E+002, 2.7980365E+002, 5.4919150E+002, 2.0771670E+002, 5.0281122E+002, 1.6701711E+002, 4.6725240E+002, 1.2735578E+002, 4.4884141E+002, 1.1265486E+002, 2.1328000E+002, 7.2640000E+000, 2.3054873E-001, 1.1203954E+000, 1.1444454E+000, 1.1063216E+000, 1.6200000E+002, 8.1356232E-001
 3.7500000E+001, 1.2913477E+003, 1.3139819E+002, 2.7500000E+001, 7.5041547E+002, 2.7817338E+002, 5.4174866E+002, 2.0254368E+002, 5.0281122E+002, 1.6701711E+002, 4.6725240E+002, 1.2735578E+002, 4.4884141E+002, 1.1265486E+002, 2.1776000E+002, 7.4630000E+000, 2.0875395E-001, 1.0385190E+000, 1.0544004E+000, 1.0308948E+000, 1.6650000E+002, 7.9676443E-001
 3.8500000E+001, 1.2921530E+003, 1.3078956E+002, 2.8500000E+001, 7.3944084E+002, 2.7742265E+002, 5.3797391E+002, 1.9952554E+002, 4.8918693E+002, 1.6152621E+002, 4.5113041E+002, 1.1966396E+002, 4.3841805E+002, 1.0555484E+002, 2.2224000E+002, 7.6620000E+000, 2.0390683E-001, 1.0163087E+000, 1.0290684E+000, 1.0111072E+000, 1.7100000E+002, 7.7995080E-001
 3.9500000E+001, 1.2930772E+003, 1.3031354E+002, 2.9500000E+001, 7.2875275E+002, 2.7479718E+002, 5.3437929E+002, 1.9706665E+002, 4.8918693E+002, 1.6152621E+002, 4.5113041E+002, 1.1966396E+002, 4.3841805E+002, 1.0555484E+002, 2.2672000E+002, 7.8610000E+000, 1.9454441E-001, 9.8196144E-001, 9.8931926E-001, 9.7813199E-001, 1.7550000E+002, 7.4601326E-001
 4.0500000E+001, 1.2932020E+003, 1.3005835E+002, 3.0500000E+001, 7.1768076E+002, 2.7285429E+002, 5.3049616E+002, 1.9464243E+002, 4.8001512E+002, 1.5680221E+002, 4.3680178E+002, 1.1429906E+002, 4.2767726E+002, 9.9784145E+001, 2.3120000E+002, 8.0600000E+000, 1.8570133E-001, 9.4962182E-001, 9.5117159E-001, 9.4651865E-001, 1.8000000E+002, 7.2891595E-001
 4.1500000E+001, 1.2938510E+003, 1.2985140E+002, 3.1500000E+001, 7.1304108E+002, 2.8024425E+002, 5.2730800E+002, 1.9339910E+002, 4.8001512E+002, 1.5680221E+002, 4.3680178E+002, 1.1429906E+002, 4.2767726E+002, 9.9784145E+001, 2.3568000E+002, 8.2590000E+000, 1.7734282E-001, 9.1914877E-001, 9.1457015E-001, 9.1615250E-001,NaN,NaN
 4.2500000E+001, 1.2942454E+003, 1.2991297E+002, 3.2500000E+001, 7.0826232E+002, 2.8940846E+002, 5.2554211E+002, 1.9205871E+002, 4.7150898E+002, 1.5206598E+002, 4.2778776E+002, 1.1327870E+002, 4.1620336E+002, 9.0648562E+001, 2.4016000E+002, 8.4580000E+000, 1.6195421E-001, 8.6327885E-001, 8.4580959E-001, 8.5875047E-001,NaN,NaN
 4.3500000E+001, 1.2943813E+003, 1.3024305E+002, 3.3500000E+001, 7.0402477E+002, 2.9564998E+002, 5.2458578E+002, 1.9229211E+002, 4.7150898E+002, 1.5206598E+002, 4.2778776E+002, 1.1327870E+002, 4.1620336E+002, 9.0648562E+001, 2.4464000E+002, 8.6570000E+000, 1.5486762E-001, 8.3763987E-001, 8.1356177E-001, 8.3153237E-001,NaN,NaN
 4.4500000E+001, 1.2938755E+003, 1.3101639E+002, 3.4500000E+001, 6.9389211E+002, 2.9940394E+002, 5.2580898E+002, 1.9407499E+002, 4.6171566E+002, 1.4598966E+002, 4.1923566E+002, 1.1019892E+002, 4.0335110E+002, 8.1209447E+001, 2.4912000E+002, 8.8560000E+000, 1.4815220E-001, 8.1338260E-001, 7.8268112E-001, 8.0519686E-001,NaN,NaN
 4.5500000E+001, 1.2930606E+003, 1.3197980E+002, 3.5500000E+001, 6.8437082E+002, 3.0436989E+002, 5.2605607E+002, 1.9509992E+002, 4.6171566E+002, 1.4598966E+002, 4.1923566E+002, 1.1019892E+002, 4.0335110E+002, 8.1209447E+001, 2.5360000E+002, 9.0550000E+000, 1.4178463E-001, 7.9040409E-001, 7.5312897E-001, 7.7967544E-001,NaN,NaN
 4.6500000E+001, 1.2916038E+003, 1.3336215E+002, 3.6500000E+001, 6.7625129E+002, 3.0719659E+002, 5.2530297E+002, 1.9511651E+002, 4.5018568E+002, 1.3788779E+002, 4.0990205E+002, 1.0524823E+002, 3.9267037E+002, 7.4514076E+001, 2.5808000E+002, 9.2540000E+000, 1.3574352E-001, 7.6860842E-001, 7.2486807E-001, 7.5490827E-001,NaN,NaN
 4.7500000E+001, 1.2883677E+003, 1.3693766E+002, 3.7500000E+001, 6.6331267E+002, 3.1318975E+002, 5.2029586E+002, 1.9200211E+002, 4.4074545E+002, 1.3060330E+002, 4.0039808E+002, 1.0011583E+002, 3.8224903E+002, 6.5535198E+001, 2.6256000E+002, 9.4530000E+000, 1.2456199E-001, 7.2821347E-001, 6.7207332E-001, 7.0743647E-001,NaN,NaN
 4.8500000E+001, 1.2867981E+003, 1.3877858E+002, 3.8500000E+001, 6.6062382E+002, 3.1795936E+002, 5.1805122E+002, 1.9276723E+002, 4.4074545E+002, 1.3060330E+002, 4.0039808E+002, 1.0011583E+002, 3.8224903E+002, 6.5535198E+001, 2.6704000E+002, 9.6520000E+000, 1.1938601E-001, 7.0945343E-001, 6.4746677E-001, 6.8465013E-001,NaN,NaN
 4.9500000E+001, 1.2849785E+003, 1.4050489E+002, 3.9500000E+001, 6.5523214E+002, 3.2264946E+002, 5.1665108E+002, 1.9218667E+002, 4.3090535E+002, 1.2109388E+002, 3.9122139E+002, 9.6633008E+001, 3.7351562E+002, 6.0482301E+001, 2.7152000E+002, 9.8510000E+000, 1.1446476E-001, 6.9155392E-001, 6.2400548E-001, 6.6245333E-001,NaN,NaN
 5.0500000E+001, 1.2831708E+003, 1.4218810E+002, 4.0500000E+001, 6.4679888E+002, 3.2846564E+002, 5.1413226E+002, 1.9059215E+002, 4.3090535E+002, 1.2109388E+002, 3.9122139E+002, 9.6633008E+001, 3.7351562E+002, 6.0482301E+001, 2.7600000E+002, 1.0050000E+001, 1.0978323E-001, 6.7444822E-001, 6.0165256E-001, 6.4082077E-001,NaN,NaN
 5.1500000E+001, 1.2810185E+003, 1.4399166E+002, 4.1500000E+001, 6.3585136E+002, 3.3114168E+002, 5.1103207E+002, 1.9029634E+002, 4.2120588E+002, 1.1073344E+002, 3.8352151E+002, 9.3253052E+001, 3.6608500E+002, 5.6508784E+001, 2.8048000E+002, 1.0249000E+001, 1.0532748E-001, 6.5807479E-001, 5.8037099E-001, 6.1973229E-001,NaN,NaN
 5.2500000E+001, 1.2789201E+003, 1.4563971E+002, 4.2500000E+001, 6.1841727E+002, 3.2629405E+002, 5.0740451E+002, 1.9062492E+002, 4.2120588E+002, 1.1073344E+002, 3.8352151E+002, 9.3253052E+001, 3.6608500E+002, 5.6508784E+001, 2.8496000E+002, 1.0448000E+001, 1.0108437E-001, 6.4237656E-001, 5.6012324E-001, 5.9917217E-001,NaN,NaN
 5.3500000E+001, 1.2766066E+003, 1.4750996E+002, 4.3500000E+001, 5.9239909E+002, 3.2116155E+002, 5.0165679E+002, 1.9097576E+002, 4.1248796E+002, 1.0285107E+002, 3.7685130E+002, 8.9931051E+001, 3.5987154E+002, 5.2697075E+001, 2.8944000E+002, 1.0647000E+001, 9.3188300E-002, 6.1280016E-001, 5.2257791E-001, 5.5959299E-001,NaN,NaN
 5.4500000E+001, 1.2743959E+003, 1.4908954E+002, 4.4500000E+001, 5.6565284E+002, 3.1391363E+002, 4.9236476E+002, 1.8711525E+002, 4.1248796E+002, 1.0285107E+002, 3.7685130E+002, 8.9931051E+001, 3.5987154E+002, 5.2697075E+001, 2.9392000E+002, 1.0846000E+001, 8.9513330E-002, 5.9882914E-001, 5.0520416E-001, 5.4055964E-001,NaN,NaN
 5.5500000E+001, 1.2720373E+003, 1.5081929E+002, 4.5500000E+001, 5.3507412E+002, 3.0228343E+002, 4.8213894E+002, 1.8241510E+002, 4.0425058E+002, 9.7876160E+001, 3.6999164E+002, 8.5738203E+001, 3.5442705E+002, 4.9885708E+001, 2.9840000E+002, 1.1045000E+001, 8.6006810E-002, 5.8534710E-001, 4.8871200E-001, 5.2202480E-001,NaN,NaN
 5.6500000E+001, 1.2697266E+003, 1.5209754E+002, 4.6500000E+001, 5.0304067E+002, 2.8683032E+002, 4.7204195E+002, 1.7924990E+002, 4.0425058E+002, 9.7876160E+001, 3.6999164E+002, 8.5738203E+001, 3.5442705E+002, 4.9885708E+001, 3.0288000E+002, 1.1244000E+001, 8.3125807E-002, 5.7282042E-001, 4.7265588E-001, 5.0379091E-001,NaN,NaN
 5.7500000E+001, 1.2673697E+003, 1.5334457E+002, 4.7500000E+001, 4.6850214E+002, 2.5793281E+002, 4.6144500E+002, 1.7588154E+002, 3.9645674E+002, 9.3302058E+001, 3.6326080E+002, 7.9556295E+001, 3.4989013E+002, 4.8728487E+001, 3.0736000E+002, 1.1443000E+001, 8.4771944E-002, 5.7891454E-001, 4.8317594E-001, 5.0601877E-001,NaN,NaN
 5.8500000E+001, 1.2649796E+003, 1.5472196E+002, 4.8500000E+001, 4.3417152E+002, 2.2932792E+002, 4.5354550E+002, 1.7438151E+002, 3.9645674E+002, 9.3302058E+001, 3.6326080E+002, 7.9556295E+001, 3.4989013E+002, 4.8728487E+001, 3.1184000E+002, 1.1642000E+001, 7.8658159E-002, 5.5429406E-001, 4.5580675E-001, 4.7233174E-001,NaN,NaN
 5.9500000E+001, 1.2622169E+003, 1.5691307E+002, 4.9500000E+001, 4.0217934E+002, 2.0141562E+002, 4.4808324E+002, 1.7413882E+002, 3.8838496E+002, 8.8253386E+001, 3.5744907E+002, 7.3054615E+001, 3.4590155E+002, 4.7652447E+001, 3.1632000E+002, 1.1841000E+001, 7.5791813E-002, 5.4245393E-001, 4.4313533E-001, 4.5621341E-001,NaN,NaN
 6.0500000E+001, 1.2591488E+003, 1.5926191E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 7.3043672E-002, 5.3089854E-001, 4.3109357E-001, 4.4058119E-001,NaN,NaN
 6.1500000E+001, 1.2558322E+003, 1.6167057E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 7.0407901E-002, 5.1960908E-001, 4.1964816E-001, 4.2543651E-001,NaN,NaN
 6.2500000E+001, 1.2476985E+003, 1.6682599E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 6.7878826E-002, 5.0856852E-001, 4.0876662E-001, 4.1077988E-001,NaN,NaN
 6.3500000E+001, 1.2429629E+003, 1.6945951E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 6.3120479E-002, 4.8717465E-001, 3.8857022E-001, 3.8292799E-001,NaN,NaN
 6.4500000E+001, 1.2379372E+003, 1.7213699E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 6.0881793E-002, 4.7679533E-001, 3.7919568E-001, 3.6972901E-001,NaN,NaN
