s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.800E+01, 3.949E+01, 3.444E+01, 2.758E+01, 2.112E+01, 1.258E+01, 9.980E+00, 8.079E+00, 6.678E+00, 4.783E+00, 4.134E+00, 3.598E+00, 3.164E+00, 2.486E+00, 2.213E+00, 1.984E+00, 1.784E+00, 1.457E+00, 1.323E+00, 1.197E+00, 1.080E+00, 9.764E-01, 8.117E-01, 7.449E-01, 6.906E-01, 6.418E-01, 5.494E-01, 5.128E-01, 4.851E-01, 4.641E-01, 4.303E-01, 4.125E-01, 3.942E-01, 3.755E-01, 3.571E-01, 3.214E-01, 3.082E-01, 2.986E-01, 2.912E-01, 2.805E-01, 2.780E-01, 2.773E-01, 2.781E-01, 2.841E-01, 2.867E-01, 2.881E-01, 2.854E-01, 2.742E-01, 2.675E-01, 2.533E-01, 2.424E-01, 2.905E+02, 2.557E+02, 2.097E+02, 1.675E+02, 1.101E+02, 9.233E+01, 7.904E+01, 6.888E+01, 5.491E+01, 5.000E+01, 4.583E+01, 4.251E+01, 3.737E+01, 3.536E+01, 3.372E+01, 3.229E+01, 3.006E+01, 2.921E+01, 2.846E+01, 2.779E+01, 2.720E+01, 2.626E+01, 2.587E+01, 2.553E+01, 2.524E+01, 2.472E+01, 2.451E+01, 2.434E+01, 2.419E+01, 2.394E+01, 2.383E+01, 2.371E+01, 2.359E+01, 2.347E+01, 2.323E+01, 2.312E+01, 2.303E+01, 2.294E+01, 2.278E+01, 2.272E+01, 2.265E+01, 2.260E+01, 2.251E+01, 2.247E+01, 2.243E+01, 2.237E+01, 2.224E+01, 2.218E+01, 2.209E+01, 2.201E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 4.977E+01, 4.502E+01, 3.753E+01, 3.019E+01, 1.886E+01, 1.497E+01, 1.194E+01, 9.612E+00, 6.535E+00, 5.519E+00, 4.699E+00, 4.048E+00, 3.100E+00, 2.747E+00, 2.445E+00, 2.192E+00, 1.770E+00, 1.585E+00, 1.433E+00, 1.304E+00, 1.195E+00, 1.026E+00, 9.647E-01, 9.118E-01, 8.666E-01, 8.059E-01, 7.850E-01, 7.632E-01, 7.403E-01, 7.005E-01, 6.828E-01, 6.665E-01, 6.503E-01, 6.367E-01, 6.092E-01, 5.921E-01, 5.753E-01, 5.573E-01, 5.151E-01, 4.912E-01, 4.671E-01, 4.429E-01, 4.058E-01, 3.911E-01, 3.761E-01, 3.601E-01, 3.267E-01, 3.093E-01, 2.927E-01, 2.777E-01, 3.587E+02, 3.226E+02, 2.702E+02, 2.200E+02, 1.457E+02, 1.209E+02, 1.018E+02, 8.711E+01, 6.719E+01, 6.032E+01, 5.459E+01, 4.998E+01, 4.304E+01, 4.039E+01, 3.818E+01, 3.629E+01, 3.330E+01, 3.210E+01, 3.106E+01, 3.015E+01, 2.935E+01, 2.811E+01, 2.763E+01, 2.721E+01, 2.686E+01, 2.628E+01, 2.606E+01, 2.586E+01, 2.569E+01, 2.536E+01, 2.520E+01, 2.505E+01, 2.489E+01, 2.473E+01, 2.444E+01, 2.431E+01, 2.418E+01, 2.406E+01, 2.382E+01, 2.368E+01, 2.355E+01, 2.342E+01, 2.321E+01, 2.312E+01, 2.303E+01, 2.293E+01, 2.272E+01, 2.261E+01, 2.249E+01, 2.238E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 5.328E+01, 4.677E+01, 3.686E+01, 2.858E+01, 1.646E+01, 1.285E+01, 1.029E+01, 8.398E+00, 5.870E+00, 5.007E+00, 4.312E+00, 3.734E+00, 2.818E+00, 2.458E+00, 2.166E+00, 1.925E+00, 1.560E+00, 1.422E+00, 1.304E+00, 1.209E+00, 1.124E+00, 9.925E-01, 9.396E-01, 8.981E-01, 8.653E-01, 8.069E-01, 7.761E-01, 7.455E-01, 7.136E-01, 6.520E-01, 6.184E-01, 5.876E-01, 5.625E-01, 5.422E-01, 5.218E-01, 5.159E-01, 5.097E-01, 5.040E-01, 4.875E-01, 4.734E-01, 4.607E-01, 4.433E-01, 4.097E-01, 3.940E-01, 3.802E-01, 3.689E-01, 3.449E-01, 3.359E-01, 3.233E-01, 3.181E-01, 4.119E+02, 3.718E+02, 3.112E+02, 2.530E+02, 1.631E+02, 1.339E+02, 1.120E+02, 9.543E+01, 7.292E+01, 6.519E+01, 5.878E+01, 5.361E+01, 4.574E+01, 4.273E+01, 4.026E+01, 3.817E+01, 3.486E+01, 3.353E+01, 3.241E+01, 3.144E+01, 3.058E+01, 2.922E+01, 2.868E+01, 2.822E+01, 2.783E+01, 2.720E+01, 2.692E+01, 2.667E+01, 2.644E+01, 2.603E+01, 2.583E+01, 2.564E+01, 2.546E+01, 2.530E+01, 2.503E+01, 2.491E+01, 2.478E+01, 2.466E+01, 2.438E+01, 2.423E+01, 2.408E+01, 2.392E+01, 2.367E+01, 2.356E+01, 2.346E+01, 2.335E+01, 2.313E+01, 2.303E+01, 2.290E+01, 2.280E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 4.620E+01, 3.998E+01, 3.200E+01, 2.434E+01, 1.447E+01, 1.147E+01, 9.328E+00, 7.709E+00, 5.426E+00, 4.595E+00, 3.931E+00, 3.417E+00, 2.723E+00, 2.458E+00, 2.208E+00, 1.983E+00, 1.646E+00, 1.513E+00, 1.387E+00, 1.272E+00, 1.172E+00, 1.015E+00, 9.618E-01, 9.214E-01, 8.927E-01, 8.511E-01, 8.382E-01, 8.262E-01, 8.152E-01, 7.947E-01, 7.872E-01, 7.787E-01, 7.689E-01, 7.570E-01, 7.323E-01, 7.157E-01, 6.964E-01, 6.768E-01, 6.362E-01, 6.130E-01, 5.885E-01, 5.644E-01, 5.161E-01, 4.917E-01, 4.698E-01, 4.486E-01, 4.123E-01, 3.945E-01, 3.722E-01, 3.517E-01, 4.254E+02, 3.838E+02, 3.215E+02, 2.608E+02, 1.701E+02, 1.404E+02, 1.183E+02, 1.013E+02, 7.752E+01, 6.913E+01, 6.225E+01, 5.676E+01, 4.863E+01, 4.549E+01, 4.279E+01, 4.045E+01, 3.684E+01, 3.540E+01, 3.412E+01, 3.301E+01, 3.206E+01, 3.057E+01, 3.001E+01, 2.955E+01, 2.917E+01, 2.857E+01, 2.832E+01, 2.809E+01, 2.788E+01, 2.749E+01, 2.730E+01, 2.711E+01, 2.691E+01, 2.672E+01, 2.636E+01, 2.618E+01, 2.599E+01, 2.582E+01, 2.547E+01, 2.528E+01, 2.509E+01, 2.489E+01, 2.451E+01, 2.433E+01, 2.417E+01, 2.400E+01, 2.369E+01, 2.354E+01, 2.337E+01, 2.324E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 6.177E+01, 5.403E+01, 4.314E+01, 3.333E+01, 1.960E+01, 1.528E+01, 1.211E+01, 9.773E+00, 6.666E+00, 5.601E+00, 4.720E+00, 4.053E+00, 3.112E+00, 2.780E+00, 2.504E+00, 2.266E+00, 1.889E+00, 1.740E+00, 1.612E+00, 1.498E+00, 1.405E+00, 1.263E+00, 1.208E+00, 1.153E+00, 1.104E+00, 1.022E+00, 9.850E-01, 9.429E-01, 8.957E-01, 8.075E-01, 7.666E-01, 7.265E-01, 6.859E-01, 6.473E-01, 5.812E-01, 5.603E-01, 5.460E-01, 5.342E-01, 5.129E-01, 5.006E-01, 4.888E-01, 4.735E-01, 4.474E-01, 4.382E-01, 4.300E-01, 4.246E-01, 4.183E-01, 4.151E-01, 4.046E-01, 3.957E-01, 4.813E+02, 4.356E+02, 3.670E+02, 2.984E+02, 1.924E+02, 1.572E+02, 1.308E+02, 1.108E+02, 8.350E+01, 7.395E+01, 6.612E+01, 5.998E+01, 5.099E+01, 4.763E+01, 4.479E+01, 4.233E+01, 3.853E+01, 3.703E+01, 3.571E+01, 3.454E+01, 3.354E+01, 3.196E+01, 3.135E+01, 3.081E+01, 3.035E+01, 2.957E+01, 2.923E+01, 2.890E+01, 2.856E+01, 2.795E+01, 2.766E+01, 2.739E+01, 2.714E+01, 2.689E+01, 2.648E+01, 2.631E+01, 2.615E+01, 2.600E+01, 2.570E+01, 2.553E+01, 2.536E+01, 2.518E+01, 2.487E+01, 2.473E+01, 2.460E+01, 2.447E+01, 2.424E+01, 2.412E+01, 2.396E+01, 2.382E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 6.457E+01, 5.840E+01, 4.963E+01, 4.018E+01, 2.563E+01, 2.061E+01, 1.671E+01, 1.365E+01, 9.457E+00, 8.023E+00, 6.900E+00, 6.037E+00, 4.675E+00, 4.127E+00, 3.667E+00, 3.285E+00, 2.694E+00, 2.434E+00, 2.209E+00, 2.011E+00, 1.839E+00, 1.573E+00, 1.485E+00, 1.411E+00, 1.345E+00, 1.241E+00, 1.190E+00, 1.131E+00, 1.073E+00, 9.666E-01, 9.192E-01, 8.749E-01, 8.313E-01, 7.900E-01, 7.248E-01, 6.951E-01, 6.690E-01, 6.500E-01, 6.176E-01, 6.011E-01, 5.838E-01, 5.680E-01, 5.461E-01, 5.372E-01, 5.267E-01, 5.123E-01, 4.776E-01, 4.596E-01, 4.343E-01, 4.127E-01, 5.176E+02, 4.745E+02, 4.095E+02, 3.400E+02, 2.268E+02, 1.869E+02, 1.559E+02, 1.319E+02, 9.874E+01, 8.716E+01, 7.772E+01, 7.039E+01, 5.925E+01, 5.492E+01, 5.129E+01, 4.817E+01, 4.326E+01, 4.121E+01, 3.941E+01, 3.782E+01, 3.646E+01, 3.433E+01, 3.355E+01, 3.287E+01, 3.229E+01, 3.136E+01, 3.094E+01, 3.050E+01, 3.006E+01, 2.926E+01, 2.889E+01, 2.855E+01, 2.822E+01, 2.790E+01, 2.737E+01, 2.715E+01, 2.695E+01, 2.678E+01, 2.645E+01, 2.626E+01, 2.608E+01, 2.590E+01, 2.559E+01, 2.544E+01, 2.531E+01, 2.516E+01, 2.487E+01, 2.473E+01, 2.453E+01, 2.437E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 6.603E+01, 5.868E+01, 4.979E+01, 4.125E+01, 2.736E+01, 2.231E+01, 1.842E+01, 1.536E+01, 1.081E+01, 9.033E+00, 7.575E+00, 6.445E+00, 4.831E+00, 4.255E+00, 3.771E+00, 3.376E+00, 2.773E+00, 2.536E+00, 2.326E+00, 2.135E+00, 1.960E+00, 1.668E+00, 1.548E+00, 1.445E+00, 1.360E+00, 1.241E+00, 1.203E+00, 1.170E+00, 1.140E+00, 1.090E+00, 1.071E+00, 1.055E+00, 1.043E+00, 1.033E+00, 1.016E+00, 1.007E+00, 9.964E-01, 9.824E-01, 9.494E-01, 9.295E-01, 9.119E-01, 8.900E-01, 8.442E-01, 8.174E-01, 7.915E-01, 7.690E-01, 7.254E-01, 7.051E-01, 6.746E-01, 6.463E-01, 5.497E+02, 5.073E+02, 4.450E+02, 3.772E+02, 2.590E+02, 2.152E+02, 1.808E+02, 1.537E+02, 1.147E+02, 1.005E+02, 8.879E+01, 7.965E+01, 6.604E+01, 6.088E+01, 5.651E+01, 5.281E+01, 4.701E+01, 4.464E+01, 4.256E+01, 4.071E+01, 3.908E+01, 3.647E+01, 3.550E+01, 3.467E+01, 3.398E+01, 3.290E+01, 3.246E+01, 3.203E+01, 3.162E+01, 3.088E+01, 3.054E+01, 3.022E+01, 2.992E+01, 2.964E+01, 2.916E+01, 2.894E+01, 2.874E+01, 2.855E+01, 2.816E+01, 2.794E+01, 2.772E+01, 2.749E+01, 2.707E+01, 2.686E+01, 2.666E+01, 2.647E+01, 2.609E+01, 2.591E+01, 2.566E+01, 2.544E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 6.547E+01, 5.988E+01, 5.082E+01, 4.204E+01, 2.730E+01, 2.234E+01, 1.857E+01, 1.564E+01, 1.120E+01, 9.462E+00, 8.049E+00, 6.844E+00, 5.092E+00, 4.463E+00, 3.954E+00, 3.526E+00, 2.816E+00, 2.523E+00, 2.265E+00, 2.034E+00, 1.835E+00, 1.549E+00, 1.449E+00, 1.367E+00, 1.299E+00, 1.185E+00, 1.143E+00, 1.113E+00, 1.088E+00, 1.056E+00, 1.046E+00, 1.035E+00, 1.019E+00, 9.997E-01, 9.536E-01, 9.272E-01, 8.961E-01, 8.643E-01, 7.954E-01, 7.628E-01, 7.394E-01, 7.179E-01, 6.902E-01, 6.784E-01, 6.637E-01, 6.492E-01, 6.173E-01, 5.935E-01, 5.704E-01, 5.396E-01, 5.677E+02, 5.304E+02, 4.694E+02, 4.027E+02, 2.818E+02, 2.358E+02, 1.994E+02, 1.703E+02, 1.274E+02, 1.111E+02, 9.766E+01, 8.682E+01, 7.089E+01, 6.494E+01, 5.998E+01, 5.578E+01, 4.915E+01, 4.645E+01, 4.407E+01, 4.195E+01, 4.010E+01, 3.725E+01, 3.620E+01, 3.532E+01, 3.458E+01, 3.343E+01, 3.298E+01, 3.257E+01, 3.219E+01, 3.155E+01, 3.129E+01, 3.104E+01, 3.078E+01, 3.052E+01, 3.004E+01, 2.980E+01, 2.956E+01, 2.932E+01, 2.884E+01, 2.859E+01, 2.836E+01, 2.812E+01, 2.773E+01, 2.754E+01, 2.735E+01, 2.717E+01, 2.678E+01, 2.657E+01, 2.629E+01, 2.604E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 6.316E+01, 5.865E+01, 5.062E+01, 4.166E+01, 2.575E+01, 2.073E+01, 1.687E+01, 1.388E+01, 9.570E+00, 8.042E+00, 6.785E+00, 5.879E+00, 4.586E+00, 4.079E+00, 3.658E+00, 3.315E+00, 2.790E+00, 2.581E+00, 2.392E+00, 2.230E+00, 2.083E+00, 1.839E+00, 1.740E+00, 1.653E+00, 1.584E+00, 1.472E+00, 1.424E+00, 1.377E+00, 1.334E+00, 1.258E+00, 1.224E+00, 1.188E+00, 1.151E+00, 1.110E+00, 1.029E+00, 9.921E-01, 9.586E-01, 9.275E-01, 8.675E-01, 8.450E-01, 8.282E-01, 8.113E-01, 7.813E-01, 7.665E-01, 7.511E-01, 7.368E-01, 7.029E-01, 6.835E-01, 6.585E-01, 6.339E-01, 5.754E+02, 5.428E+02, 4.865E+02, 4.207E+02, 2.913E+02, 2.431E+02, 2.048E+02, 1.745E+02, 1.301E+02, 1.137E+02, 1.002E+02, 8.943E+01, 7.354E+01, 6.753E+01, 6.253E+01, 5.833E+01, 5.171E+01, 4.900E+01, 4.659E+01, 4.446E+01, 4.259E+01, 3.963E+01, 3.850E+01, 3.754E+01, 3.675E+01, 3.548E+01, 3.495E+01, 3.446E+01, 3.400E+01, 3.324E+01, 3.290E+01, 3.257E+01, 3.223E+01, 3.188E+01, 3.123E+01, 3.092E+01, 3.062E+01, 3.034E+01, 2.975E+01, 2.946E+01, 2.920E+01, 2.893E+01, 2.848E+01, 2.828E+01, 2.808E+01, 2.789E+01, 2.748E+01, 2.725E+01, 2.697E+01, 2.671E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 6.891E+01, 6.405E+01, 5.515E+01, 4.540E+01, 2.945E+01, 2.383E+01, 1.934E+01, 1.600E+01, 1.140E+01, 9.703E+00, 8.368E+00, 7.270E+00, 5.580E+00, 4.921E+00, 4.335E+00, 3.817E+00, 2.992E+00, 2.687E+00, 2.440E+00, 2.231E+00, 2.050E+00, 1.770E+00, 1.662E+00, 1.573E+00, 1.501E+00, 1.387E+00, 1.335E+00, 1.287E+00, 1.243E+00, 1.155E+00, 1.116E+00, 1.072E+00, 1.021E+00, 9.685E-01, 8.828E-01, 8.524E-01, 8.220E-01, 7.970E-01, 7.472E-01, 7.185E-01, 6.881E-01, 6.589E-01, 6.163E-01, 6.006E-01, 5.880E-01, 5.758E-01, 5.577E-01, 5.512E-01, 5.365E-01, 5.354E-01, 5.935E+02, 5.618E+02, 5.051E+02, 4.381E+02, 3.089E+02, 2.586E+02, 2.179E+02, 1.860E+02, 1.393E+02, 1.216E+02, 1.070E+02, 9.545E+01, 7.827E+01, 7.168E+01, 6.605E+01, 6.123E+01, 5.364E+01, 5.067E+01, 4.812E+01, 4.590E+01, 4.396E+01, 4.094E+01, 3.979E+01, 3.881E+01, 3.801E+01, 3.670E+01, 3.614E+01, 3.562E+01, 3.513E+01, 3.424E+01, 3.383E+01, 3.341E+01, 3.295E+01, 3.248E+01, 3.164E+01, 3.128E+01, 3.094E+01, 3.063E+01, 3.000E+01, 2.968E+01, 2.938E+01, 2.909E+01, 2.860E+01, 2.839E+01, 2.818E+01, 2.799E+01, 2.762E+01, 2.743E+01, 2.718E+01, 2.698E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 7.305E+01, 6.808E+01, 5.922E+01, 4.886E+01, 3.146E+01, 2.586E+01, 2.167E+01, 1.835E+01, 1.344E+01, 1.164E+01, 1.019E+01, 8.986E+00, 7.147E+00, 6.435E+00, 5.827E+00, 5.297E+00, 4.409E+00, 4.057E+00, 3.749E+00, 3.475E+00, 3.227E+00, 2.819E+00, 2.645E+00, 2.475E+00, 2.314E+00, 1.999E+00, 1.849E+00, 1.704E+00, 1.569E+00, 1.332E+00, 1.231E+00, 1.154E+00, 1.102E+00, 1.066E+00, 1.018E+00, 9.958E-01, 9.711E-01, 9.461E-01, 8.832E-01, 8.476E-01, 8.115E-01, 7.731E-01, 7.082E-01, 6.820E-01, 6.633E-01, 6.551E-01, 6.483E-01, 6.472E-01, 6.398E-01, 6.277E-01, 6.188E+02, 5.895E+02, 5.360E+02, 4.694E+02, 3.363E+02, 2.843E+02, 2.417E+02, 2.072E+02, 1.556E+02, 1.362E+02, 1.204E+02, 1.076E+02, 8.838E+01, 8.092E+01, 7.456E+01, 6.908E+01, 6.030E+01, 5.681E+01, 5.378E+01, 5.113E+01, 4.878E+01, 4.499E+01, 4.349E+01, 4.215E+01, 4.100E+01, 3.901E+01, 3.811E+01, 3.728E+01, 3.650E+01, 3.516E+01, 3.460E+01, 3.408E+01, 3.361E+01, 3.315E+01, 3.237E+01, 3.203E+01, 3.167E+01, 3.135E+01, 3.065E+01, 3.029E+01, 2.996E+01, 2.962E+01, 2.905E+01, 2.881E+01, 2.860E+01, 2.842E+01, 2.810E+01, 2.794E+01, 2.771E+01, 2.752E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 7.642E+01, 7.276E+01, 6.453E+01, 5.563E+01, 4.010E+01, 3.412E+01, 2.907E+01, 2.470E+01, 1.762E+01, 1.485E+01, 1.252E+01, 1.065E+01, 7.942E+00, 6.983E+00, 6.208E+00, 5.562E+00, 4.570E+00, 4.193E+00, 3.860E+00, 3.562E+00, 3.281E+00, 2.794E+00, 2.593E+00, 2.414E+00, 2.251E+00, 1.969E+00, 1.863E+00, 1.778E+00, 1.701E+00, 1.575E+00, 1.523E+00, 1.474E+00, 1.426E+00, 1.382E+00, 1.301E+00, 1.261E+00, 1.221E+00, 1.181E+00, 1.112E+00, 1.084E+00, 1.059E+00, 1.038E+00, 1.004E+00, 9.842E-01, 9.610E-01, 9.375E-01, 8.903E-01, 8.648E-01, 8.315E-01, 7.955E-01, 6.393E+02, 6.143E+02, 5.638E+02, 5.016E+02, 3.730E+02, 3.199E+02, 2.750E+02, 2.372E+02, 1.782E+02, 1.555E+02, 1.366E+02, 1.214E+02, 9.858E+01, 8.992E+01, 8.264E+01, 7.642E+01, 6.650E+01, 6.261E+01, 5.921E+01, 5.621E+01, 5.348E+01, 4.899E+01, 4.720E+01, 4.560E+01, 4.420E+01, 4.182E+01, 4.080E+01, 3.985E+01, 3.897E+01, 3.745E+01, 3.679E+01, 3.620E+01, 3.566E+01, 3.514E+01, 3.426E+01, 3.385E+01, 3.344E+01, 3.304E+01, 3.223E+01, 3.184E+01, 3.149E+01, 3.115E+01, 3.058E+01, 3.032E+01, 3.007E+01, 2.985E+01, 2.942E+01, 2.921E+01, 2.891E+01, 2.864E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 7.656E+01, 7.167E+01, 6.393E+01, 5.523E+01, 4.071E+01, 3.483E+01, 2.969E+01, 2.527E+01, 1.846E+01, 1.586E+01, 1.380E+01, 1.199E+01, 9.006E+00, 7.803E+00, 6.798E+00, 5.971E+00, 4.668E+00, 4.173E+00, 3.767E+00, 3.425E+00, 3.119E+00, 2.606E+00, 2.407E+00, 2.241E+00, 2.099E+00, 1.880E+00, 1.798E+00, 1.725E+00, 1.660E+00, 1.539E+00, 1.480E+00, 1.419E+00, 1.362E+00, 1.296E+00, 1.169E+00, 1.110E+00, 1.055E+00, 1.006E+00, 9.312E-01, 9.034E-01, 8.803E-01, 8.599E-01, 8.304E-01, 8.185E-01, 8.046E-01, 7.918E-01, 7.554E-01, 7.347E-01, 7.065E-01, 6.858E-01, 6.528E+02, 6.280E+02, 5.816E+02, 5.238E+02, 4.040E+02, 3.513E+02, 3.048E+02, 2.644E+02, 1.997E+02, 1.742E+02, 1.532E+02, 1.356E+02, 1.085E+02, 9.806E+01, 8.936E+01, 8.206E+01, 7.053E+01, 6.606E+01, 6.223E+01, 5.890E+01, 5.589E+01, 5.083E+01, 4.881E+01, 4.704E+01, 4.549E+01, 4.287E+01, 4.179E+01, 4.081E+01, 3.991E+01, 3.829E+01, 3.756E+01, 3.688E+01, 3.627E+01, 3.567E+01, 3.458E+01, 3.409E+01, 3.361E+01, 3.316E+01, 3.233E+01, 3.194E+01, 3.159E+01, 3.126E+01, 3.073E+01, 3.050E+01, 3.027E+01, 3.006E+01, 2.962E+01, 2.939E+01, 2.907E+01, 2.881E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
