s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.800E+01, 5.324E+01, 4.492E+01, 2.697E+01, 1.969E+01, 1.309E+01, 1.033E+01, 7.520E+00, 6.184E+00, 4.687E+00, 3.991E+00, 3.221E+00, 2.847E+00, 2.433E+00, 2.202E+00, 1.871E+00, 1.673E+00, 1.421E+00, 1.300E+00, 1.219E+00, 1.107E+00, 1.027E+00, 9.169E-01, 8.636E-01, 7.994E-01, 7.588E-01, 7.029E-01, 6.707E-01, 6.314E-01, 6.100E-01, 5.780E-01, 5.469E-01, 4.911E-01, 4.578E-01, 4.301E-01, 3.933E-01, 3.736E-01, 3.493E-01, 3.314E-01, 3.073E-01, 2.923E-01, 2.704E-01, 2.614E-01, 2.510E-01, 2.420E-01, 2.225E-01, 2.107E-01, 2.037E-01, 1.976E-01, 1.845E-01, 1.726E-01, 3.612E+02, 3.102E+02, 2.004E+02, 1.540E+02, 1.108E+02, 9.187E+01, 7.180E+01, 6.222E+01, 5.175E+01, 4.689E+01, 4.154E+01, 3.897E+01, 3.605E+01, 3.450E+01, 3.252E+01, 3.134E+01, 2.989E+01, 2.909E+01, 2.845E+01, 2.765E+01, 2.712E+01, 2.638E+01, 2.599E+01, 2.549E+01, 2.518E+01, 2.484E+01, 2.465E+01, 2.443E+01, 2.429E+01, 2.408E+01, 2.385E+01, 2.347E+01, 2.325E+01, 2.307E+01, 2.288E+01, 2.278E+01, 2.262E+01, 2.252E+01, 2.237E+01, 2.228E+01, 2.213E+01, 2.206E+01, 2.195E+01, 2.185E+01, 2.169E+01, 2.159E+01, 2.151E+01, 2.145E+01, 2.135E+01, 2.126E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 4.982E+01, 4.392E+01, 2.755E+01, 2.075E+01, 1.397E+01, 1.079E+01, 7.351E+00, 5.760E+00, 4.141E+00, 3.423E+00, 2.628E+00, 2.263E+00, 1.837E+00, 1.631E+00, 1.409E+00, 1.279E+00, 1.135E+00, 1.057E+00, 9.895E-01, 9.179E-01, 8.846E-01, 8.448E-01, 8.148E-01, 7.662E-01, 7.226E-01, 6.534E-01, 6.164E-01, 5.764E-01, 5.471E-01, 5.023E-01, 4.749E-01, 4.407E-01, 4.143E-01, 3.953E-01, 3.810E-01, 3.726E-01, 3.459E-01, 3.324E-01, 3.155E-01, 3.108E-01, 3.086E-01, 3.043E-01, 2.954E-01, 2.888E-01, 2.800E-01, 2.695E-01, 2.542E-01, 2.462E-01, 2.351E-01, 2.238E-01, 4.062E+02, 3.584E+02, 2.378E+02, 1.841E+02, 1.312E+02, 1.071E+02, 8.158E+01, 6.976E+01, 5.741E+01, 5.172E+01, 4.533E+01, 4.221E+01, 3.861E+01, 3.673E+01, 3.448E+01, 3.312E+01, 3.148E+01, 3.060E+01, 2.988E+01, 2.897E+01, 2.842E+01, 2.768E+01, 2.727E+01, 2.673E+01, 2.638E+01, 2.592E+01, 2.568E+01, 2.543E+01, 2.526E+01, 2.498E+01, 2.473E+01, 2.433E+01, 2.407E+01, 2.385E+01, 2.360E+01, 2.345E+01, 2.320E+01, 2.306E+01, 2.289E+01, 2.281E+01, 2.269E+01, 2.263E+01, 2.252E+01, 2.243E+01, 2.228E+01, 2.218E+01, 2.206E+01, 2.198E+01, 2.185E+01, 2.174E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 5.303E+01, 4.676E+01, 3.093E+01, 2.373E+01, 1.642E+01, 1.302E+01, 9.317E+00, 7.688E+00, 5.989E+00, 5.112E+00, 4.013E+00, 3.416E+00, 2.714E+00, 2.374E+00, 1.972E+00, 1.729E+00, 1.399E+00, 1.240E+00, 1.116E+00, 9.553E-01, 8.680E-01, 7.671E-01, 7.159E-01, 6.630E-01, 6.373E-01, 5.897E-01, 5.594E-01, 5.399E-01, 5.241E-01, 5.015E-01, 4.865E-01, 4.558E-01, 4.386E-01, 4.228E-01, 4.035E-01, 3.922E-01, 3.736E-01, 3.590E-01, 3.337E-01, 3.189E-01, 3.077E-01, 3.064E-01, 2.986E-01, 2.894E-01, 2.770E-01, 2.696E-01, 2.568E-01, 2.463E-01, 2.264E-01, 2.108E-01, 4.371E+02, 3.896E+02, 2.677E+02, 2.100E+02, 1.512E+02, 1.236E+02, 9.367E+01, 7.980E+01, 6.506E+01, 5.798E+01, 4.986E+01, 4.583E+01, 4.108E+01, 3.870E+01, 3.590E+01, 3.426E+01, 3.226E+01, 3.122E+01, 3.038E+01, 2.931E+01, 2.865E+01, 2.780E+01, 2.734E+01, 2.677E+01, 2.642E+01, 2.595E+01, 2.570E+01, 2.546E+01, 2.528E+01, 2.499E+01, 2.475E+01, 2.436E+01, 2.411E+01, 2.391E+01, 2.368E+01, 2.355E+01, 2.334E+01, 2.320E+01, 2.303E+01, 2.294E+01, 2.284E+01, 2.279E+01, 2.269E+01, 2.260E+01, 2.246E+01, 2.236E+01, 2.224E+01, 2.216E+01, 2.202E+01, 2.190E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 5.555E+01, 5.054E+01, 3.367E+01, 2.569E+01, 1.776E+01, 1.371E+01, 9.633E+00, 7.939E+00, 6.089E+00, 5.222E+00, 4.191E+00, 3.619E+00, 2.965E+00, 2.652E+00, 2.267E+00, 2.068E+00, 1.826E+00, 1.699E+00, 1.602E+00, 1.492E+00, 1.422E+00, 1.317E+00, 1.255E+00, 1.174E+00, 1.112E+00, 1.003E+00, 9.497E-01, 8.973E-01, 8.678E-01, 8.280E-01, 7.978E-01, 7.519E-01, 7.183E-01, 6.830E-01, 6.297E-01, 5.981E-01, 5.551E-01, 5.331E-01, 5.106E-01, 5.024E-01, 4.836E-01, 4.659E-01, 4.424E-01, 4.311E-01, 4.182E-01, 4.094E-01, 3.942E-01, 3.793E-01, 3.538E-01, 3.266E-01, 4.686E+02, 4.262E+02, 3.027E+02, 2.399E+02, 1.740E+02, 1.416E+02, 1.073E+02, 9.186E+01, 7.528E+01, 6.731E+01, 5.788E+01, 5.292E+01, 4.724E+01, 4.440E+01, 4.094E+01, 3.893E+01, 3.639E+01, 3.509E+01, 3.402E+01, 3.263E+01, 3.179E+01, 3.068E+01, 3.007E+01, 2.932E+01, 2.885E+01, 2.813E+01, 2.774E+01, 2.731E+01, 2.705E+01, 2.668E+01, 2.641E+01, 2.599E+01, 2.572E+01, 2.547E+01, 2.516E+01, 2.496E+01, 2.464E+01, 2.446E+01, 2.422E+01, 2.410E+01, 2.393E+01, 2.383E+01, 2.369E+01, 2.359E+01, 2.343E+01, 2.332E+01, 2.316E+01, 2.303E+01, 2.283E+01, 2.264E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 5.497E+01, 4.789E+01, 3.214E+01, 2.502E+01, 1.784E+01, 1.452E+01, 1.092E+01, 9.221E+00, 7.367E+00, 6.440E+00, 5.297E+00, 4.702E+00, 4.027E+00, 3.618E+00, 3.013E+00, 2.651E+00, 2.238E+00, 2.023E+00, 1.844E+00, 1.615E+00, 1.495E+00, 1.363E+00, 1.278E+00, 1.192E+00, 1.152E+00, 1.085E+00, 1.048E+00, 1.007E+00, 9.730E-01, 9.096E-01, 8.732E-01, 8.418E-01, 8.284E-01, 8.182E-01, 7.945E-01, 7.700E-01, 7.288E-01, 7.016E-01, 6.532E-01, 6.207E-01, 5.802E-01, 5.539E-01, 5.193E-01, 5.019E-01, 4.713E-01, 4.562E-01, 4.399E-01, 4.220E-01, 3.900E-01, 3.617E-01, 4.879E+02, 4.429E+02, 3.193E+02, 2.553E+02, 1.874E+02, 1.542E+02, 1.181E+02, 1.015E+02, 8.375E+01, 7.507E+01, 6.447E+01, 5.898E+01, 5.270E+01, 4.930E+01, 4.482E+01, 4.218E+01, 3.900E+01, 3.733E+01, 3.601E+01, 3.439E+01, 3.348E+01, 3.238E+01, 3.173E+01, 3.095E+01, 3.047E+01, 2.970E+01, 2.926E+01, 2.879E+01, 2.847E+01, 2.796E+01, 2.762E+01, 2.718E+01, 2.692E+01, 2.669E+01, 2.635E+01, 2.611E+01, 2.574E+01, 2.552E+01, 2.520E+01, 2.500E+01, 2.473E+01, 2.456E+01, 2.429E+01, 2.413E+01, 2.389E+01, 2.375E+01, 2.358E+01, 2.342E+01, 2.316E+01, 2.294E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 5.960E+01, 5.747E+01, 4.225E+01, 3.434E+01, 2.581E+01, 2.098E+01, 1.526E+01, 1.228E+01, 9.141E+00, 7.686E+00, 6.057E+00, 5.335E+00, 4.460E+00, 3.995E+00, 3.454E+00, 3.147E+00, 2.745E+00, 2.523E+00, 2.310E+00, 2.017E+00, 1.844E+00, 1.618E+00, 1.496E+00, 1.323E+00, 1.237E+00, 1.135E+00, 1.041E+00, 9.259E-01, 8.801E-01, 8.275E-01, 7.985E-01, 7.474E-01, 7.049E-01, 6.626E-01, 6.064E-01, 5.828E-01, 5.360E-01, 4.979E-01, 4.511E-01, 4.315E-01, 4.131E-01, 4.058E-01, 3.935E-01, 3.825E-01, 3.674E-01, 3.603E-01, 3.596E-01, 3.583E-01, 3.502E-01, 3.325E-01, 5.159E+02, 4.841E+02, 3.642E+02, 2.990E+02, 2.258E+02, 1.868E+02, 1.422E+02, 1.202E+02, 9.681E+01, 8.578E+01, 7.288E+01, 6.644E+01, 5.895E+01, 5.499E+01, 5.005E+01, 4.716E+01, 4.355E+01, 4.159E+01, 3.987E+01, 3.761E+01, 3.630E+01, 3.463E+01, 3.370E+01, 3.250E+01, 3.183E+01, 3.090E+01, 3.029E+01, 2.962E+01, 2.927E+01, 2.876E+01, 2.841E+01, 2.791E+01, 2.756E+01, 2.724E+01, 2.679E+01, 2.656E+01, 2.618E+01, 2.590E+01, 2.552E+01, 2.530E+01, 2.505E+01, 2.492E+01, 2.473E+01, 2.459E+01, 2.438E+01, 2.426E+01, 2.414E+01, 2.403E+01, 2.383E+01, 2.360E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 5.567E+01, 5.542E+01, 4.459E+01, 3.672E+01, 2.809E+01, 2.374E+01, 1.881E+01, 1.641E+01, 1.341E+01, 1.156E+01, 9.285E+00, 8.120E+00, 6.736E+00, 5.940E+00, 4.826E+00, 4.212E+00, 3.521E+00, 3.136E+00, 2.777E+00, 2.318E+00, 2.062E+00, 1.709E+00, 1.507E+00, 1.289E+00, 1.176E+00, 1.036E+00, 9.735E-01, 8.970E-01, 8.560E-01, 8.115E-01, 7.952E-01, 7.626E-01, 7.429E-01, 7.180E-01, 6.685E-01, 6.480E-01, 6.237E-01, 6.094E-01, 5.794E-01, 5.592E-01, 5.292E-01, 5.153E-01, 4.979E-01, 4.864E-01, 4.628E-01, 4.455E-01, 4.133E-01, 3.902E-01, 3.575E-01, 3.298E-01, 5.246E+02, 5.039E+02, 3.985E+02, 3.331E+02, 2.580E+02, 2.173E+02, 1.699E+02, 1.467E+02, 1.202E+02, 1.061E+02, 8.920E+01, 8.077E+01, 7.080E+01, 6.528E+01, 5.796E+01, 5.388E+01, 4.907E+01, 4.643E+01, 4.406E+01, 4.092E+01, 3.908E+01, 3.658E+01, 3.518E+01, 3.358E+01, 3.277E+01, 3.170E+01, 3.110E+01, 3.037E+01, 2.996E+01, 2.941E+01, 2.908E+01, 2.856E+01, 2.821E+01, 2.787E+01, 2.735E+01, 2.707E+01, 2.665E+01, 2.638E+01, 2.599E+01, 2.578E+01, 2.548E+01, 2.532E+01, 2.509E+01, 2.494E+01, 2.471E+01, 2.456E+01, 2.437E+01, 2.422E+01, 2.398E+01, 2.374E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 6.058E+01, 5.525E+01, 4.281E+01, 3.644E+01, 2.940E+01, 2.560E+01, 2.046E+01, 1.738E+01, 1.336E+01, 1.122E+01, 8.742E+00, 7.454E+00, 5.828E+00, 4.938E+00, 3.924E+00, 3.442E+00, 2.865E+00, 2.567E+00, 2.331E+00, 2.014E+00, 1.881E+00, 1.789E+00, 1.736E+00, 1.628E+00, 1.572E+00, 1.475E+00, 1.422E+00, 1.331E+00, 1.255E+00, 1.151E+00, 1.097E+00, 1.033E+00, 9.830E-01, 9.323E-01, 8.553E-01, 8.114E-01, 7.651E-01, 7.324E-01, 6.939E-01, 6.738E-01, 6.473E-01, 6.240E-01, 5.851E-01, 5.580E-01, 5.240E-01, 5.082E-01, 4.958E-01, 4.838E-01, 4.513E-01, 4.174E-01, 5.450E+02, 5.161E+02, 4.179E+02, 3.569E+02, 2.842E+02, 2.439E+02, 1.939E+02, 1.672E+02, 1.351E+02, 1.181E+02, 9.802E+01, 8.786E+01, 7.557E+01, 6.879E+01, 6.043E+01, 5.596E+01, 5.057E+01, 4.767E+01, 4.517E+01, 4.194E+01, 4.031E+01, 3.838E+01, 3.724E+01, 3.573E+01, 3.493E+01, 3.380E+01, 3.317E+01, 3.233E+01, 3.178E+01, 3.100E+01, 3.058E+01, 2.999E+01, 2.959E+01, 2.918E+01, 2.856E+01, 2.822E+01, 2.776E+01, 2.745E+01, 2.702E+01, 2.678E+01, 2.646E+01, 2.626E+01, 2.595E+01, 2.575E+01, 2.547E+01, 2.531E+01, 2.512E+01, 2.495E+01, 2.463E+01, 2.432E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 6.044E+01, 5.903E+01, 4.691E+01, 3.931E+01, 3.011E+01, 2.492E+01, 1.921E+01, 1.648E+01, 1.322E+01, 1.127E+01, 8.666E+00, 7.376E+00, 5.819E+00, 5.045E+00, 4.216E+00, 3.797E+00, 3.252E+00, 2.895E+00, 2.548E+00, 2.115E+00, 1.902E+00, 1.626E+00, 1.474E+00, 1.311E+00, 1.190E+00, 1.088E+00, 1.045E+00, 1.008E+00, 1.000E+00, 9.806E-01, 9.659E-01, 9.441E-01, 9.311E-01, 9.138E-01, 8.546E-01, 7.930E-01, 7.040E-01, 6.593E-01, 6.084E-01, 5.825E-01, 5.564E-01, 5.461E-01, 5.412E-01, 5.203E-01, 4.980E-01, 4.773E-01, 4.564E-01, 4.429E-01, 4.100E-01, 3.811E-01, 5.576E+02, 5.364E+02, 4.430E+02, 3.819E+02, 3.047E+02, 2.607E+02, 2.082E+02, 1.808E+02, 1.472E+02, 1.288E+02, 1.062E+02, 9.479E+01, 8.115E+01, 7.380E+01, 6.491E+01, 6.012E+01, 5.421E+01, 5.084E+01, 4.782E+01, 4.399E+01, 4.202E+01, 3.963E+01, 3.827E+01, 3.658E+01, 3.562E+01, 3.439E+01, 3.373E+01, 3.295E+01, 3.251E+01, 3.189E+01, 3.153E+01, 3.101E+01, 3.066E+01, 3.028E+01, 2.957E+01, 2.908E+01, 2.843E+01, 2.804E+01, 2.752E+01, 2.724E+01, 2.692E+01, 2.675E+01, 2.651E+01, 2.627E+01, 2.594E+01, 2.572E+01, 2.549E+01, 2.532E+01, 2.497E+01, 2.465E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 6.145E+01, 5.819E+01, 4.357E+01, 3.593E+01, 2.803E+01, 2.387E+01, 1.854E+01, 1.575E+01, 1.236E+01, 1.055E+01, 8.321E+00, 7.228E+00, 5.978E+00, 5.243E+00, 4.239E+00, 3.703E+00, 3.071E+00, 2.737E+00, 2.502E+00, 2.252E+00, 2.091E+00, 1.881E+00, 1.769E+00, 1.607E+00, 1.480E+00, 1.328E+00, 1.243E+00, 1.125E+00, 1.048E+00, 9.496E-01, 8.917E-01, 8.287E-01, 7.813E-01, 7.312E-01, 6.588E-01, 6.182E-01, 5.740E-01, 5.465E-01, 5.110E-01, 5.050E-01, 5.036E-01, 4.954E-01, 4.708E-01, 4.652E-01, 4.617E-01, 4.584E-01, 4.488E-01, 4.467E-01, 4.519E-01, 4.475E-01, 5.701E+02, 5.474E+02, 4.510E+02, 3.902E+02, 3.155E+02, 2.722E+02, 2.178E+02, 1.892E+02, 1.545E+02, 1.354E+02, 1.120E+02, 1.001E+02, 8.579E+01, 7.789E+01, 6.805E+01, 6.273E+01, 5.625E+01, 5.265E+01, 4.959E+01, 4.587E+01, 4.387E+01, 4.130E+01, 3.985E+01, 3.801E+01, 3.676E+01, 3.528E+01, 3.450E+01, 3.351E+01, 3.293E+01, 3.214E+01, 3.164E+01, 3.100E+01, 3.055E+01, 3.010E+01, 2.937E+01, 2.889E+01, 2.826E+01, 2.787E+01, 2.736E+01, 2.714E+01, 2.690E+01, 2.673E+01, 2.645E+01, 2.627E+01, 2.603E+01, 2.587E+01, 2.568E+01, 2.555E+01, 2.531E+01, 2.505E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 6.209E+01, 6.186E+01, 5.043E+01, 4.314E+01, 3.439E+01, 2.963E+01, 2.421E+01, 2.118E+01, 1.736E+01, 1.533E+01, 1.274E+01, 1.148E+01, 9.786E+00, 8.751E+00, 7.316E+00, 6.465E+00, 5.260E+00, 4.563E+00, 3.923E+00, 3.175E+00, 2.807E+00, 2.337E+00, 2.113E+00, 1.809E+00, 1.671E+00, 1.540E+00, 1.471E+00, 1.353E+00, 1.277E+00, 1.207E+00, 1.173E+00, 1.109E+00, 1.076E+00, 1.043E+00, 9.794E-01, 9.615E-01, 9.120E-01, 8.688E-01, 8.029E-01, 7.611E-01, 7.154E-01, 6.936E-01, 6.726E-01, 6.650E-01, 6.468E-01, 6.355E-01, 6.251E-01, 6.107E-01, 5.828E-01, 5.509E-01, 5.801E+02, 5.663E+02, 4.778E+02, 4.188E+02, 3.440E+02, 2.999E+02, 2.447E+02, 2.147E+02, 1.773E+02, 1.567E+02, 1.308E+02, 1.179E+02, 1.018E+02, 9.253E+01, 8.045E+01, 7.367E+01, 6.496E+01, 6.002E+01, 5.569E+01, 5.052E+01, 4.781E+01, 4.441E+01, 4.263E+01, 4.026E+01, 3.892E+01, 3.738E+01, 3.656E+01, 3.546E+01, 3.478E+01, 3.393E+01, 3.342E+01, 3.266E+01, 3.217E+01, 3.168E+01, 3.090E+01, 3.046E+01, 2.977E+01, 2.930E+01, 2.867E+01, 2.835E+01, 2.797E+01, 2.776E+01, 2.745E+01, 2.727E+01, 2.699E+01, 2.682E+01, 2.661E+01, 2.644E+01, 2.615E+01, 2.584E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 6.008E+01, 6.204E+01, 5.257E+01, 4.584E+01, 3.657E+01, 3.141E+01, 2.541E+01, 2.230E+01, 1.851E+01, 1.634E+01, 1.347E+01, 1.189E+01, 9.589E+00, 8.167E+00, 6.403E+00, 5.485E+00, 4.435E+00, 3.933E+00, 3.561E+00, 3.136E+00, 2.941E+00, 2.676E+00, 2.504E+00, 2.254E+00, 2.108E+00, 1.910E+00, 1.796E+00, 1.662E+00, 1.578E+00, 1.461E+00, 1.397E+00, 1.318E+00, 1.270E+00, 1.221E+00, 1.167E+00, 1.150E+00, 1.116E+00, 1.077E+00, 1.018E+00, 9.956E-01, 9.711E-01, 9.574E-01, 9.367E-01, 9.194E-01, 8.720E-01, 8.278E-01, 7.730E-01, 7.359E-01, 6.658E-01, 6.010E-01, 5.848E+02, 5.795E+02, 5.031E+02, 4.469E+02, 3.695E+02, 3.235E+02, 2.663E+02, 2.349E+02, 1.957E+02, 1.739E+02, 1.457E+02, 1.312E+02, 1.118E+02, 1.005E+02, 8.598E+01, 7.812E+01, 6.841E+01, 6.320E+01, 5.882E+01, 5.360E+01, 5.087E+01, 4.740E+01, 4.549E+01, 4.290E+01, 4.141E+01, 3.956E+01, 3.852E+01, 3.721E+01, 3.639E+01, 3.533E+01, 3.471E+01, 3.386E+01, 3.333E+01, 3.279E+01, 3.198E+01, 3.158E+01, 3.094E+01, 3.047E+01, 2.980E+01, 2.946E+01, 2.906E+01, 2.883E+01, 2.853E+01, 2.833E+01, 2.796E+01, 2.767E+01, 2.735E+01, 2.713E+01, 2.670E+01, 2.629E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 6.172E+01, 6.177E+01, 5.089E+01, 4.315E+01, 3.382E+01, 2.935E+01, 2.446E+01, 2.159E+01, 1.750E+01, 1.530E+01, 1.227E+01, 1.086E+01, 9.056E+00, 7.938E+00, 6.511E+00, 5.672E+00, 4.629E+00, 4.090E+00, 3.612E+00, 3.078E+00, 2.767E+00, 2.361E+00, 2.157E+00, 1.899E+00, 1.733E+00, 1.531E+00, 1.407E+00, 1.225E+00, 1.138E+00, 1.011E+00, 8.973E-01, 7.710E-01, 7.307E-01, 7.055E-01, 6.813E-01, 6.711E-01, 6.410E-01, 6.180E-01, 5.763E-01, 5.497E-01, 5.208E-01, 5.107E-01, 5.007E-01, 4.929E-01, 4.860E-01, 4.879E-01, 4.830E-01, 4.752E-01, 4.599E-01, 4.401E-01, 5.902E+02, 5.848E+02, 5.087E+02, 4.538E+02, 3.793E+02, 3.356E+02, 2.801E+02, 2.485E+02, 2.068E+02, 1.836E+02, 1.533E+02, 1.380E+02, 1.180E+02, 1.060E+02, 9.077E+01, 8.228E+01, 7.162E+01, 6.599E+01, 6.124E+01, 5.565E+01, 5.261E+01, 4.868E+01, 4.659E+01, 4.384E+01, 4.216E+01, 4.004E+01, 3.883E+01, 3.726E+01, 3.633E+01, 3.507E+01, 3.430E+01, 3.335E+01, 3.283E+01, 3.236E+01, 3.169E+01, 3.135E+01, 3.078E+01, 3.036E+01, 2.975E+01, 2.945E+01, 2.914E+01, 2.898E+01, 2.877E+01, 2.861E+01, 2.834E+01, 2.815E+01, 2.791E+01, 2.770E+01, 2.729E+01, 2.686E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
