s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 2.140E+02, 2.165E+03, 0.000E+00,-7.306E+02,-1.404E+03,-3.172E+01, 1.264E+01, 0.000E+00, 0.000E+00, 6.773E+00, 1.196E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.921E-02
 2.160E+02, 2.136E+03, 0.000E+00,-7.207E+02,-1.389E+03,-3.247E+01, 1.242E+01, 0.000E+00, 0.000E+00, 1.525E+00, 6.098E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.971E-02
 2.180E+02, 2.145E+03, 0.000E+00,-7.226E+02,-1.411E+03,-3.115E+01, 1.244E+01, 0.000E+00, 0.000E+00,-1.187E+01,-7.423E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.846E-02
 2.200E+02, 2.162E+03, 0.000E+00,-7.302E+02,-1.391E+03,-3.229E+01, 1.251E+01, 0.000E+00, 0.000E+00, 1.360E+01, 2.085E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.839E-02
 2.220E+02, 2.198E+03, 0.000E+00,-7.398E+02,-1.435E+03,-3.192E+01, 1.267E+01, 0.000E+00, 0.000E+00, 2.162E+00, 4.158E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.960E-02
 2.240E+02, 2.226E+03, 0.000E+00,-7.497E+02,-1.446E+03,-3.170E+01, 1.256E+01, 0.000E+00, 0.000E+00, 5.887E+00, 1.047E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.994E-02
 2.260E+02, 2.205E+03, 0.000E+00,-7.454E+02,-1.443E+03,-3.402E+01, 1.277E+01, 0.000E+00, 0.000E+00,-8.387E+00,-5.100E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.114E-02
 2.280E+02, 2.218E+03, 0.000E+00,-7.476E+02,-1.434E+03,-3.233E+01, 1.279E+01, 0.000E+00, 0.000E+00, 8.208E+00, 1.691E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.132E-02
 2.300E+02, 2.242E+03, 0.000E+00,-7.575E+02,-1.464E+03,-3.352E+01, 1.288E+01, 0.000E+00, 0.000E+00,-9.204E+00, 4.021E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.257E-02
 2.320E+02, 2.263E+03, 0.000E+00,-7.638E+02,-1.464E+03,-3.204E+01, 1.320E+01, 0.000E+00, 0.000E+00, 1.049E+01, 1.593E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.437E-02
 2.340E+02, 2.264E+03, 0.000E+00,-7.618E+02,-1.494E+03,-3.198E+01, 1.301E+01, 0.000E+00, 0.000E+00,-1.635E+01,-1.025E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.548E-02
 2.360E+02, 2.319E+03, 0.000E+00,-7.828E+02,-1.494E+03,-3.046E+01, 1.307E+01, 0.000E+00, 0.000E+00, 1.859E+01, 2.504E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.551E-02
 2.380E+02, 2.272E+03, 0.000E+00,-7.647E+02,-1.481E+03,-3.198E+01, 1.301E+01, 0.000E+00, 0.000E+00,-3.139E+00, 7.468E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.493E-02
 2.400E+02, 2.343E+03, 0.000E+00,-7.912E+02,-1.511E+03,-3.278E+01, 1.306E+01, 0.000E+00, 0.000E+00, 1.536E+01, 2.065E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.625E-02
 2.420E+02, 2.314E+03, 0.000E+00,-7.792E+02,-1.526E+03,-3.057E+01, 1.332E+01, 0.000E+00, 0.000E+00,-1.607E+01,-8.400E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.956E-02
 2.440E+02, 2.378E+03, 0.000E+00,-8.025E+02,-1.536E+03,-3.461E+01, 1.319E+01, 0.000E+00, 0.000E+00, 6.275E+00, 1.734E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.839E-02
 2.460E+02, 2.321E+03, 0.000E+00,-7.811E+02,-1.529E+03,-3.082E+01, 1.337E+01, 0.000E+00, 0.000E+00,-1.117E+01,-5.719E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.854E-02
 2.480E+02, 2.320E+03, 0.000E+00,-7.842E+02,-1.511E+03,-3.451E+01, 1.340E+01, 0.000E+00, 0.000E+00,-3.222E+00, 3.844E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.796E-02
 2.500E+02, 2.339E+03, 0.000E+00,-7.892E+02,-1.504E+03,-3.226E+01, 1.331E+01, 0.000E+00, 0.000E+00, 2.063E+01, 2.633E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.825E-02
 2.520E+02, 2.382E+03, 0.000E+00,-8.018E+02,-1.560E+03,-3.326E+01, 1.354E+01, 0.000E+00, 0.000E+00,-6.456E+00, 1.260E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.977E-02
 2.540E+02, 2.399E+03, 0.000E+00,-8.090E+02,-1.571E+03,-3.041E+01, 1.344E+01, 0.000E+00, 0.000E+00,-2.079E+00, 1.920E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.005E-01
 2.560E+02, 2.351E+03, 0.000E+00,-7.935E+02,-1.537E+03,-3.401E+01, 1.326E+01, 0.000E+00, 0.000E+00,-9.885E+00,-6.281E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.933E-02
 2.580E+02, 2.390E+03, 0.000E+00,-8.072E+02,-1.540E+03,-3.166E+01, 1.336E+01, 0.000E+00, 0.000E+00, 1.686E+01, 2.479E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.008E-01
 2.600E+02, 2.341E+03, 0.000E+00,-7.889E+02,-1.533E+03,-2.998E+01, 1.342E+01, 0.000E+00, 0.000E+00,-2.218E+00, 1.708E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.004E-01
 2.620E+02, 2.449E+03, 0.000E+00,-8.257E+02,-1.608E+03,-3.128E+01, 1.353E+01, 0.000E+00, 0.000E+00,-7.557E+00,-2.244E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.029E-01
 2.640E+02, 2.428E+03, 0.000E+00,-8.193E+02,-1.580E+03,-3.167E+01, 1.376E+01, 0.000E+00, 0.000E+00, 2.467E+00, 1.021E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.044E-01
 2.660E+02, 2.517E+03, 0.000E+00,-8.487E+02,-1.626E+03,-3.002E+01, 1.386E+01, 0.000E+00, 0.000E+00, 1.623E+01, 2.589E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.070E-01
 2.680E+02, 2.483E+03, 0.000E+00,-8.373E+02,-1.632E+03,-3.466E+01, 1.382E+01, 0.000E+00, 0.000E+00,-1.501E+01,-7.583E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.056E-01
 2.700E+02, 2.490E+03, 0.000E+00,-8.407E+02,-1.611E+03,-3.460E+01, 1.379E+01, 0.000E+00, 0.000E+00, 5.112E+00, 1.753E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.072E-01
 2.720E+02, 2.546E+03, 0.000E+00,-8.603E+02,-1.640E+03,-3.297E+01, 1.404E+01, 0.000E+00, 0.000E+00, 1.912E+01, 2.629E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.102E-01
 2.740E+02, 2.636E+03, 0.000E+00,-8.907E+02,-1.716E+03,-3.163E+01, 1.442E+01, 0.000E+00, 0.000E+00, 6.088E+00, 1.227E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.129E-01
 2.760E+02, 2.549E+03, 0.000E+00,-8.615E+02,-1.668E+03,-3.762E+01, 1.421E+01, 0.000E+00, 0.000E+00,-1.859E+01,-4.298E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.133E-01
 2.780E+02, 2.656E+03, 0.000E+00,-8.993E+02,-1.707E+03,-3.339E+01, 1.454E+01, 0.000E+00, 0.000E+00, 2.265E+01, 3.100E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.138E-01
 2.800E+02, 2.613E+03, 0.000E+00,-8.808E+02,-1.741E+03,-3.092E+01, 1.391E+01, 0.000E+00, 0.000E+00,-3.389E+01,-2.634E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.143E-01
 2.820E+02, 2.568E+03, 0.000E+00,-8.667E+02,-1.672E+03,-3.019E+01, 1.433E+01, 0.000E+00, 0.000E+00, 5.220E+00, 1.358E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.137E-01
 2.840E+02, 2.635E+03, 0.000E+00,-8.908E+02,-1.706E+03,-3.364E+01, 1.409E+01, 0.000E+00, 0.000E+00, 8.868E+00, 1.850E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.147E-01
 2.860E+02, 2.597E+03, 0.000E+00,-8.794E+02,-1.698E+03,-3.373E+01, 1.413E+01, 0.000E+00, 0.000E+00,-6.990E+00, 3.610E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.117E-01
 2.880E+02, 2.506E+03, 0.000E+00,-8.476E+02,-1.622E+03,-3.348E+01, 1.364E+01, 0.000E+00, 0.000E+00, 6.635E+00, 1.589E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.080E-01
 2.900E+02, 2.515E+03, 0.000E+00,-8.494E+02,-1.656E+03,-3.238E+01, 1.383E+01, 0.000E+00, 0.000E+00,-1.661E+01,-8.929E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.075E-01
 2.920E+02, 2.536E+03, 0.000E+00,-8.585E+02,-1.631E+03,-3.571E+01, 1.370E+01, 0.000E+00, 0.000E+00, 1.125E+01, 2.492E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.076E-01
 2.940E+02, 2.445E+03, 0.000E+00,-8.249E+02,-1.596E+03,-3.202E+01, 1.333E+01, 0.000E+00, 0.000E+00,-3.612E+00, 5.403E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.043E-01
 2.960E+02, 2.413E+03, 0.000E+00,-8.146E+02,-1.570E+03,-3.147E+01, 1.298E+01, 0.000E+00, 0.000E+00, 3.039E+00, 9.950E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.982E-02
 2.980E+02, 2.401E+03, 0.000E+00,-8.112E+02,-1.557E+03,-3.429E+01, 1.276E+01, 0.000E+00, 0.000E+00, 3.134E+00, 1.110E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.806E-02
 3.000E+02, 2.331E+03, 0.000E+00,-7.913E+02,-1.527E+03,-3.549E+01, 1.301E+01, 0.000E+00, 0.000E+00,-1.735E+01,-1.009E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.888E-02
 3.020E+02, 2.333E+03, 0.000E+00,-7.877E+02,-1.506E+03,-3.198E+01, 1.257E+01, 0.000E+00, 0.000E+00, 1.427E+01, 2.001E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.562E-02
 3.040E+02, 2.301E+03, 0.000E+00,-7.788E+02,-1.506E+03,-2.987E+01, 1.233E+01, 0.000E+00, 0.000E+00,-4.612E+00,-1.867E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.318E-02
 3.060E+02, 2.252E+03, 0.000E+00,-7.597E+02,-1.472E+03,-3.087E+01, 1.224E+01, 0.000E+00, 0.000E+00,-2.975E+00, 1.663E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.114E-02
 3.080E+02, 2.166E+03, 0.000E+00,-7.343E+02,-1.402E+03,-3.385E+01, 1.174E+01, 0.000E+00, 0.000E+00, 1.693E+00, 7.741E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.803E-02
 3.100E+02, 2.092E+03, 0.000E+00,-7.106E+02,-1.366E+03,-3.354E+01, 1.164E+01, 0.000E+00, 0.000E+00,-1.052E+01,-6.479E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.651E-02
 3.120E+02, 2.056E+03, 0.000E+00,-6.941E+02,-1.341E+03,-2.871E+01, 1.100E+01, 0.000E+00, 0.000E+00,-1.076E+00, 2.774E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.153E-02
 3.140E+02, 1.945E+03, 0.000E+00,-6.589E+02,-1.265E+03,-2.990E+01, 1.071E+01, 0.000E+00, 0.000E+00,-9.755E-01, 2.025E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.861E-02
 3.160E+02, 1.943E+03, 0.000E+00,-6.571E+02,-1.275E+03,-2.994E+01, 1.060E+01, 0.000E+00, 0.000E+00,-1.193E+01,-9.131E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.716E-02
 3.180E+02, 1.919E+03, 0.000E+00,-6.517E+02,-1.222E+03,-3.074E+01, 1.038E+01, 0.000E+00, 0.000E+00, 2.412E+01, 2.478E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.560E-02
 3.200E+02, 1.851E+03, 0.000E+00,-6.248E+02,-1.242E+03,-2.806E+01, 1.035E+01, 0.000E+00, 0.000E+00,-3.242E+01,-3.348E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.382E-02
 3.220E+02, 1.823E+03, 0.000E+00,-6.160E+02,-1.165E+03,-2.632E+01, 1.001E+01, 0.000E+00, 0.000E+00, 2.446E+01, 2.575E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.077E-02
 3.240E+02, 1.744E+03, 0.000E+00,-5.900E+02,-1.161E+03,-2.670E+01, 9.638E+00, 0.000E+00, 0.000E+00,-2.454E+01,-2.455E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.808E-02
 3.260E+02, 1.706E+03, 0.000E+00,-5.787E+02,-1.109E+03,-2.733E+01, 9.491E+00, 0.000E+00, 0.000E+00, 2.311E+00, 7.870E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.648E-02
 3.280E+02, 1.632E+03, 0.000E+00,-5.528E+02,-1.076E+03,-2.714E+01, 9.203E+00, 0.000E+00, 0.000E+00,-1.404E+01,-1.519E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.362E-02
 3.300E+02, 1.565E+03, 0.000E+00,-5.310E+02,-1.025E+03,-2.912E+01, 9.026E+00, 0.000E+00, 0.000E+00,-9.849E+00,-1.165E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.169E-02
 3.320E+02, 1.577E+03, 0.000E+00,-5.371E+02,-9.997E+02,-2.731E+01, 8.766E+00, 0.000E+00, 0.000E+00, 2.437E+01, 2.180E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.079E-02
 3.340E+02, 1.495E+03, 0.000E+00,-5.093E+02,-9.809E+02,-2.610E+01, 8.497E+00, 0.000E+00, 0.000E+00,-1.062E+01,-1.324E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.769E-02
 3.360E+02, 1.452E+03, 0.000E+00,-4.936E+02,-9.667E+02,-2.431E+01, 8.331E+00, 0.000E+00, 0.000E+00,-2.157E+01,-2.452E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.620E-02
 3.380E+02, 1.444E+03, 0.000E+00,-4.903E+02,-9.216E+02,-2.492E+01, 8.190E+00, 0.000E+00, 0.000E+00, 1.756E+01, 1.497E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.478E-02
 3.400E+02, 1.356E+03, 0.000E+00,-4.628E+02,-8.975E+02,-2.651E+01, 7.974E+00, 0.000E+00, 0.000E+00,-2.000E+01,-2.248E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.331E-02
 3.420E+02, 1.345E+03, 0.000E+00,-4.561E+02,-8.746E+02,-2.489E+01, 7.668E+00, 0.000E+00, 0.000E+00,-4.249E-01,-2.949E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.123E-02
 3.440E+02, 1.288E+03, 0.000E+00,-4.406E+02,-8.227E+02,-2.428E+01, 7.459E+00, 0.000E+00, 0.000E+00, 1.120E+01, 7.991E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.913E-02
 3.460E+02, 1.229E+03, 0.000E+00,-4.193E+02,-8.017E+02,-2.219E+01, 7.222E+00, 0.000E+00, 0.000E+00,-4.655E+00,-7.325E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.716E-02
 3.480E+02, 1.226E+03, 0.000E+00,-4.188E+02,-7.940E+02,-2.092E+01, 7.120E+00, 0.000E+00, 0.000E+00, 1.682E+00,-9.619E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.667E-02
 3.500E+02, 1.184E+03, 0.000E+00,-4.040E+02,-7.812E+02,-2.001E+01, 7.005E+00, 0.000E+00, 0.000E+00,-1.086E+01,-1.394E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.549E-02
 3.520E+02, 1.178E+03, 0.000E+00,-4.022E+02,-7.652E+02,-2.179E+01, 6.920E+00, 0.000E+00, 0.000E+00,-1.180E+00,-3.967E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.524E-02
 3.540E+02, 1.141E+03, 0.000E+00,-3.876E+02,-7.367E+02,-2.224E+01, 6.721E+00, 0.000E+00, 0.000E+00, 4.071E+00, 6.516E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.297E-02
 3.560E+02, 1.073E+03, 0.000E+00,-3.661E+02,-7.091E+02,-1.977E+01, 6.579E+00, 0.000E+00, 0.000E+00,-1.184E+01,-1.501E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.175E-02
 3.580E+02, 1.098E+03, 0.000E+00,-3.724E+02,-6.972E+02,-1.869E+01, 6.407E+00, 0.000E+00, 0.000E+00, 1.970E+01, 1.635E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.088E-02
 3.600E+02, 1.040E+03, 0.000E+00,-3.550E+02,-6.949E+02,-1.821E+01, 6.245E+00, 0.000E+00, 0.000E+00,-1.862E+01,-2.202E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.973E-02
 3.620E+02, 9.966E+02, 0.000E+00,-3.413E+02,-6.604E+02,-1.776E+01, 5.968E+00, 0.000E+00, 0.000E+00,-1.423E+01,-1.692E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.780E-02
 3.640E+02, 9.806E+02, 0.000E+00,-3.352E+02,-6.360E+02,-2.013E+01, 5.951E+00, 0.000E+00, 0.000E+00,-1.193E+00,-4.765E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.727E-02
 3.660E+02, 9.731E+02, 0.000E+00,-3.322E+02,-6.148E+02,-1.916E+01, 5.825E+00, 0.000E+00, 0.000E+00, 1.679E+01, 1.279E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.671E-02
 3.680E+02, 9.480E+02, 0.000E+00,-3.247E+02,-6.236E+02,-1.669E+01, 5.711E+00, 0.000E+00, 0.000E+00,-8.196E+00,-1.127E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.580E-02
 3.700E+02, 9.252E+02, 0.000E+00,-3.162E+02,-6.085E+02,-1.748E+01, 5.674E+00, 0.000E+00, 0.000E+00,-7.863E+00,-1.130E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.508E-02
 3.720E+02, 8.921E+02, 0.000E+00,-3.042E+02,-5.745E+02,-1.824E+01, 5.412E+00, 0.000E+00, 0.000E+00, 4.119E+00, 5.014E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.360E-02
 3.740E+02, 8.667E+02, 0.000E+00,-2.972E+02,-5.785E+02,-1.629E+01, 5.379E+00, 0.000E+00, 0.000E+00,-1.673E+01,-1.990E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.279E-02
 3.760E+02, 8.590E+02, 0.000E+00,-2.931E+02,-5.527E+02,-1.740E+01, 5.263E+00, 0.000E+00, 0.000E+00, 5.050E+00, 1.060E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.225E-02
 3.780E+02, 8.350E+02, 0.000E+00,-2.854E+02,-5.376E+02,-1.528E+01, 5.115E+00, 0.000E+00, 0.000E+00, 5.055E+00, 1.859E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.146E-02
 3.800E+02, 8.073E+02, 0.000E+00,-2.763E+02,-5.416E+02,-1.649E+01, 5.064E+00, 0.000E+00, 0.000E+00,-1.894E+01,-2.204E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.059E-02
 3.820E+02, 8.020E+02, 0.000E+00,-2.729E+02,-5.128E+02,-1.560E+01, 4.968E+00, 0.000E+00, 0.000E+00, 9.261E+00, 5.675E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.998E-02
 3.840E+02, 7.716E+02, 0.000E+00,-2.639E+02,-5.005E+02,-1.415E+01, 4.823E+00, 0.000E+00, 0.000E+00, 4.484E-01,-2.146E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.907E-02
 3.860E+02, 7.620E+02, 0.000E+00,-2.620E+02,-5.002E+02,-1.480E+01, 4.737E+00, 0.000E+00, 0.000E+00,-7.577E+00,-1.034E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.878E-02
 3.880E+02, 7.424E+02, 0.000E+00,-2.522E+02,-4.830E+02,-1.364E+01, 4.622E+00, 0.000E+00, 0.000E+00, 7.692E-01,-1.952E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.752E-02
 3.900E+02, 7.189E+02, 0.000E+00,-2.459E+02,-4.685E+02,-1.588E+01, 4.548E+00, 0.000E+00, 0.000E+00,-2.757E+00,-6.850E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.703E-02
 3.920E+02, 7.187E+02, 0.000E+00,-2.453E+02,-4.674E+02,-1.390E+01, 4.531E+00, 0.000E+00, 0.000E+00,-2.442E-01,-3.409E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.690E-02
 3.940E+02, 7.066E+02, 0.000E+00,-2.423E+02,-4.662E+02,-1.369E+01, 4.413E+00, 0.000E+00, 0.000E+00,-8.179E+00,-1.107E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.631E-02
 3.960E+02, 6.749E+02, 0.000E+00,-2.297E+02,-4.349E+02,-1.262E+01, 4.288E+00, 0.000E+00, 0.000E+00, 5.176E+00, 1.985E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.526E-02
 3.980E+02, 6.735E+02, 0.000E+00,-2.308E+02,-4.331E+02,-1.297E+01, 4.263E+00, 0.000E+00, 0.000E+00, 3.563E+00, 8.229E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.515E-02
 4.000E+02, 6.661E+02, 0.000E+00,-2.269E+02,-4.309E+02,-1.279E+01, 4.262E+00, 0.000E+00, 0.000E+00, 3.041E+00,-1.031E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.476E-02
 4.020E+02, 6.558E+02, 0.000E+00,-2.248E+02,-4.286E+02,-1.187E+01, 4.243E+00, 0.000E+00, 0.000E+00,-2.550E+00,-5.244E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.453E-02
 4.040E+02, 6.386E+02, 0.000E+00,-2.181E+02,-4.276E+02,-1.074E+01, 4.082E+00, 0.000E+00, 0.000E+00,-1.130E+01,-1.374E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.383E-02
 4.060E+02, 6.231E+02, 0.000E+00,-2.118E+02,-4.122E+02,-1.206E+01, 3.967E+00, 0.000E+00, 0.000E+00,-5.527E+00,-8.950E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.311E-02
 4.080E+02, 6.161E+02, 0.000E+00,-2.106E+02,-3.963E+02,-1.091E+01, 3.940E+00, 0.000E+00, 0.000E+00, 4.957E+00, 2.204E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.300E-02
 4.100E+02, 5.987E+02, 0.000E+00,-2.032E+02,-3.845E+02,-1.148E+01, 3.834E+00, 0.000E+00, 0.000E+00, 6.489E+00, 3.268E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.206E-02
 4.120E+02, 5.819E+02, 0.000E+00,-1.990E+02,-3.863E+02,-9.709E+00, 3.755E+00, 0.000E+00, 0.000E+00,-6.910E+00,-9.311E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.158E-02
 4.140E+02, 5.699E+02, 0.000E+00,-1.945E+02,-3.740E+02,-9.479E+00, 3.727E+00, 0.000E+00, 0.000E+00,-2.391E+00,-4.465E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.119E-02
 4.160E+02, 5.633E+02, 0.000E+00,-1.919E+02,-3.728E+02,-9.490E+00, 3.627E+00, 0.000E+00, 0.000E+00,-4.785E+00,-7.318E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.072E-02
 4.180E+02, 5.538E+02, 0.000E+00,-1.887E+02,-3.593E+02,-9.189E+00, 3.585E+00, 0.000E+00, 0.000E+00, 2.492E+00, 1.501E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.048E-02
 4.200E+02, 5.370E+02, 0.000E+00,-1.831E+02,-3.695E+02,-8.967E+00, 3.492E+00, 0.000E+00, 0.000E+00,-1.894E+01,-2.112E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.979E-02
 4.220E+02, 5.243E+02, 0.000E+00,-1.772E+02,-3.280E+02,-8.504E+00, 3.451E+00, 0.000E+00, 0.000E+00, 1.642E+01, 1.398E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.919E-02
 4.240E+02, 5.138E+02, 0.000E+00,-1.748E+02,-3.521E+02,-7.488E+00, 3.423E+00, 0.000E+00, 0.000E+00,-1.513E+01,-1.717E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.898E-02
 4.260E+02, 5.108E+02, 0.000E+00,-1.729E+02,-3.268E+02,-8.460E+00, 3.357E+00, 0.000E+00, 0.000E+00, 8.350E+00, 6.010E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.878E-02
 4.280E+02, 5.006E+02, 0.000E+00,-1.697E+02,-3.335E+02,-8.535E+00, 3.328E+00, 0.000E+00, 0.000E+00,-5.227E+00,-7.821E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.838E-02
