s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.800E+01, 4.614E+01, 3.672E+01, 2.372E+01, 1.722E+01, 1.294E+01, 9.471E+00, 6.940E+00, 5.321E+00, 4.202E+00, 3.374E+00, 2.703E+00, 2.174E+00, 1.799E+00, 1.553E+00, 1.371E+00, 1.216E+00, 1.132E+00, 1.068E+00, 1.014E+00, 9.757E-01, 9.367E-01, 8.864E-01, 8.209E-01, 7.350E-01, 6.606E-01, 6.250E-01, 6.130E-01, 5.925E-01, 5.503E-01, 5.028E-01, 4.433E-01, 4.017E-01, 3.606E-01, 3.298E-01, 3.077E-01, 2.813E-01, 2.608E-01, 2.380E-01, 2.277E-01, 2.016E-01, 1.870E-01, 1.773E-01, 1.677E-01, 1.584E-01, 1.493E-01, 1.360E-01, 1.242E-01, 1.192E-01, 1.128E-01, 1.065E-01, 3.570E+02, 2.826E+02, 1.830E+02, 1.342E+02, 1.045E+02, 8.174E+01, 6.647E+01, 5.689E+01, 4.975E+01, 4.407E+01, 3.937E+01, 3.560E+01, 3.287E+01, 3.096E+01, 2.960E+01, 2.854E+01, 2.788E+01, 2.741E+01, 2.705E+01, 2.674E+01, 2.647E+01, 2.611E+01, 2.574E+01, 2.532E+01, 2.496E+01, 2.465E+01, 2.447E+01, 2.425E+01, 2.392E+01, 2.363E+01, 2.331E+01, 2.308E+01, 2.283E+01, 2.263E+01, 2.244E+01, 2.226E+01, 2.211E+01, 2.198E+01, 2.187E+01, 2.175E+01, 2.167E+01, 2.162E+01, 2.156E+01, 2.152E+01, 2.146E+01, 2.139E+01, 2.130E+01, 2.127E+01, 2.123E+01, 2.117E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 4.866E+01, 4.148E+01, 2.783E+01, 2.014E+01, 1.479E+01, 1.051E+01, 7.464E+00, 5.663E+00, 4.363E+00, 3.414E+00, 2.745E+00, 2.229E+00, 1.847E+00, 1.589E+00, 1.402E+00, 1.223E+00, 1.086E+00, 9.764E-01, 8.850E-01, 8.218E-01, 7.753E-01, 7.588E-01, 7.481E-01, 7.166E-01, 6.856E-01, 6.589E-01, 6.349E-01, 5.944E-01, 5.619E-01, 5.393E-01, 5.174E-01, 4.804E-01, 4.520E-01, 4.408E-01, 4.282E-01, 4.230E-01, 4.180E-01, 4.080E-01, 3.851E-01, 3.671E-01, 3.485E-01, 3.265E-01, 3.008E-01, 2.725E-01, 2.596E-01, 2.532E-01, 2.449E-01, 2.400E-01, 2.281E-01, 2.132E-01, 3.928E+02, 3.271E+02, 2.237E+02, 1.673E+02, 1.294E+02, 9.917E+01, 7.804E+01, 6.521E+01, 5.601E+01, 4.897E+01, 4.351E+01, 3.914E+01, 3.583E+01, 3.354E+01, 3.185E+01, 3.041E+01, 2.943E+01, 2.868E+01, 2.808E+01, 2.765E+01, 2.728E+01, 2.695E+01, 2.664E+01, 2.622E+01, 2.586E+01, 2.556E+01, 2.537E+01, 2.507E+01, 2.474E+01, 2.445E+01, 2.416E+01, 2.385E+01, 2.358E+01, 2.339E+01, 2.321E+01, 2.308E+01, 2.297E+01, 2.286E+01, 2.272E+01, 2.258E+01, 2.247E+01, 2.237E+01, 2.224E+01, 2.212E+01, 2.202E+01, 2.194E+01, 2.186E+01, 2.181E+01, 2.173E+01, 2.163E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 4.990E+01, 4.435E+01, 3.079E+01, 2.232E+01, 1.658E+01, 1.222E+01, 9.042E+00, 6.805E+00, 5.208E+00, 4.041E+00, 3.113E+00, 2.368E+00, 1.851E+00, 1.510E+00, 1.249E+00, 1.100E+00, 1.012E+00, 9.577E-01, 8.932E-01, 8.269E-01, 7.771E-01, 7.415E-01, 7.169E-01, 6.927E-01, 6.648E-01, 6.256E-01, 5.656E-01, 5.249E-01, 4.776E-01, 4.354E-01, 4.144E-01, 3.841E-01, 3.663E-01, 3.481E-01, 3.165E-01, 2.916E-01, 2.779E-01, 2.724E-01, 2.615E-01, 2.434E-01, 2.323E-01, 2.216E-01, 2.141E-01, 2.226E-01, 2.218E-01, 2.186E-01, 2.227E-01, 2.175E-01, 2.043E-01, 1.860E-01, 4.203E+02, 3.636E+02, 2.561E+02, 1.923E+02, 1.493E+02, 1.150E+02, 9.051E+01, 7.457E+01, 6.282E+01, 5.387E+01, 4.683E+01, 4.119E+01, 3.718E+01, 3.448E+01, 3.248E+01, 3.101E+01, 3.005E+01, 2.934E+01, 2.873E+01, 2.818E+01, 2.776E+01, 2.742E+01, 2.716E+01, 2.680E+01, 2.644E+01, 2.606E+01, 2.569E+01, 2.536E+01, 2.499E+01, 2.465E+01, 2.438E+01, 2.408E+01, 2.384E+01, 2.365E+01, 2.340E+01, 2.322E+01, 2.309E+01, 2.300E+01, 2.286E+01, 2.270E+01, 2.259E+01, 2.248E+01, 2.237E+01, 2.232E+01, 2.225E+01, 2.219E+01, 2.215E+01, 2.210E+01, 2.199E+01, 2.185E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 4.964E+01, 4.858E+01, 3.770E+01, 2.867E+01, 2.151E+01, 1.565E+01, 1.172E+01, 8.776E+00, 6.758E+00, 5.405E+00, 4.099E+00, 3.237E+00, 2.646E+00, 2.296E+00, 1.947E+00, 1.768E+00, 1.620E+00, 1.559E+00, 1.427E+00, 1.315E+00, 1.228E+00, 1.146E+00, 1.089E+00, 1.048E+00, 1.012E+00, 9.541E-01, 8.707E-01, 8.181E-01, 7.665E-01, 7.262E-01, 6.822E-01, 6.398E-01, 5.973E-01, 5.834E-01, 5.600E-01, 5.486E-01, 5.270E-01, 5.013E-01, 4.733E-01, 4.529E-01, 4.437E-01, 4.298E-01, 4.158E-01, 3.935E-01, 3.620E-01, 3.347E-01, 3.140E-01, 2.904E-01, 2.707E-01, 2.420E-01, 4.427E+02, 4.014E+02, 3.045E+02, 2.351E+02, 1.833E+02, 1.410E+02, 1.108E+02, 8.913E+01, 7.370E+01, 6.277E+01, 5.323E+01, 4.642E+01, 4.157E+01, 3.829E+01, 3.577E+01, 3.408E+01, 3.289E+01, 3.217E+01, 3.136E+01, 3.065E+01, 3.005E+01, 2.954E+01, 2.915E+01, 2.876E+01, 2.835E+01, 2.787E+01, 2.735E+01, 2.692E+01, 2.649E+01, 2.612E+01, 2.577E+01, 2.541E+01, 2.507E+01, 2.487E+01, 2.460E+01, 2.441E+01, 2.421E+01, 2.402E+01, 2.380E+01, 2.362E+01, 2.351E+01, 2.337E+01, 2.323E+01, 2.311E+01, 2.294E+01, 2.280E+01, 2.269E+01, 2.258E+01, 2.243E+01, 2.224E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 5.574E+01, 5.397E+01, 3.900E+01, 2.836E+01, 2.085E+01, 1.562E+01, 1.231E+01, 9.921E+00, 8.041E+00, 6.237E+00, 4.853E+00, 3.818E+00, 3.043E+00, 2.482E+00, 2.088E+00, 1.850E+00, 1.660E+00, 1.553E+00, 1.449E+00, 1.357E+00, 1.204E+00, 1.085E+00, 9.976E-01, 9.569E-01, 8.694E-01, 7.779E-01, 7.071E-01, 6.537E-01, 6.078E-01, 5.629E-01, 5.598E-01, 5.581E-01, 5.367E-01, 5.076E-01, 4.774E-01, 4.650E-01, 4.455E-01, 4.278E-01, 4.020E-01, 3.755E-01, 3.458E-01, 3.201E-01, 3.005E-01, 2.931E-01, 2.881E-01, 2.845E-01, 2.737E-01, 2.678E-01, 2.526E-01, 2.356E-01, 4.695E+02, 4.382E+02, 3.335E+02, 2.569E+02, 1.991E+02, 1.534E+02, 1.224E+02, 1.004E+02, 8.418E+01, 7.096E+01, 5.987E+01, 5.153E+01, 4.551E+01, 4.152E+01, 3.828E+01, 3.620E+01, 3.474E+01, 3.390E+01, 3.290E+01, 3.207E+01, 3.120E+01, 3.047E+01, 2.993E+01, 2.953E+01, 2.898E+01, 2.837E+01, 2.779E+01, 2.733E+01, 2.681E+01, 2.634E+01, 2.606E+01, 2.577E+01, 2.542E+01, 2.514E+01, 2.482E+01, 2.463E+01, 2.442E+01, 2.423E+01, 2.401E+01, 2.380E+01, 2.363E+01, 2.349E+01, 2.336E+01, 2.325E+01, 2.313E+01, 2.301E+01, 2.290E+01, 2.279E+01, 2.263E+01, 2.243E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 6.253E+01, 6.140E+01, 4.918E+01, 3.819E+01, 2.921E+01, 2.193E+01, 1.664E+01, 1.264E+01, 1.010E+01, 7.977E+00, 6.308E+00, 4.974E+00, 3.874E+00, 3.110E+00, 2.673E+00, 2.287E+00, 1.973E+00, 1.771E+00, 1.577E+00, 1.466E+00, 1.392E+00, 1.357E+00, 1.316E+00, 1.256E+00, 1.206E+00, 1.139E+00, 1.085E+00, 1.033E+00, 9.589E-01, 8.890E-01, 8.164E-01, 7.501E-01, 7.011E-01, 6.712E-01, 6.507E-01, 6.236E-01, 5.926E-01, 5.675E-01, 5.322E-01, 5.077E-01, 4.807E-01, 4.513E-01, 4.333E-01, 4.259E-01, 4.161E-01, 4.169E-01, 4.213E-01, 4.136E-01, 3.862E-01, 3.617E-01, 5.077E+02, 4.800E+02, 3.819E+02, 3.028E+02, 2.390E+02, 1.862E+02, 1.487E+02, 1.205E+02, 1.006E+02, 8.409E+01, 7.084E+01, 6.040E+01, 5.229E+01, 4.673E+01, 4.289E+01, 4.013E+01, 3.800E+01, 3.671E+01, 3.536E+01, 3.433E+01, 3.334E+01, 3.261E+01, 3.200E+01, 3.147E+01, 3.093E+01, 3.025E+01, 2.961E+01, 2.904E+01, 2.842E+01, 2.786E+01, 2.742E+01, 2.701E+01, 2.659E+01, 2.630E+01, 2.602E+01, 2.578E+01, 2.551E+01, 2.528E+01, 2.497E+01, 2.470E+01, 2.447E+01, 2.424E+01, 2.405E+01, 2.394E+01, 2.380E+01, 2.372E+01, 2.365E+01, 2.354E+01, 2.332E+01, 2.309E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 5.462E+01, 5.508E+01, 4.432E+01, 3.444E+01, 2.731E+01, 2.187E+01, 1.684E+01, 1.318E+01, 1.031E+01, 7.780E+00, 5.964E+00, 4.624E+00, 3.565E+00, 2.918E+00, 2.433E+00, 2.108E+00, 1.877E+00, 1.728E+00, 1.551E+00, 1.439E+00, 1.348E+00, 1.279E+00, 1.214E+00, 1.157E+00, 1.110E+00, 1.070E+00, 1.033E+00, 9.972E-01, 9.523E-01, 9.252E-01, 9.091E-01, 8.818E-01, 8.292E-01, 7.727E-01, 6.915E-01, 6.334E-01, 6.001E-01, 5.891E-01, 5.790E-01, 5.704E-01, 5.563E-01, 5.405E-01, 5.183E-01, 4.931E-01, 4.732E-01, 4.623E-01, 4.489E-01, 4.331E-01, 4.174E-01, 3.877E-01, 5.084E+02, 4.928E+02, 4.047E+02, 3.254E+02, 2.610E+02, 2.078E+02, 1.643E+02, 1.332E+02, 1.105E+02, 9.131E+01, 7.619E+01, 6.438E+01, 5.540E+01, 4.941E+01, 4.530E+01, 4.232E+01, 3.999E+01, 3.848E+01, 3.686E+01, 3.579E+01, 3.481E+01, 3.405E+01, 3.337E+01, 3.274E+01, 3.209E+01, 3.145E+01, 3.088E+01, 3.038E+01, 2.977E+01, 2.926E+01, 2.888E+01, 2.847E+01, 2.798E+01, 2.757E+01, 2.705E+01, 2.667E+01, 2.634E+01, 2.612E+01, 2.586E+01, 2.563E+01, 2.539E+01, 2.515E+01, 2.492E+01, 2.473E+01, 2.456E+01, 2.444E+01, 2.433E+01, 2.420E+01, 2.400E+01, 2.372E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 6.127E+01, 6.415E+01, 5.515E+01, 4.488E+01, 3.571E+01, 2.730E+01, 2.098E+01, 1.665E+01, 1.326E+01, 1.044E+01, 8.071E+00, 6.075E+00, 4.750E+00, 3.863E+00, 3.307E+00, 2.867E+00, 2.523E+00, 2.313E+00, 2.104E+00, 1.935E+00, 1.852E+00, 1.780E+00, 1.659E+00, 1.566E+00, 1.460E+00, 1.363E+00, 1.258E+00, 1.171E+00, 1.068E+00, 9.734E-01, 9.035E-01, 8.379E-01, 7.957E-01, 7.670E-01, 7.392E-01, 7.095E-01, 6.706E-01, 6.283E-01, 5.853E-01, 5.560E-01, 5.370E-01, 5.160E-01, 4.895E-01, 4.514E-01, 4.242E-01, 3.790E-01, 3.467E-01, 3.400E-01, 3.333E-01, 3.123E-01, 5.283E+02, 5.210E+02, 4.438E+02, 3.673E+02, 3.000E+02, 2.390E+02, 1.904E+02, 1.554E+02, 1.283E+02, 1.052E+02, 8.686E+01, 7.250E+01, 6.168E+01, 5.440E+01, 4.923E+01, 4.543E+01, 4.258E+01, 4.080E+01, 3.897E+01, 3.764E+01, 3.668E+01, 3.593E+01, 3.513E+01, 3.443E+01, 3.364E+01, 3.281E+01, 3.202E+01, 3.133E+01, 3.055E+01, 2.987E+01, 2.934E+01, 2.879E+01, 2.830E+01, 2.791E+01, 2.745E+01, 2.708E+01, 2.674E+01, 2.645E+01, 2.612E+01, 2.585E+01, 2.563E+01, 2.539E+01, 2.513E+01, 2.489E+01, 2.469E+01, 2.449E+01, 2.435E+01, 2.424E+01, 2.408E+01, 2.382E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 6.290E+01, 6.386E+01, 5.034E+01, 3.904E+01, 3.203E+01, 2.645E+01, 2.168E+01, 1.754E+01, 1.440E+01, 1.185E+01, 9.951E+00, 8.515E+00, 7.041E+00, 5.726E+00, 4.580E+00, 3.758E+00, 3.242E+00, 2.941E+00, 2.594E+00, 2.293E+00, 2.052E+00, 1.879E+00, 1.758E+00, 1.643E+00, 1.526E+00, 1.453E+00, 1.408E+00, 1.361E+00, 1.286E+00, 1.168E+00, 1.093E+00, 1.029E+00, 9.325E-01, 8.789E-01, 8.251E-01, 7.840E-01, 7.250E-01, 6.765E-01, 6.485E-01, 6.156E-01, 5.735E-01, 5.135E-01, 4.716E-01, 4.453E-01, 4.280E-01, 4.158E-01, 3.856E-01, 3.710E-01, 3.560E-01, 3.303E-01, 5.502E+02, 5.451E+02, 4.660E+02, 3.895E+02, 3.261E+02, 2.684E+02, 2.204E+02, 1.815E+02, 1.514E+02, 1.258E+02, 1.054E+02, 8.931E+01, 7.604E+01, 6.591E+01, 5.809E+01, 5.246E+01, 4.858E+01, 4.617E+01, 4.358E+01, 4.148E+01, 3.991E+01, 3.867E+01, 3.764E+01, 3.668E+01, 3.568E+01, 3.480E+01, 3.402E+01, 3.335E+01, 3.248E+01, 3.151E+01, 3.085E+01, 3.024E+01, 2.957E+01, 2.913E+01, 2.865E+01, 2.826E+01, 2.779E+01, 2.740E+01, 2.705E+01, 2.673E+01, 2.641E+01, 2.601E+01, 2.568E+01, 2.538E+01, 2.515E+01, 2.493E+01, 2.467E+01, 2.453E+01, 2.433E+01, 2.404E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 6.135E+01, 6.461E+01, 5.407E+01, 4.422E+01, 3.667E+01, 2.907E+01, 2.349E+01, 1.887E+01, 1.507E+01, 1.181E+01, 9.416E+00, 7.617E+00, 6.332E+00, 5.305E+00, 4.461E+00, 3.733E+00, 3.237E+00, 2.922E+00, 2.540E+00, 2.170E+00, 1.979E+00, 1.799E+00, 1.646E+00, 1.493E+00, 1.364E+00, 1.228E+00, 1.127E+00, 1.044E+00, 9.844E-01, 9.220E-01, 8.635E-01, 7.936E-01, 7.262E-01, 6.894E-01, 6.544E-01, 6.040E-01, 5.482E-01, 5.024E-01, 4.757E-01, 4.513E-01, 4.289E-01, 4.280E-01, 4.231E-01, 4.045E-01, 3.876E-01, 3.820E-01, 4.003E-01, 3.967E-01, 3.734E-01, 3.454E-01, 5.546E+02, 5.556E+02, 4.789E+02, 4.045E+02, 3.421E+02, 2.822E+02, 2.331E+02, 1.932E+02, 1.617E+02, 1.339E+02, 1.118E+02, 9.447E+01, 8.094E+01, 7.066E+01, 6.265E+01, 5.631E+01, 5.192E+01, 4.930E+01, 4.620E+01, 4.348E+01, 4.174E+01, 4.028E+01, 3.895E+01, 3.773E+01, 3.653E+01, 3.548E+01, 3.459E+01, 3.379E+01, 3.291E+01, 3.203E+01, 3.131E+01, 3.058E+01, 2.981E+01, 2.930E+01, 2.877E+01, 2.829E+01, 2.779E+01, 2.739E+01, 2.705E+01, 2.672E+01, 2.639E+01, 2.611E+01, 2.584E+01, 2.557E+01, 2.533E+01, 2.514E+01, 2.501E+01, 2.487E+01, 2.466E+01, 2.435E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 5.758E+01, 6.514E+01, 5.929E+01, 5.161E+01, 4.449E+01, 3.738E+01, 3.125E+01, 2.635E+01, 2.278E+01, 1.900E+01, 1.506E+01, 1.218E+01, 9.996E+00, 8.132E+00, 6.566E+00, 5.361E+00, 4.397E+00, 3.745E+00, 3.190E+00, 2.807E+00, 2.547E+00, 2.286E+00, 2.061E+00, 1.922E+00, 1.764E+00, 1.662E+00, 1.572E+00, 1.493E+00, 1.408E+00, 1.323E+00, 1.235E+00, 1.165E+00, 1.096E+00, 1.041E+00, 9.726E-01, 9.186E-01, 8.708E-01, 8.300E-01, 7.867E-01, 7.390E-01, 7.143E-01, 7.019E-01, 6.763E-01, 6.510E-01, 6.277E-01, 6.113E-01, 5.933E-01, 5.705E-01, 5.415E-01, 4.969E-01, 5.530E+02, 5.680E+02, 5.096E+02, 4.448E+02, 3.862E+02, 3.262E+02, 2.734E+02, 2.300E+02, 1.956E+02, 1.632E+02, 1.345E+02, 1.129E+02, 9.639E+01, 8.312E+01, 7.240E+01, 6.416E+01, 5.809E+01, 5.413E+01, 5.019E+01, 4.710E+01, 4.494E+01, 4.299E+01, 4.129E+01, 3.989E+01, 3.846E+01, 3.729E+01, 3.629E+01, 3.541E+01, 3.445E+01, 3.347E+01, 3.265E+01, 3.190E+01, 3.113E+01, 3.058E+01, 2.997E+01, 2.943E+01, 2.886E+01, 2.840E+01, 2.797E+01, 2.754E+01, 2.723E+01, 2.697E+01, 2.668E+01, 2.640E+01, 2.615E+01, 2.594E+01, 2.580E+01, 2.565E+01, 2.537E+01, 2.498E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 6.648E+01, 6.550E+01, 5.544E+01, 4.727E+01, 3.970E+01, 3.349E+01, 2.857E+01, 2.410E+01, 2.069E+01, 1.750E+01, 1.431E+01, 1.169E+01, 9.451E+00, 7.545E+00, 6.201E+00, 5.212E+00, 4.497E+00, 4.008E+00, 3.477E+00, 3.039E+00, 2.660E+00, 2.393E+00, 2.145E+00, 1.915E+00, 1.726E+00, 1.559E+00, 1.414E+00, 1.339E+00, 1.284E+00, 1.250E+00, 1.216E+00, 1.171E+00, 1.104E+00, 1.049E+00, 1.001E+00, 9.681E-01, 9.370E-01, 8.814E-01, 8.303E-01, 8.000E-01, 7.779E-01, 7.546E-01, 7.378E-01, 7.188E-01, 6.949E-01, 6.488E-01, 6.095E-01, 5.724E-01, 5.353E-01, 4.900E-01, 5.728E+02, 5.777E+02, 5.177E+02, 4.562E+02, 3.979E+02, 3.407E+02, 2.917E+02, 2.488E+02, 2.145E+02, 1.823E+02, 1.527E+02, 1.286E+02, 1.087E+02, 9.220E+01, 7.974E+01, 7.027E+01, 6.334E+01, 5.877E+01, 5.413E+01, 5.047E+01, 4.767E+01, 4.541E+01, 4.335E+01, 4.159E+01, 3.996E+01, 3.854E+01, 3.731E+01, 3.641E+01, 3.552E+01, 3.472E+01, 3.402E+01, 3.331E+01, 3.247E+01, 3.186E+01, 3.122E+01, 3.070E+01, 3.018E+01, 2.962E+01, 2.914E+01, 2.877E+01, 2.849E+01, 2.822E+01, 2.794E+01, 2.766E+01, 2.738E+01, 2.708E+01, 2.682E+01, 2.656E+01, 2.623E+01, 2.578E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 6.790E+01, 6.729E+01, 5.697E+01, 4.613E+01, 3.838E+01, 3.140E+01, 2.616E+01, 2.190E+01, 1.797E+01, 1.476E+01, 1.210E+01, 9.863E+00, 8.081E+00, 6.746E+00, 5.843E+00, 5.095E+00, 4.360E+00, 3.865E+00, 3.403E+00, 2.974E+00, 2.618E+00, 2.362E+00, 2.173E+00, 2.014E+00, 1.844E+00, 1.670E+00, 1.509E+00, 1.354E+00, 1.249E+00, 1.187E+00, 1.123E+00, 1.060E+00, 1.010E+00, 9.646E-01, 9.148E-01, 8.765E-01, 8.321E-01, 7.893E-01, 7.613E-01, 7.591E-01, 7.549E-01, 7.411E-01, 7.280E-01, 7.119E-01, 6.966E-01, 7.043E-01, 7.073E-01, 7.007E-01, 6.818E-01, 6.429E-01, 5.933E+02, 5.909E+02, 5.307E+02, 4.654E+02, 4.068E+02, 3.490E+02, 3.000E+02, 2.573E+02, 2.207E+02, 1.868E+02, 1.563E+02, 1.311E+02, 1.109E+02, 9.517E+01, 8.342E+01, 7.439E+01, 6.711E+01, 6.222E+01, 5.738E+01, 5.328E+01, 5.006E+01, 4.759E+01, 4.549E+01, 4.369E+01, 4.186E+01, 4.015E+01, 3.867E+01, 3.744E+01, 3.639E+01, 3.550E+01, 3.472E+01, 3.396E+01, 3.315E+01, 3.254E+01, 3.187E+01, 3.131E+01, 3.073E+01, 3.017E+01, 2.973E+01, 2.941E+01, 2.912E+01, 2.881E+01, 2.852E+01, 2.825E+01, 2.799E+01, 2.776E+01, 2.756E+01, 2.734E+01, 2.702E+01, 2.655E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
