s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 4.400E+01, 6.746E+01, 0.000E+00,-2.053E+01,-3.816E+01,-6.506E+00, 8.974E-01, 0.000E+00, 0.000E+00, 3.205E+00, 3.160E+00, 0.000E+00, 1.123E-03, 0.000E+00, 0.000E+00, 6.408E-04
 4.600E+01, 7.245E+01, 0.000E+00,-2.281E+01,-4.223E+01,-6.636E+00, 9.615E-01, 0.000E+00, 0.000E+00, 1.885E+00, 1.733E+00, 0.000E+00, 1.143E-03, 0.000E+00, 0.000E+00, 8.164E-04
 4.800E+01, 7.845E+01, 0.000E+00,-2.467E+01,-4.492E+01,-6.537E+00, 1.011E+00, 0.000E+00, 0.000E+00, 3.485E+00, 3.332E+00, 0.000E+00, 1.162E-03, 0.000E+00, 0.000E+00, 1.023E-03
 5.000E+01, 8.687E+01, 0.000E+00,-2.773E+01,-5.197E+01,-7.132E+00, 1.123E+00, 0.000E+00, 0.000E+00, 1.307E+00, 1.160E+00, 0.000E+00, 1.182E-03, 0.000E+00, 0.000E+00, 1.307E-03
 5.200E+01, 9.435E+01, 0.000E+00,-3.037E+01,-5.461E+01,-7.475E+00, 1.157E+00, 0.000E+00, 0.000E+00, 3.225E+00, 3.046E+00, 0.000E+00, 1.202E-03, 0.000E+00, 0.000E+00, 1.572E-03
 5.400E+01, 1.019E+02, 0.000E+00,-3.301E+01,-5.533E+01,-7.805E+00, 1.191E+00, 0.000E+00, 0.000E+00, 7.150E+00, 6.979E+00, 0.000E+00, 1.222E-03, 0.000E+00, 0.000E+00, 1.839E-03
 5.600E+01, 1.096E+02, 0.000E+00,-3.569E+01,-6.449E+01,-7.749E+00, 1.256E+00, 0.000E+00, 0.000E+00, 3.123E+00, 2.916E+00, 0.000E+00, 1.241E-03, 0.000E+00, 0.000E+00, 2.104E-03
 5.800E+01, 1.200E+02, 0.000E+00,-3.912E+01,-7.378E+01,-8.780E+00, 1.348E+00, 0.000E+00, 0.000E+00,-3.015E-02,-3.009E-01, 0.000E+00, 1.261E-03, 0.000E+00, 0.000E+00, 2.521E-03
 6.000E+01, 1.343E+02, 0.000E+00,-4.432E+01,-7.659E+01,-9.407E+00, 1.426E+00, 0.000E+00, 0.000E+00, 5.691E+00, 5.412E+00, 0.000E+00, 1.281E-03, 0.000E+00, 0.000E+00, 2.955E-03
 6.200E+01, 1.411E+02, 0.000E+00,-4.687E+01,-8.364E+01,-9.596E+00, 1.442E+00, 0.000E+00, 0.000E+00, 2.832E+00, 2.478E+00, 0.000E+00, 1.295E-03, 0.000E+00, 0.000E+00, 3.214E-03
 6.400E+01, 1.508E+02, 0.000E+00,-4.987E+01,-9.208E+01,-1.016E+01, 1.507E+00, 0.000E+00, 0.000E+00, 5.981E-01, 2.007E-01, 0.000E+00, 1.305E-03, 0.000E+00, 0.000E+00, 3.613E-03
 6.600E+01, 1.625E+02, 0.000E+00,-5.457E+01,-9.632E+01,-1.042E+01, 1.604E+00, 0.000E+00, 0.000E+00, 3.186E+00, 2.844E+00, 0.000E+00, 1.314E-03, 0.000E+00, 0.000E+00, 4.049E-03
 6.800E+01, 1.778E+02, 0.000E+00,-5.987E+01,-9.635E+01,-1.134E+01, 1.720E+00, 0.000E+00, 0.000E+00, 1.239E+01, 1.200E+01, 0.000E+00, 1.323E-03, 0.000E+00, 0.000E+00, 4.646E-03
 7.000E+01, 1.896E+02, 0.000E+00,-6.400E+01,-1.206E+02,-1.253E+01, 1.760E+00, 0.000E+00, 0.000E+00,-5.226E+00,-5.712E+00, 0.000E+00, 1.332E-03, 0.000E+00, 0.000E+00, 5.092E-03
 7.200E+01, 2.051E+02, 0.000E+00,-6.938E+01,-1.174E+02,-1.393E+01, 1.880E+00, 0.000E+00, 0.000E+00, 6.849E+00, 6.341E+00, 0.000E+00, 1.342E-03, 0.000E+00, 0.000E+00, 5.587E-03
 7.400E+01, 2.184E+02, 0.000E+00,-7.497E+01,-1.275E+02,-1.436E+01, 2.000E+00, 0.000E+00, 0.000E+00, 4.266E+00, 3.661E+00, 0.000E+00, 1.351E-03, 0.000E+00, 0.000E+00, 6.241E-03
 7.600E+01, 2.406E+02, 0.000E+00,-8.294E+01,-1.405E+02,-1.517E+01, 2.148E+00, 0.000E+00, 0.000E+00, 4.824E+00, 4.144E+00, 0.000E+00, 1.360E-03, 0.000E+00, 0.000E+00, 7.019E-03
 7.800E+01, 2.665E+02, 0.000E+00,-9.285E+01,-1.589E+02,-1.606E+01, 2.301E+00, 0.000E+00, 0.000E+00, 1.905E+00, 1.007E+00, 0.000E+00, 1.369E-03, 0.000E+00, 0.000E+00, 8.109E-03
 8.000E+01, 2.908E+02, 0.000E+00,-1.018E+02,-1.719E+02,-1.681E+01, 2.395E+00, 0.000E+00, 0.000E+00, 3.539E+00, 2.639E+00, 0.000E+00, 1.378E-03, 0.000E+00, 0.000E+00, 8.955E-03
 8.200E+01, 3.213E+02, 0.000E+00,-1.134E+02,-1.860E+02,-1.798E+01, 2.633E+00, 0.000E+00, 0.000E+00, 7.618E+00, 6.542E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.014E-02
 8.400E+01, 3.544E+02, 0.000E+00,-1.251E+02,-2.030E+02,-1.958E+01, 2.732E+00, 0.000E+00, 0.000E+00, 1.076E+01, 9.436E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.147E-02
 8.600E+01, 3.831E+02, 0.000E+00,-1.355E+02,-2.267E+02,-2.075E+01, 2.922E+00, 0.000E+00, 0.000E+00, 4.519E+00, 3.153E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.256E-02
 8.800E+01, 4.247E+02, 0.000E+00,-1.500E+02,-2.468E+02,-2.241E+01, 3.223E+00, 0.000E+00, 0.000E+00, 1.047E+01, 8.762E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.430E-02
 9.000E+01, 4.692E+02, 0.000E+00,-1.670E+02,-2.886E+02,-2.230E+01, 3.441E+00, 0.000E+00, 0.000E+00,-3.864E+00,-5.294E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.605E-02
 9.200E+01, 5.093E+02, 0.000E+00,-1.810E+02,-2.934E+02,-2.453E+01, 3.701E+00, 0.000E+00, 0.000E+00, 1.616E+01, 1.417E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.768E-02
 9.400E+01, 5.598E+02, 0.000E+00,-1.975E+02,-3.375E+02,-2.593E+01, 3.957E+00, 0.000E+00, 0.000E+00, 4.919E+00, 2.821E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.959E-02
 9.600E+01, 6.043E+02, 0.000E+00,-2.124E+02,-3.625E+02,-2.617E+01, 4.225E+00, 0.000E+00, 0.000E+00, 9.720E+00, 7.523E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 2.112E-02
 9.800E+01, 6.645E+02, 0.000E+00,-2.327E+02,-3.973E+02,-2.836E+01, 4.535E+00, 0.000E+00, 0.000E+00, 1.285E+01, 1.068E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 2.364E-02
 1.000E+02, 7.289E+02, 0.000E+00,-2.570E+02,-4.511E+02,-3.055E+01, 5.006E+00, 0.000E+00, 0.000E+00,-1.955E+00,-4.731E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 2.668E-02
 1.020E+02, 8.317E+02, 0.000E+00,-2.900E+02,-5.022E+02,-3.040E+01, 5.437E+00, 0.000E+00, 0.000E+00, 1.727E+01, 1.462E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.019E-02
 1.040E+02, 9.142E+02, 0.000E+00,-3.195E+02,-5.631E+02,-3.205E+01, 5.954E+00, 0.000E+00, 0.000E+00, 7.861E+00, 5.520E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.408E-02
 1.060E+02, 9.970E+02, 0.000E+00,-3.469E+02,-6.102E+02,-3.371E+01, 6.426E+00, 0.000E+00, 0.000E+00, 1.419E+01, 1.249E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.747E-02
 1.080E+02, 1.102E+03, 0.000E+00,-3.815E+02,-6.981E+02,-3.510E+01, 6.910E+00, 0.000E+00, 0.000E+00,-3.822E+00,-6.058E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.117E-02
 1.100E+02, 1.147E+03, 0.000E+00,-3.971E+02,-7.162E+02,-3.537E+01, 7.319E+00, 0.000E+00, 0.000E+00, 8.088E+00, 5.624E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.379E-02
 1.120E+02, 1.323E+03, 0.000E+00,-4.550E+02,-8.124E+02,-3.807E+01, 8.148E+00, 0.000E+00, 0.000E+00, 2.514E+01, 2.523E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 5.053E-02
 1.140E+02, 1.430E+03, 0.000E+00,-4.918E+02,-9.031E+02,-3.766E+01, 8.677E+00, 0.000E+00, 0.000E+00, 6.743E+00, 6.435E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 5.523E-02
 1.160E+02, 1.579E+03, 0.000E+00,-5.398E+02,-9.951E+02,-3.765E+01, 9.221E+00, 0.000E+00, 0.000E+00, 1.612E+01, 1.578E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.065E-02
 1.180E+02, 1.617E+03, 0.000E+00,-5.505E+02,-1.044E+03,-3.643E+01, 9.435E+00, 0.000E+00, 0.000E+00,-5.246E+00,-4.412E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.271E-02
 1.200E+02, 1.745E+03, 0.000E+00,-5.941E+02,-1.109E+03,-3.699E+01, 1.019E+01, 0.000E+00, 0.000E+00, 1.659E+01, 1.556E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.784E-02
 1.220E+02, 1.863E+03, 0.000E+00,-6.315E+02,-1.215E+03,-3.907E+01, 1.070E+01, 0.000E+00, 0.000E+00,-1.322E+01,-1.166E+01, 0.000E+00, 1.311E-03, 0.000E+00, 0.000E+00, 7.427E-02
 1.240E+02, 1.893E+03, 0.000E+00,-6.425E+02,-1.208E+03,-3.866E+01, 1.083E+01, 0.000E+00, 0.000E+00, 1.184E+01, 1.451E+01, 0.000E+00, 1.166E-03, 0.000E+00, 0.000E+00, 7.548E-02
 1.260E+02, 1.941E+03, 0.000E+00,-6.596E+02,-1.254E+03,-3.980E+01, 1.092E+01, 0.000E+00, 0.000E+00,-4.646E+00,-1.007E+00, 0.000E+00, 1.021E-03, 0.000E+00, 0.000E+00, 7.691E-02
 1.280E+02, 1.936E+03, 0.000E+00,-6.595E+02,-1.226E+03,-4.087E+01, 1.101E+01, 0.000E+00, 0.000E+00, 1.638E+01, 2.024E+01, 0.000E+00, 8.759E-04, 0.000E+00, 0.000E+00, 7.734E-02
 1.300E+02, 1.976E+03, 0.000E+00,-6.714E+02,-1.277E+03,-4.071E+01, 1.102E+01, 0.000E+00, 0.000E+00,-5.606E+00,-2.588E+00, 0.000E+00, 7.310E-04, 0.000E+00, 0.000E+00, 7.918E-02
 1.320E+02, 2.011E+03, 0.000E+00,-6.855E+02,-1.293E+03,-4.046E+01, 1.129E+01, 0.000E+00, 0.000E+00, 1.440E+00, 3.809E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.193E-02
 1.340E+02, 2.018E+03, 0.000E+00,-6.842E+02,-1.300E+03,-4.115E+01, 1.129E+01, 0.000E+00, 0.000E+00,-3.325E-01, 4.339E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.307E-02
 1.360E+02, 2.059E+03, 0.000E+00,-6.952E+02,-1.332E+03,-3.850E+01, 1.136E+01, 0.000E+00, 0.000E+00, 1.155E+00, 4.672E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.210E-02
 1.380E+02, 2.056E+03, 0.000E+00,-6.985E+02,-1.350E+03,-3.917E+01, 1.141E+01, 0.000E+00, 0.000E+00,-2.139E+01,-2.003E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.315E-02
 1.400E+02, 2.117E+03, 0.000E+00,-7.183E+02,-1.338E+03,-4.111E+01, 1.169E+01, 0.000E+00, 0.000E+00, 2.780E+01, 3.139E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.570E-02
 1.420E+02, 2.223E+03, 0.000E+00,-7.494E+02,-1.425E+03,-3.886E+01, 1.174E+01, 0.000E+00, 0.000E+00, 1.726E+01, 2.099E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.939E-02
 1.440E+02, 2.181E+03, 0.000E+00,-7.403E+02,-1.420E+03,-3.901E+01, 1.185E+01, 0.000E+00, 0.000E+00,-9.338E+00,-7.022E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.844E-02
 1.460E+02, 2.149E+03, 0.000E+00,-7.294E+02,-1.378E+03,-4.110E+01, 1.173E+01, 0.000E+00, 0.000E+00, 8.319E+00, 1.220E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.753E-02
 1.480E+02, 2.184E+03, 0.000E+00,-7.407E+02,-1.402E+03,-4.091E+01, 1.162E+01, 0.000E+00, 0.000E+00, 7.920E+00, 1.165E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.806E-02
 1.500E+02, 2.199E+03, 0.000E+00,-7.430E+02,-1.436E+03,-3.800E+01, 1.190E+01, 0.000E+00, 0.000E+00,-1.183E+01,-6.528E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.078E-02
 1.520E+02, 2.204E+03, 0.000E+00,-7.458E+02,-1.439E+03,-3.969E+01, 1.201E+01, 0.000E+00, 0.000E+00,-1.218E+01,-8.358E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.207E-02
 1.540E+02, 2.264E+03, 0.000E+00,-7.655E+02,-1.469E+03,-3.927E+01, 1.185E+01, 0.000E+00, 0.000E+00,-2.723E+00, 2.571E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.237E-02
 1.560E+02, 2.258E+03, 0.000E+00,-7.645E+02,-1.429E+03,-3.849E+01, 1.185E+01, 0.000E+00, 0.000E+00, 3.146E+01, 3.755E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.206E-02
 1.580E+02, 2.197E+03, 0.000E+00,-7.464E+02,-1.456E+03,-3.952E+01, 1.174E+01, 0.000E+00, 0.000E+00,-3.678E+01,-3.278E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.144E-02
 1.600E+02, 2.263E+03, 0.000E+00,-7.661E+02,-1.460E+03,-3.833E+01, 1.191E+01, 0.000E+00, 0.000E+00, 7.684E+00, 1.095E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.345E-02
 1.620E+02, 2.342E+03, 0.000E+00,-7.903E+02,-1.502E+03,-3.802E+01, 1.197E+01, 0.000E+00, 0.000E+00, 1.929E+01, 2.336E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.407E-02
 1.640E+02, 2.262E+03, 0.000E+00,-7.643E+02,-1.484E+03,-3.829E+01, 1.188E+01, 0.000E+00, 0.000E+00,-1.669E+01,-1.279E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.291E-02
 1.660E+02, 2.276E+03, 0.000E+00,-7.706E+02,-1.468E+03,-3.907E+01, 1.211E+01, 0.000E+00, 0.000E+00, 2.226E+00, 1.022E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.505E-02
 1.680E+02, 2.231E+03, 0.000E+00,-7.585E+02,-1.448E+03,-4.198E+01, 1.198E+01, 0.000E+00, 0.000E+00,-1.285E+01,-5.255E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.407E-02
 1.700E+02, 2.266E+03, 0.000E+00,-7.733E+02,-1.436E+03,-4.275E+01, 1.220E+01, 0.000E+00, 0.000E+00, 1.971E+01, 2.607E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.511E-02
 1.720E+02, 2.334E+03, 0.000E+00,-7.909E+02,-1.506E+03,-3.917E+01, 1.206E+01, 0.000E+00, 0.000E+00, 2.882E+00, 9.968E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.822E-02
 1.740E+02, 2.402E+03, 0.000E+00,-8.098E+02,-1.554E+03,-3.731E+01, 1.217E+01, 0.000E+00, 0.000E+00, 1.049E+01, 1.353E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.875E-02
 1.760E+02, 2.355E+03, 0.000E+00,-7.981E+02,-1.542E+03,-4.047E+01, 1.227E+01, 0.000E+00, 0.000E+00,-1.725E+01,-1.256E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.892E-02
 1.780E+02, 2.413E+03, 0.000E+00,-8.146E+02,-1.558E+03,-3.792E+01, 1.228E+01, 0.000E+00, 0.000E+00, 7.935E+00, 1.466E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.015E-01
 1.800E+02, 2.397E+03, 0.000E+00,-8.135E+02,-1.557E+03,-3.978E+01, 1.228E+01, 0.000E+00, 0.000E+00,-8.139E+00,-9.374E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.015E-01
 1.820E+02, 2.434E+03, 0.000E+00,-8.274E+02,-1.571E+03,-3.977E+01, 1.217E+01, 0.000E+00, 0.000E+00, 1.177E+00, 8.489E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.017E-01
 1.840E+02, 2.454E+03, 0.000E+00,-8.302E+02,-1.577E+03,-3.935E+01, 1.225E+01, 0.000E+00, 0.000E+00, 1.166E+01, 1.975E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.027E-01
 1.860E+02, 2.428E+03, 0.000E+00,-8.196E+02,-1.565E+03,-3.744E+01, 1.239E+01, 0.000E+00, 0.000E+00, 1.123E+01, 1.790E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.027E-01
 1.880E+02, 2.396E+03, 0.000E+00,-8.117E+02,-1.590E+03,-3.839E+01, 1.233E+01, 0.000E+00, 0.000E+00,-3.663E+01,-3.106E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.022E-01
 1.900E+02, 2.424E+03, 0.000E+00,-8.219E+02,-1.557E+03,-3.824E+01, 1.223E+01, 0.000E+00, 0.000E+00, 1.427E+01, 1.906E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.024E-01
 1.920E+02, 2.442E+03, 0.000E+00,-8.285E+02,-1.578E+03,-4.148E+01, 1.247E+01, 0.000E+00, 0.000E+00,-5.335E+00, 6.693E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.055E-01
 1.940E+02, 2.435E+03, 0.000E+00,-8.279E+02,-1.569E+03,-3.940E+01, 1.238E+01, 0.000E+00, 0.000E+00, 2.255E+00, 1.125E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.070E-01
 1.960E+02, 2.544E+03, 0.000E+00,-8.608E+02,-1.648E+03,-3.678E+01, 1.246E+01, 0.000E+00, 0.000E+00, 6.796E+00, 1.042E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.070E-01
 1.980E+02, 2.524E+03, 0.000E+00,-8.521E+02,-1.641E+03,-3.948E+01, 1.257E+01, 0.000E+00, 0.000E+00,-4.365E+00, 3.563E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.069E-01
 2.000E+02, 2.536E+03, 0.000E+00,-8.603E+02,-1.624E+03,-3.964E+01, 1.244E+01, 0.000E+00, 0.000E+00, 1.748E+01, 2.473E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.065E-01
 2.020E+02, 2.526E+03, 0.000E+00,-8.549E+02,-1.642E+03,-3.581E+01, 1.257E+01, 0.000E+00, 0.000E+00,-1.464E-01, 6.496E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.094E-01
 2.040E+02, 2.575E+03, 0.000E+00,-8.718E+02,-1.668E+03,-3.731E+01, 1.250E+01, 0.000E+00, 0.000E+00, 4.232E+00, 1.020E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.087E-01
 2.060E+02, 2.590E+03, 0.000E+00,-8.756E+02,-1.702E+03,-3.774E+01, 1.243E+01, 0.000E+00, 0.000E+00,-2.071E+01,-1.282E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.097E-01
 2.080E+02, 2.483E+03, 0.000E+00,-8.400E+02,-1.610E+03,-3.925E+01, 1.242E+01, 0.000E+00, 0.000E+00,-7.522E-01, 6.171E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.051E-01
 2.100E+02, 2.589E+03, 0.000E+00,-8.765E+02,-1.662E+03,-3.894E+01, 1.296E+01, 0.000E+00, 0.000E+00, 1.906E+01, 2.528E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.105E-01
 2.120E+02, 2.533E+03, 0.000E+00,-8.584E+02,-1.655E+03,-3.757E+01, 1.243E+01, 0.000E+00, 0.000E+00,-1.256E+01,-5.442E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.101E-01
