nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-1.280553768e-18,0.3000000048,28691.02883,1.797984919,-0.1640827139,0.212365643,1.774951634,44.84563632,1.264440145,1226.938299,2.127955925,175339.0319,1111243.453,0.08267715511,54.39315329,0.1961385164,8625233.369,0.2628955666,0.42147467580000003,0.6759385467,1.029904373,19.76983886,0.5143480366,4178355.454,0.2518098604,0.4109735662,0.7652150034,-0.6351648972,2.915563407,-0.07100271792,-0.01323389808,2.914647338,1191.441363,0.06348784683,0.09884158084,0.03934248084,0.8519592615,1.215365334,0.4413266189,0.3913509568,1.062614962,460.2628992,0.0705261655,0.05522543023,0.02061403862,0.1290872214,0.270715645,2.043295759e-05,0.1275057713,0.05289673459,6.845280335e-07,0.009872254583,0.0002079147421,0.4655765858,1.0,1226.938299,1226.938299,1.001075209,0.0,0.2610208178,0.5594932797,0.6780811407,0.4655765858,1.955928543e-06,1.842486283e-07,2.24341146e-05,0.1290872214,16.10360243,0.03017545163,4.321670466e-05,0.0,0.0,106.8832357
2,0.4281249872,-1.28055373e-18,0.299999996,541475.5074,1.531367165,-0.03314090598,0.2548128411,1.503269104,35.26416958,1.128319156,1306.391408,2.096464363,167744.1923,1465488.827,0.08179695181,53.4296173,0.2002165305,8481021.715,0.2717472673,0.4143431126,0.8121409996,1.029282027,19.21036838,0.5064023656,4025592.508,0.2629088499,0.3941937865,0.7600981286,-0.6336249203,2.863267767,-0.06148666795,-0.002352036734,2.862578078,1168.935296,0.06649298309,0.09622608004,0.03839893821,0.8558384117,1.206617143,0.4356527154,0.3941847815,1.05390888,471.1712288,0.07193638149,0.05618258606,0.02109564937,0.1261068973,0.2265934185,0.0004229779808,0.1336180007,0.05328382631,6.769845376e-07,0.02337094097,0.003246829233,0.5589888705,0.9999999702,1306.391408,1306.391408,1.00296161,0.0,0.2901537576,0.6513063788,0.8255162834,0.5589888705,3.59255595e-05,4.239984296e-06,0.0004088507064,0.1277744323,28.86424269,0.03343656454,4.584727319e-05,0.0,0.0,115.0484544
3,0.8562500000000001,-1.280553768e-18,0.3000000048,11569448.55,1.253998573,0.02507367616,0.3142608559,1.208509382,23.24097052,0.9931163698,1473.181092,1.809016029,143577.9952,1989873.389,0.07970317564,52.0845753,0.2038608722,8298878.586,0.2896015826,0.40472916989999996,0.7621806274,1.027876963,18.24073169,0.4946450667,3841619.988,0.2820283323,0.37073249989999996,0.7477961342,-0.6318022882,2.781823349,-0.05011030055,0.0124574776,2.781319296,1137.530014,0.07155543366,0.09232255491,0.0369215333,0.8607538331,1.19666841,0.4315698083,0.392408869,1.044867191,487.2624218,0.07372678265,0.05769806976,0.0217684755,0.09814823816,0.1104471585,0.01108298902,0.1354778195,0.05260969666,5.61640031e-07,0.03071428421,0.01473855284,0.6484194996,1.122407264,1524.654468,1387.226168,1.040098292,51.47337622,0.3266076313,0.299327281,1.010219856,0.6273743775,0.0007569997053,4.788497446e-05,0.008743137668,0.1022867958,42.02746988,0.03699228662,5.185071448e-05,0.0,0.0,115.4919097
4,1.284374962,-1.28055373e-18,0.299999996,17771809.12,1.002969866,0.0692471872,0.3734666988,0.9104501736,27.31798436,0.7604749604,1232.258079,1.229746407,92694.93919,1260633.155,0.07765057378,50.8941423,0.2052923138,8147417.526,0.3074596429,0.3964161548,0.6632559235,1.026121649,17.06630356,0.4808331596,3605769.671,0.3036074492,0.3453306067,0.7337888248,-0.6294417446,2.687615721,-0.03633816607,0.02453745904,2.687238025,1101.321935,0.07763361695,0.087753852,0.03517452269,0.8643050012,1.173329613,0.4287889192,0.3883453201,1.020758294,499.9212492,0.07494494234,0.05882332149,0.02231881773,0.1674231041,0.02723544458,0.07167646869,0.09226556243,0.03755483477,2.980237151e-07,0.01215892606,0.01266138188,0.5677050677,1.224992947,1331.419144,1094.070794,1.10265963,99.16106488,0.4625908447,0.2413207992,1.662804494,0.5261965826,0.001514258496,7.703831535e-05,0.01343545958,0.1698941266,66.38061244,0.03484716866,4.689106964e-05,0.0,0.0,114.3370128
5,1.7125000000000001,-1.280553768e-18,0.3000000048,7303277.304,0.9342099493,0.2252456972,0.4576399558,0.7646622559,66.69077159,0.6740931548,679.3153839,0.6279676258,43516.9664,218247.3565,0.07490237523,49.27113185,0.204708333,7954943.463,0.311958583,0.390118262,0.7732745329,1.023895938,15.61824717,0.4679749348,3318035.904,0.3194600929,0.319939162,0.7261463234,-0.6271908572,2.575234158,-0.01949248812,0.03390267193,2.57491294,1060.901199,0.08437007382,0.08272233696,0.03323981457,0.8654871566,1.142687855,0.425570895,0.3918411428,0.9853529751,508.1247298,0.07546002124,0.0594279958,0.02268933107,0.4098441114,0.003181467376,0.1482497273,0.03210799935,0.01482221318,1.03532044e-07,0.0001307840868,0.001047226586,0.3669593778,1.108968322,730.0291327,623.7777701,1.092050694,50.71374885,0.9401465961,0.6031792255,1.533973175,0.3451679379,0.0009265034763,3.544093266e-05,0.005522818267,0.4098441114,63.17829289,0.03212424169,3.17234259e-05,0.0,0.0,101.0896553
6,2.140625,-9.604153257000001e-19,0.3000000048,585087.2829,0.9819755872,0.29531694,0.5342596596,0.7626845601,104.2020728,0.8166427614,404.708089,0.2540170834,16426.11092,14838.06153,0.07216606773,47.34688712,0.2052248437,7645432.271,0.3070839943,0.3827807997,0.7440561212,1.021907604,14.26304584,0.4525995604,3007248.274,0.3329207886,0.2952301488,0.7179261249,-0.625661258,2.428304305,-0.003424784295,0.03867406181,2.427979679,1011.694036,0.09215752903,0.07683177333,0.03099287487,0.8646710284,1.114173128,0.4202597119,0.3996319908,0.9512912355,516.1039836,0.07576237505,0.05998054157,0.02302638909,0.6377115531,0.0002593072505,0.1781634545,0.007830113217,0.004284085745,3.481439473e-08,-1.699151371e-05,1.699151371e-05,0.2629194704,1.006382604,407.7341466,401.402839,1.033798031,3.026057605,1.386368351,0.5192791056,0.6910398262,0.2615913946,0.0001717168631,2.214216691e-06,0.0004417692093,0.6377115531,27.85808694,0.03057654387,2.318833598e-05,0.0,0.0,88.96889585
7,2.5687499999999996,-6.402768838e-19,0.3000000048,0.5818857232,1.072237756,0.2334857704,0.5407661804,0.8791610647,104.7496107,0.9701305628,409.0865796,0.300618309,17535.01867,3435.931556,0.07058282909,45.84859004,0.2065108041,7373777.824,0.3035155167,0.3713917303,0.7194012446,1.020347368,13.20334092,0.4345789206,2745159.646,0.3477645805,0.2703434602,0.7044526262,-0.6254080379,2.261038907,0.007094719439,0.03762592799,2.260706573,958.6012252,0.1002683085,0.0706506952,0.02861327714,0.8627475723,1.086430482,0.4149576028,0.4052540841,0.9185819906,523.8975702,0.07580247778,0.06045263065,0.02330182853,0.6359420895,0.0001206171668,0.1778543617,0.007972754102,0.004669303043,4.488236508e-08,-1.046319741e-10,1.046319741e-10,0.2618594679,1.0,409.0865796,409.0865796,1.012955603,0.0,1.280379563,0.2358341648,0.4311657422,0.2618594679,0.0001112566972,1.403815684e-10,4.351749771e-10,0.6359420895,19.45751454,0.02871956921,2.342711491e-05,0.0,0.0,92.06721139
8,2.9968749999999997,-3.201384419e-19,0.3000000048,32.94521755,1.261219556,0.1337255141,0.4594641057,1.140454773,83.7797886,1.109076124,559.6550741,0.6040730903,33361.09546,22445.80411,0.06863073241,43.95918393,0.206489475,7111902.095,0.2991903587,0.3574928458,0.7387424034,1.018870955,12.19270371,0.4176592102,2519227.193,0.3600486826,0.2459724138,0.6846513263,-0.6274687782,2.094252069,0.01132673546,0.03423765193,2.093936633,908.6957374,0.1077604658,0.06492513242,0.0263788577,0.8606316304,1.056225622,0.4117760618,0.4067616298,0.8834519758,527.056507,0.07506823911,0.06031719733,0.02334323934,0.4750569616,0.0002432193171,0.1630728374,0.02011847801,0.01098988697,8.488015995e-08,-8.558384565e-09,8.558384565e-09,0.2996229288,1.0,559.6550741,559.6550741,1.016461754,0.0,0.8615241134,0.3663235473,0.5497750267,0.2996229288,0.0001783937268,1.22695688e-08,2.510034344e-08,0.4750569616,30.40276324,0.02555233632,2.850696763e-05,0.0,0.0,112.6972186
9,3.4250000000000003,0.0,0.3000000048,174505.7314,1.492626164,0.04228992695,0.3557969845,1.428349574,58.02560196,1.185767249,825.1621134,0.8688522853,46228.5931,152274.2575,0.06424346031,40.73780147,0.2057129849,6637155.601,0.2936608782,0.3483065818,0.7258560238,1.01650431,10.54400327,0.4025386898,2189066.276,0.3696106199,0.22844816580000002,0.6684229865,-0.6322451011,1.928749648,0.01274185842,0.03314352858,1.928415439,861.9387206,0.1144507173,0.05976045075,0.02435968282,0.8588073867,1.020579676,0.4106741494,0.399244649,0.8446311294,522.6312853,0.07362809237,0.0595493988,0.02311526045,0.3410870365,0.0002176938058,0.1344578071,0.04494099437,0.02104441993,1.073478435e-07,-0.0001669720972,0.0001669720972,0.3608532818,1.000231099,825.3007252,825.0474994,1.017729871,0.13861179,0.4955843801,0.5287897169,0.6925630045,0.3607982432,0.0001337823172,1.468239735e-06,0.0001316073318,0.3410870365,44.02421678,0.02152863697,3.670185493e-05,0.0,0.0,148.0068623
10,3.8531250000000004,-3.511902625e-19,0.3000000048,257699.7433,1.469070244,0.001618962788,0.2737316066,1.429370279,43.63037682,1.029562232,964.157913,0.861964706,43722.49214,284923.5703,0.05873918133,37.25775167,0.2058252235,6140455.948,0.2898567662,0.3473963025,0.6392632947,1.013896471,8.892391651,0.387587705,1895207.324,0.3775126427,0.2204242319,0.6463084834,-0.6389352634,1.768903381,0.0121766108,0.0333446741,1.768541429,822.405589,0.1199558928,0.0555804531,0.02269031503,0.8571246233,0.9873072241,0.4096356332,0.3870450096,0.8106157612,514.7553636,0.07196105895,0.05868168826,0.02276085423,0.366016876,7.926995978e-05,0.1176324641,0.06026044571,0.0251382356,9.145351536e-08,-0.0007687282888,0.0007687282888,0.360714806,1.000229604,964.2968052,964.0425041,1.027330652,0.1388921908,0.4330493752,0.383771731,0.5982847426,0.3606600549,4.30820846e-05,2.25211104e-06,0.000197762242,0.366016876,56.38643906,0.0175696906,4.054904606e-05,0.0,0.0,188.7784402
