cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,929.6493638824952,999.7297314426236,1038.0708077477348,1083.4601690972524,1096.057498983388,1061.94466450932,83.03114954903523,119.53094239061751,136.07321767308082,163.9022157629775,195.81429978873325,223.74548784243188
0.5,929.6493638824952,999.7297314426236,1038.0708077477348,1083.4601690972524,1096.057498983388,1061.94466450932,83.03114954903523,119.53094239061751,136.07321767308082,163.9022157629775,195.81429978873325,223.74548784243188
1.0,929.6493638824952,999.7297314426236,1038.0708077477348,1083.4601690972524,1096.057498983388,1061.94466450932,83.03114954903523,119.53094239061751,136.07321767308082,163.9022157629775,195.81429978873325,223.74548784243188
1.5,929.6493638824952,999.7297314426236,1038.0708077477348,1083.4601690972524,1096.057498983388,1061.94466450932,83.03114954903523,119.53094239061751,136.07321767308082,163.9022157629775,195.81429978873325,223.74548784243188
2.0,929.6493638824952,999.7297314426236,1038.0708077477348,1083.4601690972524,1096.057498983388,1061.94466450932,83.03114954903523,119.53094239061751,136.07321767308082,163.9022157629775,195.81429978873325,223.74548784243188
2.5,929.6493638824952,999.7297314426236,1038.0708077477348,1083.4601690972524,1096.057498983388,1061.94466450932,83.03114954903523,119.53094239061751,136.07321767308082,163.9022157629775,195.81429978873325,223.74548784243188
3.0,530.649284806004,558.5784428288509,590.6072311154021,642.7744117791261,682.1361321485842,693.913464597968,133.7416904362003,185.96935642332969,212.7485229415263,238.30405551647746,254.39305777654033,263.0829520818679
3.5,530.649284806004,558.5784428288509,590.6072311154021,642.7744117791261,682.1361321485842,693.913464597968,133.7416904362003,185.96935642332969,212.7485229415263,238.30405551647746,254.39305777654033,263.0829520818679
4.0,530.649284806004,558.5784428288509,590.6072311154021,642.7744117791261,682.1361321485842,693.913464597968,133.7416904362003,185.96935642332969,212.7485229415263,238.30405551647746,254.39305777654033,263.0829520818679
4.5,530.649284806004,558.5784428288509,590.6072311154021,642.7744117791261,682.1361321485842,693.913464597968,133.7416904362003,185.96935642332969,212.7485229415263,238.30405551647746,254.39305777654033,263.0829520818679
5.0,530.649284806004,558.5784428288509,590.6072311154021,642.7744117791261,682.1361321485842,693.913464597968,133.7416904362003,185.96935642332969,212.7485229415263,238.30405551647746,254.39305777654033,263.0829520818679
5.5,311.7088131458125,331.78920682786986,350.30900917009507,383.3879706674795,420.7729468519247,450.1785901637042,12.85209595252716,42.150145226815106,66.81645922981089,89.29803658728085,125.83900629511324,146.294405200567
6.0,311.7088131458125,331.78920682786986,350.30900917009507,383.3879706674795,420.7729468519247,450.1785901637042,12.85209595252716,42.150145226815106,66.81645922981089,89.29803658728085,125.83900629511324,146.294405200567
6.5,311.7088131458125,331.78920682786986,350.30900917009507,383.3879706674795,420.7729468519247,450.1785901637042,12.85209595252716,42.150145226815106,66.81645922981089,89.29803658728085,125.83900629511324,146.294405200567
7.0,311.7088131458125,331.78920682786986,350.30900917009507,383.3879706674795,420.7729468519247,450.1785901637042,12.85209595252716,42.150145226815106,66.81645922981089,89.29803658728085,125.83900629511324,146.294405200567
7.5,311.7088131458125,331.78920682786986,350.30900917009507,383.3879706674795,420.7729468519247,450.1785901637042,12.85209595252716,42.150145226815106,66.81645922981089,89.29803658728085,125.83900629511324,146.294405200567
8.0,300.4861448472933,304.332837151065,310.048163378291,320.12308319123883,337.3277724946051,353.65691282684116,0.9121250651830668,9.377970549245676,20.808858155468272,33.616289255524,45.9058363798895,56.06455003738589
8.5,300.4861448472933,304.332837151065,310.048163378291,320.12308319123883,337.3277724946051,353.65691282684116,0.9121250651830668,9.377970549245676,20.808858155468272,33.616289255524,45.9058363798895,56.06455003738589
9.0,300.4861448472933,304.332837151065,310.048163378291,320.12308319123883,337.3277724946051,353.65691282684116,0.9121250651830668,9.377970549245676,20.808858155468272,33.616289255524,45.9058363798895,56.06455003738589
9.5,300.4861448472933,304.332837151065,310.048163378291,320.12308319123883,337.3277724946051,353.65691282684116,0.9121250651830668,9.377970549245676,20.808858155468272,33.616289255524,45.9058363798895,56.06455003738589
10.0,300.4861448472933,304.332837151065,310.048163378291,320.12308319123883,337.3277724946051,353.65691282684116,0.9121250651830668,9.377970549245676,20.808858155468272,33.616289255524,45.9058363798895,56.06455003738589
10.5,299.87991779446526,300.2146946528141,301.3738557584546,304.192559238749,308.7590106149253,313.28940124195714,0.014987743751673043,0.754350055498189,3.778798828566071,11.680021000767564,14.87354151692193,18.98045185693805
11.0,299.87991779446526,300.2146946528141,301.3738557584546,304.192559238749,308.7590106149253,313.28940124195714,0.014987743751673043,0.754350055498189,3.778798828566071,11.680021000767564,14.87354151692193,18.98045185693805
11.5,299.87991779446526,300.2146946528141,301.3738557584546,304.192559238749,308.7590106149253,313.28940124195714,0.014987743751673043,0.754350055498189,3.778798828566071,11.680021000767564,14.87354151692193,18.98045185693805
12.0,299.87991779446526,300.2146946528141,301.3738557584546,304.192559238749,308.7590106149253,313.28940124195714,0.014987743751673043,0.754350055498189,3.778798828566071,11.680021000767564,14.87354151692193,18.98045185693805
12.5,299.87991779446526,300.2146946528141,301.3738557584546,304.192559238749,308.7590106149253,313.28940124195714,0.014987743751673043,0.754350055498189,3.778798828566071,11.680021000767564,14.87354151692193,18.98045185693805
