AvgTimeSpan,radfl_middle_x0_y_zn37_9
0.00038000000000693035,0.13600077
4.653330000000011,0.09715636060587883
9.343349999999987,0.0983470398010199
14.09557000000001,0.1015837537910806
18.747269999999986,0.10285750397855106
23.549810000000008,0.10601896960141595
28.28074000000001,0.10911985662177928
33.03948,0.11217633357275504
37.78509,0.11330925507874802
42.447720000000004,0.1123568118227373
47.231359999999995,0.11489355805303893
51.88162,0.11705192564071563
56.57719,0.11700870290736819
61.29157000000001,0.11644903814887463
66.0146,0.11719515302938532
70.66382999999999,0.11708224488126825
75.42188,0.11898062353895576
80.16166,0.11773349696285924
84.95077,0.11746205945845047
89.61925,0.11760987281860191
94.33746,0.1173100295249547
99.09825,0.11755264742569117
103.86977,0.11671936179252916
108.67438,0.11660776001165207
113.406213,0.11631646455837867
118.182546,0.1173528639616483
122.959174,0.11829155828243629
127.698512,0.11930638150347035
132.40824600000002,0.11878195570642351
137.140424,0.11966740800825511
141.996905,0.12050794519649868
146.746624,0.12113450982345272
151.42579,0.12078135137580388
156.2381,0.12058253223404711
161.060995,0.12109791984611855
165.79557599999998,0.12092052947151731
170.51438100000001,0.12167096412181044
175.112515,0.12115661421824746
179.737792,0.12056956162075455
184.517666,0.12057591124294237
189.166909,0.12018343967805166
193.8564024,0.11935400776066947
198.6314748,0.11967637482290559
