nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-9.604152939e-19,0.2249999962,12809735.29,3.209907444,-0.004715269487,-0.4108591225,3.18240445,48.97290486,2.203582925,1583.017242,0.9882508221,44411.83637,1519388.798,0.09026705752,55.84404667,0.2140138273,8343138.393,0.1611919183,0.24979147380000002,0.4634805542,1.034548854,21.06453516,0.5519575288,4189668.938,0.1658563482,0.24570648739999998,0.8142767822,-0.8160377099,2.741690715,0.006442028551,-0.007730588675,2.741668389,1296.382717,0.02880716876,0.1139043088,0.04544479421,1.193691929,1.085522723,0.3093877448,0.3301627247,0.9867209243,367.9853661,0.05280603583,0.03947505551,0.01398652262,0.1142422317,0.02776394327,0.03519086644,0.1297564671,0.04707144126,1.849904895e-07,0.00796819374,0.02470092382,0.6240590428,1.087532983,1646.214762,1521.196053,1.023425495,63.19752015,0.2619990235,0.007588946519,0.8125629932,0.6050783577,0.001202904553,9.507025109e-05,0.009680767141,0.1226445859,44.26016923,0.02954806433,5.602282766e-05,0.0,0.0,149.12806
2,0.42812500000000003,-9.604152939e-19,0.2249999962,8483186.338,3.041904718,-0.03901012357,-0.255957137,3.028620925,55.96476539,2.013572799,1434.80371,0.7585576127,30503.0334,959113.7804,0.08967861296,55.59991242,0.2087132679,8297544.39,0.1665164478,0.2537594672,0.4139390341,1.034546061,21.16860546,0.5544505597,4252551.984,0.1700306423,0.24284839740000003,0.8175595579,-0.818525868,2.742131606,0.006206075513,-0.005797689545,2.742114314,1300.287253,0.03093960773,0.113515595,0.04508887039,1.19371113,1.096938521,0.3185247732,0.3268416886,0.9974710139,376.5868329,0.0545354421,0.04088564481,0.01450363303,0.1722544147,0.01073684899,0.06465852728,0.1059355212,0.04117007671,6.211996909e-08,-0.002145427222,0.01682771807,0.5501185294,1.064938525,1476.750459,1378.949965,1.025638633,41.9467491,0.275234498,0.2066453297,0.8010829561,0.5355072178,0.0008636297406,6.901229955e-05,0.006412636244,0.1760822206,63.06863394,0.02419443475,5.25465513e-05,0.0,0.0,160.061471
3,0.8562500000000001,-9.604152939e-19,0.2249999962,3814338.91,2.584574272,-0.1251585744,-0.0887555474,2.578758148,87.30259899,1.668993068,979.5482489,0.6836781551,24125.71254,320509.5341,0.09066961693,57.08810876,0.2016316473,8474139.591,0.182875776,0.2512893799,0.4240889259,1.037126465,23.20260677,0.548730058,4567570.039,0.1853353641,0.22313481870000001,0.8178329371,-0.8233992005,2.702673427,0.009355799171,0.004439362497,2.702640399,1293.074354,0.0393751228,0.1101259217,0.04343797041,1.193916622,1.11574018,0.3331756257,0.3263511771,1.013564404,399.6524158,0.05931963697,0.04446515895,0.01579542566,0.3769554967,0.00195192663,0.1195916178,0.05771620023,0.02587283654,1.942494277e-08,-0.003135647416,0.003135647416,0.3690398957,1.041670501,1007.706723,947.383518,1.043813975,28.15847448,0.4714951835,0.3052032185,0.6617077447,0.3596062875,0.001114219211,3.72815041e-05,0.002883337877,0.3769554967,71.82698191,0.01750080381,4.056019293e-05,0.0,0.0,184.4781578
4,1.2843749999999998,-9.604152939e-19,0.2249999962,5325.640296,2.139332726,-0.1525113161,-0.01677655774,2.133307418,123.5033253,1.382263416,616.8742515,0.5670213703,18188.84474,43562.92036,0.09319224492,59.12786493,0.1978769146,8757238.171,0.2122144704,0.2354508513,0.5792624208,1.040435966,25.68268088,0.5257484938,4837421.56,0.2165685979,0.18656565220000002,0.8118174857,-0.8293645962,2.589730441,0.01812962606,0.01681921523,2.589597746,1250.356451,0.05381598801,0.1021254838,0.04019875426,1.194083408,1.113198416,0.3491707806,0.3302068691,1.004025847,437.0782501,0.06512511202,0.04914974327,0.01756250674,0.5472818183,0.0008332742715,0.1568634809,0.02493604702,0.01269330972,1.371487182e-08,-4.804403517e-07,4.804403517e-07,0.2724017984,1.003876205,619.3224392,615.8243201,1.036531495,2.448187685,0.7813594654,0.1642942967,0.4091821558,0.2715919907,0.0007147026169,3.053832439e-06,4.045667898e-06,0.5472818183,50.33160358,0.0194146228,3.025919434e-05,0.0,0.0,163.1823027
5,1.7125000000000001,-9.604152939e-19,0.2249999962,1.200042765,1.875836669,-0.1104297318,0.02644836962,1.870808153,151.7417048,1.220377744,480.9584699,0.3989010875,11580.90503,9080.602965,0.09407798644,59.93285465,0.1963702778,8895263.695,0.2454398761,0.21290474680000002,0.7089382329,1.040040799,25.64278361,0.4891745649,4628257.923,0.2623560302,0.1465876093,0.7989060016,-0.835027115,2.398101528,0.02949242412,0.02265849861,2.397799554,1162.533341,0.07237562788,0.08983720833,0.0355793145,1.194095081,1.075531849,0.3615969409,0.3342686798,0.9559780041,476.853872,0.06976091058,0.05331539455,0.01929662439,0.5697996733,0.00018879033,0.170351215,0.01394856136,0.00694075687,8.446568321e-09,-1.145846336e-10,1.145846336e-10,0.2664697606,1.0,480.9584699,480.9584699,1.015647674,0.0,1.060293141,0.1303162787,0.3628896758,0.2664697606,0.0001839715474,3.355364271e-10,9.128365313e-10,0.5697996733,22.95385093,0.02664492251,2.588785177e-05,0.0,0.0,118.0980736
6,2.140625,-7.203114704e-19,0.2249999962,0.0008852285086,1.649774278,-0.1013969239,0.08231201218,1.643379267,159.3016058,1.097575878,400.0286262,0.2529625193,6754.204126,1718.162461,0.09231144759,59.04057797,0.1939217327,8804962.601,0.2653314406,0.1887237365,0.7503228947,1.035608291,22.87379853,0.4536837426,4020242.147,0.3061238129,0.1128690916,0.7782695621,-0.8396038642,2.161938856,0.03909890953,0.02186934748,2.161462138,1049.484987,0.09148561776,0.07607167197,0.03043362501,1.194172299,1.015470406,0.3681978069,0.3370401969,0.8840641886,505.5134539,0.07178241617,0.05566104324,0.02044771351,0.6857784284,7.043517715e-05,0.1780978331,0.00764367823,0.003748844038,3.969871849e-09,-1.204562344e-16,1.204562344e-16,0.2527996644,1.0,400.0286262,400.0286262,1.002693733,0.0,1.26158297,0.07516318952,0.308096455,0.2527996644,6.845813619e-05,2.908300503e-13,6.73700439e-13,0.6857784284,7.880598114,0.02692156756,2.313490551e-05,0.0,0.0,98.55572041
7,2.5687499999999996,-4.80207647e-19,0.2249999962,1.564727369e-06,1.327726204,-0.177908574,0.05084814146,1.311416189,150.5297761,0.9226241662,344.6340826,0.1197583149,3046.725599,471.6231732,0.08824774208,55.96374751,0.192281175,8388098.683,0.2773474258,0.1668873931,0.7966714962,1.029881364,19.08770304,0.425561605,3308859.374,0.3369236075,0.08760367516999999,0.7482253421,-0.8435403824,1.920088445,0.04414161307,0.01921154552,1.91947658,938.9998894,0.1082497583,0.06356715114,0.0256641817,1.194443451,0.9450176598,0.3697826982,0.3380953249,0.8009051694,515.7179692,0.07084807748,0.05572926609,0.0207629297,0.7970450165,1.117001989e-05,0.1832296093,0.003462963104,0.00165135465,6.728693314e-10,-1.569692343e-19,1.569692343e-19,0.2380534035,1.0,344.6340826,344.6340826,1.000836752,0.0,1.528626871,0.2576008282,0.4334591344,0.2380534035,1.308557632e-05,7.174431684e-16,1.185245716e-15,0.7970450165,4.666201011,0.02762336562,2.115927037e-05,0.0,0.0,92.01719017
8,2.9968749999999997,-2.401038235e-19,0.2249999962,7.656239456e-09,1.119075838,-0.2771204822,-0.006485240566,1.082507255,175.2167577,0.8062870854,308.6302256,0.02898105657,712.1314996,65.79937788,0.08363312611,51.82103492,0.1945101867,7790947.618,0.2818989751,0.1505716975,0.8839704526,1.024533249,15.46091593,0.4011709805,2650902.277,0.3567325151,0.07056045909,0.7141892975,-0.8478677698,1.693115769,0.04417291155,0.01768550278,1.692442359,843.8205415,0.1216863489,0.05332553528,0.02170749937,1.194759962,0.8644600639,0.3675065008,0.33368981,0.7072945994,509.5777661,0.06806015505,0.054241649,0.02046620846,0.5858652546,2.068858319e-06,0.1864707069,0.0007612696635,0.0003904191206,2.444642006e-10,-3.610484175e-21,3.610484175e-21,0.1208260962,1.0,308.6302256,308.6302256,1.000336133,0.0,0.8681802651,0.5,0.3104130481,0.1208260962,2.767641167e-06,1.417613116e-18,5.795695982e-18,0.5858652546,2.155514908,0.01624044246,1.985432533e-05,0.0,0.0,57.38456078
9,3.4250000510000005,0.0,0.2249999996,0.0,1.134360314,-0.3436497464,0.0243293329,1.079648609,209.306584,0.8579107056,299.1642801,0.003164316227,75.17600556,5.789447797,0.07804726628,47.29573318,0.1996228168,7154022.132,0.2827936938,0.14217044180000002,0.8372784188,1.019967472,12.37849874,0.3804873031,2135410.416,0.3702445332,0.06020359109,0.679908679,-0.8531965902,1.489498712,0.04089786066,0.0161063401,1.488847861,769.4680551,0.1314898952,0.04574659254,0.01872820101,1.195236252,0.7853773957,0.3638073531,0.3223415218,0.6165084037,497.3001753,0.06507952407,0.05250921589,0.01999756673,0.3881109584,2.222756041e-07,0.1873390182,6.673186786e-05,4.762156035e-05,1.549047613e-10,-2.134825675e-22,2.134825675e-22,0.0,1.000000015,299.1642801,299.1642801,1.000000015,0.0,0.0,0.5000000075,0.0,0.0,3.131781596e-07,0.0,0.0,0.3881109584,0.3178831535,0.0,1.950763743e-05,0.0,0.0,35.4601297
10,3.853125057,-4.098487861e-19,0.2249999996,0.0,1.157225428,-0.3988059112,0.09049232791,1.080472259,212.74876,0.9249940777,298.3201918,0.0006619138974,15.21458251,1.190397468,0.06997309661,41.59983548,0.2060974766,6374640.593,0.2858776507,0.1439708916,0.7006285937,1.015597507,9.496821934,0.3624931574,1690150.355,0.3804815902,0.05646755279,0.6413026536,-0.8602135298,1.310995821,0.03664518335,0.01498137393,1.310397115,717.8126987,0.1378394365,0.04082756543,0.01674539544,1.196021787,0.7251760336,0.3608786169,0.3050726575,0.5499238187,484.8042609,0.06280191707,0.05121896202,0.01961724923,0.4181694585,8.908917805e-09,0.1874474518,1.227654404e-05,9.958359927e-06,9.170056075e-11,-3.7223592129999996e-23,3.7223592129999996e-23,0.0,1.000000015,298.3201918,298.3201918,1.000000015,0.0,0.0,0.5000000075,0.0,0.0,1.257270065e-08,0.0,0.0,0.4181694585,0.06787189993,0.0,1.947674344e-05,0.0,0.0,36.97707676
