t=35s,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5
142.5,0.0031425,0.0037002,0.0035066,0.0025112,0.0026163,0.0030514,0.0026984,0.002169,0.0023099,0.0013448,0.0011111,0.0011523,0.0010577,0.0011303,0.00077381,0.00055556,0.00055556,0.00096892,0.0016667,0.0017063,0.0016204,0.001627,0.0016667,0.0013049,0.0011167,0.0004636,0,0,1.92E-05,0.00055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0.0037879,0.0043038,0.0043887,0.0031563,0.0037055,0.0044325,0.0037205,0.002073,0.0022822,0.0010798,0.0010728,0.0012551,0.00125,0.0011111,0.0010714,0.00055556,0.00074868,0.00078907,0.0016468,0.0014559,0.0013709,0.0011905,0.0015675,0.0011111,0.0011111,0.00093934,0,0,0,0.00014815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.5,0.0037765,0.0045224,0.0041643,0.0030093,0.0038454,0.0044405,0.0040241,0.0019006,0.0018102,0.00097207,0.001043,0.0013786,0.0014286,0.0018212,0.0014815,0.00069444,0.00077299,0.00058333,0.0010905,0.0011988,0.0014338,0.0011389,0.0011111,0.00086207,0.00089286,0.0010721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0.004798,0.0047287,0.0036474,0.0031393,0.0030589,0.0038056,0.004666,0.0024091,0.0017652,0.0009026,0.0013821,0.0016865,0.0018492,0.0026944,0.0016917,0.00094687,0.0011111,0.00071429,0.00083333,0.0014327,0.001412,0.0011906,0.00072797,0.00055556,0.00055556,0.00077381,0.00017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.5,0.0047778,0.0038142,0.0031742,0.0031979,0.0027225,0.0034505,0.0048881,0.0027951,0.0019364,0.0017695,0.0014951,0.0021667,0.0021561,0.0032937,0.0023651,0.0017421,0.0011877,0.00084169,0.00097222,0.0017546,0.0016255,0.00067251,0.00055556,0.00055556,0.00055556,0.00065476,0.00046182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0.0044444,0.0036245,0.0021456,0.0033333,0.002318,0.0020767,0.0046065,0.0033188,0.0018148,0.0019841,0.0020056,0.0028822,0.002373,0.0028373,0.0019831,0.0015785,0.0013573,0.00089286,0.0011111,0.001726,0.0016667,0.00063333,0.00055556,0.00055556,0.00055556,0.00055556,0.00051724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.5,0.0044444,0.0037098,0.0022669,0.0032759,0.0026714,0.0026742,0.0034229,0.0030867,0.0018148,0.0017659,0.002384,0.0024713,0.0028684,0.0022486,0.0020895,0.0016245,0.0013704,0.0012302,0.0011111,0.0010542,0.0015066,0.00055556,0.00055556,0.00055556,0.00055556,0.00055556,0.00055556,0.00017154,0.00023148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0.0043855,0.0035441,0.0029097,0.0033294,0.0025593,0.0022946,0.003446,0.0029416,0.0016131,0.0016099,0.0019542,0.0020349,0.0034169,0.001705,0.002069,0.0020498,0.0016667,0.0021059,0.0011029,0.00072039,0.001915,0.0009127,0.00055556,0.00055556,0.00077381,0.00055556,0.0005787,0.0010492,0.00072134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138.5,0.0046886,0.0046895,0.0045622,0.0046128,0.0028624,0.0033179,0.003664,0.003257,0.0017028,0.0015709,0.0020038,0.0020881,0.0028782,0.0018008,0.0017816,0.0024138,0.0019923,0.002355,0.0013294,0.00095238,0.001594,0.0014,0.00084627,0.00093254,0.0013519,0.00073954,0.0010043,0.001087,0.0011111,0.00048998,0.00014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
