t=145s,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5
142.5,0.89362,0.90861,0.91462,0.91384,0.91244,0.8969,0.89208,0.87991,0.87193,0.86062,0.83894,0.81292,0.77817,0.75002,0.73302,0.72591,0.70031,0.6819,0.66672,0.63319,0.61141,0.59409,0.58934,0.54937,0.52093,0.51137,0.49266,0.46941,0.45596,0.4415,0.4099,0.3961,0.37242,0.34687,0.32058,0.30327,0.29235,0.28751,0.27528,0.24982,0.22746,0.21744,0.21283,0.19534,0.18334,0.16875,0.15222,0.1347,0.12007,0.11236,0.11077,0.10687,0.10238,0.094849,0.088174,0.079938,0.068394,0.058863,0.059931,0.054227,0.04994,0.046459,0.046343,0.037392,0.032364,0.03051,0.029273,0.023938,0.023491,0.023438,0.020917,0.020466,0.017264,0.012807,0.0096071,0.0071721,0.0064452,0.0068411,0.0063534,0.0055898
142,0.8914,0.9076,0.91338,0.9132,0.91009,0.89851,0.88814,0.87953,0.87277,0.86046,0.83479,0.81517,0.78363,0.7598,0.74177,0.72903,0.70451,0.69043,0.66432,0.63556,0.60922,0.59739,0.5887,0.55524,0.52791,0.50912,0.4931,0.46619,0.45089,0.44073,0.41679,0.40003,0.3863,0.36002,0.32871,0.3012,0.29519,0.28474,0.27492,0.24379,0.22749,0.21798,0.20619,0.19184,0.1827,0.17301,0.15522,0.1388,0.12464,0.11675,0.11158,0.10521,0.10215,0.089947,0.085057,0.079327,0.070117,0.060971,0.05673,0.056564,0.050089,0.048736,0.043754,0.037682,0.034448,0.033416,0.029328,0.023597,0.022737,0.02102,0.0208,0.020539,0.013821,0.012039,0.010257,0.0074055,0.0068863,0.0072888,0.0065345,0.0049683
141.5,0.89569,0.90806,0.91763,0.91493,0.90958,0.90249,0.88951,0.87952,0.87063,0.85791,0.83626,0.81844,0.78947,0.77242,0.74496,0.72811,0.70483,0.68828,0.6644,0.63894,0.61038,0.59616,0.57815,0.55724,0.53275,0.51557,0.49043,0.46788,0.45278,0.43852,0.41725,0.40097,0.38699,0.36779,0.33766,0.31021,0.29142,0.28019,0.26511,0.24458,0.23191,0.21893,0.20547,0.1909,0.18046,0.17332,0.15952,0.14355,0.13022,0.12404,0.11218,0.10486,0.1005,0.087921,0.08123,0.0761,0.067967,0.06177,0.057049,0.056696,0.053122,0.049312,0.041143,0.035806,0.033715,0.032673,0.028714,0.024496,0.023719,0.021547,0.019761,0.018002,0.013474,0.011204,0.0098552,0.0069154,0.0077359,0.0092822,0.0074257,0.0055926
141,0.90652,0.91301,0.92168,0.91802,0.91421,0.90394,0.88648,0.87862,0.86924,0.85483,0.83807,0.81934,0.79395,0.77792,0.75667,0.73063,0.71123,0.6901,0.66238,0.64369,0.61505,0.58844,0.57922,0.56106,0.53344,0.51445,0.48761,0.46647,0.44933,0.43765,0.41463,0.39648,0.38391,0.36318,0.33555,0.31688,0.29691,0.27735,0.26281,0.24719,0.23334,0.21759,0.2032,0.18799,0.17947,0.16916,0.16177,0.14729,0.13698,0.12649,0.11427,0.10671,0.099085,0.089455,0.082627,0.076153,0.068498,0.063137,0.061734,0.055912,0.053913,0.049708,0.040556,0.034293,0.03455,0.03437,0.030798,0.025997,0.022679,0.021628,0.021576,0.017796,0.014017,0.012101,0.010892,0.0083702,0.0087663,0.010798,0.0080983,0.0060843
140.5,0.90917,0.91783,0.91863,0.91789,0.91954,0.91217,0.88936,0.87269,0.86539,0.85423,0.83931,0.821,0.79465,0.78167,0.75427,0.72942,0.71061,0.68836,0.66127,0.64098,0.61631,0.58575,0.585,0.56441,0.53979,0.51424,0.48533,0.46686,0.4558,0.4411,0.41533,0.39091,0.38152,0.3614,0.34136,0.32363,0.29974,0.27322,0.26193,0.25029,0.23406,0.22011,0.20173,0.18832,0.1838,0.17224,0.16292,0.14745,0.14009,0.12753,0.12076,0.10904,0.099068,0.090012,0.084722,0.081642,0.073429,0.065372,0.062638,0.055292,0.052184,0.049208,0.043121,0.038174,0.035306,0.034171,0.031527,0.02778,0.02491,0.023169,0.020917,0.016812,0.014316,0.013045,0.011895,0.008269,0.0082659,0.0086944,0.0071905,0.0059883
140,0.90962,0.92141,0.92172,0.92172,0.92002,0.91186,0.89346,0.87442,0.86433,0.85554,0.84745,0.82421,0.79501,0.78037,0.74763,0.72846,0.71156,0.68986,0.66563,0.64102,0.61911,0.58729,0.5817,0.56617,0.5404,0.51305,0.4902,0.47076,0.4578,0.44514,0.41838,0.39035,0.37844,0.35696,0.34367,0.32649,0.29687,0.27516,0.26128,0.2516,0.23064,0.21834,0.19925,0.19103,0.19391,0.17405,0.16113,0.14923,0.13901,0.13289,0.12492,0.11083,0.098926,0.090309,0.084613,0.082839,0.074433,0.06829,0.063906,0.056111,0.052855,0.049861,0.043697,0.040795,0.037966,0.034012,0.031346,0.029216,0.026549,0.021803,0.020215,0.017796,0.016172,0.013741,0.013176,0.0098627,0.0088889,0.0074508,0.0066256,0.005922
139.5,0.9139,0.9238,0.92637,0.92497,0.91814,0.90918,0.89403,0.87959,0.86931,0.85933,0.85248,0.82694,0.79813,0.77789,0.752,0.72327,0.70974,0.68949,0.65884,0.64172,0.62216,0.59474,0.57468,0.56449,0.54265,0.51641,0.49481,0.47257,0.45914,0.4454,0.42155,0.39555,0.37388,0.35609,0.34434,0.32626,0.29636,0.2747,0.25985,0.25113,0.2268,0.21653,0.20463,0.195,0.19629,0.17338,0.15965,0.15072,0.14004,0.13123,0.11889,0.10989,0.10058,0.094134,0.088211,0.084502,0.076851,0.070781,0.063485,0.056373,0.054213,0.046537,0.041445,0.038615,0.03662,0.032134,0.028556,0.027695,0.0261,0.022724,0.018359,0.016441,0.014253,0.013812,0.014037,0.01094,0.0087942,0.0067863,0.006988,0.0060794
139,0.91743,0.92215,0.9264,0.9262,0.91799,0.90708,0.89676,0.88066,0.87099,0.86144,0.85271,0.82663,0.79801,0.77543,0.7521,0.72721,0.70582,0.68394,0.65257,0.63356,0.61573,0.58901,0.5726,0.56545,0.54126,0.51741,0.50144,0.47809,0.46354,0.44401,0.41851,0.40634,0.37541,0.3592,0.34261,0.32266,0.30022,0.28069,0.26591,0.24723,0.22314,0.21512,0.20859,0.19753,0.19191,0.17352,0.1576,0.15153,0.1415,0.12856,0.12215,0.11141,0.09949,0.094433,0.090137,0.082635,0.072501,0.069151,0.061183,0.057182,0.055631,0.046011,0.039536,0.036639,0.03557,0.030997,0.025104,0.025534,0.026805,0.023324,0.018597,0.016607,0.014465,0.013339,0.013409,0.010909,0.0095317,0.0087037,0.0065661,0.0059559
138.5,0.9195,0.92134,0.92542,0.92386,0.92125,0.91182,0.89904,0.88541,0.86947,0.85922,0.85033,0.83168,0.79831,0.77495,0.75428,0.73051,0.70786,0.68664,0.6481,0.62838,0.6111,0.59071,0.57856,0.56345,0.5372,0.52114,0.50714,0.48114,0.46474,0.44275,0.42651,0.40911,0.37699,0.36379,0.34368,0.32023,0.29436,0.28045,0.26366,0.244,0.22543,0.21721,0.20957,0.19846,0.18919,0.17443,0.16178,0.15071,0.14088,0.13299,0.12546,0.10864,0.10054,0.094858,0.091772,0.081049,0.070703,0.065237,0.062195,0.057753,0.056497,0.046202,0.040336,0.038746,0.036356,0.029369,0.025175,0.026743,0.025167,0.020549,0.018091,0.016451,0.015374,0.011771,0.01114,0.010373,0.0097315,0.0076611,0.0066278,0.005623
