t=105s,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5
142.5,0.47963,0.51704,0.55471,0.57533,0.58978,0.58539,0.57641,0.56116,0.53483,0.52677,0.50497,0.47731,0.44233,0.40694,0.37699,0.35563,0.33348,0.31833,0.29385,0.27051,0.24989,0.23607,0.21243,0.18949,0.16322,0.14306,0.13448,0.12712,0.12032,0.11069,0.10244,0.095482,0.086854,0.078805,0.072572,0.068103,0.056885,0.053208,0.048966,0.041343,0.040369,0.037343,0.031862,0.026162,0.022672,0.021505,0.020486,0.018279,0.019705,0.018952,0.015988,0.015981,0.013907,0.012003,0.01021,0.0095817,0.011134,0.010128,0.0096059,0.0090768,0.0088433,0.0064188,0.0070388,0.0077895,0.0061617,0.0054398,0.0046044,0.0042839,0.0043255,0.0033532,0.0043142,0.0048467,0.003513,0.0026094,0.0032759,0.0027778,0.0027778,0.0020881,0.0020391,0.0015917
142,0.48119,0.51923,0.56039,0.58074,0.59562,0.588,0.57797,0.56369,0.53885,0.52921,0.50456,0.48419,0.45055,0.41008,0.38292,0.35958,0.33557,0.31903,0.29329,0.26977,0.24726,0.23111,0.21302,0.18768,0.16346,0.14642,0.13213,0.12605,0.11911,0.11127,0.10084,0.095045,0.089168,0.081187,0.074431,0.065689,0.058527,0.052683,0.049658,0.044609,0.039794,0.031674,0.028809,0.025469,0.023068,0.021099,0.020328,0.01868,0.020938,0.020343,0.015648,0.016545,0.013283,0.011852,0.0095185,0.010156,0.010324,0.0098082,0.010362,0.0096502,0.0099455,0.0087667,0.0076678,0.0077852,0.0057999,0.0050974,0.004422,0.0032611,0.0031607,0.002757,0.0044682,0.0045651,0.0037135,0.0027985,0.0027067,0.0027957,0.0027778,0.0021341,0.0015689,0.0015722
141.5,0.48626,0.52469,0.56788,0.58942,0.59914,0.59818,0.57732,0.56816,0.5481,0.53367,0.51051,0.48773,0.45932,0.41938,0.3899,0.36592,0.34032,0.31805,0.28944,0.26682,0.24266,0.22962,0.21124,0.18488,0.16347,0.15001,0.13721,0.1275,0.1153,0.10861,0.099653,0.094508,0.087739,0.081704,0.072603,0.064276,0.05886,0.050634,0.050656,0.044398,0.038783,0.031993,0.029698,0.02499,0.022644,0.022363,0.022725,0.021656,0.022608,0.02084,0.016757,0.01578,0.012744,0.011629,0.010609,0.011049,0.011552,0.011113,0.010161,0.0092223,0.0089362,0.0092181,0.0083106,0.0072755,0.0061065,0.004597,0.004189,0.0035457,0.0027759,0.0029158,0.0045619,0.0035016,0.0030668,0.0030805,0.002325,0.0024085,0.0026444,0.0019246,0.002037,0.001881
141,0.49073,0.53004,0.57626,0.59622,0.60256,0.60466,0.58584,0.57461,0.55918,0.53979,0.51738,0.49534,0.46639,0.42729,0.394,0.36919,0.34314,0.31995,0.29366,0.26711,0.2435,0.22793,0.21082,0.18805,0.16421,0.14826,0.13941,0.12856,0.11119,0.10669,0.099907,0.093759,0.087243,0.083729,0.074039,0.062908,0.055603,0.051233,0.049636,0.044229,0.039999,0.033112,0.027948,0.026816,0.024143,0.022452,0.022721,0.021354,0.02246,0.021384,0.017377,0.015074,0.014505,0.012823,0.010894,0.011405,0.011764,0.011852,0.0096469,0.0099845,0.0097133,0.0087733,0.008488,0.007423,0.0057037,0.0045164,0.0040762,0.0036182,0.0030116,0.0027921,0.0045089,0.0031667,0.0031939,0.0022935,0.0016274,0.0018222,0.0022957,0.0024198,0.0027025,0.0023755
140.5,0.49343,0.53335,0.57886,0.60227,0.60874,0.60515,0.59186,0.57214,0.55982,0.54598,0.51978,0.49723,0.46935,0.43165,0.39581,0.37283,0.34345,0.321,0.29536,0.27003,0.24465,0.22661,0.21404,0.19304,0.1653,0.14539,0.13696,0.12913,0.11292,0.10585,0.099798,0.097077,0.086358,0.08199,0.072438,0.060393,0.054571,0.052329,0.049076,0.042857,0.038948,0.032743,0.028588,0.030101,0.025614,0.022823,0.021525,0.019998,0.019725,0.019565,0.017255,0.015167,0.015205,0.012435,0.011379,0.010634,0.011177,0.011438,0.010464,0.010287,0.0089631,0.0081381,0.0089583,0.0078423,0.005995,0.0052739,0.0037442,0.0033635,0.0022748,0.0022913,0.0029646,0.0027905,0.00328,0.0014866,0.0011111,0.0013056,0.0016609,0.0024863,0.0026726,0.002317
140,0.50369,0.53569,0.58632,0.6088,0.61339,0.60656,0.58816,0.57522,0.56373,0.54536,0.51658,0.49558,0.47041,0.43258,0.39702,0.37267,0.34191,0.3246,0.29795,0.27335,0.24756,0.23294,0.21848,0.19502,0.17103,0.14858,0.13581,0.12555,0.11298,0.10706,0.10416,0.098629,0.089778,0.085487,0.074243,0.062401,0.055167,0.050842,0.048037,0.042912,0.041579,0.035206,0.02981,0.031606,0.026577,0.023255,0.021533,0.019104,0.018417,0.018625,0.018057,0.0171,0.015958,0.012973,0.011781,0.01121,0.011474,0.0094035,0.0084313,0.0085016,0.0085042,0.0079392,0.0085371,0.008284,0.0055883,0.0051916,0.0030468,0.003179,0.002632,0.0032749,0.0029885,0.0026593,0.0032136,0.0018467,0.0011556,0.0014048,0.0021746,0.0020238,0.0019017,0.0018426
139.5,0.51145,0.5419,0.59624,0.61578,0.62132,0.61012,0.5917,0.58073,0.56876,0.5461,0.52125,0.49552,0.47502,0.43524,0.40137,0.37742,0.34416,0.32089,0.3016,0.27416,0.24863,0.23426,0.22069,0.19783,0.17016,0.14936,0.13681,0.12163,0.11555,0.11362,0.10645,0.095959,0.088168,0.084559,0.073954,0.063812,0.05655,0.052819,0.04822,0.044331,0.042672,0.038488,0.033505,0.0328,0.027287,0.023276,0.021501,0.020792,0.018674,0.019742,0.01785,0.016188,0.014065,0.013428,0.011805,0.012394,0.011576,0.0091223,0.0080251,0.0088036,0.0080105,0.0071165,0.0084238,0.0083265,0.0070866,0.0064663,0.0047765,0.0033798,0.0028246,0.0039742,0.0034396,0.0025538,0.0026903,0.0020839,0.0016453,0.0014087,0.0025952,0.0018658,0.0016667,0.0017407
139,0.5158,0.54816,0.5995,0.62412,0.63005,0.61396,0.5968,0.58764,0.57306,0.54687,0.52308,0.49437,0.47559,0.442,0.41122,0.3822,0.34852,0.32108,0.30446,0.27452,0.24949,0.23169,0.22068,0.20329,0.17768,0.15061,0.13722,0.12569,0.11722,0.11452,0.10656,0.094348,0.086742,0.082173,0.071797,0.064655,0.057355,0.052727,0.049116,0.046546,0.042028,0.037427,0.034112,0.031307,0.02822,0.025511,0.022481,0.020985,0.020743,0.019879,0.018933,0.017119,0.012966,0.012794,0.011655,0.011905,0.011464,0.0092625,0.0081361,0.0082316,0.0077001,0.0060542,0.0073891,0.0084569,0.0074993,0.0060309,0.0052107,0.0038769,0.0039872,0.003875,0.0034853,0.0029811,0.0016791,0.0015621,0.0023157,0.0018254,0.0026111,0.0019405,0.0016667,0.0019264
138.5,0.52299,0.55749,0.60081,0.62899,0.63165,0.61849,0.6019,0.59366,0.57615,0.54838,0.52625,0.49572,0.47557,0.44045,0.41393,0.3853,0.34932,0.3204,0.30467,0.27565,0.25254,0.23277,0.22219,0.2085,0.18229,0.15746,0.13983,0.12964,0.11809,0.11202,0.10473,0.091098,0.08542,0.0799,0.071535,0.066393,0.059792,0.053665,0.048957,0.045292,0.040957,0.036994,0.034903,0.031004,0.026778,0.026399,0.02353,0.022472,0.021306,0.020438,0.017742,0.016187,0.014712,0.012532,0.01103,0.011699,0.01047,0.0087237,0.0081343,0.00855,0.006391,0.0058365,0.0060743,0.0078115,0.007351,0.0053166,0.0051977,0.0037998,0.0037949,0.004842,0.0042989,0.0033595,0.0026108,0.0011876,0.0024228,0.0020661,0.001623,0.0022222,0.0020513,0.0021476
