s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.6874424E-004, 3.8754696E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6874421E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8000469E+000, 4.5853315E-002,-8.1968885E-003, 4.5190582E-004,-1.0887239E-002,-1.3818288E-006, 0.0000000E+000, 0.0000000E+000, 2.7072235E-002, 2.7219712E-002, 0.0000000E+000, 2.2386170E-006, 0.0000000E+000, 0.0000000E+000
 5.6023612E+000, 1.6598796E-001,-2.9988882E-002, 1.7594825E-003,-2.9580757E-002,-5.7252799E-006, 0.0000000E+000, 0.0000000E+000, 1.0800872E-001, 1.0817207E-001, 0.0000000E+000, 7.9010266E-006, 0.0000000E+000, 0.0000000E+000
 8.4005251E+000, 1.8985913E-001,-3.6135680E-002,-2.5686097E-003,-3.2580650E-002,-5.1839093E-006, 0.0000000E+000, 0.0000000E+000, 1.1832265E-001, 1.1856900E-001, 0.0000000E+000, 8.9989827E-006, 0.0000000E+000, 0.0000000E+000
 1.1202614E+001, 1.9066984E-001,-3.7167804E-002,-1.4306679E-001,-3.3495107E-002,-3.8007519E-006, 0.0000000E+000, 0.0000000E+000,-2.3202891E-002,-2.3063666E-002, 0.0000000E+000, 9.0361316E-006, 0.0000000E+000, 0.0000000E+000
 1.4000524E+001, 1.9363263E-001,-3.8321042E-002,-1.2727703E-001,-3.3678833E-002,-2.6725381E-006, 0.0000000E+000, 0.0000000E+000,-6.0533822E-003,-5.6469522E-003, 0.0000000E+000, 9.1803656E-006, 0.0000000E+000, 0.0000000E+000
 1.6801760E+001, 2.0703774E-001,-4.0719504E-002,-9.7381661E-002,-3.4148969E-002,-1.7563608E-006, 0.0000000E+000, 0.0000000E+000, 3.4302031E-002, 3.4785844E-002, 0.0000000E+000, 9.8149878E-006, 0.0000000E+000, 0.0000000E+000
 1.9600294E+001, 2.1173967E-001,-4.1821572E-002,-1.4891872E-001,-3.4510142E-002,-7.0501748E-007, 0.0000000E+000, 0.0000000E+000,-1.3956437E-002,-1.3511470E-002, 0.0000000E+000, 1.0040142E-005, 0.0000000E+000, 0.0000000E+000
 2.2402102E+001, 2.2061485E-001,-4.4279421E-002,-1.2998162E-001,-3.5468900E-002, 4.8040123E-007, 0.0000000E+000, 0.0000000E+000, 1.0488047E-002, 1.0885389E-002, 0.0000000E+000, 1.0452042E-005, 0.0000000E+000, 0.0000000E+000
