s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.5496403E-004, 1.3255476E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5496390E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.3113123E-002, 1.8833600E-001,-7.3523061E-003, 4.6731550E-004,-3.2268821E-004,-1.0784332E-005, 0.0000000E+000, 0.0000000E+000, 1.0317935E-001, 1.8111754E-001, 0.0000000E+000, 3.4102403E-005, 0.0000000E+000, 0.0000000E+000
 1.2622625E-001, 1.0846017E+000,-5.6653407E-002, 8.1075211E-003,-1.5311886E-002,-3.3604650E-006, 0.0000000E+000, 0.0000000E+000, 8.0694856E-001, 1.0207405E+000, 0.0000000E+000, 9.0675455E-005, 0.0000000E+000, 0.0000000E+000
 1.8933937E-001, 2.4433782E+000,-3.6693565E-001, 2.7621043E-002,-8.3467975E-002, 6.2294086E-005, 0.0000000E+000, 0.0000000E+000, 1.8697519E+000, 2.0206579E+000, 0.0000000E+000, 1.4653599E-004, 0.0000000E+000, 0.0000000E+000
 2.5245249E-001, 3.7834944E+000,-1.3724698E+000, 4.4340344E-002,-2.0073926E-001, 1.5541967E-004, 0.0000000E+000, 0.0000000E+000, 2.2046439E+000, 2.2547811E+000, 0.0000000E+000, 2.0126394E-004, 0.0000000E+000, 0.0000000E+000
 3.0294299E-001, 4.9051318E+000,-1.9888224E+000, 4.9238254E-002,-3.5206522E-001, 2.4955017E-004, 0.0000000E+000, 0.0000000E+000, 2.5041531E+000, 2.6137320E+000, 0.0000000E+000, 2.4925855E-004, 0.0000000E+000, 0.0000000E+000
 3.6166218E-001, 5.5960348E+000,-2.0173335E+000, 5.1283712E-002,-5.8640726E-001, 3.4368662E-004, 0.0000000E+000, 0.0000000E+000, 3.2187813E+000, 3.0439215E+000, 0.0000000E+000, 2.9365033E-004, 0.0000000E+000, 0.0000000E+000
 4.2421609E-001, 2.7829831E+000,-7.7931148E-001, 2.3263115E-002,-5.4750324E-001, 5.0750851E-004, 0.0000000E+000, 0.0000000E+000, 1.3005623E+000, 1.4799390E+000, 0.0000000E+000, 3.4092165E-004, 0.0000000E+000, 0.0000000E+000
 4.8321187E-001, 5.5417837E+000,-1.3032338E+000, 6.5346800E-002,-4.7540965E-001, 7.7533808E-004, 0.0000000E+000, 0.0000000E+000, 3.5190287E+000, 3.8292624E+000, 0.0000000E+000, 3.8567617E-004, 0.0000000E+000, 0.0000000E+000
 5.4023516E-001, 7.3555021E+000,-1.7879132E+000, 9.2903985E-002,-5.0291546E-001, 1.0108987E-003, 0.0000000E+000, 0.0000000E+000, 5.0644991E+000, 5.1585883E+000, 0.0000000E+000, 4.2649477E-004, 0.0000000E+000, 0.0000000E+000
 6.0108006E-001, 8.4529566E+000,-2.0362458E+000, 1.0571129E-001,-5.2242449E-001, 1.2746561E-003, 0.0000000E+000, 0.0000000E+000, 5.9201825E+000, 6.0012722E+000, 0.0000000E+000, 4.6626219E-004, 0.0000000E+000, 0.0000000E+000
 6.6237313E-001, 9.3314272E+000,-2.2270393E+000, 1.1867580E-001,-5.6960719E-001, 1.6919791E-003, 0.0000000E+000, 0.0000000E+000, 6.6037976E+000, 6.6551484E+000, 0.0000000E+000, 5.0497905E-004, 0.0000000E+000, 0.0000000E+000
 7.2022742E-001, 1.0298567E+001,-2.4331640E+000, 1.3304106E-001,-6.5749912E-001, 2.1360469E-003, 0.0000000E+000, 0.0000000E+000, 7.2815897E+000, 7.3430806E+000, 0.0000000E+000, 5.4037421E-004, 0.0000000E+000, 0.0000000E+000
 7.8115678E-001, 1.1652540E+001,-2.7470390E+000, 1.5358477E-001,-7.2432130E-001, 2.4646901E-003, 0.0000000E+000, 0.0000000E+000, 8.2786502E+000, 8.3372293E+000, 0.0000000E+000, 5.7330079E-004, 0.0000000E+000, 0.0000000E+000
 8.4052038E-001, 1.3533709E+001,-3.1596016E+000, 1.8252747E-001,-7.5600949E-001, 2.6544564E-003, 0.0000000E+000, 0.0000000E+000, 9.7725172E+000, 9.8032793E+000, 0.0000000E+000, 6.0420250E-004, 0.0000000E+000, 0.0000000E+000
 9.0092874E-001, 1.2348160E+001,-2.9019324E+000, 1.7099673E-001,-7.6406039E-001, 2.8901646E-003, 0.0000000E+000, 0.0000000E+000, 8.8688845E+000, 8.8560542E+000, 0.0000000E+000, 6.3269739E-004, 0.0000000E+000, 0.0000000E+000
 9.6048325E-001, 1.1745543E+001,-2.7824948E+000, 1.6116017E-001,-8.0132691E-001, 3.2003389E-003, 0.0000000E+000, 0.0000000E+000, 8.3043760E+000, 8.3260815E+000, 0.0000000E+000, 6.5895439E-004, 0.0000000E+000, 0.0000000E+000
