s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.5838385E-004,-3.0520031E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5838416E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.5735748E-002, 1.0770425E-001,-3.7982756E-003,-1.6099338E-005, 2.3051854E-004,-1.4650374E-005, 0.0000000E+000, 0.0000000E+000, 7.4228015E-002, 1.0410574E-001, 0.0000000E+000, 4.5448186E-005, 0.0000000E+000, 0.0000000E+000
 1.2622625E-001, 9.8564134E-001,-3.9232782E-002, 7.7616450E-003,-2.0009109E-003, 4.0728629E-006, 0.0000000E+000, 0.0000000E+000, 5.1401418E-001, 9.5217337E-001, 0.0000000E+000, 1.0193443E-004, 0.0000000E+000, 0.0000000E+000
 2.0196199E-001, 2.3823660E+000,-1.9570901E-001, 2.8270064E-002,-2.9409260E-002, 9.4169649E-005, 0.0000000E+000, 0.0000000E+000, 1.6070951E+000, 2.1856119E+000, 0.0000000E+000, 1.5756887E-004, 0.0000000E+000, 0.0000000E+000
 2.5245249E-001, 3.4453452E+000,-6.8632797E-001, 5.1007076E-002,-9.0738481E-002, 2.4800609E-004, 0.0000000E+000, 0.0000000E+000, 2.5248420E+000, 2.7195338E+000, 0.0000000E+000, 2.1207085E-004, 0.0000000E+000, 0.0000000E+000
 3.0294299E-001, 4.6381493E+000,-1.7500619E+000, 5.8829345E-002,-1.5599849E-001, 3.8530453E-004, 0.0000000E+000, 0.0000000E+000, 2.7864553E+000, 2.7913036E+000, 0.0000000E+000, 2.5451088E-004, 0.0000000E+000, 0.0000000E+000
 3.7867874E-001, 5.9879344E+000,-2.8884780E+000, 5.8884825E-002,-2.3652428E-001, 5.7201382E-004, 0.0000000E+000, 0.0000000E+000, 3.0223742E+000, 2.9223890E+000, 0.0000000E+000, 3.0579481E-004, 0.0000000E+000, 0.0000000E+000
 4.2916924E-001, 7.2593990E+000,-3.5937145E+000, 5.7455253E-002,-3.1674932E-001, 7.3118832E-004, 0.0000000E+000, 0.0000000E+000, 3.2204024E+000, 3.4071216E+000, 0.0000000E+000, 3.5507200E-004, 0.0000000E+000, 0.0000000E+000
 4.9152887E-001, 7.8713349E+000,-3.7138249E+000, 6.0983074E-002,-3.8737513E-001, 8.8952615E-004, 0.0000000E+000, 0.0000000E+000, 3.6413470E+000, 3.8320074E+000, 0.0000000E+000, 3.9544394E-004, 0.0000000E+000, 0.0000000E+000
 5.4406518E-001, 3.9676563E+000,-1.2686133E+000, 5.3240009E-002,-4.0334246E-001, 1.2210724E-003, 0.0000000E+000, 0.0000000E+000, 2.7480348E+000, 2.3501616E+000, 0.0000000E+000, 4.3505693E-004, 0.0000000E+000, 0.0000000E+000
 6.0192889E-001, 6.0557111E+000,-1.4921767E+000, 6.6828489E-002,-3.7761658E-001, 1.5931972E-003, 0.0000000E+000, 0.0000000E+000, 3.5817668E+000, 4.2543395E+000, 0.0000000E+000, 4.7116619E-004, 0.0000000E+000, 0.0000000E+000
