s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 3.4600073E+001, 3.2836078E+001, 3.0437614E+001, 3.3766937E+001, 3.8078895E+001, 5.9860747E+001, 4.5138181E+001, 3.0219953E+001, 2.0853003E+001, 1.5824119E+001, 8.4769170E+000, 6.1404688E+001, 4.6106181E+001, 3.1725495E+001, 1.6040370E+001, 9.1795213E+000, 7.8479131E+000, 6.6265276E+000, 3.8065337E+001, 2.9473660E+001, 1.2290765E+001, 6.8443064E+000, 4.3953983E+000, 4.7067983E+000, 6.4765031E+000, 8.2538561E+000, 8.7376331E+000, 3.0903586E+000, 2.9642034E+000, 1.8636035E+000, 1.8672477E+000, 3.7755145E+000, 4.0206222E+001, 5.9982621E+001, 4.7724713E+001, 3.1781772E+001, 2.1230564E+001, 1.2999053E+001, 9.1000389E+000, 6.6917239E+001, 3.7229436E+001, 2.5025762E+001, 1.6843725E+001, 8.0048711E+000, 5.4556106E+000, 5.0652350E+000, 3.3938803E+001, 1.5148261E+001, 8.6489510E+000, 6.4960580E+000, 3.2906183E+000, 2.7227195E+000, 4.0135658E+000, 6.9871948E+000, 4.9254052E+000, 3.1189600E+000, 2.3343107E+000, 1.7204374E+000, 1.3212025E+000, 2.2916572E+000, 1.2565077E+000, 1.2296721E+000, 1.0265910E+000, 8.7527956E-001, 6.1039246E-001, 4.1920600E-001, 1.0290092E+000, 7.2772377E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0639783E-001, 6.6022243E-006, 2.5228112E-003, 3.3323822E-005, 1.2129555E-002, 4.4409626E+001, 5.6000000E-001, 6.1761799E-001, 3.9253344E-006
 3.4800065E+001, 4.3800236E+001, 4.0596195E+001, 3.5454162E+001, 3.2073789E+001, 5.6801772E+001, 4.2816827E+001, 4.1563746E+001, 2.8900778E+001, 1.4793313E+001, 8.7762175E+000, 6.2611926E+001, 2.7370768E+001, 3.0895927E+001, 2.8252217E+001, 1.8530189E+001, 8.4123059E+000, 5.3543316E+000, 4.1855625E+001, 1.2553180E+001, 2.2158787E+001, 1.9360181E+001, 9.1006892E+000, 4.5643233E+000, 3.4248430E+000, 1.3776556E+001, 6.0836623E+000, 6.0000386E+000, 5.4580476E+000, 3.5252256E+000, 2.3364284E+000, 1.9670004E+000, 3.6060481E+001, 5.1006182E+001, 4.5271400E+001, 4.1629190E+001, 3.1725936E+001, 2.3208687E+001, 1.2030761E+001, 5.8917451E+001, 2.9880475E+001, 1.6185667E+001, 2.5546049E+001, 2.2912267E+001, 1.5928976E+001, 6.2322354E+000, 2.8690382E+001, 9.6307711E+000, 7.6951864E+000, 1.3053757E+001, 1.1490706E+001, 8.2063070E+000, 3.0930688E+000, 6.8663563E+000, 3.9789922E+000, 3.2942273E+000, 5.6341720E+000, 5.1030039E+000, 3.2906375E+000, 1.6714034E+000, 1.2397173E+000, 1.2760247E+000, 1.1757643E+000, 1.0642443E+000, 7.6246370E-001, 5.6639841E-001, 1.0684087E+000, 8.8795924E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0522093E-001, 9.2335856E-006, 3.3324293E-003, 4.6899815E-005, 1.3105381E-002, 5.3546876E+001, 5.6000000E-001, 6.0033137E-001, 5.3313703E-006
 3.5000058E+001, 4.4278612E+001, 4.1039377E+001, 3.9711355E+001, 2.7312245E+001, 5.9922215E+001, 3.6555441E+001, 1.4594903E+001, 1.0137348E+001, 1.2105044E+001, 9.4420721E+000, 5.9917077E+001, 4.5347578E+001, 2.1757921E+001, 6.4635352E+000, 5.8287296E+000, 4.9037055E+000, 4.9522471E+000, 4.3671613E+001, 3.0718762E+001, 1.4322126E+001, 4.5767654E+000, 4.5453925E+000, 3.3293898E+000, 2.4196588E+000, 9.5382633E+000, 7.9960061E+000, 6.9910996E+000, 2.1014331E+000, 3.6536761E+000, 2.4982233E+000, 1.3324522E+000, 3.6920990E+001, 5.8816733E+001, 4.3952369E+001, 2.0426673E+001, 7.5635370E+000, 1.1135464E+001, 1.3180097E+001, 6.0983400E+001, 5.2518485E+001, 3.3430989E+001, 1.0478724E+001, 3.7356888E+000, 6.7971809E+000, 1.2512066E+001, 3.6935326E+001, 2.6416330E+001, 1.9733572E+001, 6.7701601E+000, 2.3349918E+000, 5.3225559E+000, 8.4545358E+000, 6.8848608E+000, 8.5023424E+000, 5.6989935E+000, 2.1510923E+000, 1.7748437E+000, 3.5109983E+000, 4.6644904E+000, 1.2595154E+000, 1.2591883E+000, 1.0998759E+000, 9.4417135E-001, 6.3015467E-001, 4.6502960E-001, 1.0540980E+000, 7.8518421E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0518249E-001, 9.3234687E-006, 3.3591703E-003, 4.7370218E-005, 1.3136972E-002, 5.3900064E+001, 5.6000000E-001, 5.9960943E-001, 5.3766369E-006
 3.5200051E+001, 3.9876572E+001, 3.6961611E+001, 3.1102203E+001, 2.9765198E+001, 5.8661207E+001, 4.2992039E+001, 3.2287502E+001, 2.5920737E+001, 1.7955582E+001, 1.1653187E+001, 6.1155277E+001, 4.3397837E+001, 3.3304505E+001, 2.1630642E+001, 1.3460312E+001, 1.4216310E+001, 1.1333305E+001, 3.6181201E+001, 3.4779817E+001, 2.8790385E+001, 1.3958043E+001, 8.2949023E+000, 7.3541582E+000, 6.1123180E+000, 7.8312596E+000, 5.4200458E+000, 7.3625991E+000, 8.0113458E+000, 3.9591481E+000, 3.3877922E+000, 2.6921081E+000, 3.6177891E+001, 5.2673926E+001, 4.3671817E+001, 3.7671202E+001, 3.4833199E+001, 1.8459968E+001, 6.6129192E+000, 5.7587932E+001, 2.4354531E+001, 2.8451933E+001, 2.6265493E+001, 2.3074017E+001, 1.5274283E+001, 4.7374470E+000, 2.3593919E+001, 1.1980126E+001, 1.3091088E+001, 2.2290633E+001, 1.9484988E+001, 1.1415722E+001, 3.0170150E+000, 6.7627478E+000, 4.6960889E+000, 6.9117967E+000, 9.0673345E+000, 8.4946749E+000, 5.8899709E+000, 1.9095825E+000, 1.3042184E+000, 1.4257910E+000, 1.3686147E+000, 1.2363752E+000, 9.1604369E-001, 7.1862367E-001, 1.1957086E+000, 1.0322328E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0566979E-001, 8.2506766E-006, 3.0252047E-003, 4.1863719E-005, 1.2732123E-002, 4.9848367E+001, 5.6000000E-001, 6.0716091E-001, 4.8196904E-006
 3.5400043E+001, 3.9690613E+001, 3.6789958E+001, 3.5951565E+001, 2.9429916E+001, 5.4497448E+001, 4.6083725E+001, 2.1292002E+001, 8.4472205E+000, 6.1152998E+000, 7.1290356E+000, 4.7517385E+001, 3.8724260E+001, 3.5199598E+001, 1.4632278E+001, 6.5404737E+000, 3.9474740E+000, 7.1830149E+000, 4.7038161E+001, 1.8208570E+001, 2.1543315E+001, 1.3841537E+001, 5.6035613E+000, 2.6816720E+000, 5.4335286E+000, 8.1056763E+000, 6.5798215E+000, 3.9550224E+000, 4.7212293E+000, 2.7758302E+000, 1.3556869E+000, 2.3973374E+000, 2.9905692E+001, 5.7970358E+001, 4.6704801E+001, 2.3769957E+001, 9.3452747E+000, 7.8721971E+000, 6.9308906E+000, 6.1332185E+001, 3.6347858E+001, 3.3119702E+001, 1.5370385E+001, 4.7831276E+000, 4.6262135E+000, 5.6187137E+000, 2.1743999E+001, 1.3011236E+001, 1.2784006E+001, 8.4523266E+000, 2.4428326E+000, 4.0110667E+000, 5.1194639E+000, 6.7147492E+000, 5.3263367E+000, 4.4051334E+000, 2.5116192E+000, 2.1456417E+000, 3.3422850E+000, 5.4391190E+000, 1.2268160E+000, 1.1859683E+000, 1.0173100E+000, 9.0742754E-001, 5.9820513E-001, 4.2427223E-001, 9.9186127E-001, 7.5132646E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0567696E-001, 8.2742246E-006, 3.0232500E-003, 4.2052315E-005, 1.2723658E-002, 5.0118168E+001, 5.6000000E-001, 6.0666724E-001, 4.8295431E-006
 3.5600036E+001, 3.8456609E+001, 3.5646892E+001, 3.5694929E+001, 3.0643371E+001, 6.3607750E+001, 4.0542511E+001, 3.6021050E+001, 2.8222757E+001, 2.0769247E+001, 1.2479331E+001, 5.8816230E+001, 2.8171641E+001, 2.3994667E+001, 2.4121487E+001, 1.5845614E+001, 1.0720137E+001, 6.5996006E+000, 4.2997003E+001, 1.1439439E+001, 9.9883273E+000, 1.2759459E+001, 8.1509808E+000, 5.6900472E+000, 3.8264034E+000, 1.1154088E+001, 5.1133099E+000, 3.8929866E+000, 4.6285881E+000, 4.2577418E+000, 2.5806587E+000, 2.2310356E+000, 5.7613609E+001, 5.7825244E+001, 4.7987435E+001, 4.2759313E+001, 3.5210574E+001, 2.1009182E+001, 1.0925441E+001, 5.1096418E+001, 3.7136941E+001, 3.2870285E+001, 3.1937954E+001, 2.7214132E+001, 1.8934930E+001, 7.8167224E+000, 3.6156867E+001, 1.2136655E+001, 1.0377602E+001, 1.2643127E+001, 1.7881632E+001, 1.4836186E+001, 3.8460203E+000, 6.5672429E+000, 4.7045529E+000, 4.1636516E+000, 5.0315920E+000, 1.1324890E+001, 4.1837895E+000, 1.6094015E+000, 1.3007358E+000, 1.3405554E+000, 1.2239153E+000, 1.1238909E+000, 8.2944720E-001, 6.1402648E-001, 1.1232590E+000, 9.3435720E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0581133E-001, 7.9896789E-006, 2.9320121E-003, 4.0611163E-005, 1.2611251E-002, 4.9214467E+001, 5.6000000E-001, 6.0836794E-001, 4.6770097E-006
 3.5800029E+001, 4.0599463E+001, 3.7631752E+001, 4.0115888E+001, 2.8387714E+001, 6.5073601E+001, 4.4910381E+001, 3.2238678E+001, 1.6395027E+001, 8.8315119E+000, 8.0376870E+000, 4.4796869E+001, 4.9217440E+001, 2.9867337E+001, 2.2737677E+001, 1.0648362E+001, 4.0595799E+000, 5.4209492E+000, 4.1714408E+001, 2.2958577E+001, 1.4038852E+001, 1.0661789E+001, 5.7835738E+000, 2.9972852E+000, 3.7692143E+000, 9.1933684E+000, 6.8639146E+000, 5.1496941E+000, 3.4884096E+000, 1.8261759E+000, 1.3405682E+000, 1.6411812E+000, 3.1175770E+001, 6.4484900E+001, 5.2843142E+001, 3.5122575E+001, 1.6400149E+001, 9.5820131E+000, 8.6305761E+000, 5.5255099E+001, 3.6815661E+001, 3.9667082E+001, 1.7762072E+001, 6.7596850E+000, 4.0583472E+000, 6.5686724E+000, 2.1796496E+001, 1.6584100E+001, 2.8139270E+001, 8.6873879E+000, 4.0274627E+000, 2.8642714E+000, 5.3660276E+000, 6.1863344E+000, 5.8984851E+000, 7.9835117E+000, 4.6912848E+000, 1.6566335E+000, 2.6656739E+000, 2.1979898E+000, 1.3382150E+000, 1.3343939E+000, 1.1917508E+000, 1.0456904E+000, 7.0273302E-001, 4.8838796E-001, 1.1180217E+000, 8.6790595E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0558462E-001, 8.4697424E-006, 3.0859520E-003, 4.3042488E-005, 1.2800900E-002, 5.1450224E+001, 5.6000000E-001, 6.0412691E-001, 4.9226170E-006
 3.6000022E+001, 4.8951351E+001, 4.5370160E+001, 3.2171586E+001, 3.1436483E+001, 5.4657199E+001, 4.0427892E+001, 2.8408571E+001, 2.9037399E+001, 2.2535639E+001, 1.6451079E+001, 6.1469572E+001, 3.6329189E+001, 2.7301682E+001, 1.6477784E+001, 2.0785353E+001, 1.9575955E+001, 1.4104171E+001, 4.5851095E+001, 1.6614265E+001, 9.2768471E+000, 9.0020255E+000, 1.3292451E+001, 1.2687577E+001, 9.9925392E+000, 1.6286120E+001, 5.2187316E+000, 3.7700715E+000, 2.8230429E+000, 4.0495827E+000, 5.1499447E+000, 5.2336448E+000, 3.6342909E+001, 5.6204207E+001, 4.2930340E+001, 3.5274765E+001, 2.9653282E+001, 2.1861006E+001, 1.6520434E+001, 5.6859901E+001, 4.2541180E+001, 2.0117725E+001, 2.1213415E+001, 1.8990868E+001, 1.5281730E+001, 9.1217006E+000, 2.3436587E+001, 1.1062750E+001, 9.5028428E+000, 1.0979700E+001, 1.0438753E+001, 7.9791004E+000, 5.4839218E+000, 7.6020628E+000, 4.4410040E+000, 3.0412043E+000, 4.6192265E+000, 4.7919947E+000, 4.6898299E+000, 1.9798018E+000, 1.2646795E+000, 1.3081383E+000, 1.2139042E+000, 1.1018985E+000, 8.3675163E-001, 6.5204401E-001, 1.0957044E+000, 9.1732073E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0464581E-001, 1.0698082E-005, 3.7415075E-003, 5.4758432E-005, 1.3570182E-002, 5.8195495E+001, 5.6000000E-001, 5.9190619E-001, 6.0876053E-006
 3.6200046E+001, 3.6250088E+001, 3.3603635E+001, 4.0027831E+001, 3.4520093E+001, 6.2722673E+001, 4.6290358E+001, 3.4718790E+001, 2.1840052E+001, 8.9128619E+000, 4.4020494E+000, 5.1257257E+001, 4.1165770E+001, 3.8533054E+001, 3.2364926E+001, 1.6030720E+001, 5.9933378E+000, 4.1789180E+000, 3.7248786E+001, 2.9223227E+001, 1.6686587E+001, 2.0321553E+001, 7.6078390E+000, 3.9050642E+000, 2.6953784E+000, 7.2403890E+000, 9.0774785E+000, 5.0847191E+000, 5.6195716E+000, 3.8005195E+000, 1.6221295E+000, 1.2206913E+000, 3.3031819E+001, 6.6244313E+001, 4.7594139E+001, 4.1627967E+001, 1.9487412E+001, 6.6965683E+000, 3.9096082E+000, 6.0516583E+001, 3.7939152E+001, 3.9122712E+001, 2.8333377E+001, 9.5315330E+000, 2.8093081E+000, 3.1840377E+000, 4.3601621E+001, 2.0167666E+001, 1.5373392E+001, 1.5742465E+001, 4.4849429E+000, 2.2803180E+000, 2.8699373E+000, 7.4630775E+000, 5.8410237E+000, 5.4018784E+000, 4.6762690E+000, 2.4381658E+000, 1.9992225E+000, 2.3868600E+000, 1.3630780E+000, 1.3893495E+000, 1.2090190E+000, 1.0230759E+000, 6.9828343E-001, 4.7717883E-001, 1.1647331E+000, 8.5227797E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0604798E-001, 7.5341340E-006, 2.7747481E-003, 3.8385607E-005, 1.2410298E-002, 4.7360241E+001, 5.6000000E-001, 6.1187645E-001, 4.4365771E-006
 3.6400121E+001, 3.8802078E+001, 3.5969018E+001, 3.6519477E+001, 2.7561723E+001, 6.4550726E+001, 4.6010941E+001, 2.8779981E+001, 2.3894096E+001, 2.0182168E+001, 1.8313142E+001, 4.9395921E+001, 4.4843302E+001, 2.6075884E+001, 1.6243631E+001, 1.5871748E+001, 1.2637789E+001, 1.1823688E+001, 4.7089806E+001, 1.7731368E+001, 1.4026129E+001, 8.4434944E+000, 9.4508506E+000, 6.6072086E+000, 7.7808574E+000, 7.9365371E+000, 5.1497151E+000, 6.0760435E+000, 5.7054770E+000, 4.8478108E+000, 3.1195318E+000, 2.4389725E+000, 2.8703199E+001, 7.2302457E+001, 4.2026973E+001, 2.6584230E+001, 2.2371393E+001, 2.0281127E+001, 1.2451734E+001, 5.5614410E+001, 4.7101229E+001, 3.7169208E+001, 1.4122904E+001, 1.6063684E+001, 1.1189184E+001, 5.4621277E+000, 2.6935769E+001, 1.9630761E+001, 1.7751557E+001, 9.0960371E+000, 1.7359855E+001, 8.2625766E+000, 3.6452432E+000, 7.6121899E+000, 9.0798628E+000, 6.2636126E+000, 3.6338074E+000, 1.1310988E+001, 5.3279038E+000, 1.7415597E+000, 1.3546124E+000, 1.3534879E+000, 1.2205745E+000, 1.0948999E+000, 7.5341520E-001, 5.5244185E-001, 1.1342511E+000, 9.1444831E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0572634E-001, 8.3013706E-006, 2.9996347E-003, 4.2425539E-005, 1.2673968E-002, 4.9958079E+001, 5.6000000E-001, 6.0716052E-001, 4.8495117E-006
 3.6600021E+001, 3.7597040E+001, 3.4851204E+001, 3.2506101E+001, 4.2880016E+001, 6.0471514E+001, 4.2928706E+001, 2.3560108E+001, 1.8909576E+001, 1.2418346E+001, 8.9085652E+000, 6.0192816E+001, 3.5430435E+001, 2.5657530E+001, 1.4616885E+001, 1.0294128E+001, 1.0284331E+001, 5.7662221E+000, 4.2773288E+001, 1.8407654E+001, 1.1991141E+001, 5.9038171E+000, 5.7233080E+000, 3.7689382E+000, 4.4071179E+000, 1.0929962E+001, 4.9921017E+000, 3.8648313E+000, 2.2729848E+000, 2.3216034E+000, 2.2579248E+000, 2.8763129E+000, 3.1830584E+001, 5.8052317E+001, 4.2996097E+001, 3.1442977E+001, 1.6374244E+001, 1.1061787E+001, 7.6987493E+000, 6.5679971E+001, 4.0528952E+001, 2.4073932E+001, 2.4233967E+001, 1.4455825E+001, 5.1236896E+000, 4.5165234E+000, 3.3875385E+001, 1.7162188E+001, 1.1313404E+001, 1.2687097E+001, 7.7719010E+000, 3.7062638E+000, 2.9156274E+000, 7.1650858E+000, 6.0586450E+000, 6.3318982E+000, 8.3966703E+000, 5.5043677E+000, 3.2200882E+000, 2.3711085E+000, 1.2815760E+000, 1.2675469E+000, 1.1105382E+000, 9.5325540E-001, 6.2301393E-001, 4.5027849E-001, 1.0612018E+000, 7.9405174E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0589784E-001, 7.8415756E-006, 2.8759100E-003, 3.9923885E-005, 1.2536628E-002, 4.8698032E+001, 5.6000000E-001, 6.0936335E-001, 4.5981268E-006
 3.6800121E+001, 3.4057429E+001, 3.1574586E+001, 3.9440479E+001, 3.3558813E+001, 6.2329964E+001, 5.4742231E+001, 2.8308413E+001, 2.1093199E+001, 1.0154662E+001, 5.3417134E+000, 5.6250697E+001, 4.9616477E+001, 3.0541435E+001, 1.9535518E+001, 1.4088432E+001, 6.3630884E+000, 4.1058578E+000, 3.5346736E+001, 2.7424536E+001, 1.9789509E+001, 8.7827515E+000, 6.7267663E+000, 4.7547356E+000, 2.8109628E+000, 1.6243014E+001, 8.1219717E+000, 7.2155484E+000, 4.1207099E+000, 2.4891027E+000, 2.4895784E+000, 1.8750804E+000, 3.5587114E+001, 6.3260237E+001, 5.4575153E+001, 4.1246712E+001, 2.0951122E+001, 1.0490289E+001, 4.7117393E+000, 6.3538255E+001, 2.9342978E+001, 4.3856743E+001, 2.5441095E+001, 1.7984727E+001, 7.1786184E+000, 4.3639316E+000, 3.1223668E+001, 1.8025770E+001, 1.9637753E+001, 1.3099159E+001, 1.0185201E+001, 4.7718835E+000, 3.7253309E+000, 8.0380343E+000, 5.8513998E+000, 6.7557727E+000, 5.9753243E+000, 4.5651735E+000, 3.4691898E+000, 2.4466974E+000, 1.4694778E+000, 1.5029152E+000, 1.3222369E+000, 1.1402902E+000, 8.0289808E-001, 5.2878993E-001, 1.2612630E+000, 9.5303099E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0628195E-001, 7.1743037E-006, 2.6260838E-003, 3.6805949E-005, 1.2205776E-002, 4.4662225E+001, 5.6000000E-001, 6.1711142E-001, 4.2615918E-006
 3.7000084E+001, 4.2632999E+001, 3.9521836E+001, 3.6652124E+001, 4.7974725E+001, 6.0946698E+001, 5.0368341E+001, 3.1786421E+001, 1.8367637E+001, 1.2402011E+001, 8.8535439E+000, 6.6062949E+001, 4.6524475E+001, 3.6038761E+001, 2.3150863E+001, 1.2338821E+001, 7.9079336E+000, 5.0969803E+000, 5.0726196E+001, 1.8095902E+001, 1.9181188E+001, 1.7897970E+001, 5.3268286E+000, 3.7835479E+000, 3.2141076E+000, 1.9067457E+001, 8.6659933E+000, 7.3995852E+000, 8.8141078E+000, 3.2376536E+000, 1.4729140E+000, 1.3627968E+000, 3.4832492E+001, 6.5446388E+001, 4.7041026E+001, 3.1300871E+001, 2.2317029E+001, 1.6727675E+001, 1.0314990E+001, 6.9619201E+001, 4.5363163E+001, 2.6645263E+001, 1.2581284E+001, 1.4308109E+001, 1.4643117E+001, 7.6832817E+000, 4.4957722E+001, 2.5562103E+001, 1.5683298E+001, 7.7004004E+000, 1.2289246E+001, 1.0074517E+001, 5.3128798E+000, 8.2957716E+000, 7.1845455E+000, 5.7003887E+000, 3.3199166E+000, 5.0218971E+000, 3.1910413E+000, 2.4065566E+000, 1.4399369E+000, 1.4968450E+000, 1.3197902E+000, 1.1546333E+000, 7.9252070E-001, 5.6643009E-001, 1.2561030E+000, 9.6522384E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0534337E-001, 9.3942270E-006, 3.2808918E-003, 4.8465035E-005, 1.2976308E-002, 5.2728331E+001, 5.6000000E-001, 6.0184958E-001, 5.4383535E-006
 3.7200118E+001, 4.2748220E+001, 3.9628642E+001, 3.9594837E+001, 4.0345113E+001, 5.7047524E+001, 4.8426372E+001, 2.9521730E+001, 1.9950311E+001, 1.3868293E+001, 7.5419695E+000, 5.8585534E+001, 4.7517497E+001, 3.4010967E+001, 1.3579772E+001, 1.0744484E+001, 6.4529235E+000, 3.3272125E+000, 3.8995857E+001, 2.7708214E+001, 2.3410764E+001, 8.1381674E+000, 5.4468754E+000, 3.5778370E+000, 2.1174006E+000, 1.0599054E+001, 9.1292460E+000, 1.0427547E+001, 4.0780516E+000, 3.1252525E+000, 2.2838077E+000, 1.1933489E+000, 3.5612197E+001, 6.4393418E+001, 3.8429019E+001, 2.8446518E+001, 1.9818917E+001, 1.4929758E+001, 1.1873067E+001, 6.1479295E+001, 2.5850974E+001, 1.5924620E+001, 1.0936407E+001, 7.7279819E+000, 6.1799155E+000, 9.1469647E+000, 2.5152540E+001, 1.8110747E+001, 8.7884688E+000, 7.0166666E+000, 4.4356139E+000, 4.3821878E+000, 6.1853647E+000, 8.1962834E+000, 5.7817614E+000, 3.9337384E+000, 3.7602747E+000, 1.8155480E+000, 3.2339102E+000, 4.6275228E+000, 1.3794536E+000, 1.3743238E+000, 1.1980131E+000, 9.9821060E-001, 7.0335359E-001, 5.0527281E-001, 1.1519608E+000, 8.3226678E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0533879E-001, 9.4080211E-006, 3.2843111E-003, 4.8542219E-005, 1.2979878E-002, 5.2695421E+001, 5.6000000E-001, 6.0192281E-001, 5.4469827E-006
 3.7400068E+001, 3.8778948E+001, 3.5951505E+001, 3.5911045E+001, 3.2221483E+001, 5.9962670E+001, 4.2219648E+001, 3.7035880E+001, 2.4393179E+001, 1.5051782E+001, 6.9200297E+000, 6.4426803E+001, 4.9397435E+001, 3.8249969E+001, 3.2392404E+001, 2.0403249E+001, 1.2921736E+001, 6.7690495E+000, 3.5975915E+001, 3.3566791E+001, 2.7652515E+001, 2.6381827E+001, 2.0497110E+001, 8.8131721E+000, 4.6025823E+000, 1.6811423E+001, 7.5052684E+000, 8.5819627E+000, 1.4945988E+001, 1.3162156E+001, 5.5598125E+000, 2.0956619E+000, 3.6900229E+001, 6.0571461E+001, 3.2955381E+001, 3.0265072E+001, 1.4445845E+001, 1.1053023E+001, 8.7191106E+000, 6.9145284E+001, 3.4510057E+001, 1.6351728E+001, 1.0244345E+001, 7.5807362E+000, 7.4697477E+000, 5.2161736E+000, 4.6778014E+001, 1.2833149E+001, 7.3910250E+000, 5.8224452E+000, 4.7664915E+000, 4.3966826E+000, 2.7958331E+000, 9.4349892E+000, 5.6772800E+000, 3.7852812E+000, 3.3249653E+000, 3.2977815E+000, 2.1197159E+000, 1.7645750E+000, 1.4574327E+000, 1.4838972E+000, 1.3189947E+000, 1.1614692E+000, 8.4312527E-001, 5.9587340E-001, 1.2450972E+000, 9.7103606E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0576386E-001, 8.4643178E-006, 2.9923983E-003, 4.3684700E-005, 1.2627139E-002, 4.9392186E+001, 5.6000000E-001, 6.0805410E-001, 4.9521248E-006
 3.7600017E+001, 4.1494897E+001, 3.8468799E+001, 3.9228144E+001, 2.9267533E+001, 6.6699191E+001, 4.9347394E+001, 2.2338769E+001, 1.2567035E+001, 7.3129474E+000, 6.7655624E+000, 6.8660208E+001, 5.4274957E+001, 4.8179675E+001, 1.9793007E+001, 1.2769148E+001, 7.0923196E+000, 7.7804025E+000, 3.1433777E+001, 2.6377548E+001, 3.2190711E+001, 2.0644586E+001, 6.9488309E+000, 6.7252376E+000, 6.7610981E+000, 8.4217588E+000, 7.4058829E+000, 1.1876934E+001, 7.3162893E+000, 2.7267667E+000, 4.2237422E+000, 4.4607024E+000, 3.2258382E+001, 6.5635998E+001, 5.0312290E+001, 2.2956819E+001, 1.2557941E+001, 6.0170238E+000, 4.9513802E+000, 6.2242747E+001, 5.0094917E+001, 4.6889881E+001, 1.8582464E+001, 4.4782201E+000, 3.3183263E+000, 4.1144835E+000, 2.8379571E+001, 2.1315773E+001, 3.2979867E+001, 1.1654692E+001, 1.9803143E+000, 2.0168278E+000, 2.7027901E+000, 6.8458477E+000, 7.8582368E+000, 1.5704887E+001, 3.2825967E+000, 1.3188491E+000, 1.3418939E+000, 1.3385794E+000, 1.4278823E+000, 1.4678980E+000, 1.3186966E+000, 1.1253132E+000, 7.2240848E-001, 5.0185927E-001, 1.2314974E+000, 9.4030394E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0547412E-001, 9.1831754E-006, 3.1970666E-003, 4.7513928E-005, 1.2862796E-002, 5.2328224E+001, 5.6000000E-001, 6.0254523E-001, 5.3228503E-006
