y-position,avgTimeRange_2.4,avgTimeRange_7.2,avgTimeRange_12.0,avgTimeRange_16.8,avgTimeRange_21.6,avgTimeRange_26.4,avgTimeRange_31.1,avgTimeRange_35.9,avgTimeRange_40.6,avgTimeRange_45.3,avgTimeRange_50.1,avgTimeRange_54.8,avgTimeRange_59.7,avgTimeRange_64.5,avgTimeRange_69.2,avgTimeRange_74.0,avgTimeRange_78.9,avgTimeRange_83.7,avgTimeRange_88.4,avgTimeRange_93.3,avgTimeRange_98.1,avgTimeRange_102.9,avgTimeRange_107.7,avgTimeRange_112.6,avgTimeRange_117.4,avgTimeRange_122.1,avgTimeRange_127.0,avgTimeRange_131.7,avgTimeRange_136.4,avgTimeRange_141.1,avgTimeRange_145.9,avgTimeRange_150.7,avgTimeRange_155.5,avgTimeRange_160.2,avgTimeRange_165.1,avgTimeRange_169.9,avgTimeRange_174.7,avgTimeRange_179.5,avgTimeRange_184.1,avgTimeRange_188.9,avgTimeRange_193.6,avgTimeRange_198.4
-0.6,202.05978929399998,202.842355512,202.66053971400004,201.043656592,201.30394516288885,202.05571928163636,202.75798055138458,202.81339463293332,202.53769078035293,203.52643628189475,203.14987661704757,202.9452006037391,203.36050350056004,203.3761816842222,203.02226297144827,202.69950108619355,203.08189482860607,202.99489939628572,203.2756254157297,203.29181837697433,202.88791987473172,202.80655716576746,202.94283599955554,202.91694234144677,202.96460494346945,202.8643192331372,203.25946650347177,203.17564678250906,203.2367087695439,203.3533364765762,203.24834328206555,203.11990067219048,203.0839868653538,203.07515367925373,203.11542314205803,203.2204115974648,203.45683882797263,203.57458672480007,203.4626589436884,203.31532137159488,203.47269395402466,203.64202985378316
-0.55,217.021553356,217.66482902666667,217.41406702319998,215.691563494,216.0053562024445,216.81642705999997,217.56076510676925,217.61701060586662,217.30743576435293,218.39572267621054,217.97897767485713,217.7496374683478,218.20349750087996,218.21366405755552,217.83062884372416,217.48250130522578,217.89891869309088,217.80218119257142,218.1146471908108,218.1357748970256,217.6952992274634,217.60584825906975,217.7586119064001,217.7285383202979,217.78250513155103,217.6765401217255,218.10364367569812,218.01170632345458,218.08216782494733,218.21037455488135,218.09330812895078,217.95438327,217.91452916640003,217.9072505411343,217.94813066794202,218.05494582450714,218.30254080224663,218.42422487728004,218.30360797283123,218.14079673334183,218.3128387799753,218.50265676648192
-0.5,236.920856066,237.24761894666665,236.871739866,234.9969857462857,235.39820896422222,236.31551534054543,237.13368547399998,237.22333332706665,236.87256163047056,238.10908840452632,237.6210153826667,237.34942919773914,237.85254133280006,237.8613050265185,237.44237631082757,237.0631650771613,237.52825125806055,237.41446211737147,237.77388196221622,237.79788102507695,237.30605974439018,237.20357725772092,237.37895299346667,237.34355515940425,237.4051274893061,237.29000603890194,237.76465468977364,237.66591320865456,237.7489328557193,237.89661133115257,237.76122735518027,237.60981338914283,237.56694603458467,237.56207873244776,237.60294668823192,237.709314476845,237.96951194150685,238.09493774591994,237.9658344947793,237.78321831379748,237.97716070970367,238.19642254838553
-0.45,257.26574457,256.96797370666667,256.328155574,254.18793239828577,254.65501895355553,255.69849317345452,256.58322185015385,256.7172570704,256.31209659399997,257.7233190088421,257.13417554676187,256.8076517983478,257.35664163584,257.3492473040741,256.9025007551035,256.5057972459355,257.0328990955758,256.90240993142856,257.3186779363244,257.35373104692314,256.80350194551227,256.6906720672558,256.89602772053337,256.8563857221702,256.9284462674285,256.803629704549,257.333966681283,257.22852140072735,257.32391485168415,257.49622448996615,257.33641003819673,257.17216957787303,257.12536152846155,257.12041700038804,257.15901386049273,257.2638198653521,257.5361256823835,257.6681222981867,257.53027946472724,257.3274269094936,257.5504226879753,257.8053079748917
-0.4,277.670697496,276.7495357426667,275.9173738288,273.63648575171425,274.19586920666666,275.36110462472726,276.2957883126154,276.43101967440003,275.95541859141184,277.555561306,276.8966417658095,276.5547953095652,277.17799132839997,277.15045401837034,276.6396929634482,276.1972078385161,276.7934797184848,276.64627022857144,277.12660150600004,277.17192722794874,276.55325369965857,276.4264221193023,276.6538015427555,276.60662812119153,276.68897482722446,276.5580277821176,277.1436311244906,277.02004759443633,277.1325824942456,277.3304162617627,277.1447322522623,276.9631123032381,276.91069096,276.9081245680896,276.9452614799999,277.0566471311549,277.3501309112876,277.4942784462934,277.34070895646755,277.11637709865823,277.3682788496296,277.6657789885542
-0.35,305.10782355599997,303.5041370266667,302.50718568200006,300.03205185657146,300.7441458466667,302.10773390309095,303.16985135276923,303.40449343480003,302.8728038632941,304.69709654,303.9190501993333,303.519948004087,304.2378456428001,304.2019333731111,303.63880152027593,303.16050729890316,303.8119591090909,303.6276004252,304.17444605972975,304.23508647394874,303.543337744683,303.39785720860465,303.67616059942225,303.62193117493615,303.71789929955105,303.56903845254897,304.2202493279999,304.1018326336727,304.22241874792985,304.46491148196617,304.254117768295,304.0565334571112,304.0158309053538,304.0172576062688,304.05683466107246,304.1564001155211,304.45808316495896,304.60325313373335,304.45059745311687,304.1958737145064,304.4825752382717,304.8324056211084
-0.3,324.281261214,320.9809335653334,319.42437723079996,316.4206984434286,317.14622750933336,318.6532691907273,319.69899651046154,319.98365083106665,319.3230343157647,321.34481444589477,320.4263370833333,319.9505060191304,320.71782063064,320.6323997555556,320.0863669903448,319.6271871712903,320.3572226294546,320.14146474679995,320.7705513392433,320.889232204359,320.1543321537073,320.0389940584186,320.37803744013337,320.3311104508936,320.46158260918367,320.28473087639213,320.99738794611324,320.87098630054544,321.00844716621054,321.2822825328475,321.0368345978033,320.8356266548889,320.7925260748923,320.78579445176126,320.8118384400001,320.90154601732394,321.19756560041105,321.3538974425333,321.1905724881298,320.91368797422786,321.25132958696287,321.64872425346994
-0.25,338.062894992,334.16151584466667,332.6388502228,330.0750929257143,330.88007856199994,332.4653792416364,333.494274511077,333.56254308560005,332.79820584564703,334.9931875784211,334.12808751923814,333.7417800370434,334.64115643424,334.5435318887408,333.8235691350345,333.22704091006455,334.0278959349091,333.8050719110285,334.4997257167568,334.60670855153853,333.7921878189268,333.652891237721,333.96818195879996,333.89339142710645,334.0341233692653,333.888868926,334.640343666717,334.4543145538182,334.61870443235097,334.89834982813557,334.62049196560673,334.36868605488894,334.29617071738465,334.2969059476119,334.3150771987246,334.42889158932394,334.763689467863,334.94019123498674,334.7338798134805,334.4384880721519,334.77719882572836,335.23275166881916
-0.2,374.18406325,371.1216499606667,369.409575088,365.60263583228567,366.71324121533337,368.6203244854545,369.8925027486154,370.5606496644,369.90507024447055,372.27813487652634,371.03433408019043,370.4161554866956,371.29947589288,371.149022102,370.5228940054483,370.0687552571613,370.8699276895757,370.54436743657135,371.2913316634594,371.4460418868205,370.5755500279512,370.4292944430697,370.91100608853327,370.85952866289364,370.9938571664081,370.7168293219216,371.5410345624151,371.46471363469095,371.59750137080704,371.9841999354576,371.7102657031476,371.525348907619,371.5524203995692,371.57795212707464,371.6286723229566,371.6889930250985,371.9962373533973,372.13297203909326,372.0208489068052,371.6896552222532,372.1076625319012,372.59196635585545
-0.15,371.158672974,359.6092348093333,356.4152129616,353.49577759628573,354.2427380471111,356.0444541169091,356.8068135998461,356.7511822769333,355.4707721630588,357.98112496852633,356.9068433219048,356.4113645680869,357.46207040336003,357.43612042207405,356.91940856406904,356.36823942864515,357.2721213810303,356.9491998158857,357.89948487064856,358.200363367641,357.4148329183416,357.50951423776746,357.9725056748444,357.92304587693616,358.20990254444894,358.0390701963921,358.8833748861886,358.67029616265467,358.8966970329825,359.1795830815932,358.7973371232458,358.5155189119365,358.4259724774154,358.3367424136717,358.2905637420869,358.3577862248733,358.607996007452,358.79489036647993,358.49659484703886,358.1539722848606,358.60925120755553,359.16387469862644
