s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6769795E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6769796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0073222E-001, 9.9853331E-001,-8.7326739E-002,-2.3366928E-002,-2.0351879E-001,-4.0227768E-005, 0.0000000E+000, 0.0000000E+000, 6.8106312E-001, 6.8428062E-001, 1.2281161E-002, 3.4167353E-005,-4.4227653E-126,-7.8227793E-142
 4.0101242E-001, 2.4004001E+000,-5.7612860E-001, 3.4616406E-002,-2.4717165E-001,-9.5819754E-005, 0.0000000E+000, 0.0000000E+000, 1.5812467E+000, 1.6116204E+000, 3.6920839E-002, 9.7074451E-005,-1.9703543E-103,-9.3682630E-118
 6.0005295E-001, 4.2877239E+000,-1.2151948E+000, 4.4745100E-002,-2.8897311E-001,-1.1976021E-004, 0.0000000E+000, 0.0000000E+000, 2.7520232E+000, 2.8281814E+000, 5.8710719E-002, 1.5320214E-004,-2.3421559E-095,-2.5346849E-106
 8.0028945E-001, 4.9305699E+000,-1.5517471E+000, 5.0187981E-002,-2.5533042E-001,-1.2168900E-004, 0.0000000E+000, 0.0000000E+000, 3.1019165E+000, 3.1735586E+000, 7.6806190E-002, 2.0020028E-004,-2.5093503E-090,-9.7625957E-100
 1.0003438E+000, 7.2277430E+000,-2.1241250E+000,-4.2144411E-001,-2.4172114E-001,-1.3826244E-004, 0.0000000E+000, 0.0000000E+000, 4.2982103E+000, 4.4403145E+000, 9.1092810E-002, 2.3736841E-004,-7.5417137E-087,-2.3709872E-095
 1.2004938E+000, 9.8048098E+000,-2.7968477E+000,-5.2263803E+000,-2.5586546E-001,-1.4771442E-004, 0.0000000E+000, 0.0000000E+000, 1.3809109E+000, 1.5255686E+000, 1.0184625E-001, 2.6536335E-004,-2.6677811E-084,-3.2363831E-092
 1.4001349E+000, 1.0664290E+001,-3.3598701E+000,-5.0331074E+000,-2.4226177E-001,-1.5697762E-004, 0.0000000E+000, 0.0000000E+000, 1.8779658E+000, 2.0288941E+000, 1.0966701E-001, 2.8572004E-004,-2.3076873E-082,-7.1598841E-090
 1.6000468E+000, 1.1913461E+001,-4.1525981E+000,-6.4843477E+000,-2.3600872E-001,-1.5721602E-004, 0.0000000E+000, 0.0000000E+000, 9.0848483E-001, 1.0403490E+000, 1.1521606E-001, 3.0016595E-004,-7.4420127E-081,-4.6494042E-088
