s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6769795E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6769796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0081210E-001, 9.9912729E-001,-8.0995404E-002,-2.3306142E-002,-2.0398378E-001,-4.0222018E-005, 0.0000000E+000, 0.0000000E+000, 6.8702837E-001, 6.9080174E-001, 1.2286065E-002, 3.4180559E-005,-4.5356885E-126,-1.2781868E-141
 4.0028071E-001, 2.4063130E+000,-5.2375554E-001, 3.5394550E-002,-2.4940465E-001,-9.5551519E-005, 0.0000000E+000, 0.0000000E+000, 1.6369067E+000, 1.6684518E+000, 3.6884285E-002, 9.6977081E-005,-1.8166831E-103,-9.2650126E-118
 6.0045767E-001, 4.3175008E+000,-1.1164425E+000, 4.6357836E-002,-2.9229474E-001,-1.1868785E-004, 0.0000000E+000, 0.0000000E+000, 2.8768145E+000, 2.9550027E+000, 5.8693964E-002, 1.5315153E-004,-2.4096793E-095,-2.8095700E-106
 8.0019569E-001, 4.9051097E+000,-1.4497842E+000, 5.1107905E-002,-2.5681555E-001,-1.2010761E-004, 0.0000000E+000, 0.0000000E+000, 3.1775647E+000, 3.2494978E+000, 7.6819688E-002, 2.0023483E-004,-2.5143505E-090,-1.0593624E-099
 1.0000997E+000, 7.1482516E+000,-1.9942669E+000,-1.0581337E+000,-2.4311594E-001,-1.3742344E-004, 0.0000000E+000, 0.0000000E+000, 3.7094227E+000, 3.8525977E+000, 9.1082613E-002, 2.3734146E-004,-7.4974276E-087,-2.5616538E-095
 1.2002516E+000, 9.7278349E+000,-2.6067380E+000,-4.6329818E+000,-2.5202926E-001,-1.4755170E-004, 0.0000000E+000, 0.0000000E+000, 2.1078360E+000, 2.2359382E+000, 1.0183587E-001, 2.6533227E-004,-2.6487510E-084,-3.4920544E-092
 1.4000155E+000, 1.0940002E+001,-3.3260074E+000,-5.4666231E+000,-2.4493996E-001,-1.5712649E-004, 0.0000000E+000, 0.0000000E+000, 1.7661662E+000, 1.9022747E+000, 1.0966100E-001, 2.8570409E-004,-2.2954825E-082,-7.7310414E-090
 1.6001108E+000, 1.1808705E+001,-3.9169889E+000,-6.4096489E+000,-2.4508048E-001,-1.5477941E-004, 0.0000000E+000, 0.0000000E+000, 1.1473841E+000, 1.2368315E+000, 1.1521530E-001, 3.0016393E-004,-7.3961136E-081,-5.0079930E-088
